ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1288059;135_2233qV_15.4;0;0,034;135__;15,449;15,416;TEGEN
1288060;779_50R_61.3;0;11,298;779__;61,298;72,607;MEE
1288061;520_49BV_28.5;0,017;0,032;520_a;0,001;0,017;MEE
1288062;520_49BV_28.5;0;0,017;520_b;28,484;28,5;MEE
1288063;520_51L_0.0;0;0,036;520_a;0,017;0,053;MEE
1288064;520_51R_0.0;0;0,082;520_a;0,017;0,099;MEE
1288065;520_201AR_0.8;0;0,55;520_a;0,75;1,334;MEE
1288066;520_69AL_0.3;0;0,585;520_a;0,323;0,924;MEE
1288067;950_1007R_39.8;0;0,052;950_a;39,849;39,894;MEE
1288068;486_22V_0.8;0;0,029;486_a;0,785;0,813;MEE
1288069;485_45V_101.0;0;0,042;485_d;101,017;101,059;MEE
1288070;090_13AR_19.2;0;1,047;090__;19,158;20,2;MEE
1288071;564_976V_24.0;0;0,04;564_b;23,999;24,039;MEE
1288347;478_1345L_2.0;0;0,15;478_a;2,055;2,203;MEE
1288348;485_45R_101.0;0;0,026;485_d;101,017;100,992;TEGEN
1288349;485_40V_100.9;0;0,201;485_d;100,945;101,146;MEE
1288350;478_1543V_1.8;0;0,109;478_a;1,8;1,921;MEE
1288351;486_411AV_77.5;0;0,366;486_b;77,469;77,102;TEGEN
1288352;520_53L_0.1;0;0,6;520_a;0,053;0,65;MEE
1288353;586_281qV_81.2;0;0,034;586__;81,211;81,179;TEGEN
1288354;203_351R_41.8;0;0,103;203__;41,825;41,928;MEE
1288355;609_211L_28.7;0;0,598;609__;28,695;28,097;TEGEN
1288356;132_942L_49.1;0;0,039;132__;49,115;49,152;MEE
1288357;478_841L_0.6;0;0,171;478_a;0,553;0,715;MEE
1288358;520_47AL_28.4;0,133;0,342;520_a;0;0,208;MEE
1288359;520_47AL_28.4;0;0,133;520_b;28,368;28,5;MEE
1288360;522_149BL_57.4;0,191;0,203;075__;57,2;57,189;TEGEN
1288361;522_149BL_57.4;0;0,191;522_b;57,391;57,2;TEGEN
1288362;620_93V_42.6;0;0,136;620__;42,563;42,7;MEE
1288363;620_93V_42.6;0,136;0,363;075__;42,7;42,927;MEE
1288364;620_79BV_42.3;0;0,254;620__;42,299;42,544;MEE
1288365;620_91AL_42.5;0;0,056;620__;42,487;42,544;MEE
1288366;132_950R_49.2;0;0,582;132__;49,182;49,763;MEE
1288367;132_950L_49.2;0;0,581;132__;49,182;49,763;MEE
1288368;603_149BqV_3.4;0;0,034;603_a;3,402;3,368;TEGEN
1288369;553_223L_21.3;0;0,031;553_c;21,348;21,379;MEE
1288673;820_954V_200.2;0;0,507;820__;200,217;200,724;MEE
1288674;083_259V_7.9;0;0,268;083__;7,89;8,16;MEE
1288675;084_13AR_10.4;0;0,063;084__;10,369;10,431;MEE
1288676;217_103L_46.2;0;0,571;217__;46,22;46,789;MEE
1288677;520_153BV_0.8;0;0,483;520_a;0,822;1,293;MEE
1288678;520_985V_1.3;0;0,266;520_a;1,334;1,6;MEE
1288679;520_985V_1.3;0,266;0,293;063__;1,6;1,627;MEE
1288680;520_217AR_1.1;0;0,172;520_a;1,163;1,334;MEE
1288681;520_157BpV_36.6;0;0,034;520_c;36,571;36,538;TEGEN
1288682;553_317AL_22.3;0;0,228;553_c;22,336;22,564;MEE
1288683;501_949R_80.6;0;0,214;501__;80,605;80,4;TEGEN
1288684;543_906L_45.4;0;0,187;543_c;45,397;45,211;TEGEN
1288685;520_115BR_0.5;0;0,029;520_a;0,478;0,449;TEGEN
1288686;520_115BV_0.5;0;0,036;520_a;0,478;0,513;MEE
1288687;522_207AL_58.0;0;0,041;522_b;58,056;58,096;MEE
1288688;522_207BL_58.1;0;0,052;522_b;58,108;58,056;TEGEN
1288689;522_207AR_58.0;0;0,053;522_b;58,056;58,108;MEE
1288690;522_215BpV_58.1;0;0,034;522_b;58,073;58,039;TEGEN
1288691;057_43V_11.2;0;0,196;057__;11,223;11,42;MEE
1288692;057_81L_19.7;0;0,264;057__;19,698;19,961;MEE
1288693;057_81R_19.7;0;0,103;057__;19,698;19,8;MEE
1288694;522_173AL_57.7;0;0,059;522_b;57,691;57,751;MEE
1288907;133_1015V_8.7;0;4,711;133_a;8,651;13,349;MEE
1288908;544_1063AR_23.4;0,087;0,132;544_a;0,1;0,145;MEE
1288909;544_1063AR_23.4;0;0,087;544_b;23,398;23,486;MEE
1288910;654_427L_50.4;0;0,166;654__;50,435;50,6;MEE
1288911;654_427L_50.4;0,166;16,783;011__;50,6;67,168;MEE
1288912;518_133L_63.6;0;1,018;518__;63,61;64,625;MEE
1288913;938_4533L_1.2;0;0,161;938__;1,204;1,365;MEE
1288914;938_4537R_1.3;0;0,064;938__;1,26;1,325;MEE
1288915;525_1311BL_180.6;0;0,102;525_c;180,644;180,542;TEGEN
1288916;588_345AR_1.1;0;0,065;588__;1,097;1,162;MEE
1289162;155_4341R_72.9;0;1,455;155_b;72,934;74,39;MEE
1289163;076_1675R_12.3;0;1,045;076__;12,327;13,372;MEE
1289164;490_151R_6.2;0;0,095;490_b;6,157;6,252;MEE
1289165;588_847L_2.2;0;0,211;588__;2,156;2,376;MEE
1289166;588_845BR_2.1;0;0,016;588__;2,137;2,156;MEE
1289167;588_845ApV_2.2;0;0,033;588__;2,156;2,12;TEGEN
1289168;588_845AqV_2.2;0;0,034;588__;2,156;2,119;TEGEN
1289169;588_870V_2.4;0;0,277;588__;2,376;2,662;MEE
1289170;588_864R_2.2;0;0,139;588__;2,219;2,07;TEGEN
1289171;478_843R_0.6;0;0,104;478_a;0,631;0,734;MEE
1289172;478_845L_0.7;0;0,106;478_a;0,667;0,772;MEE
1289173;531_2761L_35.5;0;0,103;531_c;35,539;35,642;MEE
1289174;525_429AL_77.8;0;0,06;525_b;77,827;77,886;MEE
1289175;525_499AL_79.2;0;0,574;525_b;79,23;79,8;MEE
1289176;525_499AL_79.2;0,574;0,945;586__;79,8;80,176;MEE
1289177;531_851L_1.5;0;0,296;531_d;1,481;1,778;MEE
1289411;057_43R_11.2;0;9,226;057__;11,223;2;TEGEN
1289412;626_902V_32.4;0;0,039;626_c;32,435;32,474;MEE
1289413;541_101V_15.8;0,614;0,803;087__;16,4;16,589;MEE
1289414;803_81V_103.5;0;0,251;803_h;103,541;103,798;MEE
1289415;545_909L_21.8;0;0,255;545_b;21,785;21,531;TEGEN
1289416;545_908L_21.8;0;0,316;545_b;21,848;21,531;TEGEN
1289417;544_1111AL_1.0;0;0,097;544_a;0,985;1,083;MEE
1289418;525_1311AR_180.5;0;0,102;525_c;180,542;180,644;MEE
1289419;544_1111AR_1.0;0;0,074;544_a;0,985;1,06;MEE
1289420;537_251BV_2.8;0;0,982;537_a;2,818;3,8;MEE
1289421;119_231AL_17.6;0,194;0,638;625_b;17,4;16,956;TEGEN
1289422;625_261AR_15.8;0;1,046;625_b;15,798;14,762;TEGEN
1289646;788_22AUL_75.1;0;0,167;788__;75,07;75,236;MEE
1289647;478_1643pV_2.2;0;0,034;478_a;2,246;2,213;TEGEN
1289648;478_1643qV_2.2;0;0,034;478_a;2,246;2,213;TEGEN
1289649;666_441R_29.0;0;1,324;666_a;29,036;30,362;MEE
1289650;468_85V_102.8;0;0,22;468_a;102,815;103,042;MEE
1289651;950_807R_41.7;0;0,501;950_a;41,748;42,249;MEE
1289652;200_229L_26.1;0,105;4,465;815_a;0,1;4,464;MEE
1289653;200_229L_26.1;0;0,105;200__;26,094;26,198;MEE
1289654;804_43BV_0.3;0;0,229;804_a;0,327;0,1;TEGEN
1289655;531_2771R_35.6;0;0,106;531_c;35,586;35,692;MEE
1289656;927_954BL_905.7;0;0,703;927__;905,723;906,401;MEE
1289657;587_1139V_906.9;0,277;1,218;927__;906,6;905,661;TEGEN
1289658;587_1139V_906.9;0;0,277;587_d;906,879;906,6;TEGEN
1289913;078_227V_65.7;0;0,352;078__;65,695;66,048;MEE
1289914;614_2155L_47.8;0;0,064;614_c;47,841;47,905;MEE
1289915;614_2151L_47.8;0;0,064;614_c;47,841;47,905;MEE
1289916;614_2157V_47.9;0;0,387;614_c;47,905;48,296;MEE
1289917;155_4343V_73.1;0;1,174;155_b;73,075;74,249;MEE
1289918;155_4361R_74.2;0;0,141;155_b;74,249;74,39;MEE
1289919;155_4361L_74.2;0;9,846;155_b;74,249;84,09;MEE
1289920;810_7007V_1.8;0;0,052;810_a;1,808;1,86;MEE
1289921;121_2357L_233.3;0;0,302;121_b;233,328;233,629;MEE
1289922;121_2353V_233.1;0;0,086;121_b;233,142;233,228;MEE
1289923;121_2355V_233.2;0;0,099;121_b;233,228;233,328;MEE
1289924;121_2359L_233.6;0;0,264;121_b;233,629;233,893;MEE
1289925;531_2425L_1.8;0,805;1,344;531_c;33,997;34,508;MEE
1289926;778_12R_56.3;2,674;8,908;028__;59,727;53,49;TEGEN
1289927;620_97AR_42.6;0;0,115;620__;42,585;42,7;MEE
1289928;926_4065L_0.8;0;0,053;926__;0,814;0,863;MEE
1289929;057_41V_11.2;9,162;9,336;618_a;2,0;1,826;TEGEN
1290160;605_25AR_34.1;0;0,06;605__;34,057;34,117;MEE
1290161;606_43BR_37.6;0,007;0,064;606_b;37,623;37,566;TEGEN
1290162;606_43BR_37.6;0;0,007;606_a;0,007;0;TEGEN
1290163;545_974L_22.8;0;0,31;545_b;22,849;23,161;MEE
1290164;135_2201L_14.7;0;0,692;135__;14,689;15,38;MEE
1290165;614_2219R_48.3;0;0,074;614_c;48,345;48,414;MEE
1290166;614_2125R_47.5;0;0,076;614_c;47,45;47,524;MEE
1290167;614_2125L_47.5;0;0,038;614_c;47,45;47,487;MEE
1290168;614_2117V_47.4;0;0,008;614_c;47,442;47,45;MEE
1290169;614_2105R_47.3;0;0,167;614_c;47,277;47,442;MEE
1290170;486_60R_201.9;0;0,288;486_c;201,94;202,229;MEE
1290171;486_68L_202.2;0;0,013;486_c;202,229;202,241;MEE
1290172;486_68L_202.2;0,014;0,183;486_c;202,242;202,412;MEE
1290173;486_68L_202.2;0,013;0,014;486_k;500,0;500,001;MEE
1290174;614_2111R_47.3;0;0,064;614_c;47,33;47,394;MEE
1290175;614_2105L_47.3;0;0,118;614_c;47,277;47,394;MEE
1290176;614_2111L_47.3;0;0,141;614_c;47,33;47,47;MEE
1290177;614_2163L_47.9;0;0,076;614_c;47,913;47,988;MEE
1290178;614_2165V_48.0;0;0,347;614_c;47,988;48,339;MEE
1290179;002_405R_75.4;0;1,37;002__;75,447;76,818;MEE
1290180;531_871L_1.6;0;0,221;531_d;1,614;1,83;MEE
1290181;531_869R_1.5;0;0,082;531_d;1,534;1,614;MEE
1290410;007_151V_4.3;0;3,889;007__;4,287;0,4;TEGEN
1290411;007_151V_4.3;3,99;4,016;600_b;11,223;11,198;TEGEN
1290412;071_5AR_19.9;0;7,986;071__;19,917;27,9;MEE
1290413;071_5AR_19.9;7,986;8,076;520_b;27,9;27,99;MEE
1290414;545_926L_22.1;0;0,256;545_b;22,137;21,871;TEGEN
1290415;545_910R_22.1;0;0,096;545_b;22,109;22,009;TEGEN
1290416;545_911L_22.0;0;0,074;545_b;22,009;21,933;TEGEN
1290417;586_295AR_81.2;0;0,078;586__;81,215;81,293;MEE
1286790;666_405R_27.2;1,847;1,9;666_b;47,488;47,541;MEE
1286791;614_2233R_48.5;0;0,11;614_c;48,483;48,593;MEE
1286792;614_2235L_48.6;0;0,119;614_c;48,593;48,474;TEGEN
1286793;614_2225R_48.4;0;0,064;614_c;48,409;48,474;MEE
1286794;614_2227V_48.5;0;0,007;614_c;48,475;48,483;MEE
1286795;614_2221V_48.4;0;0,038;614_c;48,437;48,475;MEE
1286796;545_994R_22.1;0;0,121;545_b;22,117;21,973;TEGEN
1286797;545_919L_21.8;0;0,187;545_b;21,818;21,627;TEGEN
1286798;083_253AR_7.5;0;0,033;083__;7,487;7,52;MEE
1286799;123_29AR_11.6;0;0,058;123__;11,56;11,617;MEE
1286800;839_913L_100.5;0;0,146;839_a;100,544;100,68;MEE
1286801;839_912L_100.5;0;0,027;839_a;100,517;100,544;MEE
1286802;839_913R_100.5;0;0,149;839_a;100,544;100,684;MEE
1286803;839_912V_100.5;0;0,291;839_a;100,517;100,226;TEGEN
1286804;839_912R_100.5;0;0,23;839_a;100,517;100,747;MEE
1286805;545_968L_22.8;0;0,028;545_b;22,822;22,849;MEE
1286806;478_11V_0.7;0;0,174;478_a;0,719;0,584;TEGEN
1286807;144_1509L_151.7;0;0,11;144_a;151,748;151,858;MEE
1286808;924_2303AR_525.0;0;0,099;924_b;524,957;524,858;TEGEN
1286809;437_952R_1.0;0;0,027;437_a;0,966;0,939;TEGEN
1286810;437_951V_1.0;0;0,062;437_a;1,027;0,966;TEGEN
1286811;437_263BR_1.2;0;0,214;437_a;1,16;0,945;TEGEN
1286812;437_263AV_1.1;0;0,076;437_a;1,1;1,027;TEGEN
1290599;008_1273V_37.6;0;12,723;008__;37,588;50,294;MEE
1290600;950_293R_15.3;0;0,854;950_a;15,347;16,201;MEE
1290601;002_347BV_50.7;0;0,79;002__;50,7;51,49;MEE
1290602;926_9BV_1.1;0;0,648;926__;1,088;1,734;MEE
1290603;611_2307R_105.5;0;0,76;611_b;105,47;106,23;MEE
1290604;817_53V_301.5;0;0,369;817_g;301,527;301,891;MEE
1290605;527_109AR_17.4;0;0,647;527_c;17,411;18,058;MEE
1290606;124_213pV_4.4;0;0,034;124_a;4,438;4,405;TEGEN
1287150;542_501L_29.7;0;0,33;542_a;29,656;29,326;TEGEN
1287151;542_1233BqV_29.8;0;0,034;542_a;29,796;29,763;TEGEN
1287152;542_1245AL_29.8;0;0,094;542_a;29,78;29,873;MEE
1287153;542_1233BpV_29.8;0;0,034;542_a;29,796;29,763;TEGEN
1287154;503_105R_43.6;0;0,377;503_c;43,615;43,238;TEGEN
1287155;503_87BR_43.9;0;0,064;503_c;43,862;43,925;MEE
1287156;503_87AL_44.0;0;0,112;503_c;43,97;43,862;TEGEN
1287157;503_91BqV_43.8;0;0,034;503_c;43,827;43,86;MEE
1287158;102_1233R_1.2;0;0,73;102__;1,166;1,895;MEE
1287159;102_1241R_1.8;0;0,064;102__;1,831;1,895;MEE
1287160;093_73AR_9.1;1,953;2,441;530_b;11,1;11,59;MEE
1287161;530_95AR_11.4;0;0,189;530_b;11,399;11,59;MEE
1287162;664_131BpV_43.0;0;0,032;664_b;42,97;42,938;TEGEN
1287163;664_131BqV_43.0;0;0,032;664_b;42,971;42,938;TEGEN
1287164;664_133R_42.9;0;0,083;664_b;42,954;43,033;MEE
1287165;542_509R_29.5;0;0,108;542_a;29,53;29,422;TEGEN
1287166;076_1615R_11.5;0;0,7;076__;11,492;12,168;MEE
1287167;133_1153R_19.2;0;0,111;133_a;19,225;19,336;MEE
1287168;133_1159AL_19.3;0;0,087;133_a;19,302;19,389;MEE
1287169;133_1155BV_19.3;0;0,361;133_a;19,336;19,696;MEE
1287170;542_1225BV_29.8;0;0,357;542_a;29,765;30,115;MEE
1287171;938_903R_3.0;0;0,041;938__;2,961;3,002;MEE
1287499;161_2539L_21.2;0;10,497;161__;21,2;31,7;MEE
1287500;531_2753R_35.6;0;1,405;531_c;35,562;36,963;MEE
1287501;531_2593V_34.7;0;0,322;531_c;34,692;35,013;MEE
1287502;508_2011R_90.2;0;0,954;508__;90,18;91,134;MEE
1287503;508_2001L_90.0;0;0,438;508__;90,017;90,453;MEE
1287504;924_1751L_35.5;0;0,057;924_a;35,526;35,582;MEE
1287505;924_1755L_35.5;0;0,057;924_a;35,526;35,582;MEE
1287506;924_2369AR_36.7;0;0,065;924_a;36,72;36,784;MEE
1287507;613_197AL_76.2;0;0,06;613__;76,188;76,248;MEE
1287508;613_195BV_76.2;0;0,014;613__;76,174;76,188;MEE
1287509;613_193BV_76.1;0;0,054;613__;76,12;76,174;MEE
1287510;613_195AL_76.1;0;0,053;613__;76,122;76,174;MEE
1287511;502_243AL_100.1;0;0,06;502_b;100,148;100,2;MEE
1287512;502_241BL_100.2;0;0,06;502_b;100,2;100,148;TEGEN
1287513;506_627V_44.1;0;0,027;506_b;44,124;44,151;MEE
1287514;506_628V_44.2;0;0,06;506_b;44,151;44,215;MEE
1287515;503_908L_42.9;0;0,036;503_c;42,901;42,867;TEGEN
1287783;822_7207L_102.5;0;0,365;822_a;102,472;102,837;MEE
1287784;822_29R_300.6;0;0,06;822_c;300,628;300,569;TEGEN
1287785;527_185AR_18.0;0,203;1,902;085__;18,2;19,898;MEE
1287786;527_185AR_18.0;0;0,203;527_c;17,997;18,2;MEE
1287787;152_4121R_30.5;0;0,169;152_b;30,542;30,711;MEE
1287788;822_7211V_102.8;0;0,189;822_a;102,837;103,026;MEE
1287789;437_960L_0.7;0;0,408;437_a;0,691;0,292;TEGEN
1287790;536_311AL_61.5;0;0,033;536__;61,514;61,546;MEE
1287791;536_311BpV_61.6;0;0,031;536__;61,577;61,546;TEGEN
1287792;536_315AL_61.5;0;0,076;536__;61,546;61,621;MEE
1287793;520_45BV_28.3;0;0,045;520_b;28,323;28,368;MEE
1287794;851_11V_100.2;0;0,151;851_a;100,16;100,31;MEE
1287795;564_978L_24.1;0;0,229;564_b;24,079;23,851;TEGEN
1287796;542_1191AL_29.4;0;0,063;542_a;29,393;29,456;MEE
1287797;542_1191AR_29.4;0;0,063;542_a;29,393;29,456;MEE
1287798;542_1177AR_29.1;0;0,261;542_a;29,133;29,393;MEE
1287799;542_1191BV_29.5;0;0,272;542_a;29,456;29,728;MEE
1287800;542_1193BV_29.5;0;0,272;542_a;29,456;29,729;MEE
1287801;098_3883V_29.2;0;0,029;098__;29,204;29,233;MEE
1287802;536_315BV_61.6;0;0,3;536__;61,621;61,92;MEE
1288072;564_977V_24.0;0;0,04;564_b;24,039;24,079;MEE
1288073;938_902R_2.7;0;0,246;938__;2,71;2,957;MEE
1288074;938_901L_2.7;0;0,038;938__;2,671;2,71;MEE
1288075;620_91AR_42.5;0;0,075;620__;42,487;42,563;MEE
1288076;520_971L_0.6;0;0,365;520_a;0,61;0,979;MEE
1288077;478_1587L_2.0;0;0,12;478_a;2,017;2,132;MEE
1288078;609_283R_27.6;0;0,291;609__;27,554;27,261;TEGEN
1288079;609_217V_28.8;0;0,044;609__;28,754;28,798;MEE
1288080;514_952R_17.4;0,077;0,235;514_b;65,4;65,242;TEGEN
1288081;514_952R_17.4;0;0,077;514_a;17,35;17,413;MEE
1288082;516_907R_1.9;0;0,146;516_a;1,908;2,049;MEE
1288083;516_907L_1.9;0;0,387;516_a;1,908;2,285;MEE
1288084;520_131R_0.6;0;0,242;520_a;0,592;0,352;TEGEN
1288085;124_209L_3.8;0;0,475;124_a;3,818;4,285;MEE
1288086;553_309AR_22.2;0;0,17;553_c;22,2;22,37;MEE
1288087;553_309AL_22.2;0;0,095;553_c;22,2;22,293;MEE
1288088;135_2237R_15.4;0;0,054;135__;15,432;15,486;MEE
1288089;479_1633L_300.5;0;1,443;479_a;300,534;301,976;MEE
1288090;479_1633R_300.5;0;0,064;479_a;300,534;300,597;MEE
1288091;028_1019R_52.8;0;0,222;028__;52,847;53,066;MEE
1288092;028_1017L_52.9;0;0,089;028__;52,935;52,847;TEGEN
1288093;028_1015L_53.0;0;0,038;028__;52,972;52,935;TEGEN
1288094;028_1015V_53.0;0;0,006;028__;52,972;52,978;MEE
1288370;116_2397AL_37.5;0;2,289;116_a;37,517;39,8;MEE
1288371;133_1167V_19.9;0;0,395;133_a;19,88;20,274;MEE
1288372;564_219AV_100.6;0;0,566;564_d;100,569;100,0;TEGEN
1288373;564_1355L_23.8;0,081;0,372;564_d;100,002;100,309;MEE
1288374;564_1355L_23.8;0;0,081;564_b;23,821;23,902;MEE
1288375;485_123AqV_201.7;0;0,034;485_f;201,688;201,721;MEE
1288376;520_157BR_36.6;0,02;0,147;520_a;0,828;0,704;TEGEN
1288377;520_157BR_36.6;0;0,02;520_c;36,555;36,535;TEGEN
1288378;520_157AL_0.8;0,021;0,04;520_c;36,535;36,555;MEE
1288379;520_157AL_0.8;0;0,021;520_a;0,809;0,829;MEE
1288380;139_311AR_175.0;0;0,132;139__;175,027;175,158;MEE
1288381;139_313R_175.0;0;0,059;139__;174,968;175,027;MEE
1288382;144_1407R_155.8;0;0,122;144_a;155,775;155,653;TEGEN
1288383;127_479AL_73.8;0;0,069;127_a;73,768;73,837;MEE
1288384;127_475BV_73.7;0;0,115;127_a;73,654;73,768;MEE
1288385;603_4229R_2.2;0;0,291;603_a;2,196;2,493;MEE
1288386;603_4229V_2.2;0;0,182;603_a;2,196;2,013;TEGEN
1288387;751_339R_34.1;0;0,255;751__;34,073;34,327;MEE
1288388;603_87BqV_2.7;0;0,034;603_a;2,662;2,629;TEGEN
1288389;531_829R_1.3;0;0,084;531_d;1,331;1,407;MEE
1288695;522_175AL_57.7;0;0,06;522_b;57,691;57,751;MEE
1288696;522_147BV_57.4;0;0,283;522_b;57,41;57,691;MEE
1288697;522_147AR_57.3;0;0,351;522_b;57,342;57,691;MEE
1288698;522_901L_57.3;0;0,173;522_b;57,31;57,482;MEE
1288699;550_955V_25.1;0;0,093;550__;25,102;25,194;MEE
1288700;587_481L_7.0;0;0,674;587_a;6,968;7,642;MEE
1288701;478_1561V_1.8;0;0,032;478_a;1,831;1,862;MEE
1288702;478_1561L_1.8;0;0,038;478_a;1,831;1,797;TEGEN
1288703;614_2107V_47.4;0;0,008;614_c;47,359;47,367;MEE
1288704;614_404L_48.4;0;0,232;614_c;48,374;48,143;TEGEN
1288705;614_401AL_48.6;0;0,061;614_c;48,639;48,699;MEE
1288706;614_401AL_48.6;0,061;0,084;051__;48,7;48,724;MEE
1288707;522_225BV_17.5;0,044;5,1;076__;17,5;12,457;TEGEN
1288708;522_225BV_17.5;0;0,044;522_a;17,543;17,5;TEGEN
1288709;076_1655R_12.2;0;0,052;076__;12,246;12,298;MEE
1288710;076_1661V_12.4;0;0,02;076__;12,351;12,371;MEE
1288711;076_1651R_12.2;0;0,165;076__;12,187;12,351;MEE
1288712;076_1659R_12.3;0;0,053;076__;12,298;12,351;MEE
1288713;564_971L_23.7;0;0,322;564_b;23,719;24,039;MEE
1288714;144_1511R_151.9;0;0,884;144_a;151,858;151,0;TEGEN
1288917;562_159R_60.9;0,793;14,002;108__;61,7;74,9;MEE
1288918;562_159R_60.9;14,002;14,056;613__;74,9;74,954;MEE
1288919;506_558L_43.6;0;0,494;506_b;43,586;44,075;MEE
1288920;011_73V_68.9;0;1,505;011__;68,881;67,373;TEGEN
1288921;545_907R_21.9;0;0,062;545_b;21,912;21,848;TEGEN
1288922;047_9L_41.1;0;0,706;047__;41,158;41,867;MEE
1289178;562_161R_61.2;0,7;5,489;109__;37,2;32,409;TEGEN
1289179;562_161R_61.2;0;0,457;562_b;61,206;61,643;MEE
1289180;531_1459R_1.2;0;0,351;531_d;1,181;1,519;MEE
1289181;544_1109BV_1.0;0;0,012;544_a;0,973;0,985;MEE
1289182;551_107R_21.8;0;0,828;551_b;21,789;22,617;MEE
1289183;531_1467L_1.1;0;0,017;531_d;1,141;1,156;MEE
1289184;531_839L_1.5;0;0,322;531_d;1,51;1,829;MEE
1289185;531_837R_1.4;0;0,063;531_d;1,443;1,51;MEE
1289186;531_871R_1.6;0;0,22;531_d;1,614;1,831;MEE
1289187;531_883L_1.4;0;0,15;531_d;1,405;1,556;MEE
1289188;531_883R_1.4;0;0,071;531_d;1,405;1,476;MEE
1289189;531_883V_1.4;0;0,179;531_d;1,405;1,237;TEGEN
1289190;531_885V_1.5;0;0,03;531_d;1,476;1,509;MEE
1289191;520_53R_0.1;0;0,56;520_a;0,053;0,609;MEE
1289192;620_908qV_42.4;0;0,034;620__;42,427;42,459;MEE
1289193;620_906L_42.4;0;0,048;620__;42,394;42,442;MEE
1289194;520_821L_0.9;0;0,113;520_a;0,923;1,022;MEE
1289423;118_53V_70.9;0;5,648;118__;70,911;76,55;MEE
1289424;478_1553V_1.9;0;0,053;478_a;1,877;1,945;MEE
1289425;478_1521R_0.9;0;0,965;478_a;0,914;1,877;MEE
1289426;478_1549V_1.9;0;0,026;478_a;1,921;1,945;MEE
1289427;803_101L_160.4;0;0,121;803_m;160,401;160,523;MEE
1289428;519_5V_45.9;0;0,156;519_a;45,934;45,779;TEGEN
1289429;478_1523V_0.9;0;0,041;478_a;0,876;0,835;TEGEN
1289430;478_1511V_0.8;0;0,041;478_a;0,847;0,806;TEGEN
1289431;478_1515L_0.8;0;0,038;478_a;0,806;0,844;MEE
1289432;478_1199V_0.8;0;0,018;478_a;0,787;0,806;MEE
1289433;478_1529V_0.9;0;0,038;478_a;0,88;0,843;TEGEN
1289434;624_225BV_33.0;0,32;1,25;134__;33,3;34,2;MEE
1289435;624_225BV_33.0;2,046;2,851;537_c;0;0,8;MEE
1289436;212_165L_33.5;0;0,317;212__;33,493;33,809;MEE
1289661;135_2081L_44.4;0;0,152;135__;44,423;44,574;MEE
1289662;588_341BpV_1.1;0;0,033;588__;1,087;1,054;TEGEN
1289663;027_943AV_148.5;0;0,337;027__;148,515;148,18;TEGEN
1289664;927_984V_906.5;0;0,045;927__;906,512;906,557;MEE
1289665;927_993V_906.5;0;0,076;927__;906,481;906,557;MEE
1289666;927_992V_906.4;0;0,04;927__;906,441;906,481;MEE
1289667;437_966L_0.9;0,307;0,639;858__;100,3;100,629;MEE
1289668;588_415AR_2.9;5,368;6,455;589_b;3,8;4,886;MEE
1289669;950_811L_41.7;0;0,569;950_a;41,68;42,25;MEE
1289670;778_12R_56.3;0;2,674;778__;56,298;58,971;MEE
1289671;525_987V_78.0;0;0,036;525_b;78,0;77,967;TEGEN
1289672;116_2251R_209.5;0;0,103;116_c;209,543;209,646;MEE
1289673;116_2253V_209.6;0;0,066;116_c;209,646;209,712;MEE
1289674;116_2255L_209.7;0;0,102;116_c;209,712;209,814;MEE
1289675;133_1131AR_19.6;0;0,11;133_a;19,551;19,661;MEE
1289676;133_1127BV_19.5;0;0,264;133_a;19,502;19,766;MEE
1289677;139_5007R_177.3;0;0,071;139__;177,328;177,4;MEE
1289678;139_5007R_177.3;0,071;0,183;523_b;177,4;177,51;MEE
1289659;618_43AL_58.7;0;0,16;618_c;58,738;58,9;MEE
1289660;618_43AL_58.7;0,16;0,485;618_b;51,595;51,269;TEGEN
1289930;057_41V_11.2;0;9,162;057__;11,164;2,0;TEGEN
1289931;603_87AL_2.6;0;0,666;603_a;2,598;3,265;MEE
1289932;531_845R_1.5;0;0,289;531_d;1,524;1,811;MEE
1289933;510_407V_9.9;0,554;1,644;511__;1,8;2,888;MEE
1289934;510_407V_9.9;0,052;0,554;510_a;1,3;1,8;MEE
1289935;124_185L_3.4;0;0,214;124_a;3,353;3,566;MEE
1289936;614_2153L_47.9;0;0,064;614_c;47,905;47,841;TEGEN
1289937;614_2151R_47.8;0;0,064;614_c;47,841;47,905;MEE
1289938;078_205AR_64.8;0;0,132;078__;64,798;64,932;MEE
1290182;788_21AUL_75.1;0,445;6,644;126_a;30,8;24,6;TEGEN
1290183;135_2209L_14.8;0;0,596;135__;14,836;15,432;MEE
1290184;116_1331R_31.7;0,735;2,698;822_a;100,5;102,472;MEE
1290185;507_231BV_93.6;0;0,021;507_b;93,617;93,638;MEE
1290186;586_283AR_81.2;0;0,022;586__;81,194;81,215;MEE
1290187;478_1517R_0.8;0;0,909;478_a;0,844;1,754;MEE
1290188;478_1517L_0.8;0;0,91;478_a;0,844;1,754;MEE
1290189;545_968R_22.8;0;0,315;545_b;22,822;23,135;MEE
1290190;545_993R_22.8;0;0,08;545_b;22,79;22,713;TEGEN
