ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
5750549;560_1273AR_24.9;1275B/1273;W;0,000;0,017;2014-05-28;;
5750550;625_293R_16.0;335;W;1,014;1,062;2014-05-28;1:15;1,64
5750551;437_963L_0.9;963;W;0,000;0,027;2014-05-28;1:9;1,64
5750552;528_47R_28.8;47/43B;W;;0,017;2014-05-28;;
5750554;617_1111R_38.8;1115B;W;0,171;0,218;2014-05-28;1:15;1,64
5750555;531_1339AL_34.6;1339A/1345;W;0,000;0,017;2014-05-28;;
5750556;924_08-09V_35.3;08-11;W;0,004;0,031;2014-05-28;1:9;1,64
5750557;586_239BL_81.1;239B;W;0,000;0,028;2014-05-28;1:9;1,64
5750558;089_261AR_45.6;261B;W;0,044;0,083;2014-05-28;1:12;1,64
5750559;212_165L_33.5;175;W;0,414;0,457;2014-05-28;1:15 SYM;1,64
5750560;924_27-56R_35.5;27-56;W;0,000;0,029;2014-05-28;1:9;1,64
5750561;564_968qV_23.7;968/969;W;0,000;0,034;2014-05-28;;
5750563;506_229AL_45.2;229A;W;0,000;0,047;2014-05-28;1:15;1,64
5750564;588_807L_1.7;815A/815B;W;0,189;0,205;2014-05-28;;
5750566;545_267L_22.6;267/265B;W;0,000;0,017;2014-05-28;;
5751116;902_917R_22.1;917;W;0,000;0,027;2014-05-28;1:9;1,64
5751117;121_523AL_8.4;523A;W;0,000;0,048;2014-05-28;1:15;1,64
5751118;504_59BqV_18.3;67/59B;W;0,000;0,032;2014-05-28;;
5751119;063_35L_13.8;69;W;0,899;0,926;2014-05-28;1:9;1,64
5751120;102_1241R_1.8;1243;W;0,036;0,064;2014-05-28;1:9;1,64
5751121;132_453AL_49.0;453A;W;0,000;0,027;2014-05-28;1:9;1,64
5751122;614_2215R_48.3;2215;W;0,000;0,029;2014-05-28;1:9;1,64
5751123;927_968V_906.2;995;W;0,397;0,425;2014-05-28;1:9;1,64
5751124;516_919L_1.8;923;W;0,297;0,324;2014-05-28;1:9;1,64
5751125;470_251R_100.5;251;W;0,000;0,027;2014-05-28;1:9;1,64
5751126;164_2485R_253.4;2487;W;0,131;0,230;2014-05-28;1:34.7;2,84
5751127;527_75AL_17.1;75B;W;0,031;0,060;2014-05-28;1:9;1,64
5751128;586_7BV_80.2;53A/51;W;0,017;0,033;2014-05-28;;
5751129;900_508R_200.4;524;W;0,105;0,134;2014-05-28;1:9;1,64
5751130;519_83AL_47.0;83A;W;0,000;0,028;2014-05-28;1:9;1,64
5749653;508_2153V_92.2;2159;W;0,098;0,137;2014-05-28;1:12;1,64
5749655;478_1501R_0.9;1501;W;0,000;0,029;2014-05-28;1:9;1,64
5749656;132_538V_51.8;540;W;0,077;0,105;2014-05-28;1:9;1,64
5749657;618_63R_51.6;63;W;0,000;0,029;2014-05-28;1:9;1,64
5749659;514_953R_17.4;953;W;0,000;0,029;2014-05-28;1:9;1,64
5749661;513_131AR_26.0;131B;W;0,041;0,070;2014-05-28;1:9;1,64
5749662;618_895V_50.6;897;W;0,004;0,033;2014-05-28;1:9;1,64
5749665;203_433R_66.1;433/431B;W;0,000;0,016;2014-05-28;;
5749666;556_8R_5.5;8;W;0,000;0,047;2014-05-28;1:15;1,64
5750177;950_649L_7.1;649;W;0,000;0,027;2014-05-28;1:9;1,64
5750178;107_183AR_19.3;183A;W;0,000;0,029;2014-05-28;1:9;1,64
5750180;080_3251L_6.1;3251;W;0,000;0,137;2014-05-28;1:39.1;3,64
5750182;801_960R_100.8;962;W;0,282;0,310;2014-05-28;1:9;1,64
5750183;127_540R_49.7;540;W;0,000;0,027;2014-05-28;1:9;1,64
5750184;950_926R_6.6;930;W;0,549;0,576;2014-05-28;1:9;1,64
5750185;519_17AR_45.8;17A;W;0,000;0,048;2014-05-28;1:15;1,64
5750187;920_3137R_100.7;3137;W;0,000;0,039;2014-05-28;1:12;1,64
5750188;517_121R_69.4;169;W;0,658;0,687;2014-05-28;1:9;1,64
5750190;603_157L_3.5;163;W;0,246;0,274;2014-05-28;1:9;1,64
5750191;210_45L_33.8;45;W;0,000;0,039;2014-05-28;1:12;1,64
5750194;924_3531R_35.3;3581;W;0,459;0,488;2014-05-28;1:9;1,64
5750195;517_73L_69.3;193;W;0,735;0,764;2014-05-28;1:9;1,64
5750196;555_249R_83.5;249/259B;W;0,000;0,015;2014-05-28;;
5750198;080_3251R_6.1;3251;W;0,000;0,137;2014-05-28;1:39.1;3,64
5750199;823_18AR_301.1;18A/18B;W;0,000;0,016;2014-05-28;;
5750200;851_911V_120.5;915;W;0,286;0,310;2014-05-28;1:7;1,64
5750201;012_303BV_8.5;313A/311;W;10,842;10,859;2014-05-28;;
5750202;506_563R_43.6;563;W;0,000;0,029;2014-05-28;1:9 SYM;1,64
5750203;902_918L_22.1;918;W;0,000;0,029;2014-05-28;1:9;1,64
5750205;586_2503AR_80.2;2515A/2503;W;0,035;0,052;2014-05-28;;
5750206;614_2237R_48.5;2237;W;0,000;0,048;2014-05-28;1:15;1,64
5750208;950_925R_6.6;925;W;0,000;0,028;2014-05-28;1:9;1,64
5750209;005_77L_114.3;93;W;0,637;0,666;2014-05-28;1:9;1,64
5749192;664_915R_43.3;933A/927B;W;0,343;0,360;2014-05-28;;
5749193;617_1105AR_38.7;1105A;W;0,000;0,031;2014-05-28;1:9;1,64
5749194;516_277L_1.6;277;W;0,000;0,029;2014-05-28;1:9;1,64
5749195;544_1071AL_0.1;1071A;W;0,000;0,048;2014-05-28;1:15;1,64
5749196;128_21AL_12.4;21A;W;0,000;0,047;2014-05-28;1:15;1,64
5749197;470_207AL_101.2;284;W;0,026;0,055;2014-05-28;1:7;1,64
5749707;127_395AL_48.6;395A;W;0,000;0,028;2014-05-28;1:9;1,64
5749708;054_1341AR_52.7;1341A;W;0,000;0,047;2014-05-28;1:15;1,64
5749709;950_111R_6.9;111;W;0,000;0,028;2014-05-28;1:9;1,64
5749710;085_307L_31.8;321B;W;0,806;0,833;2014-05-28;1:9;1,64
5749711;517_155BpV_69.9;157A/155B;W;0,000;0,034;2014-05-28;;
5749713;603_149BpV_3.4;151A/149B;W;0,000;0,034;2014-05-28;;
5749714;585_1187R_8.3;1187;W;0,000;0,099;2014-05-28;1:34.7;2,84
5749716;521_403R_22.2;403;W;0,000;0,029;2014-05-28;1:9;1,64
5749717;531_1399BL_34.8;1399B;W;0,000;0,029;2014-05-28;1:9;1,64
5749718;612_9L_60.6;9;W;0,000;0,048;2014-05-28;1:15;1,64
5749719;950_1004R_7.2;1004;W;0,000;0,029;2014-05-28;1:9;1,64
5749720;518_123L_63.6;123;W;0,000;0,029;2014-05-28;1:9;1,64
5749722;555_303AL_83.8;305B;W;0,036;0,064;2014-05-28;1:9;1,64
5749723;506_554L_43.5;554;W;0,000;0,027;2014-05-28;1:9;1,64
5749724;940_371BL_43.3;371B;W;0,000;0,028;2014-05-28;1:9;1,64
5749725;506_153AL_44.1;153B;W;0,062;0,089;2014-05-28;1:9;1,64
5749726;073_1163AL_12.3;1173;W;0,569;0,608;2014-05-28;1:12;1,64
5749727;529_3655R_22.8;3657;W;0,058;0,106;2014-05-28;1:15;1,64
5749729;501_918V_80.5;926;W;0,070;0,096;2014-05-28;1:8;1,64
5749731;605_1BL_33.4;1B;W;0,000;0,029;2014-05-28;1:9;1,64
5749732;805_514L_100.0;514;W;0,000;0,029;2014-05-28;1:9;1,64
5749733;133_1179L_20.0;1179/1177B;W;0,000;0,017;2014-05-28;;
5749735;127_395BR_48.7;397/395B;W;0,000;0,016;2014-05-28;;
5749737;614_2233R_48.5;2233;W;0,000;0,048;2014-05-28;1:15;1,64
5749739;517_77BL_69.5;77B;W;0,000;0,029;2014-05-28;1:9;1,64
5749740;950_221L_17.2;221;W;0,000;0,029;2014-05-28;1:9;1,64
5749317;513_67BL_25.4;69/67B;W;0,000;0,016;2014-05-28;;
5749318;555_231L_83.5;231;W;0,000;0,032;2014-05-28;1:9;1,64
5749319;087_7R_21.1;23A/21B;W;0,805;0,822;2014-05-28;;
5749320;520_129BqV_0.7;143A/129B;W;0,000;0,034;2014-05-28;;
5749321;611_47AL_106.3;47A;W;0,000;0,048;2014-05-28;1:15;1,64
5749322;125_1003L_29.9;1015;W;0,787;0,826;2014-05-28;1:12;1,64
5749323;115_9AL_5.5;11A/9B;W;0,033;0,049;2014-05-28;;
5749324;924_351AqV_36.2;351A/351B;W;0,000;0,032;2014-05-28;;
5749325;133_1159AR_19.3;1159A/1155;W;0,000;0,017;2014-05-28;;
5749326;542_1291AL_30.1;1291B;W;0,034;0,063;2014-05-28;1:9;1,64
5749327;469_336BR_601.9;338;W;0,020;0,049;2014-05-28;1:9 SYM;1,64
5749328;509_41AR_36.5;41A;W;0,000;0,029;2014-05-28;1:9;1,64
5749329;531_849L_33.5;849;W;0,000;0,029;2014-05-28;1:9;1,64
5749330;133_1067AR_13.9;1067A;W;0,000;0,038;2014-05-28;1:12;1,64
5749331;927_21R_904.5;21;W;0,000;0,029;2014-05-28;1:9;1,64
5749332;625_245L_17.0;265B;W;1,367;1,396;2014-05-28;1:9;1,64
5749333;544_1119AL_1.0;1119A;W;0,000;0,042;2014-05-28;1:15 SYM;1,64
5749334;054_1371AL_54.0;1371A;W;0,000;0,029;2014-05-28;1:9;1,64
5749335;586_2519AL_80.2;2529B;W;0,064;0,093;2014-05-28;1:9 SYM;1,64
5749336;586_83AL_80.4;83A;W;0,000;0,026;2014-05-28;1:9;1,64
5749338;803_49AR_103.1;49A;W;0,000;0,029;2014-05-28;1:9;1,64
5749339;564_970pV_23.7;971/970;W;0,000;0,034;2014-05-28;;
5749340;501_29BL_80.3;33/29B;W;0,000;0,017;2014-05-28;;
5749341;902_913R_22.1;913;W;0,000;0,029;2014-05-28;1:9;1,64
5749342;520_91BV_0.3;143A/129B;W;0,401;0,418;2014-05-28;;
5749343;542_509L_29.5;509;W;0,000;0,029;2014-05-28;1:9;1,64
5749344;618_131AR_50.9;131A;W;0,000;0,032;2014-05-28;1:9;1,64
5749345;950_199V_7.6;201;W;0,019;0,048;2014-05-28;1:9;1,64
5749346;012_363L_33.4;363;W;0,000;0,027;2014-05-28;1:9;1,64
5749347;032_32R_16.5;9010A/9010;W;0,350;0,368;2014-05-28;;
5749348;926_2037L_1.1;2037;W;0,000;0,026;2014-05-28;1:8;1,64
5749349;531_1241AR_34.6;1241B;W;0,042;0,069;2014-05-28;1:9;1,64
5751133;553_209BqV_21.3;211/209B;W;0,000;0,034;2014-05-28;;
5751134;545_135AL_23.0;135A/131B;W;0,000;0,017;2014-05-28;;
5751135;115_117BqV_22.3;119/117B;W;0,000;0,032;2014-05-28;;
5751137;527_97V_17.3;113A/111;W;0,054;0,072;2014-05-28;;
5751138;525_429AV_50.2;911;W;3,626;3,674;2014-05-28;1:15;1,64
5751139;121_2349L_233.0;2355;W;0,176;0,224;2014-05-28;1:15;1,64
5751140;924_971R_34.4;971;W;0,000;0,029;2014-05-28;1:7;1,64
5751141;163_165BV_43.7;271/273;W;0,773;0,789;2014-05-28;;
5751142;664_913BqV_43.3;915/913B;W;0,000;0,034;2014-05-28;;
5751143;115_7AV_4.9;55A/53B;W;4,334;4,351;2014-05-28;;
5751145;485_123AqV_201.7;123A/123B;W;0,000;0,034;2014-05-28;;
5751146;525_429BR_50.1;429B;W;0,000;0,028;2014-05-28;1:9;1,64
5751148;090_13AL_19.2;13B;W;0,031;0,060;2014-05-28;1:9;1,64
5751149;618_101BV_51.1;113/115A;W;0,001;0,018;2014-05-28;;
5751150;135_906L_45.1;906;W;0,000;0,028;2014-05-28;1:9;1,64
5751151;950_901R_16.6;901;W;0,000;0,029;2014-05-28;1:9;1,64
5751152;609_209L_28.7;209;W;0,000;0,029;2014-05-28;1:9 SYM;1,64
5751153;618_129pV_50.9;139B/129;W;0,000;0,035;2014-05-28;;
5751154;600_1025AL_11.1;1025A;W;0,000;0,047;2014-05-28;1:15;1,64
5749472;588_813AL_1.9;814;W;0,025;0,053;2014-05-28;1:9;1,64
5749473;927_3021L_905.2;3021;W;0,000;0,028;2014-05-28;1:9;1,64
5749474;620_51V_42.1;53;W;0,005;0,033;2014-05-28;1:9;1,64
5749475;519_83AL_47.0;85A/83B;W;0,036;0,053;2014-05-28;;
5749476;506_555L_43.5;555;W;0,000;0,027;2014-05-28;1:9;1,64
5749477;478_1181L_0.8;1181;W;0,000;0,028;2014-05-28;1:9;1,64
5749479;063_31AL_13.7;31A;W;0,000;0,027;2014-05-28;1:9;1,64
5749480;625_345AL_14.8;345A;W;0,000;0,029;2014-05-28;1:9;1,64
5749482;542_1263AL_29.9;1263A/1253;W;0,000;0,016;2014-05-28;;
5749483;217_127AR_49.5;127B;W;0,034;0,061;2014-05-28;1:9;1,64
5749484;118_1093L_90.6;1093;W;0,000;0,048;2014-05-28;1:15;1,64
5749485;117_1843L_6.3;1927;W;3,492;3,540;2014-05-28;1:15;1,64
5749487;087_1AL_21.0;1A;W;0,000;0,033;2014-05-28;1:9;1,64
5750684;513_93AR_25.7;93A;W;0,000;0,039;2014-05-28;1:12;1,64
5751155;587_1139L_906.9;1179;W;0,918;0,957;2014-05-28;1:12;1,64
5751156;508_2053R_91.2;2055;W;0,036;0,064;2014-05-28;1:9;1,64
5751157;470_114V_304.3;1115;W;0,353;0,382;2014-05-28;1:9;1,64
5751158;950_321R_17.1;321;W;0,000;0,047;2014-05-28;1:15;1,64
5751159;950_1003L_39.8;1001/1003;W;0,000;0,017;2014-05-28;;
5751162;588_845ApV_2.1;845A/845B;W;0,000;0,033;2014-05-28;;
5751163;520_69AL_0.3;201B;W;0,556;0,585;2014-05-28;1:9;1,64
5751164;817_975L_200.3;975;W;0,000;0,029;2014-05-28;1:9;1,64
5751165;620_91AL_42.5;91A;W;0,000;0,028;2014-05-28;1:9;1,64
5751166;115_53AL_11.5;53A;W;0,000;0,040;2014-05-28;1:12;1,64
5751167;121_523AL_8.4;523B;W;0,054;0,102;2014-05-28;1:15;1,64
5751168;618_57BL_58.9;59/53B;W;0,023;0,040;2014-05-28;;
5751169;620_1AL_41.6;5/3B;W;0,031;0,048;2014-05-28;;
5751170;555_503L_82.9;503;W;0,000;0,029;2014-05-28;1:9;1,64
5751171;938_4503L_0.1;4513;W;0,036;0,064;2014-05-28;1:9;1,64
5751172;614_2221V_48.4;2227;W;0,010;0,038;2014-05-28;1:9;1,64
5751173;924_3549BqV_35.6;3557/3549B;W;0,000;0,031;2014-05-28;;
5751174;519_51AL_46.4;51A;W;0,000;0,029;2014-05-28;1:9;1,64
5751175;127_443AL_67.7;445B;W;0,036;0,065;2014-05-28;1:9;1,64
5751176;664_897AL_42.8;897A;W;0,000;0,048;2014-05-28;1:15;1,64
5751177;527_107AL_17.4;109A/107B;W;0,032;0,047;2014-05-28;;
5751178;100_2021BR_3.0;2021B;W;0,000;0,048;2014-05-28;1:15;1,64
5751179;542_1177BqV_29.2;1183A/1177;W;0,000;0,034;2014-05-28;;
5751180;112_351AL_62.5;463;W;4,331;4,430;2014-05-28;1:34.7;2,84
5751182;504_35AL_17.6;913;W;0,560;0,587;2014-05-28;1:9;1,64
5751183;611_1AL_105.0;1A;W;0,000;0,047;2014-05-28;1:15;1,64
5751184;531_139AV_35.1;1395A/1389;W;0,254;0,270;2014-05-28;;
5751185;017_433V_40.7;435B;W;0,135;0,183;2014-05-28;1:15;1,64
5751186;924_3349R_34.3;3349;W;0,000;0,029;2014-05-28;1:9;1,64
5751187;545_265AL_22.5;265A/263;W;0,000;0,016;2014-05-28;;
5751189;924_3525V_35.2;3535/3533;W;0,012;0,029;2014-05-28;;
5749741;506_61L_43.4;105B;W;0,674;0,703;2014-05-28;1:9;1,64
5749743;927_19R_904.4;19;W;0,000;0,028;2014-05-28;1:9;1,64
5749746;527_99BpV_17.3;101A/99B;W;0,000;0,035;2014-05-28;;
5750255;545_187AR_23.3;187A;W;0,000;0,029;2014-05-28;1:9;1,64
5750256;478_1643pV_2.2;1645/1643;W;0,000;0,034;2014-05-28;;
5750257;155_4441R_86.4;4461;W;1,991;2,044;2014-05-28;1:18.5;1,12
5750258;586_2527AL_80.2;2527A/2517;W;0,000;0,017;2014-05-28;;
5750260;520_163R_36.6;167;W;0,205;0,238;2014-05-28;1:9;1,64
5750261;124_906L_3.1;909;W;0,323;0,352;2014-05-28;1:9;1,64
5750262;513_57R_25.2;57;W;0,000;0,029;2014-05-28;1:9;1,64
5750263;555_173BV_83.3;215B;W;0,017;0,046;2014-05-28;1:9;1,64
5750266;468_506R_201.2;506;W;0,000;0,029;2014-05-28;1:9;1,64
5750267;115_103AR_22.1;103A;W;0,000;0,048;2014-05-28;1:15;1,64
5750269;608_53AR_88.5;53A;W;0,000;0,048;2014-05-28;1:15;1,64
5750271;093_1005L_6.2;1005;W;0,000;0,099;2014-05-28;1:34.7;2,84
5750272;927_944AR_905.7;944A/944B;W;0,000;0,017;2014-05-28;;
5750274;624_906R_32.4;906;W;0,000;0,027;2014-05-28;1:9;1,64
5750275;924_3549ApV_35.5;3549A/3551;W;0,000;0,031;2014-05-28;;
5750277;506_123AR_43.9;125B;W;0,034;0,063;2014-05-28;1:9;1,64
5750278;486_912AqV_75.8;912A/912B;W;0,000;0,032;2014-05-28;;
5750279;938_4537L_1.3;4537;W;0,000;0,029;2014-05-28;1:9;1,64
5750280;801_922L_9.1;923;W;2,847;2,876;2014-05-28;1:9;1,64
5750281;503_181AR_42.2;177/181A;W;0,000;0,017;2014-05-28;;
5750282;586_2507BL_80.2;2519A/2507;W;0,000;0,017;2014-05-28;;
5750283;527_55AR_16.9;55A;W;0,000;0,028;2014-05-28;1:9;1,64
5750284;924_23-26R_35.3;23-26;W;0,000;0,027;2014-05-28;1:9;1,64
5750285;539_47AL_79.2;147B;W;1,983;2,022;2014-05-28;1:12;1,64
5750287;542_1185R_29.2;1229A/1227;W;0,486;0,503;2014-05-28;;
5750288;118_1115BV_92.8;1145B;W;0,813;0,842;2014-05-28;1:9;1,64
5750289;517_189AL_0.1;189A/191;W;0,000;0,017;2014-05-28;;
5750291;145_955AR_56.2;955A;W;0,000;0,048;2014-05-28;1:15;1,64
5750292;519_33L_46.2;67;W;0,430;0,457;2014-05-28;1:9;1,64
5749350;210_25L_21.1;25;W;0,000;0,048;2014-05-28;1:15;1,64
5749352;624_207AR_32.5;209;W;0,052;0,090;2014-05-28;1:12;1,64
5749353;514_49BR_65.3;51A/49B;W;0,000;0,016;2014-05-28;;
5749354;563_169AL_56.8;185B;W;0,477;0,506;2014-05-28;1:9;1,64
5749865;062_451AR_39.0;451A;W;0,000;0,027;2014-05-28;1:9;1,64
5749866;531_869L_33.5;869;W;0,000;0,029;2014-05-28;1:9;1,64
5749867;801_932V_500.0;933;W;0,017;0,045;2014-05-28;1:9;1,64
5749868;950_403L_26.8;407A/405;W;0,080;0,096;2014-05-28;;
5749869;817_911L_115.1;943;W;0,777;0,806;2014-05-28;1:9;1,64
5749870;924_3637R_35.9;3739;W;0,770;0,799;2014-05-28;1:9;1,64
5749871;514_85AqV_17.3;87/85A;W;0,000;0,034;2014-05-28;;
5749873;501_936R_80.5;936;W;0,000;0,027;2014-05-28;1:9;1,64
5749874;618_111AR_51.1;131B;W;0,250;0,282;2014-05-28;1:9;1,64
5749875;506_523AL_43.3;523B;W;0,054;0,102;2014-05-28;1:15;1,64
5749876;531_1191AR_33.8;1191A;W;0,000;0,028;2014-05-28;1:9;1,64
5749878;054_1369AR_54.0;1369A;W;0,000;0,028;2014-05-28;1:9;1,64
5749880;226_425R_8.2;425;W;0,000;0,029;2014-05-28;1:9;1,64
5749881;506_568V_43.7;571B/571A;W;0,014;0,029;2014-05-28;;
5749882;624_189AR_32.3;189B;W;0,058;0,106;2014-05-28;1:15;1,64
5749883;508_919qV_91.0;919/920;W;0,000;0,034;2014-05-28;;
5749884;127_485AR_73.9;485B;W;0,037;0,064;2014-05-28;1:9;1,64
5749885;035_133AR_52.1;133B;W;0,038;0,068;2014-05-28;1:9;1,64
5749886;076_68AL_12.2;68A;W;0,000;0,039;2014-05-28;1:12;1,64
5749887;517_77AR_69.4;77A;W;0,000;0,029;2014-05-28;1:9;1,64
5749888;805_7117L_103.0;7121;W;0,733;0,762;2014-05-28;1:9;1,64
5749889;619_1263AL_34.8;1263A;W;0,000;0,027;2014-05-28;1:9;1,64
5749890;927_45L_904.7;3001;W;0,494;0,523;2014-05-28;1:9;1,64
5749891;614_2147L_47.8;2147;W;0,000;0,029;2014-05-28;1:9;1,64
5749892;625_349AR_14.8;349A;W;0,000;0,029;2014-05-28;1:9;1,64
5749893;614_2215L_48.3;2223;W;0,128;0,176;2014-05-28;1:15;1,64
5749894;927_953AqV_905.7;953A/953B;W;0,000;0,032;2014-05-28;;
5749895;122_13L_11.2;1003;W;10,198;10,246;2014-05-28;1:15;1,64
5749488;478_1595L_1.9;1597;W;0,036;0,064;2014-05-28;1:9;1,64
5749489;012_343AL_24.2;361B;W;9,164;9,191;2014-05-28;1:9;1,64
5749490;490_121V_8.9;131;W;1,035;1,068;2014-05-28;1:9;1,64
5749492;555_349qV_84.3;377/349;W;0,000;0,042;2014-05-28;;
5749493;531_1315AL_34.7;1315A/1277;W;0,000;0,017;2014-05-28;;
5749494;927_3075BL_905.5;3081/3075B;W;0,000;0,016;2014-05-28;;
5749495;517_933AR_69.3;933A/933B;W;0,000;0,017;2014-05-28;;
5749496;122_13L_11.2;13;W;0,000;0,029;2014-05-28;1:9;1,64
5749497;531_1395BL_34.8;1399A;W;0,049;0,077;2014-05-28;1:9;1,64
5749498;586_2527BpV_80.3;2539A/2527;W;0,000;0,034;2014-05-28;;
5749500;625_293R_16.0;293;W;0,000;0,048;2014-05-28;1:15;1,64
5749501;950_125qV_7.1;127/125;W;0,000;0,031;2014-05-28;;
5749502;506_137AL_44.0;137B;W;0,031;0,060;2014-05-28;1:9;1,64
5749503;543_149AR_44.9;149A;W;0,000;0,027;2014-05-28;1:9;1,64
5749504;047_3AV_40.9;2003;W;16,764;16,812;2014-05-28;1:15;1,64
5749505;514_65AR_17.4;65A;W;0,000;0,030;2014-05-28;1:10;1,64
5749506;550_912ApV_25.9;912A/912B;W;0,000;0,032;2014-05-28;;
5749507;555_223BL_83.4;391;W;1,368;1,416;2014-05-28;1:15;1,64
5749510;203_395L_55.1;395;W;0,000;0,028;2014-05-28;1:9;1,64
5750021;613_197AL_76.2;197A;W;0,000;0,028;2014-05-28;1:9;1,64
5750022;531_1343BpV_34.7;1353A/1343;W;0,000;0,034;2014-05-28;;
5750023;506_131BqV_44.0;133A/131B;W;0,000;0,034;2014-05-28;;
5750024;564_1311L_23.5;1311/1313;W;0,000;0,017;2014-05-28;;
5750025;531_1355AL_34.6;1355A/1359;W;0,000;0,017;2014-05-28;;
5750026;550_85BqV_25.7;87A/85B;W;0,000;0,034;2014-05-28;;
5750028;521_351BL_22.2;351B;W;0,000;0,028;2014-05-28;1:9;1,64
5750029;135_917AR_45.8;917A/917B;W;0,000;0,016;2014-05-28;;
5750030;531_533BqV_35.9;535A/533B;W;0,000;0,034;2014-05-28;;
5750031;950_221V_7.6;223;W;0,014;0,042;2014-05-28;1:9;1,64
5750032;508_2045R_91.1;2085;W;0,241;0,289;2014-05-28;1:15;1,64
5750033;094_1107BV_1.7;1205A/1203;W;1,223;1,239;2014-05-28;;
5750034;119_123AR_21.3;123B;W;0,030;0,059;2014-05-28;1:9;1,64
5750170;501_179R_81.0;179/177B;W;0,000;0,017;2014-05-28;;
5750171;937_33V_68.6;35;W;0,013;0,040;2014-05-28;1:9;1,64
5750172;805_7131L_105.5;7131;W;0,000;0,029;2014-05-28;1:9;1,64
5750174;531_1221AL_34.4;1221A/1219;W;0,000;0,017;2014-05-28;;
5750175;926_15BL_1.2;17A;W;0,036;0,064;2014-05-28;1:9;1,64
5750176;531_1303BL_34.7;1307A/1303;W;0,000;0,017;2014-05-28;;
5750685;504_63BqV_18.3;69A/63B;W;0,000;0,032;2014-05-28;;
5750686;625_343R_14.7;343;W;0,000;0,028;2014-05-28;1:9;1,64
5750687;610_141AR_14.7;141A;W;0,000;0,029;2014-05-28;1:9;1,64
5750689;517_53BL_69.2;53B;W;0,000;0,039;2014-05-28;1:12;1,64
5750690;541_101R_15.8;139;W;1,382;1,429;2014-05-28;1:15;1,64
5750691;556_7BR_5.5;7B;W;0,000;0,029;2014-05-28;1:9;1,64
5750692;606_35R_37.4;35;W;0,000;0,029;2014-05-28;1:9;1,64
5750693;005_77L_114.3;77;W;0,000;0,033;2014-05-28;1:9;1,64
5750694;817_909L_115.2;945;W;0,867;0,896;2014-05-28;1:9;1,64
5750696;815_915R_7.0;915;W;0,000;0,025;2014-05-28;1:7;1,64
5750700;613_177BR_75.3;179;W;0,112;0,140;2014-05-28;1:9;1,64
5750701;553_271AR_21.8;271A;W;0,000;0,027;2014-05-28;1:9;1,64
5750702;089_273AR_46.2;273A;W;0,000;0,100;2014-05-28;1:34.7;2,84
5750703;801_951R_8.2;951;W;0,000;0,029;2014-05-28;1:9;1,64
5750704;127_463L_73.1;463/461B;W;0,000;0,016;2014-05-28;;
5750705;950_73AL_40.9;73A;W;0,000;0,027;2014-05-28;1:9;1,64
5750706;917_982BL_78.2;983;W;0,028;0,057;2014-05-28;1:9;1,64
5750708;618_111AL_51.1;111B;W;0,076;0,105;2014-05-28;1:9;1,64
5750709;543_139AL_44.8;143/139B;W;0,026;0,042;2014-05-28;;
5750710;618_109AL_51.3;109B/107A;W;0,040;0,056;2014-05-28;;
5750711;950_648L_7.0;648;W;0,000;0,027;2014-05-28;1:9;1,64
5750712;527_93R_17.3;93/91B;W;0,000;0,017;2014-05-28;;
5750713;135_269AR_22.0;269A;W;0,000;0,028;2014-05-28;1:9;1,64
5750714;545_966R_22.8;978;W;0,386;0,413;2014-05-28;1:9;1,64
5750715;608_37AL_88.0;57B;W;0,486;0,515;2014-05-28;1:9;1,64
5750717;510_401L_9.7;401;W;0,000;0,027;2014-05-28;1:9;1,64
5750293;924_349AR_36.2;353A/353B;W;0,030;0,046;2014-05-28;;
5750803;817_74L_205.2;75;W;0,396;0,425;2014-05-28;1:9;1,64
5750804;531_1317ApV_34.7;1317A/1333;W;0,000;0,034;2014-05-28;;
5750805;116_1335AL_31.7;1335A;W;0,000;0,047;2014-05-28;1:15;1,64
5750806;950_3R_206.1;3;W;0,000;0,028;2014-05-28;1:9;1,64
5750807;603_77AR_2.4;77B;W;0,032;0,058;2014-05-28;1:9;1,64
5750808;927_953ApV_905.7;953A/953B;W;0,000;0,032;2014-05-28;;
5750809;550_935V_25.7;975B/975A;W;0,054;0,071;2014-05-28;;
5750810;586_367AL_81.1;367B;W;0,068;0,097;2014-05-28;1:9;1,64
5750811;586_385BL_81.2;277A/385B;W;0,000;0,016;2014-05-28;;
5750813;550_912AqV_25.9;912A/912B;W;0,000;0,032;2014-05-28;;
5750814;046_201BR_34.7;201B;W;0,000;0,029;2014-05-28;1:9;1,64
5750815;950_851BV_12.1;861;W;0,740;0,769;2014-05-28;1:9;1,64
5750816;927_3083AR_905.7;3083B;W;0,056;0,084;2014-05-28;1:9;1,64
5750818;608_65AL_88.8;83B;W;13,229;13,258;2014-05-28;1:9;1,64
5750819;485_91R_101.1;91;W;0,000;0,029;2014-05-28;1:9;1,64
5750820;009_9L_114.2;9;W;0,000;0,029;2014-05-28;1:9;1,64
5750821;118_13L_84.5;13;W;0,000;0,048;2014-05-28;1:15;1,64
5750822;588_846V_2.2;865;W;0,063;0,089;2014-05-28;1:9;1,64
5750823;468_0219L_102.3;0219;W;0,000;0,025;2014-05-28;1:7;1,64
