SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
166_2155V_135.8;Rtd-Hfd;Rtd;Hfd;EA-231;EA;231;0-100;90,919146;92,889256;11,137481;0,000000;;;
166_2183V_144.1;Rtd-Hfd;Rtd;Hfd;EA-231;EA;231;0-100;92,889256;93,204032;100,000000;0,000000;;;
166_2193R_144.2;Rtd-Hfd;Rtd;Hfd;EA-231;EA;231;0-100;93,204032;93,651763;100,000000;0,000000;;;
133_1133AR_19.7;Rtd-Hfd;Rtd;Hfd;EA-231;EA;231;100-0;93,651763;96,769120;49,106101;0,000000;;EIND;
555_173BL_83.3;Rtd-Hfd;Rtd;Hfd;FA-236;FA;236;0-100;0,000000;3,176856;100,000000;0,000000;BEGIN;;
114_393BV_53.9;Rtd-Hfd;Rtd;Hfd;FA-236;FA;236;0-100;3,176856;73,997969;100,000000;0,000000;;;
166_2149V_135.5;Rtd-Hfd;Rtd;Hfd;FA-236;FA;236;0-100;73,997969;74,212599;100,000000;0,000000;;;
166_2153R_135.6;Rtd-Hfd;Rtd;Hfd;FA-236;FA;236;0-100;81,591337;91,786868;58,013907;0,000000;;;
166_2181R_143.8;Rtd-Hfd;Rtd;Hfd;FA-236;FA;236;0-100;91,786868;93,592353;100,000000;0,000000;;;
133_1135AL_19.4;Rtd-Hfd;Rtd;Hfd;FA-236;FA;236;100-0;93,592353;100,000000;100,000000;0,000000;;EIND;
664_903R_43.0;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;3,827358;5,257849;27,206627;0,000000;BEGIN;;
116_2251L_39.7;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;5,257849;5,681894;100,000000;0,000000;;;
116_2257V_39.4;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;5,681894;41,861969;100,000000;0,000000;;;
121_2351L_232.9;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;41,861969;43,452870;100,000000;0,000000;;;
121_2361V_233.9;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;43,452870;43,724977;100,000000;0,000000;;;
121_2363R_234.1;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;43,724977;59,060092;100,000000;0,000000;;;
667_2427V_243.8;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;59,060092;73,562716;100,000000;0,000000;;;
164_2483V_253.1;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;0-100;73,562716;74,048720;100,000000;0,000000;;;
787_6WV_68.3;Rtd-Hsbdg;Rtd;Hsbdg;SA-SZ;SA;SZ;100-0;74,048720;100,000000;100,000000;0,000000;;EIND;
664_879R_42.1;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;0,000000;3,930966;0,000000;100,000000;BEGIN;;
116_2253V_39.6;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;3,930966;4,035178;0,000000;100,000000;;;
116_2255R_39.5;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;4,035178;41,189239;0,000000;100,000000;;;
121_2353V_233.1;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;41,189239;41,328771;0,000000;100,000000;;;
121_2355V_233.2;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;41,328771;41,486304;0,000000;100,000000;;;
121_2357L_233.3;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;41,486304;41,964485;0,000000;100,000000;;;
121_2359R_233.6;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;41,964485;58,103873;0,000000;100,000000;;;
667_2429V_243.8;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;58,103873;72,458154;0,000000;100,000000;;;
164_2481R_252.9;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;0-100;72,458154;73,678448;0,000000;100,000000;;;
787_5WL_68.0;Rtd-Hsbdg;Rtd;Hsbdg;TA-TZ;TA;TZ;100-0;73,678448;100,000000;0,000000;100,000000;;EIND;
663_325R_41.1;Rtd-Whz;Rtd;Whz;FF;FF;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;325
664_105R_42.0;Rtd-Whz;Rtd;Whz;GF;GF;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;105
115_55R_11.7;Sdm-Hlds;Sdm;Hlds;432;432;;0-100;0,000000;88,606232;0,000000;100,000000;BEGIN;;
115_77AL_12.3;Sdm-Hlds;Sdm;Hlds;432;432;;0-100;88,606232;100,000000;0,000000;100,000000;;EIND;
115_57AL_11.8;Sdm-Hlds;Sdm;Hlds;63L-435A;63L;435A;0-100;0,000000;15,011129;100,000000;0,000000;BEGIN;;
115_57BV_11.9;Sdm-Hlds;Sdm;Hlds;63L-435A;63L;435A;0-100;15,011129;39,658325;100,000000;0,000000;;;
115_63V_12.0;Sdm-Hlds;Sdm;Hlds;63L-435A;63L;435A;0-100;39,658325;86,365452;100,000000;0,000000;;;
115_81AR_12.3;Sdm-Hlds;Sdm;Hlds;63L-435A;63L;435A;0-100;86,365452;100,000000;100,000000;0,000000;;EIND;
115_5L_4.9;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;100-0;0,000000;18,463581;100,000000;0,000000;BEGIN;;
115_5V_4.9;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;18,463581;18,612475;100,000000;0,000000;;;
115_7BV_4.9;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;18,612475;20,922823;100,000000;0,000000;;;
115_9AR_5.5;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;20,922823;23,600021;100,000000;0,000000;;;
115_33AL_6.1;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;24,319016;46,530704;96,864594;0,000000;;;
115_51BV_11.5;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;46,530704;46,640323;100,000000;0,000000;;;
115_53AL_11.5;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;46,640323;47,934864;100,000000;0,000000;;;
115_57AR_11.8;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;47,934864;50,628169;100,000000;0,000000;;;
115_81BV_12.4;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;50,628169;51,596919;100,000000;0,000000;;;
115_85BV_12.7;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;77,882861;91,377210;33,922189;0,000000;;;
115_101BV_22.0;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;91,377210;92,288143;100,000000;0,000000;;;
115_103BV_22.2;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;92,288143;92,391682;100,000000;0,000000;;;
115_105AR_22.2;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;92,391682;92,835544;100,000000;0,000000;;;
115_105BV_22.3;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;92,835544;93,011467;100,000000;0,000000;;;
115_109R_22.3;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;93,011467;93,327534;100,000000;0,000000;;;
115_123AL_22.4;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;97,316129;98,313958;20,011102;0,000000;;;
115_151BV_23.6;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;98,313958;98,352439;100,000000;0,000000;;;
115_153AL_23.6;Sdm-Hlds;Sdm;Hlds;AF-AH;AF;AH;0-100;98,352439;100,000000;100,000000;0,000000;;EIND;
115_7AV_4.9;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;100-0;0,000000;18,559765;0,000000;100,000000;BEGIN;;
115_7AR_4.9;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;18,559765;23,990614;0,000000;100,000000;;;
115_33BV_6.2;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;23,990614;46,264982;0,000000;100,000000;;;
115_51AR_11.4;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;46,264982;47,172860;0,000000;100,000000;;;
115_53BV_11.6;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;47,172860;47,584037;0,000000;100,000000;;;
115_55L_11.7;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;47,584037;50,357602;0,000000;100,000000;;;
115_77BV_12.3;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;50,357602;51,345964;0,000000;100,000000;;;
115_85AR_12.6;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;51,345964;91,858846;0,000000;100,000000;;;
115_103AR_22.1;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;91,858846;92,411387;0,000000;100,000000;;;
115_107R_22.2;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;92,411387;93,786895;0,000000;100,000000;;;
115_123BV_22.5;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;93,786895;93,864091;0,000000;100,000000;;;
115_125AL_22.5;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;97,370068;98,065028;83,456083;100,000000;;;
115_151AR_23.5;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;98,065028;98,652114;0,000000;100,000000;;;
115_153BV_23.7;Sdm-Hlds;Sdm;Hlds;BF-BH;BF;BH;0-100;98,652114;100,000000;0,000000;100,000000;;EIND;
539_49BV_79.4;Sdm-Rtd;Sdm;Rtd;AE-AA;AE;AA;0-100;0,000000;54,097743;0,000000;100,000000;BEGIN;;
540_151BV_81.5;Sdm-Rtd;Sdm;Rtd;AE-AA;AE;AA;0-100;54,097743;58,972608;0,000000;100,000000;;;
540_165AR_81.7;Sdm-Rtd;Sdm;Rtd;AE-AA;AE;AA;0-100;58,972608;100,000000;0,000000;100,000000;;EIND;
539_49AL_79.3;Sdm-Rtd;Sdm;Rtd;BE-BA;BE;BA;0-100;0,000000;52,188553;100,000000;0,000000;BEGIN;;
540_149BV_81.4;Sdm-Rtd;Sdm;Rtd;BE-BA;BE;BA;0-100;52,188553;52,633854;100,000000;0,000000;;;
540_151AL_81.4;Sdm-Rtd;Sdm;Rtd;BE-BA;BE;BA;0-100;52,633854;61,548183;100,000000;0,000000;;;
540_165BV_81.8;Sdm-Rtd;Sdm;Rtd;BE-BA;BE;BA;0-100;61,548183;61,994195;100,000000;0,000000;;;
540_167AR_81.8;Sdm-Rtd;Sdm;Rtd;BE-BA;BE;BA;0-100;61,994195;100,000000;100,000000;0,000000;;EIND;
539_47AL_79.2;Sdm-Rtd;Sdm;Rtd;CE-CA;CE;CA;0-100;0,000000;50,360104;100,000000;0,000000;BEGIN;;
540_147BV_81.3;Sdm-Rtd;Sdm;Rtd;CE-CA;CE;CA;0-100;50,360104;50,803067;100,000000;0,000000;;;
540_149AL_81.3;Sdm-Rtd;Sdm;Rtd;CE-CA;CE;CA;0-100;50,803067;66,003204;100,000000;0,000000;;;
540_167BV_81.9;Sdm-Rtd;Sdm;Rtd;CE-CA;CE;CA;0-100;66,003204;66,442658;100,000000;0,000000;;;
540_169AR_82.0;Sdm-Rtd;Sdm;Rtd;CE-CA;CE;CA;0-100;66,442658;100,000000;100,000000;0,000000;;EIND;
539_57BV_79.3;Sdm-Rtd;Sdm;Rtd;DE-DA;DE;DA;0-100;0,000000;49,214060;100,000000;0,000000;BEGIN;;
540_147AL_81.2;Sdm-Rtd;Sdm;Rtd;DE-DA;DE;DA;0-100;49,214060;70,495580;100,000000;0,000000;;;
540_169BV_82.0;Sdm-Rtd;Sdm;Rtd;DE-DA;DE;DA;0-100;70,495580;70,803267;100,000000;0,000000;;;
540_171R_82.1;Sdm-Rtd;Sdm;Rtd;DE-DA;DE;DA;0-100;70,803267;100,000000;100,000000;0,000000;;EIND;
525_429AR_50.2;Sgra-Asra;Sgra;Asra;RJ-RC;RJ;RC;100-0;0,000000;1,249289;100,000000;0,000000;BEGIN;;
525_429AV_50.2;Sgra-Asra;Sgra;Asra;RJ-RC;RJ;RC;0-100;6,282611;44,914114;88,473354;0,000000;;;
523_911V_53.9;Sgra-Asra;Sgra;Asra;RJ-RC;RJ;RC;0-100;44,914114;48,460919;100,000000;0,000000;;;
145_933BV_54.2;Sgra-Asra;Sgra;Asra;RJ-RC;RJ;RC;0-100;48,460919;54,951419;100,000000;0,000000;;;
145_935AL_54.7;Sgra-Asra;Sgra;Asra;RJ-RC;RJ;RC;0-100;54,951419;72,731389;100,000000;0,000000;;;
145_955AL_56.2;Sgra-Asra;Sgra;Asra;RJ-RC;RJ;RC;0-100;72,731389;77,486666;100,000000;0,000000;;;
145_957BV_56.6;Sgra-Asra;Sgra;Asra;RJ-RC;RJ;RC;0-100;77,486666;100,000000;100,000000;0,000000;;EIND;
525_429BV_50.1;Sgra-Asra;Sgra;Asra;RK-RD;RK;RD;100-0;0,000000;0,433777;0,000000;100,000000;BEGIN;;
525_429BR_50.1;Sgra-Asra;Sgra;Asra;RK-RD;RK;RD;0-100;6,208502;44,878841;12,991975;100,000000;;;
523_913V_53.9;Sgra-Asra;Sgra;Asra;RK-RD;RK;RD;0-100;44,878841;46,102329;0,000000;100,000000;;;
523_933AR_54.0;Sgra-Asra;Sgra;Asra;RK-RD;RK;RD;0-100;46,102329;56,202532;0,000000;100,000000;;;
145_935BV_54.8;Sgra-Asra;Sgra;Asra;RK-RD;RK;RD;0-100;73,158613;74,486073;92,739589;100,000000;;;
145_955BV_56.3;Sgra-Asra;Sgra;Asra;RK-RD;RK;RD;0-100;74,486073;76,296834;0,000000;100,000000;;;
145_957AR_56.5;Sgra-Asra;Sgra;Asra;RK-RD;RK;RD;0-100;76,296834;100,000000;0,000000;100,000000;;EIND;
433_61V_4.7;Std-Bon;Std;Bon;136;136;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;313
504_13BR_17.1;Std-Hrl;Std;Hrl;KA;KA;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;207
504_13AV_17.0;Std-Hrl;Std;Hrl;LA;LA;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;203
062_431L_38.1;Std-Rm;Std;Rm;413;413;;0-100;0,000000;10,201325;100,000000;0,000000;BEGIN;;
062_433BV_38.2;Std-Rm;Std;Rm;413;413;;0-100;10,201325;91,228419;100,000000;0,000000;;;
062_451AR_39.0;Std-Rm;Std;Rm;413;413;;0-100;91,228419;100,000000;100,000000;0,000000;;EIND;
553_323AL_22.5;Std-Rm;Std;Rm;GD-GA;GD;GA;0-100;0,000000;1,020108;0,000000;100,000000;BEGIN;;
553_325BV_22.7;Std-Rm;Std;Rm;GD-GA;GD;GA;0-100;1,020108;24,164898;0,000000;100,000000;;;
062_351AL_28.1;Std-Rm;Std;Rm;GD-GA;GD;GA;0-100;24,164898;35,533493;0,000000;100,000000;;;
062_395BV_30.8;Std-Rm;Std;Rm;GD-GA;GD;GA;0-100;35,533493;67,129933;0,000000;100,000000;;;
062_433AL_38.1;Std-Rm;Std;Rm;GD-GA;GD;GA;0-100;67,129933;71,298084;0,000000;100,000000;;;
519_17AV_45.8;Std-Rm;Std;Rm;GD-GA;GD;GA;100-0;71,298084;100,000000;0,000000;100,000000;;EIND;
553_321V_22.5;Std-Rm;Std;Rm;HD-HA;HD;HA;0-100;0,000000;0,542258;0,000000;100,000000;BEGIN;;
553_323BV_22.6;Std-Rm;Std;Rm;HD-HA;HD;HA;0-100;0,542258;0,619649;0,000000;100,000000;;;
553_325AR_22.6;Std-Rm;Std;Rm;HD-HA;HD;HA;0-100;0,619649;24,365403;0,000000;100,000000;;;
062_351BV_28.2;Std-Rm;Std;Rm;HD-HA;HD;HA;0-100;24,365403;35,001759;0,000000;100,000000;;;
062_395AR_30.7;Std-Rm;Std;Rm;HD-HA;HD;HA;0-100;35,001759;66,649582;0,000000;100,000000;;;
062_431R_38.1;Std-Rm;Std;Rm;HD-HA;HD;HA;0-100;66,649582;71,105632;0,000000;100,000000;;;
519_13AV_45.7;Std-Rm;Std;Rm;HD-HA;HD;HA;100-0;71,105632;99,216405;0,000000;100,000000;;;
519_13AR_45.7;Std-Rm;Std;Rm;HD-HA;HD;HA;0-100;99,216405;100,000000;0,000000;100,000000;;EIND;
131_1V_16.4;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;100-0;0,803159;12,505020;100,000000;0,000000;BEGIN;;
131_1L_16.4;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;0-100;12,505020;14,333509;100,000000;0,000000;;;
131_2V_16.7;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;0-100;14,333509;14,444973;100,000000;0,000000;;;
131_5R_16.7;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;0-100;14,444973;18,497771;100,000000;0,000000;;;
131_15L_17.4;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;100-0;18,497771;18,779877;100,000000;0,000000;;;
131_4V_19.1;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;100-0;18,779877;29,550388;100,000000;0,000000;;;
131_1V_24.5;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;100-0;29,550388;62,978379;100,000000;0,000000;;;
131_1R_24.5;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;0-100;62,978379;81,006637;100,000000;0,000000;;;
557_1AV_27.4;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;100-0;81,006637;81,153970;100,000000;0,000000;;;
557_1AR_27.4;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;0-100;81,153970;85,850653;100,000000;0,000000;;;
557_3BV_28.2;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;0-100;85,850653;96,593258;100,000000;0,000000;;;
129_9R_29.9;Svgg-Tnz;Svgg;Tnz;BN-38;BN;38;0-100;96,593258;100,000000;100,000000;0,000000;;EIND;
201_61L_14.7;Swd-Dz;Swd;Dz;402;402;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;61
201_85L_21.7;Swd-Dz;Swd;Dz;412;412;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;85
201_101L_25.7;Swd-Dz;Swd;Dz;422;422;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;101
201_121L_33.1;Swd-Dz;Swd;Dz;432;432;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;121
201_135L_37.2;Swd-Dz;Swd;Dz;442;442;;0-100;0,000000;11,077930;0,000000;100,000000;BEGIN;;
201_137AR_37.3;Swd-Dz;Swd;Dz;442;442;;0-100;11,077930;60,399482;0,000000;100,000000;;;
201_139AR_37.7;Swd-Dz;Swd;Dz;442;442;;0-100;60,399482;100,000000;0,000000;100,000000;;EIND;
600_1025BL_11.2;Swd-Dz;Swd;Dz;HA-HE;HA;HE;100-0;0,000000;0,444242;0,000000;100,000000;BEGIN;;
201_61V_14.7;Swd-Dz;Swd;Dz;HA-HE;HA;HE;100-0;0,444242;13,466349;0,000000;100,000000;;;
201_61R_14.7;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;13,466349;15,754801;0,000000;100,000000;;;
201_71V_15.3;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;15,754801;39,312421;0,000000;100,000000;;;
201_85R_21.7;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;39,312421;41,558141;0,000000;100,000000;;;
201_91V_22.3;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;41,558141;54,366203;0,000000;100,000000;;;
201_101R_25.7;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;54,366203;55,895958;0,000000;100,000000;;;
201_109V_26.1;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;55,895958;81,892738;0,000000;100,000000;;;
201_121R_33.1;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;81,892738;84,609445;0,000000;100,000000;;;
201_125V_33.9;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;84,609445;97,068183;0,000000;100,000000;;;
201_135R_37.2;Swd-Dz;Swd;Dz;HA-HE;HA;HE;0-100;97,068183;100,000000;0,000000;100,000000;;EIND;
007_151L_4.3;Swd-Rd;Swd;Rd;122;122;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;151
200_165L_7.9;Swd-Rd;Swd;Rd;132;132;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;165
200_179L_12.7;Swd-Rd;Swd;Rd;142;142;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;179
200_195L_15.8;Swd-Rd;Swd;Rd;152;152;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;195
200_215L_23.6;Swd-Rd;Swd;Rd;162;162;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;215
600_1025AL_11.1;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;0,000000;0,451206;0,000000;100,000000;BEGIN;;
007_151V_4.3;Swd-Rd;Swd;Rd;GC-GH;GC;GH;100-0;0,451206;15,590975;0,000000;100,000000;;;
007_151R_4.3;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;15,590975;17,991413;0,000000;100,000000;;;
007_157V_4.9;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;17,991413;29,210239;0,000000;100,000000;;;
200_165R_7.9;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;29,210239;30,953368;0,000000;100,000000;;;
200_171V_8.4;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;30,953368;47,403339;0,000000;100,000000;;;
200_179R_12.7;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;47,403339;48,894536;0,000000;100,000000;;;
200_185V_13.1;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;48,894536;59,045961;0,000000;100,000000;;;
200_195R_15.8;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;59,045961;60,561531;0,000000;100,000000;;;
200_201V_16.2;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;60,561531;88,424541;0,000000;100,000000;;;
200_215R_23.6;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;88,424541;89,881192;0,000000;100,000000;;;
200_221V_24.0;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;89,881192;97,682592;0,000000;100,000000;;;
200_229R_26.0;Swd-Rd;Swd;Rd;GC-GH;GC;GH;0-100;97,682592;100,000000;0,000000;100,000000;;EIND;
125_1003L_29.9;Tb-Btl;Tb;Btl;553;553;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1003
551_145BV_22.9;Tb-Btl;Tb;Btl;AF-AE;AF;AE;0-100;0,000000;4,549060;0,000000;100,000000;BEGIN;;
551_161AR_23.6;Tb-Btl;Tb;Btl;AF-AE;AF;AE;0-100;4,549060;43,781308;0,000000;100,000000;;;
125_1001AR_29.8;Tb-Btl;Tb;Btl;AF-AE;AF;AE;0-100;43,781308;50,046348;0,000000;100,000000;;;
125_1017BV_30.8;Tb-Btl;Tb;Btl;AF-AE;AF;AE;0-100;50,046348;100,000000;0,000000;100,000000;;EIND;
551_163R_24.0;Tb-Btl;Tb;Btl;DF-DE;DF;DE;0-100;0,000000;40,061497;100,000000;0,000000;BEGIN;;
125_1001BV_29.9;Tb-Btl;Tb;Btl;DF-DE;DF;DE;0-100;40,061497;40,274925;100,000000;0,000000;;;
125_1003R_29.9;Tb-Btl;Tb;Btl;DF-DE;DF;DE;0-100;40,274925;45,896610;100,000000;0,000000;;;
125_1015V_30.7;Tb-Btl;Tb;Btl;DF-DE;DF;DE;0-100;45,896610;46,021037;100,000000;0,000000;;;
125_1017AL_30.7;Tb-Btl;Tb;Btl;DF-DE;DF;DE;0-100;46,021037;100,000000;100,000000;0,000000;;EIND;
551_143AL_22.7;Tb-Vg;Tb;Vg;KJ-KH;KJ;KH;0-100;0,000000;15,276009;0,000000;100,000000;BEGIN;;
124_183V_3.3;Tb-Vg;Tb;Vg;KJ-KH;KJ;KH;0-100;15,276009;15,384038;0,000000;100,000000;;;
124_185R_3.4;Tb-Vg;Tb;Vg;KJ-KH;KJ;KH;0-100;15,384038;21,480347;0,000000;100,000000;;;
124_193V_4.5;Tb-Vg;Tb;Vg;KJ-KH;KJ;KH;0-100;21,480347;21,605508;0,000000;100,000000;;;
124_195L_4.5;Tb-Vg;Tb;Vg;KJ-KH;KJ;KH;0-100;21,605508;95,937584;0,000000;100,000000;;;
515_309BV_51.0;Tb-Vg;Tb;Vg;KJ-KH;KJ;KH;100-0;95,937584;100,000000;0,000000;100,000000;;EIND;
551_163L_24.0;Tb-Vg;Tb;Vg;LJ-LH;LJ;LH;0-100;0,000000;8,622689;0,000000;100,000000;BEGIN;;
124_181R_3.2;Tb-Vg;Tb;Vg;LJ-LH;LJ;LH;0-100;8,622689;16,447944;0,000000;100,000000;;;
124_197V_4.6;Tb-Vg;Tb;Vg;LJ-LH;LJ;LH;0-100;16,447944;94,968850;0,000000;100,000000;;;
515_305R_51.0;Tb-Vg;Tb;Vg;LJ-LH;LJ;LH;100-0;94,968850;100,000000;0,000000;100,000000;;EIND;
043_353BV_33.3;Tl-Gdm;Tl;Gdm;EB-EA;EB;EA;0-100;0,000000;33,989653;100,000000;0,000000;BEGIN;;
513_161BV_44.0;Tl-Gdm;Tl;Gdm;EB-EA;EB;EA;100-0;33,989653;97,312146;100,000000;0,000000;;;
513_137BV_26.2;Tl-Gdm;Tl;Gdm;EB-EA;EB;EA;100-0;97,312146;100,000000;100,000000;0,000000;;EIND;
513_161AR_44.1;Tl-Gdm;Tl;Gdm;EN;EN;;100-0;0,000000;98,040177;100,000000;0,000000;BEGIN;;
513_141BV_26.3;Tl-Gdm;Tl;Gdm;EN;EN;;100-0;98,040177;100,000000;100,000000;0,000000;;EIND;
094_1065L_3.5;Ut-Bkp;Ut;Bkp;303;303;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1081
094_1105AL_1.9;Ut-Bkp;Ut;Bkp;BA-BE;BA;BE;100-0;0,000000;26,046767;100,000000;0,000000;BEGIN;;
094_1091AV_2.5;Ut-Bkp;Ut;Bkp;BA-BE;BA;BE;100-0;26,046767;37,854281;100,000000;0,000000;;;
094_1065R_3.5;Ut-Bkp;Ut;Bkp;BA-BE;BA;BE;100-0;37,854281;55,535743;100,000000;0,000000;;;
094_1063AV_3.5;Ut-Bkp;Ut;Bkp;BA-BE;BA;BE;100-0;55,535743;56,821482;100,000000;0,000000;;;
093_1007R_5.8;Ut-Bkp;Ut;Bkp;BA-BE;BA;BE;100-0;56,821482;100,000000;100,000000;0,000000;;EIND;
094_1105BV_1.8;Ut-Bkp;Ut;Bkp;BN-BR;BN;BR;100-0;0,000000;22,494115;0,000000;100,000000;BEGIN;;
546_1063BR_3.6;Ut-Bkp;Ut;Bkp;BN-BR;BN;BR;100-0;22,494115;54,765712;0,000000;100,000000;;;
093_1005L_6.2;Ut-Bkp;Ut;Bkp;BN-BR;BN;BR;100-0;54,765712;100,000000;0,000000;100,000000;;EIND;
