ID;SPOORTAK_IDENTIFICATIE;RAILDEMPER_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
598;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,534;8,551;10-12-2020
599;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,704;8,772;10-12-2020
600;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,807;8,945;10-12-2020
601;606_109V_1.0;Clipped Tuned, type Corus 54E1;9,215;9,299;10-12-2020
602;543_213BV_46.2;Clipped Tuned, type Corus 54E1;1,322;1,375;10-12-2020
603;543_213BV_46.2;Clipped Tuned, type Corus 54E1;1,4;1,424;10-12-2020
604;543_213BV_46.2;Clipped Tuned, type Corus 54E1;4,121;4,239;10-12-2020
605;543_213BV_46.2;Clipped Tuned, type Corus 54E1;4,251;4,366;10-12-2020
606;543_213BV_46.2;Clipped Tuned, type Corus 54E1;4,398;4,583;10-12-2020
607;609_135AL_26.6;Clipped Tuned, type Corus 54E1;11,708;11,76;10-12-2020
608;609_135AL_26.6;Clipped Tuned, type Corus 54E1;11,665;11,711;10-12-2020
609;563_189R_57.4;Clipped Tuned, type Corus 54E1;0,059;0,101;10-12-2020
610;563_189R_57.4;Clipped Tuned, type Corus 54E1;0,101;0,443;10-12-2020
611;563_187AL_57.4;Clipped Tuned, type Corus 54E1;0,056;0,093;10-12-2020
612;563_187AL_57.4;Clipped Tuned, type Corus 54E1;0,093;0,435;10-12-2020
613;778_12R_56.3;Clipped Tuned, type Corus 54E1;3,711;3,763;10-12-2020
614;563_167AR_56.8;Clipped Tuned, type Corus 54E1;0,426;0,532;10-12-2020
615;563_167BV_56.9;Clipped Tuned, type Corus 54E1;0,328;0,409;10-12-2020
616;563_169AL_56.8;Clipped Tuned, type Corus 54E1;0,357;0,468;10-12-2020
617;563_169BV_56.9;Clipped Tuned, type Corus 54E1;0,257;0,342;10-12-2020
618;563_175AL_57.3;Clipped Tuned, type Corus 54E1;0,037;0,116;10-12-2020
619;563_185AR_57.3;Clipped Tuned, type Corus 54E1;0,037;0,112;10-12-2020
620;613_905R_75.8;Clipped Tuned, type Corus 54E1;0,017;0,242;10-12-2020
621;054_1315AR_47.4;Onbekend;0,984;1,174;10-12-2020
622;054_1315AR_47.4;Clipped Tuned, type Corus 54E1;2,286;3,135;10-12-2020
623;054_1315AR_47.4;Onbekend;3,135;3,208;10-12-2020
624;027_931L_147.6;Schrey & Veit, VICON-AMSA 5RQ;1,104;1,268;10-12-2020
625;027_931L_147.6;Schrey & Veit, VICON-AMSA 5RQ;0,205;1,104;10-12-2020
626;027_931L_147.6;Schrey & Veit, VICON-AMSA 5RQ;0,201;0,205;10-12-2020
627;531_2327R_33.9;Clipped Tuned, type Corus 54E1;0,304;0,357;10-12-2020
628;531_2327R_33.9;Clipped Tuned, type Corus 54E1;0,029;0,303;10-12-2020
629;057_43R_11.2;Onbekend;1,033;1,364;10-12-2020
630;057_43R_11.2;Onbekend;0,865;1,036;10-12-2020
631;057_43R_11.2;Onbekend;0,035;0,316;10-12-2020
632;057_41V_11.2;Onbekend;0,974;1,3;10-12-2020
633;057_41V_11.2;Onbekend;0,806;0,972;10-12-2020
634;057_41V_11.2;Onbekend;0;0,252;10-12-2020
635;057_45R_11.4;Onbekend;0,031;0,113;10-12-2020
636;057_45R_11.4;Onbekend;0,113;0,238;10-12-2020
637;057_41R_11.2;Onbekend;0,034;0,373;10-12-2020
638;057_41R_11.2;Onbekend;0,373;0,494;10-12-2020
639;618_273BV_49.5;Onbekend;10,717;10,768;10-12-2020
640;055_427AR_37.6;Onbekend;0,862;1,027;10-12-2020
641;055_427AR_37.6;Onbekend;1,027;1,067;10-12-2020
642;055_455V_38.7;Onbekend;0,001;0,043;10-12-2020
643;054_1315BV_47.5;Onbekend;0,876;1,066;10-12-2020
644;054_1315BV_47.5;Clipped Tuned, type Corus 54E1;2,178;3,025;10-12-2020
645;054_1315BV_47.5;Onbekend;3,025;3,096;10-12-2020
646;123_29AL_11.6;Onbekend;2,148;2,157;10-12-2020
647;123_29AL_11.6;Onbekend;2,181;2,269;10-12-2020
648;123_29AL_11.6;Onbekend;2,74;3,297;10-12-2020
649;123_29AL_11.6;Onbekend;4,575;4,748;10-12-2020
650;123_29AL_11.6;Onbekend;7,927;7,93;10-12-2020
651;123_29AL_11.6;Onbekend;7,93;8,241;10-12-2020
652;123_29BV_11.6;Onbekend;2,091;2,1;10-12-2020
653;123_29BV_11.6;Onbekend;2,124;2,212;10-12-2020
654;123_29BV_11.6;Onbekend;2,683;3,24;10-12-2020
655;123_29BV_11.6;Onbekend;4,519;4,691;10-12-2020
656;123_29BV_11.6;Onbekend;7,871;8,183;10-12-2020
657;055_319AL_11.8;Onbekend;3,222;3,363;10-12-2020
658;055_319AL_11.8;Onbekend;3,902;4,099;10-12-2020
659;055_319AL_11.8;Onbekend;4,595;4,701;10-12-2020
660;055_319AL_11.8;Onbekend;4,853;5,154;10-12-2020
661;055_319AL_11.8;Onbekend;5,198;5,643;10-12-2020
662;055_319AL_11.8;Onbekend;5,821;5,964;10-12-2020
663;055_319BV_11.8;Onbekend;1,206;1,33;10-12-2020
664;055_319BV_11.8;Onbekend;3,163;3,304;10-12-2020
665;055_319BV_11.8;Onbekend;3,842;4,04;10-12-2020
666;055_319BV_11.8;Onbekend;4,536;4,643;10-12-2020
667;055_319BV_11.8;Onbekend;4,794;5,095;10-12-2020
668;055_319BV_11.8;Onbekend;5,139;5,584;10-12-2020
669;121_523BV_8.3;Onbekend;6,633;6,816;10-12-2020
670;551_107R_21.8;Onbekend;0,385;0,705;10-12-2020
671;551_115AR_21.8;Onbekend;0,366;0,412;10-12-2020
672;551_111L_21.8;Onbekend;0,541;0,591;10-12-2020
673;551_115BV_21.9;Onbekend;0,264;0,374;10-12-2020
674;551_115BV_21.9;Onbekend;0,429;0,434;10-12-2020
675;551_115BV_21.9;Onbekend;0,434;0,487;10-12-2020
676;517_253AL_0.9;Onbekend;0,066;0,148;10-12-2020
677;517_253AL_0.9;Onbekend;0,275;0,404;10-12-2020
678;517_253AL_0.9;Onbekend;1,437;1,508;10-12-2020
679;121_523AR_8.4;Onbekend;4,573;4,648;10-12-2020
680;121_523AR_8.4;Onbekend;4,491;4,566;10-12-2020
681;121_523BV_8.3;Onbekend;4,481;4,542;10-12-2020
682;121_523BV_8.3;Onbekend;4,389;4,451;10-12-2020
683;517_251R_0.9;Onbekend;0,169;0,419;10-12-2020
684;551_163R_24.0;Onbekend;1,857;1,937;10-12-2020
685;551_163R_24.0;Onbekend;3,211;3,25;10-12-2020
686;551_161AR_23.6;Onbekend;2,259;2,339;10-12-2020
687;551_161AR_23.6;Onbekend;3,613;3,652;10-12-2020
688;551_161AR_23.6;Onbekend;4,646;4,675;10-12-2020
689;551_131AL_22.4;Onbekend;0,053;0,071;10-12-2020
690;035_97R_46.1;Onbekend;0,076;0,162;10-12-2020
691;035_111V_46.9;Onbekend;0,112;0,179;10-12-2020
692;035_111V_46.9;Onbekend;0,179;0,937;10-12-2020
693;035_105V_46.9;Onbekend;0,084;0,909;10-12-2020
694;094_1091AV_2.5;Clipped Tuned, type Corus 54E1;0,709;0,919;10-12-2020
695;094_1091AV_2.5;Schrey & Veit, VICON-AMSA 54VS;0,579;0,708;10-12-2020
696;094_1091AV_2.5;Clipped Tuned, type Corus 54E1;0;0,578;10-12-2020
697;546_1063BR_3.6;Schrey & Veit, VICON-AMSA 54VS;1,713;1,848;10-12-2020
698;212_201V_39.7;Onbekend;4,704;4,734;10-12-2020
699;212_201V_39.7;Onbekend;4,749;4,834;10-12-2020
700;212_201V_39.7;Onbekend;4,939;5,039;10-12-2020
701;212_215R_45.0;Onbekend;1,609;1,659;10-12-2020
702;212_215R_45.0;Onbekend;3,572;3,642;10-12-2020
703;212_215L_45.0;Onbekend;1,068;1,165;10-12-2020
704;212_215L_45.0;Onbekend;1,165;1,275;10-12-2020
705;212_215L_45.0;Onbekend;1,609;1,659;10-12-2020
706;002_385L_68.2;Onbekend;0,104;0,127;10-12-2020
707;002_385L_68.2;Onbekend;0,141;0,157;10-12-2020
708;002_357AL_51.5;Onbekend;1,566;1,628;10-12-2020
709;002_357AL_51.5;Onbekend;8,495;8,6;10-12-2020
710;002_395V_69.0;Onbekend;0,15;0,328;10-12-2020
711;002_373V_63.7;Onbekend;3,977;4,197;10-12-2020
712;002_373V_63.7;Onbekend;4,197;4,526;10-12-2020
713;002_373V_63.7;Onbekend;4,526;4,536;10-12-2020
714;002_393L_68.9;Onbekend;0,211;0,389;10-12-2020
715;551_163R_24.0;Onbekend;4,244;4,273;10-12-2020
716;021_37AL_67.0;Clipped Tuned, type Corus 54E1;0,048;1,047;10-12-2020
717;021_37AL_67.0;Clipped Tuned, type Corus 54E1;1,047;1,223;10-12-2020
718;021_39L_67.2;Clipped Tuned, type Corus 54E1;0,797;0,895;10-12-2020
719;021_39L_67.2;Clipped Tuned, type Corus 54E1;0,895;1,072;10-12-2020
720;017_11AL_49.5;Clipped Tuned, type Corus 54E1;0,029;0,197;10-12-2020
721;017_11AL_49.5;Clipped Tuned, type Corus 54E1;0,517;1,394;10-12-2020
722;017_11BV_49.5;Clipped Tuned, type Corus 54E1;0;0,138;10-12-2020
723;017_11BV_49.5;Clipped Tuned, type Corus 54E1;0,458;1,335;10-12-2020
724;017_29AL_61.5;Clipped Tuned, type Corus 54E1;0,028;0,322;10-12-2020
725;017_29AL_61.5;Clipped Tuned, type Corus 54E1;0,322;0,597;10-12-2020
726;017_29BV_61.5;Clipped Tuned, type Corus 54E1;0,029;0,263;10-12-2020
727;017_29BV_61.5;Clipped Tuned, type Corus 54E1;0,263;0,544;10-12-2020
728;017_29BV_61.5;Clipped Tuned, type Corus 54E1;0,544;0,557;10-12-2020
729;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,983;12,077;10-12-2020
730;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,85;11,944;10-12-2020
731;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,288;11,383;10-12-2020
732;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,28;11,329;10-12-2020
733;610_151AR_14.0;Schrey & Veit, VICON-AMSA 5RQ;11,086;11,307;10-12-2020
734;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,771;11,13;10-12-2020
735;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,636;10,796;10-12-2020
736;610_151AR_14.0;Schrey & Veit, VICON-AMSA 5RQ;10,292;10,68;10-12-2020
737;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,272;10,329;10-12-2020
738;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,126;10,288;10-12-2020
739;610_151AR_14.0;Clipped Tuned, type Corus 54E1;9,95;10,047;10-12-2020
740;610_151AR_14.0;Clipped Tuned, type Corus 54E1;9,873;9,968;10-12-2020
741;610_151AR_14.0;Clipped Tuned, type Corus 54E1;7,699;7,911;10-12-2020
742;610_151AR_14.0;Clipped Tuned, type Corus 54E1;7,558;7,659;10-12-2020
743;610_151AR_14.0;Clipped Tuned, type Corus 54E1;6,369;6,971;10-12-2020
744;610_151AR_14.0;Clipped Tuned, type Corus 54E1;5,954;6,389;10-12-2020
745;610_151AR_14.0;Clipped Tuned, type Corus 54E1;5,771;5,968;10-12-2020
746;610_151AR_14.0;Clipped Tuned, type Corus 54E1;4,42;4,528;10-12-2020
747;610_151AR_14.0;Clipped Tuned, type Corus 54E1;4,306;4,438;10-12-2020
748;610_151AR_14.0;Clipped Tuned, type Corus 54E1;3,861;3,933;10-12-2020
749;610_151AR_14.0;Schrey & Veit, VICON-AMSA 5RQ;3,417;3,905;10-12-2020
750;610_151AR_14.0;Clipped Tuned, type Corus 54E1;3,237;3,451;10-12-2020
751;610_151BV_13.9;Clipped Tuned, type Corus 54E1;11,924;12,023;10-12-2020
752;610_151BV_13.9;Clipped Tuned, type Corus 54E1;11,791;11,888;10-12-2020
753;610_151BV_13.9;Clipped Tuned, type Corus 54E1;11,226;11,327;10-12-2020
754;610_151BV_13.9;Schrey & Veit, VICON-AMSA 5RQ;11,027;11,251;10-12-2020
755;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,712;11,074;10-12-2020
756;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,577;10,739;10-12-2020
757;610_151BV_13.9;Schrey & Veit, VICON-AMSA 5RQ;10,552;10,624;10-12-2020
758;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,213;10,272;10-12-2020
759;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,063;10,232;10-12-2020
760;610_151BV_13.9;Clipped Tuned, type Corus 54E1;9,892;9,991;10-12-2020
761;610_151BV_13.9;Clipped Tuned, type Corus 54E1;9,815;9,912;10-12-2020
762;610_151BV_13.9;Clipped Tuned, type Corus 54E1;7,64;7,855;10-12-2020
763;610_151BV_13.9;Clipped Tuned, type Corus 54E1;7,499;7,603;10-12-2020
764;610_151BV_13.9;Clipped Tuned, type Corus 54E1;6,319;6,92;10-12-2020
765;610_151BV_13.9;Clipped Tuned, type Corus 54E1;5,898;6,335;10-12-2020
766;610_151BV_13.9;Clipped Tuned, type Corus 54E1;5,712;5,916;10-12-2020
767;610_151BV_13.9;Clipped Tuned, type Corus 54E1;4,361;4,472;10-12-2020
768;610_151BV_13.9;Clipped Tuned, type Corus 54E1;3,802;3,877;10-12-2020
769;610_151BV_13.9;Schrey & Veit, VICON-AMSA 5RQ;3,356;3,849;10-12-2020
770;610_151BV_13.9;Clipped Tuned, type Corus 54E1;3,178;3,395;10-12-2020
771;609_7L_29.7;Clipped Tuned, type Corus 54E1;1,392;1,649;10-12-2020
772;609_7L_29.7;Clipped Tuned, type Corus 54E1;4,176;4,251;10-12-2020
773;609_7L_29.7;Clipped Tuned, type Corus 54E1;5,669;5,699;10-12-2020
774;609_7L_29.7;Clipped Tuned, type Corus 54E1;5,742;5,761;10-12-2020
775;609_7L_29.7;Clipped Tuned, type Corus 54E1;7,866;7,958;10-12-2020
776;609_7L_29.7;Clipped Tuned, type Corus 54E1;8,009;8,099;10-12-2020
777;609_7L_29.7;Clipped Tuned, type Corus 54E1;8,195;8,279;10-12-2020
778;609_5L_29.7;Clipped Tuned, type Corus 54E1;1,392;1,648;10-12-2020
779;609_5L_29.7;Clipped Tuned, type Corus 54E1;1,721;1,802;10-12-2020
780;609_5L_29.7;Clipped Tuned, type Corus 54E1;4,176;4,251;10-12-2020
781;609_5L_29.7;Clipped Tuned, type Corus 54E1;5,361;5,464;10-12-2020
782;609_5L_29.7;Clipped Tuned, type Corus 54E1;5,669;5,719;10-12-2020
783;609_5L_29.7;Clipped Tuned, type Corus 54E1;6,13;6,212;10-12-2020
784;119_121AV_21.3;Onbekend;2,241;2,32;10-12-2020
785;119_121AV_21.3;Onbekend;2,364;2,422;10-12-2020
786;119_121AV_21.3;Onbekend;4,832;4,865;10-12-2020
787;119_121AV_21.3;Clipped Tuned, type Corus 54E1;5,727;5,946;10-12-2020
788;119_121AV_21.3;Clipped Tuned, type Corus 54E1;5,946;6,477;10-12-2020
789;119_121BR_21.3;Onbekend;2,301;2,38;10-12-2020
790;119_121BR_21.3;Onbekend;2,424;2,482;10-12-2020
791;119_121BR_21.3;Onbekend;4,886;4,919;10-12-2020
792;119_121BR_21.3;Glued Tuned, type Corus 54E1;5,787;6,431;10-12-2020
793;119_121BR_21.3;Clipped Tuned, type Corus 54E1;6,431;6,537;10-12-2020
794;132_295AL_40.4;Clipped Tuned, type Corus 54E1;0,945;0,954;10-12-2020
795;132_295AL_40.4;Clipped Tuned, type Corus 54E1;0,954;1,987;10-12-2020
796;132_295AL_40.4;Clipped Tuned, type Corus 54E1;2,541;2,567;10-12-2020
797;132_295AL_40.4;Clipped Tuned, type Corus 54E1;2,567;3,304;10-12-2020
798;132_295AL_40.4;Clipped Tuned, type Corus 54E1;3,351;3,637;10-12-2020
799;132_295AL_40.4;Clipped Tuned, type Corus 54E1;3,673;4,674;10-12-2020
800;132_295BV_40.4;Clipped Tuned, type Corus 54E1;0,885;0,896;10-12-2020
801;132_295BV_40.4;Clipped Tuned, type Corus 54E1;0,896;1,927;10-12-2020
802;132_295BV_40.4;Clipped Tuned, type Corus 54E1;2,481;3,229;10-12-2020
803;132_295BV_40.4;Clipped Tuned, type Corus 54E1;3,291;3,577;10-12-2020
804;132_295BV_40.4;Clipped Tuned, type Corus 54E1;3,613;4,614;10-12-2020
805;542_1267AR_29.9;Clipped Tuned, type Corus 54E1;0,053;0,128;10-12-2020
806;542_1267AR_29.9;Clipped Tuned, type Corus 54E1;0,128;0,298;10-12-2020
807;542_1271AL_29.9;Clipped Tuned, type Corus 54E1;0,053;0,128;10-12-2020
808;542_1271AL_29.9;Clipped Tuned, type Corus 54E1;0,128;0,298;10-12-2020
809;542_1271BV_30.0;Clipped Tuned, type Corus 54E1;0,001;0,077;10-12-2020
810;542_1271BV_30.0;Clipped Tuned, type Corus 54E1;0,077;0,246;10-12-2020
811;542_1277AR_30.0;Clipped Tuned, type Corus 54E1;0,026;0,088;10-12-2020
812;542_1277AR_30.0;Clipped Tuned, type Corus 54E1;0,088;0,257;10-12-2020
813;561_97BV_59.6;Clipped Tuned, type Corus 54E1;0,431;0,645;10-12-2020
814;561_97BV_59.6;Clipped Tuned, type Corus 54E1;0,406;0,535;10-12-2020
815;561_97BV_59.6;Clipped Tuned, type Corus 54E1;0,391;0,51;10-12-2020
816;563_187AL_57.4;Clipped Tuned, type Corus 54E1;1,711;1,886;10-12-2020
817;561_89BV_59.6;Clipped Tuned, type Corus 54E1;0,43;0,589;10-12-2020
818;561_89BV_59.6;Clipped Tuned, type Corus 54E1;0,406;0,478;10-12-2020
819;561_89BV_59.6;Clipped Tuned, type Corus 54E1;0,366;0,454;10-12-2020
820;563_189R_57.4;Clipped Tuned, type Corus 54E1;1,719;1,894;10-12-2020
821;664_873BV_41.9;Clipped Tuned, type Corus 54E1;0,04;0,156;10-12-2020
822;664_873BV_41.9;Clipped Tuned, type Corus 54E1;0,156;0,315;10-12-2020
823;123_61AL_19.8;Glued Tuned, type Corus 54E1;1,652;1,755;10-12-2020
824;123_61AL_19.8;Glued Tuned, type Corus 54E1;1,755;1,813;10-12-2020
825;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,036;0,063;10-12-2020
826;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,063;0,122;10-12-2020
827;123_63AL_19.9;Onbekend;0,122;0,374;10-12-2020
828;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,374;0,577;10-12-2020
829;123_63AL_19.9;Clipped Tuned, type Corus 54E1;0,577;0,677;10-12-2020
830;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,677;1,48;10-12-2020
831;123_63AL_19.9;Glued Tuned, type Corus 54E1;1,48;1,577;10-12-2020
832;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,06;0,343;10-12-2020
833;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,343;0,356;10-12-2020
834;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,356;0,389;10-12-2020
835;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,389;0,51;10-12-2020
836;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,51;0,557;10-12-2020
837;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,557;0,636;10-12-2020
838;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,636;0,649;10-12-2020
839;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,649;0,712;10-12-2020
840;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,712;0,718;10-12-2020
841;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,718;0,757;10-12-2020
842;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,757;0,764;10-12-2020
843;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,764;0,804;10-12-2020
844;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,804;0,812;10-12-2020
845;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,812;0,838;10-12-2020
846;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,838;0,849;10-12-2020
847;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,849;0,887;10-12-2020
848;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,887;0,894;10-12-2020
849;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,894;0,917;10-12-2020
850;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;0,917;0,925;10-12-2020
851;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,925;1,021;10-12-2020
852;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;1,021;1,037;10-12-2020
853;551_143AL_22.7;Glued Tuned, type Corus 54E1;1,037;1,167;10-12-2020
854;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;1,167;1,191;10-12-2020
855;551_143AL_22.7;Schrey & Veit, VICON-AMSA 54VS;1,244;1,254;10-12-2020
856;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,002;0,008;10-12-2020
857;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,008;0,263;10-12-2020
858;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,263;0,715;10-12-2020
859;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,715;0,718;10-12-2020
860;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,03;0,037;10-12-2020
861;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,037;0,321;10-12-2020
862;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,321;0,774;10-12-2020
863;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,774;0,828;10-12-2020
864;515_307AR_51.1;Clipped Tuned, type Corus 54E1;1,145;1,445;10-12-2020
865;515_307AR_51.1;Schrey & Veit, VICON-AMSA 5RQ;1,695;1,87;10-12-2020
866;057_41V_11.2;Clipped Tuned, type Corus 54E1;8,852;9,162;10-12-2020
867;057_41V_11.2;Clipped Tuned, type Corus 54E1;7,964;8,789;10-12-2020
868;057_41V_11.2;Clipped Tuned, type Corus 54E1;6,114;6,412;10-12-2020
869;063_101BL_19.2;Clipped Tuned, type Corus 54E1;12,845;13,227;10-12-2020
870;063_101BL_19.2;Clipped Tuned, type Corus 54E1;9,645;10,006;10-12-2020
871;518_197V_64.8;Clipped Tuned, type Corus 54E1;0,475;0,85;10-12-2020
872;518_197V_64.8;Schrey & Veit, VICON-AMSA 5RQ;1,575;2,15;10-12-2020
873;518_195V_64.9;Clipped Tuned, type Corus 54E1;0,421;0,796;10-12-2020
874;046_255AR_41.4;Clipped Tuned, type Corus 54E1;4,381;4,387;10-12-2020
875;046_255AR_41.4;Schrey & Veit, VICON-AMSA 54VS;4,387;5,199;10-12-2020
876;054_1273AR_43.1;Onbekend;1,529;1,723;10-12-2020
877;054_1273AR_43.1;Onbekend;2,385;2,519;10-12-2020
878;054_1273AR_43.1;Onbekend;5,221;5,41;10-12-2020
879;054_1273AR_43.1;Clipped Tuned, type Corus 54E1;6,523;7,373;10-12-2020
880;054_1275AR_43.6;Onbekend;1,938;2,072;10-12-2020
881;054_1275AR_43.6;Onbekend;4,774;4,963;10-12-2020
882;054_1275AR_43.6;Clipped Tuned, type Corus 54E1;6,076;6,926;10-12-2020
883;054_1001AV_57.2;Clipped Tuned, type Corus 54E1;0,299;0,674;10-12-2020
884;054_1001BR_57.4;Clipped Tuned, type Corus 54E1;0,406;0,78;10-12-2020
885;054_1005AV_57.3;Clipped Tuned, type Corus 54E1;0,37;0,745;10-12-2020
886;054_1003AV_57.3;Clipped Tuned, type Corus 54E1;0,37;0,745;10-12-2020
887;509_1107R_35.1;Clipped Tuned, type Corus 54E1;0,063;0,107;10-12-2020
888;509_1107R_35.1;Clipped Tuned, type Corus 54E1;0,107;0,638;10-12-2020
889;509_1107R_35.1;Clipped Tuned, type Corus 54E1;0,638;1,286;10-12-2020
890;509_1107R_35.1;Clipped Tuned, type Corus 54E1;1,286;1,313;10-12-2020
891;509_1103R_35.1;Clipped Tuned, type Corus 54E1;0,131;0,175;10-12-2020
892;509_1103R_35.1;Clipped Tuned, type Corus 54E1;0,175;0,707;10-12-2020
893;509_1103R_35.1;Clipped Tuned, type Corus 54E1;0,707;1,354;10-12-2020
894;509_1103R_35.1;Clipped Tuned, type Corus 54E1;1,354;1,381;10-12-2020
895;608_67L_88.9;Glued Tuned, type Corus 54E1;7,983;11,431;10-12-2020
896;608_67L_88.9;Clipped Tuned, type Corus 54E1;11,864;11,889;10-12-2020
897;608_67L_88.9;Clipped Tuned, type Corus 54E1;12,734;12,83;10-12-2020
898;608_65AL_88.8;Glued Tuned, type Corus 54E1;7,913;11,973;10-12-2020
899;608_65AL_88.8;Clipped Tuned, type Corus 54E1;12,819;12,915;10-12-2020
900;127_323V_13.1;Schrey & Veit, VICON-AMSA 5RQ;0;0,112;10-12-2020
901;127_325AL_13.2;Schrey & Veit, VICON-AMSA 5RQ;0,029;0,125;10-12-2020
902;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;0,114;0,414;10-12-2020
903;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;2,914;4,814;10-12-2020
904;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;5,35;5,914;10-12-2020
905;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;6,621;6,645;10-12-2020
906;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,033;0,186;10-12-2020
907;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,186;0,93;10-12-2020
908;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,938;1,134;10-12-2020
909;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;1,17;1,256;10-12-2020
910;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,211;2,276;10-12-2020
911;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,276;2,31;10-12-2020
912;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,31;2,311;10-12-2020
913;127_327V_13.3;Schrey & Veit, VICON-AMSA 5RQ;0;0,009;10-12-2020
914;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;0,054;0,354;10-12-2020
915;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;2,854;4,754;10-12-2020
916;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;5,289;5,854;10-12-2020
917;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;6,56;6,641;10-12-2020
918;127_329BV_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,88;1,075;10-12-2020
919;127_329BV_13.3;Schrey & Veit, VICON-AMSA 5RQ;1,112;1,198;10-12-2020
920;127_329BV_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,153;2,253;10-12-2020
921;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;1,254;860,085;10-12-2020
922;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;1,254;1,285;10-12-2020
923;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;1,933;2,785;10-12-2020
924;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;5,255;5,315;10-12-2020
925;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;6,685;6,838;10-12-2020
926;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;6,871;7,062;10-12-2020
927;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;1,259;860,125;10-12-2020
928;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;1,259;1,325;10-12-2020
