ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
26281952;107_133BR_12.0;w133B-spHC;S;0,029;0,118;2015-06-02;;
26281953;073_1207BV_21.9;wl1207BV-wl1215AV;S;0,000;0,024;2015-06-02;;
26281976;009_35AR_115.3;w35A-w35B;S;0,029;0,033;2015-06-02;;
26281977;614_2119L_47.4;w2119-w2123;S;0,048;0,085;2015-06-02;;
26281978;504_902R_17.4;w902-wl906V;S;0,027;0,037;2015-06-02;;
26281980;100_2021BR_3.0;w2021B-sj2021BR;S;0,048;0,131;2015-06-02;;
26281982;201_125V_33.9;spHE-wl135V;S;3,330;3,357;2015-06-02;;
26281983;451_8V_1.2;wl8V-w381;S;0,000;0,666;2015-06-02;;
26281984;950_357AR_17.4;w357A-wl359AV;S;0,029;0,041;2015-06-02;;
26281985;135_914AL_45.7;kK_914AL-915AR-w917A;S;0,036;0,038;2015-06-02;;
26281986;135_914AL_45.7;w914A/914B-kK_914AL-;S;0,015;0,017;2015-06-02;;
26281987;486_801R_76.6;w801-w803;S;0,029;0,033;2015-06-02;;
26281988;950_909R_16.9;sp591-wl961V;S;0,140;0,238;2015-06-02;;
26281989;950_909R_16.9;w909-sp591;S;0,029;0,054;2015-06-02;;
26281990;514_61BV_17.3;kK_61BV-75-1-w87/85A;S;0,019;0,046;2015-06-02;;
26281991;514_61BV_17.3;wl61BV-kK_61BV-75-1;S;0,000;0,002;2015-06-02;;
26281992;927_3051AL_905.3;w3051A/3007B-w3053B;S;0,017;0,024;2015-06-02;;
26281993;603_109AL_2.9;w109A/101B-w111B;S;0,017;0,021;2015-06-02;;
26282547;005_97V_115.0;wl97V-spDH;S;0,000;0,209;2015-06-02;;
26282548;479_1671L_301.9;w1671-w2065;S;0,029;0,067;2015-06-02;;
26282550;127_443AL_67.7;w443A-w445B;S;0,029;0,036;2015-06-02;;
26282552;924_993R_34.4;w993-wl994V;S;0,029;0,035;2015-06-02;;
26282553;555_269L_83.5;sp9-w357/355;S;0,479;0,559;2015-06-02;;
26281686;478_1253BL_1.8;w1253B-w1259A/1261;S;0,029;0,035;2015-06-02;;
26281687;555_197V_83.3;wl197V-w199;S;0,000;0,007;2015-06-02;;
26281688;543_217BV_15.9;wl217BV-w221B;S;0,000;0,073;2015-06-02;;
26281689;133_1177AL_20.0;w1177A/1175-wl1181AV;S;0,017;0,038;2015-06-02;;
26281854;950_63L_40.9;w63-wl65V;S;0,027;0,041;2015-06-02;;
26281855;531_1207AR_34.5;w1207A/1275B-w1209A/;S;0,017;0,028;2015-06-02;;
26281856;654_405AR_49.6;sp333b-w409B;S;0,035;0,111;2015-06-02;;
26281857;950_917V_17.3;wl917V-w919;S;0,000;0,012;2015-06-02;;
26281858;552_223L_82.4;spDD-w373B;S;3,792;4,089;2015-06-02;;
26281859;552_223L_82.4;kK_257AR-223L-spDD;S;0,825;0,910;2015-06-02;;
26281860;552_223L_82.4;spDC-kK_257AR-223L;S;0,749;0,792;2015-06-02;;
26281861;552_223L_82.4;w223-spDC;S;0,048;0,263;2015-06-02;;
26281862;950_81BV_41.1;sp711-w113B;S;0,766;0,799;2015-06-02;;
26281863;950_81BV_41.1;wl81BV-sp711;S;0,000;0,039;2015-06-02;;
26281864;517_77AR_69.4;w77A-w77B;S;0,029;0,036;2015-06-02;;
26281865;520_820R_0.9;w820-wl821V;S;0,029;0,059;2015-06-02;;
26281866;531_1213R_0.6;w1213-w1215B;S;0,029;0,041;2015-06-02;;
26282215;115_25AL_5.8;w25A/27-sp417;S;0,016;0,056;2015-06-02;;
26282216;217_123BV_49.5;wl123BV-w127A/125;S;0,000;0,007;2015-06-02;;
26282002;613_171AR_29.3;w171A-w171B;S;0,032;0,122;2015-06-02;;
26282003;133_1103BV_18.4;wl1103BV-wl1113AV;S;0,000;0,025;2015-06-02;;
26282004;937_81R_69.1;sp308-w313;S;0,672;0,706;2015-06-02;;
26282005;937_81R_69.1;w81-sp308;S;0,027;0,097;2015-06-02;;
26282006;503_121R_43.1;sp311-w175;S;0,788;0,820;2015-06-02;;
26282007;503_121R_43.1;w119B/121-sp311;S;0,016;0,084;2015-06-02;;
26282008;545_221BR_23.8;w221B-w223A/217B;S;0,029;0,058;2015-06-02;;
26282009;531_1143AR_33.6;sp31-w1253A/1251;S;0,823;0,860;2015-06-02;;
26282010;531_1143AR_33.6;w1143A-sp31;S;0,048;0,336;2015-06-02;;
26282013;513_131AR_26.0;w131A-w131B;S;0,029;0,041;2015-06-02;;
26282014;626_39R_32.7;w39-wl913V;S;0,029;0,082;2015-06-02;;
26282015;517_211V_0.3;wl211V-wl227AV;S;0,000;0,034;2015-06-02;;
26282016;506_247AR_45.1;w247A-w247B;S;0,038;0,045;2015-06-02;;
26283400;612_9L_60.6;spSB-w37B;S;6,279;6,456;2015-06-02;;
26283401;612_9L_60.6;w9-spSB;S;0,048;0,121;2015-06-02;;
26283402;031_225R_16.4;sp711-w235;S;0,568;0,779;2015-06-02;;
26283403;031_225R_16.4;w225-sp711;S;0,042;0,330;2015-06-02;;
26283404;542_1169L_29.1;w1169-w1173B;S;0,039;0,092;2015-06-02;;
26283405;054_1275AR_43.6;sp-w1343B;S;3,317;9,368;2015-06-02;;
26283406;054_1275AR_43.6;w1275A-sp;S;0,047;0,473;2015-06-02;;
26283407;950_916V_17.2;wl916V-w917;S;0,000;0,012;2015-06-02;;
26283408;128_31R_12.7;w31-w33;S;0,047;0,095;2015-06-02;;
26283409;201_139AL_37.7;w139A-w139B;S;0,027;0,051;2015-06-02;;
26283523;663_323L_40.4;spEF-w325;S;0,622;0,722;2015-06-02;;
26283524;663_323L_40.4;w323-spEF;S;0,048;0,282;2015-06-02;;
26283525;517_157BV_70.0;wl157BV-sp62;S;0,000;0,022;2015-06-02;;
26283526;950_5R_6.1;sp304-w91;S;0,702;0,742;2015-06-02;;
26283527;950_5R_6.1;w5-sp304;S;0,029;0,070;2015-06-02;;
26283528;476_52R_201.7;w52-wl61V;S;0,029;0,133;2015-06-02;;
26283529;924_2367AR_36.5;w2367A/3703-w2367B;S;0,017;0,105;2015-06-02;;
26283951;550_941R_25.4;w941-w943;S;0,027;0,128;2015-06-02;;
26283952;527_81BR_17.2;w81B-wl87V;S;0,029;0,031;2015-06-02;;
26283953;927_7AL_904.2;w7A-w7B;S;0,029;0,070;2015-06-02;;
26283954;624_171R_32.1;sp6-w191B;S;0,231;0,313;2015-06-02;;
26283955;624_171R_32.1;w171-sp6;S;0,039;0,077;2015-06-02;;
26283957;100_2021BV_3.0;sp681-wl2101AV;S;4,459;4,665;2015-06-02;;
26281954;490_107V_104.8;wl107V-w115;S;0,000;0,030;2015-06-02;;
26281956;035_145AL_52.9;w145A-w145B;S;0,027;0,031;2015-06-02;;
26281957;070_317BV_25.1;spDD-wl351AV;S;2,540;2,762;2015-06-02;;
26281958;070_317BV_25.1;wl317BV-spDD;S;0,000;0,514;2015-06-02;;
26281959;624_151AR_31.8;sp5a-wl171V;S;0,268;0,277;2015-06-02;;
26281960;624_151AR_31.8;w151A-sp5a;S;0,043;0,101;2015-06-02;;
26281961;837_1V_300.8;wl1V-sp613;S;0,000;0,311;2015-06-02;;
26281963;139_311AR_175.0;w311A-w311B;S;0,048;0,084;2015-06-02;;
26282395;543_157BL_45.0;w157B-w901;S;0,027;0,096;2015-06-02;;
26282396;557_3AL_28.1;w3A-w4A;S;0,029;0,119;2015-06-02;;
26282397;501_921R_80.4;w921-wl922V;S;0,029;0,036;2015-06-02;;
26282398;801_926R_300.6;w926-wl927V;S;0,029;0,210;2015-06-02;;
26281660;115_911L_5.6;w911-w915;S;0,027;0,030;2015-06-02;;
26281662;121_2357L_233.3;w2357-wl2359V;S;0,136;0,302;2015-06-02;;
26281664;540_151AL_81.4;w151A-w165B;S;0,039;0,322;2015-06-02;;
26281665;531_1269AR_34.6;w1269A/1267-w1303A/1;S;0,017;0,029;2015-06-02;;
26281666;950_339L_17.4;w339/337B-wl345AV;S;0,017;0,029;2015-06-02;;
26281667;163_963AL_44.5;w963A-w991;S;0,047;0,265;2015-06-02;;
26281668;664_105R_42.0;w105-w3005;S;0,029;1,514;2015-06-02;;
26281669;009_87R_137.9;sp431-w101;S;0,551;0,590;2015-06-02;;
26281670;009_87R_137.9;w87-sp431;S;0,027;0,066;2015-06-02;;
26281672;129_55L_30.8;w55-w62;S;0,027;0,066;2015-06-02;;
26281691;490_115R_104.9;w115-sj115R;S;0,032;0,611;2015-06-02;;
26281692;536_249BV_60.9;sp305a-w299/297B;S;0,510;0,545;2015-06-02;;
26281693;536_249BV_60.9;wl249BV-sp305a;S;0,000;0,017;2015-06-02;;
26281694;122_1001AL_21.4;w1001A-w1001B;S;0,048;0,055;2015-06-02;;
26281695;531_839L_33.5;w839-sp259;S;0,029;0,052;2015-06-02;;
26281696;211_21R_21.6;sp921-w23;S;0,326;0,358;2015-06-02;;
26281699;107_191BV_20.0;spCZ-wl427AV;S;3,416;3,439;2015-06-02;;
26281700;107_191BV_20.0;wl191BV-spCZ;S;0,000;0,081;2015-06-02;;
26281701;588_868AR_2.3;w868A/867B-w870;S;0,016;0,020;2015-06-02;;
26281702;950_3029BV_201.4;spNC-wl3047V;S;1,490;1,747;2015-06-02;;
26281703;950_3029BV_201.4;wl3029BV-spNC;S;0,000;0,138;2015-06-02;;
26281704;609_211V_28.7;wl211V-w215;S;0,000;0,076;2015-06-02;;
26281706;024_215AL_26.6;w215A-w215B;S;0,027;0,032;2015-06-02;;
26282063;212_165L_33.5;w165-sp824;S;0,029;0,086;2015-06-02;;
26282064;950_916R_6.5;w916-wl918V;S;0,029;0,041;2015-06-02;;
26282067;851_916R_130.8;w916-wlBBBV;S;0,029;0,099;2015-06-02;;
26282069;606_59L_0.2;sp210-w93;S;0,495;0,528;2015-06-02;;
26282070;606_59L_0.2;w59-sp210;S;0,029;0,067;2015-06-02;;
26280987;545_97R_22.5;w97-sp12;S;0,027;0,060;2015-06-02;;
26280988;609_87BV_27.8;sp501b-wl91AV;S;0,194;0,202;2015-06-02;;
26280989;609_87BV_27.8;wl87BV-sp501b;S;0,000;0,008;2015-06-02;;
26280990;117_1843R_6.3;w1843-w1845;S;0,048;0,110;2015-06-02;;
26280991;546_1063BR_3.6;spBO-w1105B;S;1,689;1,760;2015-06-02;;
26280992;546_1063BR_3.6;w1063B-spBO;S;0,047;0,493;2015-06-02;;
26280993;506_27V_43.1;spRA-w41A;S;6,297;6,529;2015-06-02;;
26282017;012_361BV_33.4;wl361BV-wl363V;S;0,000;0,031;2015-06-02;;
26282018;545_936L_22.4;w936-w937;S;0,029;0,094;2015-06-02;;
26282670;609_135AR_26.6;w135A-w135B;S;0,048;0,055;2015-06-02;;
26282671;135_2009L_39.7;sp2002-wl2021V;S;0,588;0,597;2015-06-02;;
26282672;135_2009L_39.7;w2009-sp2002;S;0,029;0,074;2015-06-02;;
26282673;503_111V_43.2;wl111V-wl117AV;S;0,000;0,044;2015-06-02;;
26282674;926_2013R_1.5;w2013-wl2015V;S;0,026;0,034;2015-06-02;;
26282675;017_45R_69.6;w45-wl47V;S;0,028;0,078;2015-06-02;;
26282676;950_965L_12.6;w965/966-wl967V;S;0,017;0,027;2015-06-02;;
26282677;611_49L_106.5;w49-sp915;S;0,029;0,071;2015-06-02;;
26282678;913_840BL_68.8;w840A/840B-w841;S;0,015;0,024;2015-06-02;;
26282679;617_1115AR_38.9;sp507a-w1161;S;0,558;0,635;2015-06-02;;
26282680;617_1115AR_38.9;w1115A-sp507a;S;0,047;0,145;2015-06-02;;
26282681;950_73AL_40.9;sp715-w103;S;0,739;0,776;2015-06-02;;
26282682;950_73AL_40.9;w73A-sp715;S;0,027;0,066;2015-06-02;;
26282683;132_946R_49.2;w946-ti946R;S;0,027;0,339;2015-06-02;;
26282684;513_47AR_24.6;spGU-w53B;S;0,423;0,462;2015-06-02;;
26281713;618_57AL_58.8;w57A/47B-sp18a;S;0,017;0,058;2015-06-02;;
26281714;950_RSC3V_8.0;sp386-w209/211B;S;0,031;0,102;2015-06-02;;
26281715;950_207BL_7.9;w207B-w211A/213;S;0,028;0,036;2015-06-02;;
26281717;517_115R_69.4;w115-wl123V;S;0,029;0,030;2015-06-02;;
26281718;513_65BV_25.4;sp503a-wl93AV;S;0,281;0,285;2015-06-02;;
26281719;513_65BV_25.4;wl65BV-sp503a;S;0,000;0,012;2015-06-02;;
26281720;823_18BL_301.1;w18A/18B-w19;S;0,016;0,189;2015-06-02;;
26281722;513_121BV_26.1;wl121BV-w123A/125;S;0,000;0,013;2015-06-02;;
26281723;609_85AR_27.9;sp503b-wl95AV;S;0,255;0,264;2015-06-02;;
26281724;609_85AR_27.9;w81B/85A-sp503b;S;0,017;0,051;2015-06-02;;
26281725;927_3021V_905.2;wl3021V-w3039;S;0,000;0,051;2015-06-02;;
26281726;617_1195BV_40.1;wl1195BV-wl1197AV;S;0,000;0,025;2015-06-02;;
26283958;100_2021BV_3.0;sp671-sp681;S;3,511;3,815;2015-06-02;;
26283959;100_2021BV_3.0;sp661-sp671;S;2,365;2,366;2015-06-02;;
26283960;100_2021BV_3.0;sp655-sp661;S;1,065;1,241;2015-06-02;;
26283961;100_2021BV_3.0;wl2021BV-sp651;S;0,000;0,039;2015-06-02;;
26283962;924_21-22L_35.3;sp121-w3359;S;0,713;0,801;2015-06-02;;
26283964;586_139AR_80.7;w139A-w141A/139B;S;0,027;0,031;2015-06-02;;
26283965;586_53BV_80.3;wl53BV-w59A/55;S;0,000;0,015;2015-06-02;;
26283966;528_45BV_28.8;wl45BV-w53;S;0,000;0,153;2015-06-02;;
26283967;551_135BR_22.7;w135B-w137A;S;0,048;0,082;2015-06-02;;
26283968;564_970R_23.7;w971/970-w972;S;0,017;0,023;2015-06-02;;
26283971;486_411AV_77.5;wl411AV-sp81;S;0,000;0,033;2015-06-02;;
26283972;517_117L_69.3;w117-wl119V;S;0,028;0,037;2015-06-02;;
26283631;503_105R_43.6;w103B/105-sp305b;S;0,016;0,049;2015-06-02;;
26283633;084_29BV_15.2;sp101-wl33V;S;1,111;1,162;2015-06-02;;
26283634;084_29BV_15.2;sp100-sp101;S;0,322;0,821;2015-06-02;;
26283635;054_1273AL_43.1;w1273A-w1273B;S;0,099;0,242;2015-06-02;;
26283636;606_91BL_0.8;w91B-wl93V;S;0,029;0,040;2015-06-02;;
26283637;501_35R_80.2;w35-sp4a;S;0,028;0,060;2015-06-02;;
26283638;517_187V_0.1;wl187V-w189A/191;S;0,000;0,001;2015-06-02;;
26283639;501_181BV_81.1;spCB-wl225AV;S;1,100;1,245;2015-06-02;;
26283640;501_181BV_81.1;spCA-spCB;S;0,389;0,643;2015-06-02;;
26283641;501_181BV_81.1;wl181BV-spCA;S;0,000;0,098;2015-06-02;;
26283642;516_902R_1.8;w902-wl906V;S;0,028;0,045;2015-06-02;;
26283643;135_2027R_40.4;w2027-w2033;S;0,029;0,031;2015-06-02;;
26283644;564_435BV_23.7;wl435BV-wl441AV;S;0,000;0,053;2015-06-02;;
26281673;532_1061AR_11.8;w1061A-w1063;S;0,099;0,396;2015-06-02;;
26282041;926_17BV_1.2;wl17BV-sp38;S;0,000;0,013;2015-06-02;;
26282043;203_397R_55.1;sp553-w405;S;0,406;0,437;2015-06-02;;
26282044;203_397R_55.1;w397-sp553;S;0,029;0,057;2015-06-02;;
26282045;501_23L_80.1;w23-sp1a;S;0,027;0,046;2015-06-02;;
26282047;534_1029BV_45.3;sp503a-wl1041AV;S;0,257;0,266;2015-06-02;;
26282048;534_1029BV_45.3;wl1029BV-sp503a;S;0,000;0,020;2015-06-02;;
26282049;520_217AL_1.1;w217A/215-w219A/217B;S;0,017;0,064;2015-06-02;;
26282050;032_365L_16.5;w365-sp410;S;0,029;0,064;2015-06-02;;
26280961;624_221AV_32.8;wl221AV-w267;S;0,000;0,068;2015-06-02;;
26280962;603_91L_2.6;sp6a-wl107AV;S;0,240;0,248;2015-06-02;;
26280963;603_91L_2.6;w91-sp6a;S;0,029;0,061;2015-06-02;;
26280964;133_1129AR_19.1;w1129A-wl1131AV;S;0,028;0,447;2015-06-02;;
26280965;520_153BV_0.8;spCA-w219B;S;0,381;0,455;2015-06-02;;
26280966;520_153BV_0.8;wl153BV-spCA;S;0,000;0,197;2015-06-02;;
26280967;501_141AL_80.6;w141A/133-w141B;S;0,016;0,029;2015-06-02;;
26280968;586_2503AL_80.2;w2503A-w2513A/2505B;S;0,029;0,035;2015-06-02;;
26280969;950_918R_6.5;w918-wl921V;S;0,028;0,048;2015-06-02;;
26280970;817_1261L_200.2;w1261-wl1277AV;S;0,029;0,377;2015-06-02;;
26280971;534_1093AR_45.9;w1093A-w1111B;S;0,047;0,442;2015-06-02;;
26280972;551_137AL_22.6;w137A-w137B;S;0,047;0,054;2015-06-02;;
26280973;924_2309R_524.9;spUA-w2321B;S;0,616;0,678;2015-06-02;;
26280974;924_2309R_524.9;w2309-spUA;S;0,039;0,107;2015-06-02;;
26280975;506_561R_43.6;w561-wl570V;S;0,027;0,047;2015-06-02;;
26280976;527_31BL_16.5;w31B-w33;S;0,042;0,051;2015-06-02;;
26280994;506_27V_43.1;wl27V-spRA;S;0,000;0,529;2015-06-02;;
26280995;476_80L_103.0;w80-wl81V;S;0,029;0,311;2015-06-02;;
26280996;555_215BV_83.4;wl215BV-wl255AV;S;0,000;0,016;2015-06-02;;
26280997;127_443BL_67.7;w443B-w445A;S;0,029;0,036;2015-06-02;;
26280998;924_2325AL_34.7;w2325A-w2329B;S;0,029;0,231;2015-06-02;;
26280999;625_337AL_14.9;w337A-w337B;S;0,033;0,092;2015-06-02;;
26281000;533_1151BV_16.1;spWD-wl1233V;S;2,312;2,469;2015-06-02;;
26281001;533_1151BV_16.1;spTF-spWD;S;1,069;1,701;2015-06-02;;
26281002;533_1151BV_16.1;wl1151BV-spTF;S;0,000;0,341;2015-06-02;;
26281004;950_659V_7.3;wl659V-w661A/661B;S;0,000;0,050;2015-06-02;;
26281005;120_21V_8.6;wl21V-wl23AV;S;0,000;0,017;2015-06-02;;
26281006;664_131AV_42.9;sp68b-w223/123B;S;0,310;0,346;2015-06-02;;
26281007;664_131AV_42.9;wl131AV-sp68b;S;0,000;0,010;2015-06-02;;
26281008;614_2161V_48.0;sp706b-wl2211V;S;0,258;0,271;2015-06-02;;
26281009;614_2161V_48.0;wl2161V-sp706b;S;0,000;0,014;2015-06-02;;
26281010;145_957BV_56.6;sp-wl1001AV;S;1,537;1,894;2015-06-02;;
26282188;135_2001L_39.4;sp2001-w2035;S;0,862;1,012;2015-06-02;;
26282189;135_2001L_39.4;w2001-sp2001;S;0,048;0,192;2015-06-02;;
26282190;506_83L_43.9;w83-sp22;S;0,030;0,073;2015-06-02;;
26282191;127_475AL_73.6;w475A-w475B;S;0,029;0,036;2015-06-02;;
26282192;501_145BR_80.8;w145B-w149A/147;S;0,028;0,045;2015-06-02;;
26282193;543_221AL_16.0;w221A-w221B;S;0,028;0,029;2015-06-02;;
26281728;531_151AR_35.1;w151A-w153;S;0,027;0,074;2015-06-02;;
26281729;805_7123V_104.4;wl7123V-wl7125V;S;0,000;0,060;2015-06-02;;
26281731;545_71AL_22.2;w71A-w81A/79B;S;0,032;0,110;2015-06-02;;
26281732;163_967V_44.4;wl967V-wl975V;S;0,000;0,264;2015-06-02;;
26281733;163_165AR_43.6;sp267e-w959B;S;0,558;0,657;2015-06-02;;
26281734;163_165AR_43.6;w165A-sp267e;S;0,028;0,112;2015-06-02;;
26281735;504_81V_18.7;wl81V-wl85AV;S;0,000;0,007;2015-06-02;;
26281736;536_243AL_60.6;w243A/231B-w245A/243;S;0,016;0,021;2015-06-02;;
26281737;506_89AL_43.9;w89A-w91/89B;S;0,030;0,035;2015-06-02;;
26281738;950_XXXR_7.4;wXXX-sjXXXR;S;0,029;0,100;2015-06-02;;
26281739;506_73R_43.3;sp47-w113;S;0,691;0,728;2015-06-02;;
26281740;506_73R_43.3;w73-sp47;S;0,029;0,072;2015-06-02;;
26281741;093_1003AR_6.2;w1003A-w1003B;S;0,048;0,054;2015-06-02;;
26282093;543_918L_45.7;sp23-w920;S;0,173;0,197;2015-06-02;;
26282094;917_961BR_78.6;w961A/961B-wl965V;S;0,017;0,032;2015-06-02;;
26282095;083_253BV_7.6;sp1b-w257B;S;0,195;0,231;2015-06-02;;
26282096;083_253BV_7.6;wl253BV-sp1b;S;0,000;0,031;2015-06-02;;
26287458;017_9BV_49.4;wl9BV-wl11AV;S;0,000;0,080;2015-06-02;;
26287459;531_1303AL_34.6;w1303A/1269B-w1305B;S;0,017;0,028;2015-06-02;;
26287460;514_51AR_65.3;w51A/49B-wl55AV;S;0,016;0,061;2015-06-02;;
26287915;437_983L_0.6;w983-sj983L;S;0,029;0,244;2015-06-02;;
26287916;531_2765R_35.7;w2765-w2767;S;0,048;0,054;2015-06-02;;
26287917;519_37AL_46.3;sp310-w71;S;0,397;0,431;2015-06-02;;
26287918;519_37AL_46.3;w37A-sp310;S;0,027;0,061;2015-06-02;;
26287919;586_157AL_80.8;w157A/155B-w161A/159;S;0,016;0,021;2015-06-02;;
26287920;501_931V_80.3;wl931V-w937;S;0,000;0,174;2015-06-02;;
26287921;555_221AR_83.4;w221A-w221B;S;0,029;0,036;2015-06-02;;
26287922;803_57R_101.5;sp3902-w60;S;0,441;0,541;2015-06-02;;
26284078;107_903L_22.9;sp44-w1305/1307;S;0,492;0,551;2015-06-02;;
26284080;626_13AR_32.3;w13A-w25A/13B;S;0,029;0,112;2015-06-02;;
26284082;927_3221R_904.3;w3221-wl3223V;S;0,029;0,086;2015-06-02;;
26284084;542_1229AL_29.7;sp40b-w1281/1277B;S;0,223;0,269;2015-06-02;;
26284085;542_1229AL_29.7;w1229A/1227-sp40b;S;0,017;0,095;2015-06-02;;
26284086;924_992R_34.3;w992-wl993V;S;0,029;0,032;2015-06-02;;
26284087;937_32V_68.6;wl32V-w36;S;0,000;0,011;2015-06-02;;
26284088;052_68R_41.1;w68-wl70V;S;0,038;0,157;2015-06-02;;
26284089;128_71AL_13.5;w71A-w71B;S;0,047;0,056;2015-06-02;;
26284090;560_47V_24.8;wl47V-wl71AV;S;0,000;0,008;2015-06-02;;
26284091;508_2111V_91.6;sp8-w2133;S;0,454;0,491;2015-06-02;;
26284092;508_2111V_91.6;wl2111V-sp8;S;0,000;0,008;2015-06-02;;
26284094;133_1067AR_13.9;sp103-w1073B;S;0,540;0,621;2015-06-02;;
26283742;924_2301BL_525.0;spKA6-spKA7;S;4,201;6,695;2015-06-02;;
26283743;924_2301BL_525.0;spKA5-spKA6;S;1,728;3,151;2015-06-02;;
26283744;555_283AV_83.7;wl283AV-wl285BV;S;0,000;0,011;2015-06-02;;
26283745;586_2541AL_80.3;w2541A/2525B-w2553B;S;0,017;0,064;2015-06-02;;
26283746;609_131BV_26.6;wl131BV-wl135AV;S;0,000;0,010;2015-06-02;;
26283748;161_2213R_8.3;sp2202-w2221;S;0,965;1,105;2015-06-02;;
26283749;161_2213R_8.3;w2213-sp2202;S;0,048;0,187;2015-06-02;;
26283750;490_151L_6.1;w151-wl153V;S;0,029;0,047;2015-06-02;;
26283752;087_45BV_22.7;wl45BV-wl47AV;S;0,000;0,107;2015-06-02;;
26280977;478_1165L_0.8;w1163/1165-sj1165L;S;0,017;0,064;2015-06-02;;
26280978;950_209L_11.8;w209-wl211V;S;0,029;0,037;2015-06-02;;
26280979;585_1201R_9.7;sp665-w1237;S;0,286;0,601;2015-06-02;;
26280980;585_1201R_9.7;w1201-sp665;S;0,048;0,191;2015-06-02;;
26280981;503_189L_40.9;spRS-wl201AV;S;22,941;23,320;2015-06-02;;
26280982;503_189L_40.9;w189-spRS;S;0,042;0,304;2015-06-02;;
26280983;817_37V_160.7;wl37V-sj37V;S;0,000;0,247;2015-06-02;;
26280984;543_177BR_45.5;kK_177BR-311-w185/18;S;0,070;0,100;2015-06-02;;
26280985;543_177BR_45.5;kK_177BR-179L-kK_177;S;0,043;0,051;2015-06-02;;
26280986;543_177BR_45.5;w187/177B-kK_177BR-1;S;0,016;0,031;2015-06-02;;
26282161;553_227R_21.4;w227/225B-w237B;S;0,017;0,024;2015-06-02;;
26282162;565_65R_16.6;sp704-w71;S;0,442;0,475;2015-06-02;;
26282163;565_65R_16.6;w65-sp704;S;0,029;0,059;2015-06-02;;
26282164;506_29R_43.2;sp21-w143;S;0,514;1,062;2015-06-02;;
26282165;506_29R_43.2;w29-sp21;S;0,048;0,099;2015-06-02;;
26282166;607_903R_43.9;w903-sj903R;S;0,027;0,140;2015-06-02;;
26282167;128_35BV_12.8;sp2-wl61AV;S;0,325;0,346;2015-06-02;;
26282168;128_35BV_12.8;wl35BV-sp2;S;0,000;0,017;2015-06-02;;
26282170;525_439L_49.9;w439-wl443V;S;0,048;0,057;2015-06-02;;
26282171;654_397R_49.0;sp332-w405B;S;0,422;0,612;2015-06-02;;
26282172;654_397R_49.0;w397-sp332;S;0,029;0,066;2015-06-02;;
26282173;161_2519R_20.4;sp2502-w2531;S;0,436;0,504;2015-06-02;;
26282174;161_2519R_20.4;w2519-sp2502;S;0,048;0,117;2015-06-02;;
26282178;506_99AL_44.0;w99A/95B-w103A/99B;S;0,018;0,031;2015-06-02;;
26282195;950_473R_8.0;w473-w3047;S;0,029;4,816;2015-06-02;;
26282196;924_3521V_35.2;wl3521V-w3523;S;0,000;0,013;2015-06-02;;
26282197;927_23L_904.5;spC13-spC33;S;0,490;0,519;2015-06-02;;
26282198;927_23L_904.5;w23-spC13;S;0,029;0,150;2015-06-02;;
26282200;950_103V_41.7;wl103V-w109A/105;S;0,000;0,023;2015-06-02;;
26282203;614_22V_47.3;wl22V-w23;S;0,000;0,027;2015-06-02;;
26282204;534_1049AL_45.5;w1049A-w1051B;S;0,029;0,062;2015-06-02;;
26282205;604_7AV_47.4;spGH1-wl2821V;S;0,929;1,426;2015-06-02;;
26282206;604_7AV_47.4;wl7AV-spGH1;S;0,000;0,483;2015-06-02;;
26282207;555_283BV_83.7;sp8-w333B;S;0,297;0,362;2015-06-02;;
26282208;555_283BV_83.7;wl283BV-sp8;S;0,000;0,005;2015-06-02;;
26282212;004_3BV_101.8;wl3BV-wl5V;S;0,000;0,075;2015-06-02;;
26282213;040_10L_46.7;w10-wl11V;S;0,029;0,037;2015-06-02;;
26282214;938_901L_2.7;w901-wl902V;S;0,029;0,038;2015-06-02;;
26282515;653_33AR_102.6;spVA-wl49AV;S;2,677;2,691;2015-06-02;;
26282516;653_33AR_102.6;w33A-spVA;S;0,033;0,161;2015-06-02;;
26282517;055_457BV_38.7;wl457BV-wl459AV;S;0,000;0,017;2015-06-02;;
26282519;535_3229V_5.5;sp608-wl3255V;S;0,479;0,511;2015-06-02;;
26282520;535_3229V_5.5;wl3229V-sp608;S;0,000;0,078;2015-06-02;;
26282554;555_269L_83.5;w269/267B-sp9;S;0,015;0,074;2015-06-02;;
26282556;938_903R_3.0;w903-wl904V;S;0,029;0,041;2015-06-02;;
26282557;152_4113V_29.4;sp512-wl4121V;S;1,000;1,162;2015-06-02;;
26282558;152_4113V_29.4;wl4113V-sp512;S;0,000;0,161;2015-06-02;;
26282559;474_958L_101.0;w958-wl959V;S;0,025;0,109;2015-06-02;;
26282560;516_904R_1.9;w904-wl908V;S;0,029;0,031;2015-06-02;;
26282561;924_3605R_35.8;w3605/3591B-wl3617V;S;0,017;0,029;2015-06-02;;
26287923;803_57R_101.5;w57-sp3902;S;0,029;0,088;2015-06-02;;
26287924;132_473R_47.9;w473/475A-wl525V;S;0,016;0,071;2015-06-02;;
