ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1413762;437_974L_0.5;0,000;0,202;437_a;0,493;0,294;TEGEN
1413763;437_974R_0.5;0,000;0,183;437_a;0,493;0,315;TEGEN
1413764;508_2009V_90.3;0,000;0,028;508__;90,252;90,279;MEE
1413765;508_2013L_90.3;0,000;0,052;508__;90,279;90,331;MEE
1413766;508_2017V_90.3;0,000;0,020;508__;90,331;90,351;MEE
1413767;508_2013qV_90.3;0,000;0,034;508__;90,263;90,296;MEE
1413768;508_2013R_90.3;0,000;0,958;508__;90,279;91,232;MEE
1413769;926_43R_1.9;0,000;0,101;926__;1,898;1,999;MEE
1413770;926_43R_1.9;0,101;0,353;603_a;2,000;2,255;MEE
1413771;527_187AR_18.1;0,134;1,743;085__;18,200;19,810;MEE
1413772;474_7V_201.4;0,000;0,260;474_c;201,370;201,625;MEE
1413773;400_912R_75.9;0,065;0,118;203__;75,800;75,747;TEGEN
1413774;400_912R_75.9;0,000;0,065;400__;75,865;75,800;TEGEN
1413775;536_221AL_60.5;0,000;0,219;536__;60,531;60,749;MEE
1414019;503_133BpV_42.9;0,000;0,032;503_c;42,903;42,933;MEE
1414020;503_133BqV_42.9;0,000;0,034;503_c;42,901;42,933;MEE
1414021;503_133AR_43.0;0,000;0,066;503_c;42,979;42,917;TEGEN
1414022;520_971R_0.6;0,000;0,363;520_a;0,610;0,979;MEE
1414023;520_972V_1.0;0,000;0,027;520_a;0,979;1,007;MEE
1414024;520_213L_1.1;0,000;0,138;520_a;1,146;1,007;TEGEN
1414025;520_217BpV_1.3;0,000;0,034;520_a;1,259;1,225;TEGEN
1414026;520_219AL_1.2;0,000;0,051;520_a;1,242;1,293;MEE
1414027;520_217BqV_1.3;0,000;0,034;520_a;1,259;1,225;TEGEN
1414028;520_217AL_1.1;0,000;0,081;520_a;1,163;1,242;MEE
1414029;508_2121R_91.8;0,000;0,257;508__;91,759;92,022;MEE
1414030;508_2137L_92.0;0,000;0,089;508__;92,022;92,114;MEE
1414031;508_2135V_92.2;0,000;0,049;508__;92,209;92,254;MEE
1414032;508_2155V_92.3;0,000;0,012;508__;92,254;92,265;MEE
1414033;508_2131V_92.3;0,043;0,094;037__;92,300;92,351;MEE
1414018;503_133BL_42.9;0,000;0,089;503_c;42,917;43,000;MEE
1414034;508_2131V_92.3;0,000;0,043;508__;92,261;92,300;MEE
1414035;508_2157L_92.3;0,038;0,089;037__;92,300;92,351;MEE
1414036;508_2157L_92.3;0,000;0,038;508__;92,265;92,300;MEE
1414037;076_1653V_12.3;0,000;0,022;076__;12,276;12,298;MEE
1414038;076_1643V_12.2;0,000;0,018;076__;12,168;12,187;MEE
1414039;543_209L_46.1;0,000;0,027;543_c;46,081;46,054;TEGEN
1414040;543_207V_46.0;0,000;0,033;543_c;46,049;46,081;MEE
1414041;543_209V_46.1;0,000;0,019;543_c;46,081;46,100;MEE
1414042;543_205V_46.0;0,000;0,036;543_c;46,013;46,049;MEE
1414043;543_906L_45.4;0,000;0,187;543_c;45,397;45,211;TEGEN
1414320;504_13AV_17.0;16,073;16,273;553_b;1,000;0,800;TEGEN
1414321;504_13AV_17.0;0,141;16,073;064__;16,900;1,000;TEGEN
1414322;504_13AV_17.0;16,273;16,403;553_c;21,029;21,158;MEE
1414323;504_13AV_17.0;0,000;0,141;504_b;17,041;16,900;TEGEN
1414324;823_9V_200.7;0,000;0,491;823_c;200,690;200,200;TEGEN
1414325;624_229BV_33.0;1,258;3,048;537_b;34,200;35,992;MEE
1414326;433_81V_5.5;0,000;0,057;433__;5,464;5,406;TEGEN
1414327;522_203BqV_58.1;0,000;0,034;522_b;58,072;58,039;TEGEN
1414328;522_213pV_58.0;0,000;0,034;522_b;58,033;57,999;TEGEN
1414329;522_151L_57.4;0,000;0,627;522_b;57,391;58,016;MEE
1414330;555_173AV_83.2;0,000;0,628;555__;83,217;82,617;TEGEN
1414331;555_173AV_83.2;1,224;1,334;114_a;54,000;53,888;TEGEN
1414332;801_909L_800.6;0,000;0,012;801_l;800,599;800,611;MEE
1414333;801_909L_800.6;0,012;0,313;801_r;950,000;950,302;MEE
1414334;076_1611R_11.4;0,000;0,594;076__;11,440;12,028;MEE
1414335;076_1611L_11.4;0,000;0,052;076__;11,440;11,492;MEE
1414336;076_1609L_11.4;0,000;0,042;076__;11,399;11,440;MEE
1414337;522_231AR_58.2;0,000;0,108;522_b;58,233;58,340;MEE
1414598;506_143V_44.2;0,000;0,922;506_b;44,170;45,049;MEE
1414599;525_429BV_77.9;0,000;0,037;525_b;77,886;77,922;MEE
1414600;804_43AL_0.4;0,000;0,286;804_a;0,387;0,100;TEGEN
1414601;804_43AL_0.4;0,286;0,387;076__;11,508;11,606;MEE
1414602;603_922V_3.0;0,000;0,116;603_a;3,035;2,919;TEGEN
1414603;517_115L_69.4;0,560;0,699;517_a;0,003;0,165;MEE
1414604;205_413V_6.2;0,000;9,263;205__;6,208;15,468;MEE
1414605;133_1015L_8.7;0,000;0,147;133_a;8,651;8,505;TEGEN
1414606;100_2101AV_7.7;0,000;5,680;100__;7,681;2,000;TEGEN
1414607;100_2101AV_7.7;5,680;5,995;531_d;2,000;1,685;TEGEN
1414844;950_1003R_39.8;0,000;0,858;950_a;39,807;38,962;TEGEN
1414845;478_1023AL_0.1;0,000;0,202;478_a;0,089;0,292;MEE
1414846;478_1287R_1.9;0,000;0,088;478_a;1,935;2,020;MEE
1414847;478_1287R_1.9;0,088;0,182;478_b;602,000;602,094;MEE
1414848;478_1289V_602.1;0,000;0,055;478_b;602,094;602,147;MEE
1414849;478_1301AR_602.1;0,000;0,062;478_b;602,147;602,208;MEE
1414850;507_235AL_93.6;0,000;0,093;507_b;93,638;93,731;MEE
1414851;507_235BpV_93.7;0,000;0,034;507_b;93,731;93,696;TEGEN
1414852;526_429BpV_3.5;0,000;0,043;526_a;3,476;3,434;TEGEN
1414853;526_429BqV_3.5;0,000;0,043;526_a;3,476;3,434;TEGEN
1414854;123_29AR_11.6;0,000;0,058;123__;11,560;11,617;MEE
1414855;839_913L_100.5;0,000;0,146;839_a;100,544;100,680;MEE
1414856;839_912L_100.5;0,000;0,027;839_a;100,517;100,544;MEE
1414857;839_913R_100.5;0,000;0,149;839_a;100,544;100,684;MEE
1414858;507_235AR_93.6;0,000;0,060;507_b;93,638;93,698;MEE
1414859;613_185BqV_75.8;0,000;0,034;613__;75,808;75,774;TEGEN
1414860;613_185BpV_75.8;0,000;0,034;613__;75,808;75,774;TEGEN
1414861;071_5AR_19.9;7,986;8,076;520_b;27,900;27,990;MEE
1414862;527_71AL_17.0;0,000;0,213;527_c;16,995;17,212;MEE
1414863;082_137BV_1.5;0,000;3,559;082__;1,545;5,100;MEE
1414864;082_137BV_1.5;3,559;3,888;556__;5,100;5,428;MEE
1414865;927_31R_904.4;0,000;0,053;927__;904,442;904,484;MEE
1415081;474_960R_101.5;0,000;0,482;474_a;101,505;102,144;MEE
1415082;926_2011L_1.6;0,000;0,036;926__;1,562;1,526;TEGEN
1415083;926_2015L_1.5;0,000;0,499;926__;1,455;0,958;TEGEN
1415084;100_2101BL_7.8;5,786;5,994;531_d;2,000;1,792;TEGEN
1415085;123_27V_11.5;0,000;0,022;123__;11,538;11,560;MEE
1415086;478_1035R_0.4;0,000;0,366;478_a;0,386;0,717;MEE
1415087;478_1133R_0.6;0,000;0,167;478_a;0,560;0,717;MEE
1415088;479_1673R_301.9;0,000;2,395;479_a;301,912;304,317;MEE
1415089;490_105R_105.5;0,000;0,133;490_c;105,457;105,324;TEGEN
1415090;490_106L_105.0;0,000;0,287;490_c;105,038;105,324;MEE
1415091;539_45BL_79.3;0,000;0,040;539__;79,254;79,214;TEGEN
1415092;506_558L_43.6;0,000;0,494;506_b;43,586;44,075;MEE
1415295;082_135R_1.5;0,000;0,373;082__;1,469;1,100;TEGEN
1415296;082_135R_1.5;0,373;0,550;527_b;1,100;0,930;TEGEN
1415297;082_135R_1.5;0,950;1,019;527_c;17,920;17,989;MEE
1415298;082_135R_1.5;0,550;0,950;527_a;200,500;200,100;TEGEN
1415299;478_841R_0.6;0,000;0,084;478_a;0,553;0,631;MEE
1415300;614_401AL_48.6;0,000;0,061;614_c;48,639;48,699;MEE
1415301;528_3AL_27.9;0,000;0,065;528_b;27,934;27,999;MEE
1415302;528_1BV_27.9;0,000;0,008;528_b;27,926;27,934;MEE
1415303;528_1AR_27.9;0,000;0,065;528_b;27,861;27,926;MEE
1415304;546_1015L_4.5;0,000;0,112;546_b;4,492;4,383;TEGEN
1415305;546_1015L_4.5;0,313;0,925;546_c;13,298;13,908;MEE
1415306;501_15V_80.0;0,617;3,099;006__;1,100;3,594;MEE
1415307;501_15R_80.0;0,000;0,086;501__;79,958;80,044;MEE
1415308;501_13V_79.9;0,000;0,165;501__;79,879;80,044;MEE
1415309;544_1063AR_23.4;0,000;0,087;544_b;23,398;23,486;MEE
1415310;544_1063AR_23.4;0,087;0,132;544_a;0,100;0,145;MEE
1415311;550_939V_26.0;0,000;0,091;550__;26,027;26,119;MEE
1415532;006_1017AR_10.1;0,438;1,013;600_b;10,500;11,076;MEE
1415533;006_1017AR_10.1;0,000;0,438;006__;10,063;10,500;MEE
1415534;514_964L_17.1;0,000;0,344;514_a;17,085;17,411;MEE
1415535;514_964L_17.1;0,344;0,583;514_b;65,400;65,161;TEGEN
1415536;514_954V_17.3;0,000;0,142;514_a;17,255;17,112;TEGEN
1415537;528_61BV_0.6;0,000;0,303;528_a;0,598;0,900;MEE
1415538;469_52L_401.3;0,234;0,384;469_f;501,411;501,536;MEE
1415539;117_1849R_6.4;4,448;5,805;531_c;37,200;35,866;TEGEN
1415540;117_1849R_6.4;3,535;4,448;547_c;38,123;37,201;TEGEN
1415541;117_1849R_6.4;3,135;3,535;547_a;3,299;2,900;TEGEN
1415542;542_1225BV_29.8;0,000;0,357;542_a;29,765;30,115;MEE
1415543;117_1865R_7.8;0,000;0,180;117__;7,844;8,023;MEE
1415544;531_2551R_34.5;0,000;0,048;531_c;34,458;34,502;MEE
1415545;524_263BV_70.4;0,000;0,647;524_b;70,367;71,013;MEE
1415546;524_281L_71.0;0,000;0,568;524_b;71,013;70,447;TEGEN
1415547;524_281V_71.0;0,000;0,079;524_b;71,013;71,092;MEE
1415548;585_1185L_8.3;1,518;2,043;128__;9,800;10,317;MEE
1415769;112_467BV_67.2;0,000;5,526;112__;67,235;72,751;MEE
1415770;506_552L_43.5;0,000;0,136;506_b;43,469;43,339;TEGEN
1415771;654_429V_50.5;0,056;16,735;011__;50,600;67,225;MEE
1415772;654_429V_50.5;0,000;0,056;654__;50,545;50,600;MEE
1415773;817_683V_701.4;0,000;1,703;817_l;701,360;703,063;MEE
1415774;922_928L_18.1;0,000;0,310;922__;18,095;18,398;MEE
1415775;506_27V_43.1;0,467;5,687;092__;42,600;37,400;TEGEN
1415776;119_121AV_21.3;0,000;6,754;119_a;21,348;28,090;MEE
1415990;144_783AR_153.7;0,000;0,135;144_a;153,667;153,533;TEGEN
1415991;144_783BL_153.5;0,000;0,165;144_a;153,533;153,698;MEE
1415992;531_875R_1.6;0,000;0,239;531_d;1,596;1,830;MEE
1415993;531_873R_1.6;0,000;0,038;531_d;1,561;1,596;MEE
1415994;531_849L_1.5;0,000;0,298;531_d;1,505;1,801;MEE
1415995;485_123BL_201.7;0,001;0,404;485_b;50,000;50,404;MEE
1415996;485_122L_200.2;1,536;1,536;485_f;201,705;201,704;TEGEN
1415997;537_251AL_34.6;0,000;0,352;537_b;34,649;35,002;MEE
1415998;537_251AL_34.6;0,352;1,147;537_c;0,002;0,800;MEE
1415999;201_137BV_37.4;0,000;0,030;201__;37,402;37,432;MEE
1416000;803_24L_100.4;0,014;0,258;803_a;10,002;10,239;MEE
1416001;803_24L_100.4;0,012;0,014;803_h;100,400;100,402;MEE
1416002;803_24L_100.4;0,000;0,012;201__;38,234;38,245;MEE
1415988;531_507AR_35.6;0,000;0,048;531_c;35,664;35,712;MEE
1416003;938_4601R_2.6;0,000;1,007;938__;2,552;3,559;MEE
1416004;542_1233AL_29.7;0,000;0,064;542_a;29,729;29,791;MEE
1416005;542_1235AL_29.7;0,000;0,064;542_a;29,728;29,791;MEE
1415989;555_319V_84.3;0,000;0,056;555__;84,292;84,345;MEE
1416233;938_903L_3.0;0,000;0,261;938__;2,961;3,225;MEE
1416234;130_8R_61.2;0,000;0,382;130_a;61,199;61,577;MEE
1416235;130_1V_300.1;0,098;0,109;130_a;61,210;61,199;TEGEN
1416236;130_1V_300.1;0,000;0,098;130_d;300,098;300,000;TEGEN
1416237;130_6L_60.9;0,000;0,312;130_a;60,887;61,199;MEE
1416238;055_399AR_19.6;0,000;9,901;055__;19,567;29,462;MEE
1416239;127_419AR_49.6;0,000;0,064;127_a;49,566;49,629;MEE
1416240;127_419BV_49.6;0,000;0,055;127_a;49,629;49,685;MEE
1416241;054_1301AR_46.9;0,000;0,107;054_a;46,884;46,990;MEE
1416242;588_816V_1.9;0,000;0,008;588__;1,942;1,951;MEE
1416243;054_1343AL_52.9;0,000;1,703;054_a;52,875;54,577;MEE
1416244;534_1015R_44.9;0,000;0,146;534_b;44,914;45,059;MEE
1416245;527_67BpV_17.0;0,000;0,032;527_c;16,989;16,957;TEGEN
1416246;543_157BV_45.0;0,000;0,157;543_c;45,039;45,196;MEE
1416247;543_169AL_45.2;0,000;0,052;543_c;45,196;45,247;MEE
1416248;478_1253BL_1.8;0,000;0,052;478_a;1,762;1,709;TEGEN
1416249;478_1227AqV_1.7;0,000;0,034;478_a;1,725;1,759;MEE
1416250;478_1239pV_1.7;0,000;0,034;478_a;1,725;1,759;MEE
1416251;478_1161V_0.8;0,000;0,029;478_a;0,778;0,749;TEGEN
1416252;478_1143V_0.7;0,000;0,028;478_a;0,749;0,721;TEGEN
1416253;478_1335R_2.1;0,000;0,898;478_a;2,118;3,007;MEE
1416254;543_137AL_44.7;0,000;0,111;543_c;44,732;44,842;MEE
1416255;543_137AR_44.7;0,000;0,146;543_c;44,732;44,876;MEE
1416512;588_411AR_2.8;0,837;1,533;526_b;103,600;104,300;MEE
1416513;588_411AR_2.8;5,443;6,528;589_b;3,800;4,884;MEE
1416514;588_411AR_2.8;0,367;0,837;526_a;3,200;3,645;MEE
1416515;514_121AL_16.9;0,000;0,278;514_a;16,903;16,624;TEGEN
1416516;607_71V_43.7;0,000;0,058;607_b;43,745;43,803;MEE
1416517;607_69R_43.5;0,000;0,198;607_b;43,549;43,745;MEE
1416518;607_75V_43.9;0,000;0,114;607_b;43,925;44,039;MEE
1416519;525_445BV_78.1;0,000;0,970;525_b;78,142;79,081;MEE
1416520;525_437BV_78.0;0,000;0,024;525_b;78,027;78,050;MEE
1416521;525_435AR_77.9;0,000;0,102;525_b;77,931;78,027;MEE
1416522;525_437AL_77.9;0,000;0,102;525_b;77,931;78,027;MEE
1416523;054_1273AR_43.1;0,000;10,046;054_a;43,127;53,165;MEE
1416524;542_1233AR_29.7;0,000;0,053;542_a;29,729;29,780;MEE
1416525;625_307AL_14.5;0,000;0,211;625_b;14,502;14,290;TEGEN
1416526;625_305BV_14.5;0,000;0,011;625_b;14,513;14,502;TEGEN
1417016;544_1133AR_1.3;0,000;0,064;544_a;1,267;1,331;MEE
1417017;203_407V_55.8;0,000;10,257;203__;55,769;66,003;MEE
1417018;118_53L_70.9;0,000;0,895;118__;70,911;70,017;TEGEN
1417019;555_525BL_83.2;0,000;0,271;555__;83,214;82,943;TEGEN
1417020;555_525AqV_83.2;0,000;0,031;555__;83,199;83,230;MEE
1417021;534_1099AR_46.0;0,000;0,110;534_b;45,975;46,084;MEE
1417022;527_101AR_17.3;0,000;0,080;527_c;17,307;17,384;MEE
1417023;527_103R_17.3;0,000;0,030;527_c;17,346;17,374;MEE
1417024;527_119AR_17.4;0,000;0,048;527_c;17,374;17,423;MEE
1417025;527_97V_17.3;0,000;0,072;527_c;17,276;17,346;MEE
1417026;534_1081AR_45.9;0,000;0,052;534_b;45,884;45,935;MEE
1416598;163_253AR_43.4;0,000;0,064;163__;43,364;43,426;MEE
1416599;626_25BV_32.4;0,000;0,521;626_c;32,427;32,943;MEE
1416600;510_403V_9.7;0,000;0,074;510_b;9,710;9,784;MEE
1416601;127_375AR_38.5;0,000;10,025;127_a;38,473;48,521;MEE
1416602;082_137AL_1.5;0,000;3,618;082__;1,486;5,100;MEE
1416603;082_137AL_1.5;3,618;4,007;556__;5,100;5,488;MEE
1416604;054_1003BL_57.4;0,000;0,106;054_a;57,422;57,314;TEGEN
1416605;054_1005AR_57.3;0,000;0,133;054_a;57,314;57,448;MEE
1416623;624_225BV_33.0;2,851;3,827;107__;0,800;1,773;MEE
1416624;514_109BV_17.0;0,000;0,154;514_a;16,995;16,841;TEGEN
1416625;514_89V_17.2;0,000;0,287;514_a;17,190;16,903;TEGEN
1416626;507_231BV_93.6;0,000;0,021;507_b;93,617;93,638;MEE
1416627;586_283AR_81.2;0,000;0,022;586__;81,194;81,215;MEE
1416628;938_901V_2.7;0,000;0,079;938__;2,671;2,592;TEGEN
1416629;938_4603R_2.6;0,000;0,904;938__;2,592;3,498;MEE
1416630;555_223BL_83.4;0,000;0,882;555__;83,402;82,545;TEGEN
1416631;555_223BL_83.4;0,882;1,416;540_g;101,264;101,768;MEE
1416632;021_55V_68.3;0,000;0,015;021__;68,322;68,337;MEE
1416633;084_5V_9.4;5,300;7,850;523_b;177,460;180,000;MEE
1416634;084_5V_9.4;7,850;8,265;525_c;180,000;180,416;MEE
1416635;512_4473V_88.6;0,000;0,296;512_b;88,555;88,852;MEE
1416636;938_4633V_3.6;0,000;0,041;938__;3,612;3,652;MEE
1416637;938_4627L_3.5;0,000;0,053;938__;3,559;3,612;MEE
1416638;938_4629qV_3.6;0,000;0,033;938__;3,616;3,583;TEGEN
1413490;508_2045R_91.1;0,000;0,289;508__;91,077;91,362;MEE
1413491;508_2049L_91.1;0,000;0,064;508__;91,071;91,134;MEE
1413492;508_2049R_91.1;0,000;0,038;508__;91,071;91,109;MEE
1413493;161_2541V_21.3;0,000;10,289;161__;21,306;31,593;MEE
1413494;437_980V_0.2;0,000;0,032;437_a;0,231;0,199;TEGEN
1413495;437_954L_0.9;0,000;0,687;437_a;0,912;0,231;TEGEN
1413496;161_2539L_21.2;0,000;10,497;161__;21,200;31,700;MEE
1413497;531_2753R_35.6;0,000;1,405;531_c;35,562;36,963;MEE
1413776;536_245AL_60.7;0,000;0,053;536__;60,697;60,749;MEE
1413777;536_245BV_60.7;0,000;0,218;536__;60,749;60,966;MEE
1413778;536_249AR_60.8;0,000;0,129;536__;60,772;60,899;MEE
1413779;437_955R_0.9;0,000;0,299;437_a;0,903;0,605;TEGEN
1413780;437_976R_0.6;0,000;0,038;437_a;0,605;0,567;TEGEN
1413781;437_961L_0.6;0,000;0,293;437_a;0,647;0,945;MEE
1413782;437_961V_0.6;0,000;0,168;437_a;0,647;0,488;TEGEN
1413783;926_31V_1.7;0,000;0,035;926__;1,713;1,748;MEE
1413784;664_239R_43.1;0,000;0,078;664_b;43,086;43,017;TEGEN
1413785;664_239V_43.1;0,000;0,087;664_b;43,086;43,170;MEE
1413786;664_131BpV_43.0;0,000;0,032;664_b;42,970;42,938;TEGEN
1413787;664_131BqV_43.0;0,000;0,032;664_b;42,971;42,938;TEGEN
1413788;508_865L_91.1;0,000;0,524;508__;91,140;90,617;TEGEN
1413789;508_865R_91.1;0,000;0,521;508__;91,140;90,621;TEGEN
1413790;477_21L_100.2;0,000;0,601;477_a;100,213;100,729;MEE
1413791;477_21L_100.2;0,601;0,906;477_b;200,000;200,306;MEE
1413792;477_20BR_100.3;0,000;0,040;477_a;100,253;100,213;TEGEN
1413793;135_901V_45.0;0,000;0,463;135__;44,974;44,510;TEGEN
1413794;950_227AL_17.6;0,000;0,106;950_a;17,627;17,733;MEE
1413795;950_213L_11.8;0,000;0,049;950_a;11,789;11,838;MEE
1413796;950_205L_11.7;0,000;0,041;950_a;11,749;11,789;MEE
1413797;950_205R_11.7;0,000;0,027;950_a;11,749;11,775;MEE
1413798;950_203R_11.7;0,000;0,017;950_a;11,732;11,749;MEE
1413799;950_209R_11.8;0,000;0,804;950_a;11,797;12,600;MEE
1414044;543_906V_45.4;0,000;0,523;543_c;45,397;45,929;MEE
1414045;603_1010R_3.6;0,000;0,078;603_a;3,627;3,550;TEGEN
1414046;603_159AV_3.6;0,000;0,283;603_a;3,555;3,271;TEGEN
1414047;603_159AL_3.6;0,000;0,073;603_a;3,555;3,627;MEE
1414048;603_159AR_3.6;0,000;0,063;603_a;3,555;3,616;MEE
1414049;603_159BV_3.6;0,000;0,091;603_a;3,616;3,707;MEE
1414050;522_901L_57.3;0,000;0,173;522_b;57,310;57,482;MEE
1414051;508_2157R_92.3;0,000;0,038;508__;92,265;92,300;MEE
1414052;508_2157R_92.3;0,038;0,083;037__;92,300;92,345;MEE
1414053;564_978L_24.1;0,000;0,229;564_b;24,079;23,851;TEGEN
1414054;564_958L_24.1;0,000;0,057;564_b;24,135;24,079;TEGEN
1414055;564_215AR_59.8;0,000;0,116;564_c;59,815;59,931;MEE
1414056;564_85L_59.8;0,010;0,140;564_c;59,800;59,931;MEE
1414057;564_85L_59.8;0,000;0,010;561__;59,790;59,800;MEE
1414058;603_1001V_3.7;0,000;0,047;603_a;3,663;3,710;MEE
1414059;603_1021R_3.7;0,000;0,027;603_a;3,737;3,763;MEE
1414060;603_1021L_3.7;0,000;0,282;603_a;3,737;4,022;MEE
1414061;603_1022L_3.8;0,000;0,324;603_a;3,763;4,090;MEE
1414062;603_159BL_3.6;0,000;0,376;603_a;3,616;3,240;TEGEN
1414063;603_1001L_3.7;0,000;0,036;603_a;3,663;3,627;TEGEN
1414064;603_1003R_3.6;0,000;0,257;603_a;3,609;3,357;TEGEN
1414065;055_427BR_37.6;0,000;0,110;055__;37,625;37,515;TEGEN
1414066;603_129V_3.3;0,000;0,038;603_a;3,265;3,304;MEE
1414067;085_972L_19.8;0,000;0,271;085__;19,784;20,054;MEE
1414068;085_972R_19.8;0,000;0,066;085__;19,784;19,849;MEE
1414338;522_231BV_58.3;0,000;0,030;522_b;58,340;58,370;MEE
1414339;522_217BqV_58.1;0,000;0,034;522_b;58,112;58,079;TEGEN
1414340;522_217AL_58.0;0,000;0,041;522_b;58,056;58,096;MEE
1414341;522_217BpV_58.1;0,000;0,034;522_b;58,112;58,079;TEGEN
1414342;522_207AL_58.0;0,000;0,041;522_b;58,056;58,096;MEE
1414343;522_207BL_58.1;0,000;0,052;522_b;58,108;58,056;TEGEN
1414344;522_207AR_58.0;0,000;0,053;522_b;58,056;58,108;MEE
1414345;522_215BpV_58.1;0,000;0,034;522_b;58,073;58,039;TEGEN
1414346;057_43V_11.2;0,000;0,196;057__;11,223;11,420;MEE
1414347;603_915L_3.3;0,000;0,238;603_a;3,347;3,105;TEGEN
1414348;522_213qV_58.0;0,000;0,034;522_b;58,033;57,999;TEGEN
1414349;522_211V_58.0;0,000;0,025;522_b;57,991;58,016;MEE
1414350;522_215AR_58.0;0,000;0,115;522_b;58,016;58,130;MEE
1414351;522_209V_58.0;0,000;0,037;522_b;57,954;57,991;MEE
1414352;603_917V_3.2;0,000;0,037;603_a;3,208;3,168;TEGEN
1414353;135_2245L_15.5;0,000;0,461;135__;15,486;15,947;MEE
1414354;501_15L_80.0;0,000;0,156;501__;79,958;80,114;MEE
1414355;531_2703V_35.5;0,000;0,023;531_c;35,474;35,496;MEE
1414356;804_43BV_0.3;0,229;0,282;076__;11,508;11,560;MEE
1414357;804_43BV_0.3;0,000;0,229;804_a;0,327;0,100;TEGEN
1414358;531_2771R_35.6;0,000;0,106;531_c;35,586;35,692;MEE
1414359;510_407V_9.9;0,052;0,554;510_a;1,300;1,800;MEE
1414360;588_815AR_1.9;0,000;0,052;588__;1,887;1,942;MEE
1414608;531_2323V_33.8;0,000;1,649;531_c;33,787;35,426;MEE
1414609;518_123R_63.6;0,000;0,644;518__;63,591;64,230;MEE
1414610;927_937R_906.0;0,000;0,463;927__;906,049;905,588;TEGEN
1414611;927_957V_905.6;0,000;0,069;927__;905,550;905,480;TEGEN
1414612;485_10L_76.9;0,000;0,094;485_c;76,863;76,774;TEGEN
1414613;485_10L_76.9;0,094;0,250;486_b;76,773;76,621;TEGEN
1414614;486_806V_77.1;0,000;0,026;486_b;77,102;77,077;TEGEN
1414615;522_219AR_58.1;0,185;0,242;522_a;17,600;17,543;TEGEN
1414616;055_423AR_37.4;0,000;0,060;055__;37,364;37,424;MEE
1414617;620_906L_42.4;0,000;0,048;620__;42,394;42,442;MEE
1414618;620_908R_42.4;0,000;0,109;620__;42,442;42,555;MEE
1414619;620_91AR_42.5;0,000;0,075;620__;42,487;42,563;MEE
1414620;433_7L_6.2;0,000;0,501;433__;6,243;6,742;MEE
1414621;603_85L_2.5;0,000;0,175;603_a;2,529;2,706;MEE
1414622;603_85R_2.5;0,000;0,028;603_a;2,529;2,558;MEE
1414623;603_87AR_2.6;0,000;0,049;603_a;2,558;2,607;MEE
1414624;603_87BqV_2.6;0,000;0,034;603_a;2,624;2,591;TEGEN
1414625;603_89R_2.6;0,000;0,021;603_a;2,607;2,627;MEE
1414868;467_25V_101.0;1,027;1,066;950_a;6,283;6,308;MEE
1414869;560_79R_24.7;0,199;0,406;564_f;300,300;300,500;MEE
1414870;560_79R_24.7;0,406;0,585;536__;60,400;60,577;MEE
1414871;560_79R_24.7;0,097;0,199;560_b;300,200;300,300;MEE
1414872;560_79R_24.7;0,000;0,097;560_a;24,696;24,600;TEGEN
1414866;927_31L_904.4;0,000;0,041;927__;904,442;904,475;MEE
1414867;927_3V_904.3;0,000;0,031;927__;904,301;904,333;MEE
1414873;564_954L_23.7;0,000;0,041;564_b;23,653;23,695;MEE
1414874;555_359pV_84.3;0,000;0,041;555__;84,259;84,218;TEGEN
1414875;555_359qV_84.3;0,000;0,041;555__;84,259;84,219;TEGEN
1414876;042_323L_21.2;18,342;18,354;511__;2,900;2,888;TEGEN
1414877;614_20R_47.3;0,000;0,206;614_c;47,294;47,084;TEGEN
1414878;614_20L_47.3;0,000;0,206;614_c;47,294;47,084;TEGEN
1414879;618_865L_50.5;0,000;0,192;618_b;50,536;50,341;TEGEN
1414880;203_351L_41.8;0,000;5,452;203__;41,825;47,274;MEE
1414881;534_1041BV_45.6;0,000;0,397;534_b;45,578;45,975;MEE
1415093;525_429AV_77.8;0,424;3,674;523_a;50,600;53,853;MEE
1415094;525_429AV_77.8;0,000;0,025;525_b;77,827;77,802;TEGEN
1415095;525_483V_79.0;0,000;0,133;525_b;79,019;79,152;MEE
1415096;525_483R_79.0;0,000;0,423;525_b;79,019;78,598;TEGEN
1415097;607_904V_43.4;0,000;0,071;607_b;43,409;43,338;TEGEN
1415098;133_1047BR_13.5;0,000;3,427;133_a;13,452;10,031;TEGEN
1415099;120_800V_200.7;0,000;0,789;120_b;200,735;199,949;TEGEN
1415100;564_219BL_100.6;0,000;0,638;564_d;100,637;100,000;TEGEN
1415101;564_219BL_100.6;0,638;0,672;564_b;23,901;23,865;TEGEN
1415312;550_101BV_26.0;0,000;0,294;550__;25,950;26,248;MEE
1415313;550_101AR_25.9;0,000;0,349;550__;25,896;26,248;MEE
1415314;085_311BR_31.9;0,000;0,087;085__;31,914;31,828;TEGEN
1415315;777_40V_14.5;7,258;13,773;026__;33,465;26,966;TEGEN
1415316;822_29L_300.6;0,529;0,641;822_a;102,927;103,026;MEE
1415317;822_29L_300.6;0,000;0,529;822_c;300,628;300,100;TEGEN
