SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
545_207L_23.5;;;;;;;;;;;;;;
474_960R_101.5;;;;;;;;;;;;;;
950_357AR_17.4;;;;;;;;;;;;;;
553_259BV_21.8;;;;;;;;;;;;;;
508_2085L_91.4;;;;;;;;;;;;;;
618_51AL_58.7;;;;;;;;;;;;;;
433_44R_5.7;;;;;;;;;;;;;;
520_63R_0.2;;;;;;;;;;;;;;
517_119L_69.4;;;;;;;;;;;;;;
526_17AR_4.1;;;;;;;;;;;;;;
525_1309BL_180.7;;;;;;;;;;;;;;
618_903V_50.4;;;;;;;;;;;;;;
553_211R_21.3;;;;;;;;;;;;;;
504_81V_18.7;;;;;;;;;;;;;;
478_1243R_1.8;;;;;;;;;;;;;;
950_805R_41.7;;;;;;;;;;;;;;
950_303AR_16.2;;;;;;;;;;;;;;
555_347V_84.3;;;;;;;;;;;;;;
664_121BqV_42.5;;;;;;;;;;;;;;
531_515L_35.8;;;;;;;;;;;;;;
814_960R_101.2;;;;;;;;;;;;;;
517_195V_0.2;;;;;;;;;;;;;;
026_233BL_26.0;;;;;;;;;;;;;;
551_137BV_22.7;;;;;;;;;;;;;;
618_863R_50.5;;;;;;;;;;;;;;
485_59AR_100.9;;;;;;;;;;;;;;
803_53AL_103.3;;;;;;;;;;;;;;
531_2705V_35.4;;;;;;;;;;;;;;
536_221BqV_60.6;;;;;;;;;;;;;;
555_281AR_83.5;;;;;;;;;;;;;;
503_107AR_43.6;;;;;;;;;;;;;;
478_1515L_0.8;;;;;;;;;;;;;;
550_957AqV_25.2;;;;;;;;;;;;;;
470_114V_304.3;;;;;;;;;;;;;;
127_1V_8.6;;;;;;;;;;;;;;
217_125pV_49.6;;;;;;;;;;;;;;
528_47R_28.8;;;;;;;;;;;;;;
124_901R_100.0;;;;;;;;;;;;;;
478_1023AR_0.1;;;;;;;;;;;;;;
545_936L_22.4;;;;;;;;;;;;;;
543_919L_45.4;;;;;;;;;;;;;;
076_1627L_11.5;;;;;;;;;;;;;;
927_3325L_904.6;;;;;;;;;;;;;;
508_809L_90.9;;;;;;;;;;;;;;
623_361L_17.1;;;;;;;;;;;;;;
478_1343V_2.1;;;;;;;;;;;;;;
514_157pV_16.5;;;;;;;;;;;;;;
513_47AR_24.6;;;;;;;;;;;;;;
478_1137V_0.7;;;;;;;;;;;;;;
564_1325R_23.6;;;;;;;;;;;;;;
927_981V_906.4;;;;;;;;;;;;;;
564_427AL_23.5;;;;;;;;;;;;;;
817_61L_501.5;;;;;;;;;;;;;;
544_1131AV_1.4;;;;;;;;;;;;;;
102_1241R_1.8;;;;;;;;;;;;;;
503_101AL_43.7;;;;;;;;;;;;;;
098_3807L_27.3;;;;;;;;;;;;;;
539_47BpV_79.3;;;;;;;;;;;;;;
486_904L_75.5;;;;;;;;;;;;;;
506_560R_43.6;;;;;;;;;;;;;;
545_901AR_22.2;;;;;;;;;;;;;;
062_395AL_30.7;;;;;;;;;;;;;;
545_135AL_23.0;;;;;;;;;;;;;;
090_11L_19.1;;;;;;;;;;;;;;
588_842ApV_2.1;;;;;;;;;;;;;;
054_1347BV_53.3;;;;;;;;;;;;;;
128_1235L_10.3;;;;;;;;;;;;;;
608_37BL_88.1;;;;;;;;;;;;;;
054_1369BV_54.1;;;;;;;;;;;;;;
509_1147R_36.5;;;;;;;;;;;;;;
469_233R_201.7;;;;;;;;;;;;;;
620_71AL_42.2;;;;;;;;;;;;;;
817_74R_205.2;;;;;;;;;;;;;;
522_173BV_57.8;;;;;;;;;;;;;;
950_333qV_17.4;;;;;;;;;;;;;;
586_213V_81.0;;;;;;;;;;;;;;
586_321BpV_81.4;;;;;;;;;;;;;;
609_41AR_28.9;;;;;;;;;;;;;;
588_812L_1.9;;;;;;;;;;;;;;
803_47R_103.0;;;;;;;;;;;;;;
900_577L_200.7;;;;;;;;;;;;;;
506_634V_44.2;;;;;;;;;;;;;;
479_1857R_312.5;;;;;;;;;;;;;;
135_2237L_15.4;;;;;;;;;;;;;;
950_341qV_17.4;;;;;;;;;;;;;;
924_3533qV_35.3;;;;;;;;;;;;;;
618_41BV_58.7;;;;;;;;;;;;;;
212_177L_33.8;;;;;;;;;;;;;;
517_71R_69.3;;;;;;;;;;;;;;
555_225AL_83.3;;;;;;;;;;;;;;
950_55AR_40.7;;;;;;;;;;;;;;
501_137V_80.7;;;;;;;;;;;;;;
478_1577R_2.0;;;;;;;;;;;;;;
508_2097V_91.5;;;;;;;;;;;;;;
525_988V_78.0;;;;;;;;;;;;;;
550_143BL_26.3;;;;;;;;;;;;;;
501_935L_80.5;;;;;;;;;;;;;;
927_3323R_904.6;;;;;;;;;;;;;;
924_12-14L_35.3;;;;;;;;;;;;;;
506_159BpV_44.3;;;;;;;;;;;;;;
815_913R_6.7;;;;;;;;;;;;;;
517_209BV_0.3;;;;;;;;;;;;;;
586_331BR_81.5;;;;;;;;;;;;;;
035_905L_51.5;;;;;;;;;;;;;;
545_107BpV_22.7;;;;;;;;;;;;;;
135_916ApV_45.8;;;;;;;;;;;;;;
545_75BqV_22.3;;;;;;;;;;;;;;
527_99BqV_17.3;;;;;;;;;;;;;;
517_181V_0.1;;;;;;;;;;;;;;
520_113BV_0.8;;;;;;;;;;;;;;
544_1109AR_0.9;;;;;;;;;;;;;;
543_179L_45.4;;;;;;;;;;;;;;
788_22AUL_75.1;;;;;;;;;;;;;;
530_95AR_11.4;;;;;;;;;;;;;;
614_2209L_48.4;;;;;;;;;;;;;;
085_311BR_31.9;;;;;;;;;;;;;;
478_1335R_2.1;;;;;;;;;;;;;;
618_183AR_50.9;;;;;;;;;;;;;;
513_91BV_25.7;;;;;;;;;;;;;;
501_125V_80.9;;;;;;;;;;;;;;
506_217V_45.1;;;;;;;;;;;;;;
564_1321L_23.6;;;;;;;;;;;;;;
564_1365R_23.8;;;;;;;;;;;;;;
073_903V_1.0;;;;;;;;;;;;;;
478_1551V_1.8;;;;;;;;;;;;;;
132_453BV_48.9;;;;;;;;;;;;;;
831_913L_200.8;;;;;;;;;;;;;;
625_293R_16.0;;;;;;;;;;;;;;
550_45L_25.3;;;;;;;;;;;;;;
950_431V_27.8;;;;;;;;;;;;;;
486_68R_202.2;;;;;;;;;;;;;;
603_141R_3.3;;;;;;;;;;;;;;
121_2345L_232.6;;;;;;;;;;;;;;
620_908pV_42.4;;;;;;;;;;;;;;
123_85pV_20.7;;;;;;;;;;;;;;
035_141qV_52.9;;;;;;;;;;;;;;
624_199R_32.5;;;;;;;;;;;;;;
543_193L_45.5;;;;;;;;;;;;;;
626_903L_32.5;;;;;;;;;;;;;;
924_2329AR_34.8;;;;;;;;;;;;;;
560_23R_25.0;;;;;;;;;;;;;;
109_243AR_31.0;;;;;;;;;;;;;;
543_143R_44.9;;;;;;;;;;;;;;
011_70L_68.8;;;;;;;;;;;;;;
817_1241pV_200.2;;;;;;;;;;;;;;
133_1175qV_20.0;;;;;;;;;;;;;;
950_105AR_6.8;;;;;;;;;;;;;;
531_2831R_37.0;;;;;;;;;;;;;;
486_901AL_75.4;;;;;;;;;;;;;;
133_1159AL_19.3;;;;;;;;;;;;;;
803_50AR_103.2;;;;;;;;;;;;;;
555_357R_84.1;;;;;;;;;;;;;;
950_1019pV_39.9;;;;;;;;;;;;;;
501_29AL_80.2;;;;;;;;;;;;;;
520_127AL_0.6;;;;;;;;;;;;;;
624_259L_32.6;;;;;;;;;;;;;;
625_305AR_14.6;;;;;;;;;;;;;;
553_225BqV_21.4;;;;;;;;;;;;;;
057_85L_19.9;;;;;;;;;;;;;;
127_475AL_73.6;;;;;;;;;;;;;;
555_503L_82.9;;;;;;;;;;;;;;
557_71V_100.0;;;;;;;;;;;;;;
520_1006L_36.7;;;;;;;;;;;;;;
522_901L_57.3;;;;;;;;;;;;;;
550_43BpV_25.4;;;;;;;;;;;;;;
470_65V_201.3;;;;;;;;;;;;;;
950_807L_41.7;;;;;;;;;;;;;;
950_235AL_12.5;;;;;;;;;;;;;;
924_3591BL_35.8;;;;;;;;;;;;;;
054_1315AL_47.4;;;;;;;;;;;;;;
560_1271AR_24.7;;;;;;;;;;;;;;
545_75AR_22.3;;;;;;;;;;;;;;
087_1343R_25.4;;;;;;;;;;;;;;
503_107BL_43.6;;;;;;;;;;;;;;
588_842AqV_2.1;;;;;;;;;;;;;;
555_339AL_84.1;;;;;;;;;;;;;;
924_2301AR_525.1;;;;;;;;;;;;;;
564_1341R_23.7;;;;;;;;;;;;;;
618_29BV_58.6;;;;;;;;;;;;;;
542_1145AR_93.6;;;;;;;;;;;;;;
560_1281BV_24.9;;;;;;;;;;;;;;
938_4543L_1.3;;;;;;;;;;;;;;
129_36R_30.5;;;;;;;;;;;;;;
501_149AR_80.7;;;;;;;;;;;;;;
550_105qV_26.0;;;;;;;;;;;;;;
543_197R_45.8;;;;;;;;;;;;;;
543_931L_45.6;;;;;;;;;;;;;;
467_013L_101.9;;;;;;;;;;;;;;
900_678V_201.3;;;;;;;;;;;;;;
485_3L_100.3;;;;;;;;;;;;;;
922_924L_18.0;;;;;;;;;;;;;;
586_161AL_80.8;;;;;;;;;;;;;;
664_131AR_42.9;;;;;;;;;;;;;;
586_91AqV_80.4;;;;;;;;;;;;;;
618_121BpV_50.9;;;;;;;;;;;;;;
501_916V_80.4;;;;;;;;;;;;;;
476_47R_200.4;;;;;;;;;;;;;;
555_365R_84.2;;;;;;;;;;;;;;
531_2643V_34.6;;;;;;;;;;;;;;
588_802L_1.6;;;;;;;;;;;;;;
163_1021L_43.6;;;;;;;;;;;;;;
508_871R_91.2;;;;;;;;;;;;;;
531_513L_35.8;;;;;;;;;;;;;;
924_3599BqV_35.9;;;;;;;;;;;;;;
531_2707V_35.4;;;;;;;;;;;;;;
514_91BpV_17.2;;;;;;;;;;;;;;
479_1709V_304.4;;;;;;;;;;;;;;
613_191qV_76.1;;;;;;;;;;;;;;
506_604L_43.5;;;;;;;;;;;;;;
468_50L_100.6;;;;;;;;;;;;;;
514_19AR_17.7;;;;;;;;;;;;;;
520_155AL_0.8;;;;;;;;;;;;;;
927_956R_905.8;;;;;;;;;;;;;;
950_443L_6.9;;;;;;;;;;;;;;
518_183pV_64.6;;;;;;;;;;;;;;
531_2751L_35.6;;;;;;;;;;;;;;
477_41L_200.3;;;;;;;;;;;;;;
087_117AL_16.5;;;;;;;;;;;;;;
625_275R_15.5;;;;;;;;;;;;;;
527_43AR_16.6;;;;;;;;;;;;;;
603_1020L_3.7;;;;;;;;;;;;;;
133_962R_20.6;;;;;;;;;;;;;;
586_295AR_81.2;;;;;;;;;;;;;;
564_957L_23.7;;;;;;;;;;;;;;
620_1AL_41.6;;;;;;;;;;;;;;
618_25AL_58.5;;;;;;;;;;;;;;
543_211AL_46.1;;;;;;;;;;;;;;
588_826R_1.7;;;;;;;;;;;;;;
588_817L_2.0;;;;;;;;;;;;;;
478_1337AL_2.0;;;;;;;;;;;;;;
564_435BV_23.7;;;;;;;;;;;;;;
624_195BV_32.5;;;;;;;;;;;;;;
618_185AR_50.8;;;;;;;;;;;;;;
163_1029AR_43.9;;;;;;;;;;;;;;
588_841V_2.0;;;;;;;;;;;;;;
609_23L_28.9;;;;;;;;;;;;;;
609_209L_28.7;;;;;;;;;;;;;;
545_261BV_22.6;;;;;;;;;;;;;;
553_313R_22.3;;;;;;;;;;;;;;
127_313R_12.3;;;;;;;;;;;;;;
545_155BpV_23.0;;;;;;;;;;;;;;
586_363AL_81.1;;;;;;;;;;;;;;
555_349R_84.3;;;;;;;;;;;;;;
006_1017AL_10.1;;;;;;;;;;;;;;
586_333AL_81.4;;;;;;;;;;;;;;
805_517V_100.2;;;;;;;;;;;;;;
586_363BV_81.1;;;;;;;;;;;;;;
525_439L_78.1;;;;;;;;;;;;;;
940_389BqV_43.3;;;;;;;;;;;;;;
135_910R_45.1;;;;;;;;;;;;;;
603_169AR_3.8;;;;;;;;;;;;;;
543_139AR_44.8;;;;;;;;;;;;;;
543_163AL_45.1;;;;;;;;;;;;;;
514_141AL_16.6;;;;;;;;;;;;;;
588_413AL_2.8;;;;;;;;;;;;;;
506_35V_43.2;;;;;;;;;;;;;;
611_2331R_106.1;;;;;;;;;;;;;;
501_27R_80.2;;;;;;;;;;;;;;
531_863pV_1.5;;;;;;;;;;;;;;
503_119BqV_43.1;;;;;;;;;;;;;;
544_1079BV_0.3;;;;;;;;;;;;;;
127_435AL_54.0;;;;;;;;;;;;;;
950_922R_6.6;;;;;;;;;;;;;;
861_65V_100.5;;;;;;;;;;;;;;
531_851R_1.5;;;;;;;;;;;;;;
560_21BpV_25.0;;;;;;;;;;;;;;
506_569ApV_43.6;;;;;;;;;;;;;;
217_119R_49.5;;;;;;;;;;;;;;
550_939V_26.0;;;;;;;;;;;;;;
617_1159V_39.5;;;;;;;;;;;;;;
609_129BV_26.7;;;;;;;;;;;;;;
517_63qV_69.3;;;;;;;;;;;;;;
124_211R_3.9;;;;;;;;;;;;;;
522_201AL_57.9;;;;;;;;;;;;;;
927_3027V_905.2;;;;;;;;;;;;;;
922_927L_18.1;;;;;;;;;;;;;;
857_16V_1.6;;;;;;;;;;;;;;
525_990V_77.9;;;;;;;;;;;;;;
132_952R_49.2;;;;;;;;;;;;;;
553_301V_22.3;;;;;;;;;;;;;;
081_976V_74.5;;;;;;;;;;;;;;
940_371AL_43.2;;;;;;;;;;;;;;
586_2529AR_80.2;;;;;;;;;;;;;;
586_289BV_81.2;;;;;;;;;;;;;;
586_2551BV_80.4;;;;;;;;;;;;;;
823_25L_5.7;;;;;;;;;;;;;;
135_901L_45.0;;;;;;;;;;;;;;
543_933R_45.7;;;;;;;;;;;;;;
486_909R_75.5;;;;;;;;;;;;;;
506_205AL_44.6;;;;;;;;;;;;;;
531_1461L_1.2;;;;;;;;;;;;;;
486_415AL_77.5;;;;;;;;;;;;;;
542_1245BqV_29.9;;;;;;;;;;;;;;
507_231AR_93.6;;;;;;;;;;;;;;
555_520V_83.3;;;;;;;;;;;;;;
525_1301AR_180.4;;;;;;;;;;;;;;
437_967L_0.8;;;;;;;;;;;;;;
485_42V_101.1;;;;;;;;;;;;;;
133_1163AR_19.7;;;;;;;;;;;;;;
127_540V_49.7;;;;;;;;;;;;;;
586_131AL_80.7;;;;;;;;;;;;;;
478_1357V_3.0;;;;;;;;;;;;;;
536_237AL_60.7;;;;;;;;;;;;;;
950_333pV_17.4;;;;;;;;;;;;;;
553_309AR_22.2;;;;;;;;;;;;;;
531_877L_1.6;;;;;;;;;;;;;;
803_40R_102.7;;;;;;;;;;;;;;
057_81R_19.7;;;;;;;;;;;;;;
625_285R_15.3;;;;;;;;;;;;;;
551_143AR_22.7;;;;;;;;;;;;;;
614_401BL_48.7;;;;;;;;;;;;;;
107_133AL_12.0;;;;;;;;;;;;;;
924_3275BV_34.3;;;;;;;;;;;;;;
586_141BL_80.8;;;;;;;;;;;;;;
817_61R_501.5;;;;;;;;;;;;;;
516_273R_1.5;;;;;;;;;;;;;;
163_1027AR_43.9;;;;;;;;;;;;;;
133_1077AL_14.5;;;;;;;;;;;;;;
950_925R_17.4;;;;;;;;;;;;;;
501_33L_80.2;;;;;;;;;;;;;;
503_167AL_42.4;;;;;;;;;;;;;;
525_961AqV_78.6;;;;;;;;;;;;;;
560_67BpV_24.7;;;;;;;;;;;;;;
054_1351BV_53.4;;;;;;;;;;;;;;
486_36BR_0.8;;;;;;;;;;;;;;
026_233BqV_26.0;;;;;;;;;;;;;;
564_952L_23.6;;;;;;;;;;;;;;
810_7001AL_1.2;;;;;;;;;;;;;;
133_962L_20.6;;;;;;;;;;;;;;
950_676R_7.3;;;;;;;;;;;;;;
139_5011R_177.2;;;;;;;;;;;;;;
470_202R_375.2;;;;;;;;;;;;;;
011_807R_68.3;;;;;;;;;;;;;;
586_289AL_81.2;;;;;;;;;;;;;;
851_913L_100.9;;;;;;;;;;;;;;
076_1631BR_11.8;;;;;;;;;;;;;;
516_942L_75.1;;;;;;;;;;;;;;
002_347AL_50.6;;;;;;;;;;;;;;
950_913R_17.1;;;;;;;;;;;;;;
517_203V_0.2;;;;;;;;;;;;;;
203_1105L_52.7;;;;;;;;;;;;;;
123_63BL_20.0;;;;;;;;;;;;;;
625_309AL_14.4;;;;;;;;;;;;;;
553_223L_21.3;;;;;;;;;;;;;;
586_257AL_81.1;;;;;;;;;;;;;;
624_165AV_32.2;;;;;;;;;;;;;;
486_103L_205.2;;;;;;;;;;;;;;
545_225BqV_23.8;;;;;;;;;;;;;;
924_3577L_35.7;;;;;;;;;;;;;;
531_521AL_36.0;;;;;;;;;;;;;;
603_903BL_3.8;;;;;;;;;;;;;;
924_3605R_35.8;;;;;;;;;;;;;;
839_912R_100.5;;;;;;;;;;;;;;
506_91L_43.9;;;;;;;;;;;;;;
486_912AqV_75.8;;;;;;;;;;;;;;
550_87AL_25.7;;;;;;;;;;;;;;
950_475AL_8.2;;;;;;;;;;;;;;
028_1009R_52.7;;;;;;;;;;;;;;
502_241AR_100.1;;;;;;;;;;;;;;
550_935R_25.7;;;;;;;;;;;;;;
545_935R_22.4;;;;;;;;;;;;;;
927_9AR_904.3;;;;;;;;;;;;;;
553_225AL_21.3;;;;;;;;;;;;;;
504_69AL_18.3;;;;;;;;;;;;;;
950_813R_41.7;;;;;;;;;;;;;;
506_503L_42.8;;;;;;;;;;;;;;
132_441AR_51.7;;;;;;;;;;;;;;
924_2331BV_35.1;;;;;;;;;;;;;;
805_7123V_104.4;;;;;;;;;;;;;;
560_21AV_25.1;;;;;;;;;;;;;;
618_35BqV_58.7;;;;;;;;;;;;;;
544_1129AL_1.2;;;;;;;;;;;;;;
950_83L_41.1;;;;;;;;;;;;;;
544_1065AL_23.3;;;;;;;;;;;;;;
555_267AR_83.5;;;;;;;;;;;;;;
609_79AL_27.9;;;;;;;;;;;;;;
211_105AL_14.9;;;;;;;;;;;;;;
618_863L_50.5;;;;;;;;;;;;;;
625_311BL_14.3;;;;;;;;;;;;;;
047_7BL_41.2;;;;;;;;;;;;;;
606_95V_0.8;;;;;;;;;;;;;;
805_7103L_102.0;;;;;;;;;;;;;;
545_983R_22.9;;;;;;;;;;;;;;
506_243AL_45.1;;;;;;;;;;;;;;
508_2071R_91.2;;;;;;;;;;;;;;
525_982ApV_78.2;;;;;;;;;;;;;;
209_1R_19.0;;;;;;;;;;;;;;
534_1097V_46.1;;;;;;;;;;;;;;
486_957L_75.0;;;;;;;;;;;;;;
524_902R_70.2;;;;;;;;;;;;;;
133_1117AL_18.4;;;;;;;;;;;;;;
608_25qV_87.7;;;;;;;;;;;;;;
545_963L_22.7;;;;;;;;;;;;;;
127_351AR_27.9;;;;;;;;;;;;;;
606_931L_0.4;;;;;;;;;;;;;;
506_569AL_43.6;;;;;;;;;;;;;;
501_942L_80.6;;;;;;;;;;;;;;
506_569AqV_43.6;;;;;;;;;;;;;;
478_1643pV_2.2;;;;;;;;;;;;;;
564_425R_23.5;;;;;;;;;;;;;;
520_161R_36.6;;;;;;;;;;;;;;
514_61BV_17.3;;;;;;;;;;;;;;
588_868AL_2.3;;;;;;;;;;;;;;
586_2515AL_80.2;;;;;;;;;;;;;;
608_53AL_88.5;;;;;;;;;;;;;;
531_2575L_34.6;;;;;;;;;;;;;;
586_381BL_81.1;;;;;;;;;;;;;;
527_902R_17.1;;;;;;;;;;;;;;
543_908L_45.3;;;;;;;;;;;;;;
545_203BV_23.5;;;;;;;;;;;;;;
950_109BqV_41.8;;;;;;;;;;;;;;
555_241V_83.6;;;;;;;;;;;;;;
545_263qV_22.6;;;;;;;;;;;;;;
950_9L_6.4;;;;;;;;;;;;;;
625_281R_15.4;;;;;;;;;;;;;;
534_1055AV_45.5;;;;;;;;;;;;;;
544_1111AL_1.0;;;;;;;;;;;;;;
924_347AR_36.0;;;;;;;;;;;;;;
551_115AR_21.8;;;;;;;;;;;;;;
542_1191AR_29.4;;;;;;;;;;;;;;
479_1853L_312.4;;;;;;;;;;;;;;
560_65L_24.6;;;;;;;;;;;;;;
524_253BV_70.4;;;;;;;;;;;;;;
468_210L_101.9;;;;;;;;;;;;;;
553_233pV_21.4;;;;;;;;;;;;;;
924_3351L_34.4;;;;;;;;;;;;;;
531_509BqV_35.8;;;;;;;;;;;;;;
550_979L_25.7;;;;;;;;;;;;;;
505_313AL_23.7;;;;;;;;;;;;;;
924_345AL_36.0;;;;;;;;;;;;;;
560_1281AL_24.9;;;;;;;;;;;;;;
501_19AR_80.1;;;;;;;;;;;;;;
586_155AR_80.7;;;;;;;;;;;;;;
950_115L_7.1;;;;;;;;;;;;;;
528_37AL_28.7;;;;;;;;;;;;;;
818_2L_100.0;;;;;;;;;;;;;;
560_21BqV_25.0;;;;;;;;;;;;;;
011_311R_69.8;;;;;;;;;;;;;;
539_45AL_79.2;;;;;;;;;;;;;;
128_61AL_13.2;;;;;;;;;;;;;;
470_185R_305.8;;;;;;;;;;;;;;
524_245L_69.8;;;;;;;;;;;;;;
950_439R_28.0;;;;;;;;;;;;;;
531_2763V_35.6;;;;;;;;;;;;;;
555_371V_84.3;;;;;;;;;;;;;;
545_201R_23.4;;;;;;;;;;;;;;
553_307V_22.3;;;;;;;;;;;;;;
508_2045R_91.1;;;;;;;;;;;;;;
555_349L_84.3;;;;;;;;;;;;;;
139_5009AR_177.4;;;;;;;;;;;;;;
478_1179V_0.8;;;;;;;;;;;;;;
619_1259AL_34.6;;;;;;;;;;;;;;
527_932R_0.6;;;;;;;;;;;;;;
543_929R_45.6;;;;;;;;;;;;;;
542_1249BV_29.9;;;;;;;;;;;;;;
522_175BV_57.8;;;;;;;;;;;;;;
564_1309L_23.5;;;;;;;;;;;;;;
508_2117L_91.4;;;;;;;;;;;;;;
203_431BpV_66.1;;;;;;;;;;;;;;
522_207BL_58.1;;;;;;;;;;;;;;
924_345AqV_36.0;;;;;;;;;;;;;;
950_661AL_7.3;;;;;;;;;;;;;;
625_271AR_16.3;;;;;;;;;;;;;;
132_952L_49.2;;;;;;;;;;;;;;
555_369L_84.3;;;;;;;;;;;;;;
550_65R_25.5;;;;;;;;;;;;;;
950_349R_17.5;;;;;;;;;;;;;;
502_285AL_101.4;;;;;;;;;;;;;;
486_906L_75.4;;;;;;;;;;;;;;
469_337V_602.0;;;;;;;;;;;;;;
516_941AL_75.1;;;;;;;;;;;;;;
545_910L_22.1;;;;;;;;;;;;;;
305_2R_14.9;;;;;;;;;;;;;;
924_3739V_36.7;;;;;;;;;;;;;;
516_917R_2.1;;;;;;;;;;;;;;
609_87BV_27.8;;;;;;;;;;;;;;
081_975L_74.5;;;;;;;;;;;;;;
609_15V_29.1;;;;;;;;;;;;;;
501_123AR_80.8;;;;;;;;;;;;;;
528_5L_28.0;;;;;;;;;;;;;;
133_1177AL_20.0;;;;;;;;;;;;;;
927_27R_904.5;;;;;;;;;;;;;;
522_901V_57.3;;;;;;;;;;;;;;
506_125AR_43.9;;;;;;;;;;;;;;
857_14L_1.3;;;;;;;;;;;;;;
501_912L_80.4;;;;;;;;;;;;;;
009_85AL_137.7;;;;;;;;;;;;;;
517_91BqV_69.5;;;;;;;;;;;;;;
513_141AL_26.2;;;;;;;;;;;;;;
555_355qV_84.2;;;;;;;;;;;;;;
801_910V_102.4;;;;;;;;;;;;;;
924_3525V_35.2;;;;;;;;;;;;;;
620_71BqV_42.3;;;;;;;;;;;;;;
618_103BL_51.2;;;;;;;;;;;;;;
550_101AL_25.9;;;;;;;;;;;;;;
531_2761R_35.5;;;;;;;;;;;;;;
817_1225R_115.1;;;;;;;;;;;;;;
520_820V_0.9;;;;;;;;;;;;;;
950_921AqV_17.3;;;;;;;;;;;;;;
560_1237AL_25.0;;;;;;;;;;;;;;
805_512L_100.0;;;;;;;;;;;;;;
508_2115V_91.6;;;;;;;;;;;;;;
950_73BL_41.0;;;;;;;;;;;;;;
625_307BV_14.4;;;;;;;;;;;;;;
516_941AqV_75.1;;;;;;;;;;;;;;
586_49pV_80.4;;;;;;;;;;;;;;
105_141AL_31.5;;;;;;;;;;;;;;
938_901L_2.7;;;;;;;;;;;;;;
940_367V_43.2;;;;;;;;;;;;;;
614_2101V_47.2;;;;;;;;;;;;;;
105_141BV_31.6;;;;;;;;;;;;;;
586_113AL_80.6;;;;;;;;;;;;;;
531_2749qV_35.6;;;;;;;;;;;;;;
625_291AL_14.6;;;;;;;;;;;;;;
520_69BV_0.4;;;;;;;;;;;;;;
123_3BR_10.7;;;;;;;;;;;;;;
478_1287R_1.9;;;;;;;;;;;;;;
924_355AqV_36.2;;;;;;;;;;;;;;
927_31R_904.4;;;;;;;;;;;;;;
519_83L_47.2;;;;;;;;;;;;;;
586_2523AL_80.2;;;;;;;;;;;;;;
163_1031AL_44.0;;;;;;;;;;;;;;
586_903V_80.0;;;;;;;;;;;;;;
924_2309R_524.9;;;;;;;;;;;;;;
664_1005L_43.0;;;;;;;;;;;;;;
950_333L_17.4;;;;;;;;;;;;;;
513_133BqV_26.2;;;;;;;;;;;;;;
486_20V_0.4;;;;;;;;;;;;;;
545_91BqV_22.4;;;;;;;;;;;;;;
550_906L_25.6;;;;;;;;;;;;;;
054_9007V_53.6;;;;;;;;;;;;;;
433_64R_4.7;;;;;;;;;;;;;;
097_4331V_21.3;;;;;;;;;;;;;;
519_41L_46.4;;;;;;;;;;;;;;
486_953L_75.1;;;;;;;;;;;;;;
553_213qV_21.2;;;;;;;;;;;;;;
519_47V_46.4;;;;;;;;;;;;;;
603_65V_2.4;;;;;;;;;;;;;;
938_4533R_1.2;;;;;;;;;;;;;;
478_1523V_0.9;;;;;;;;;;;;;;
469_233V_201.7;;;;;;;;;;;;;;
938_4625qV_3.6;;;;;;;;;;;;;;
478_1227BqV_1.8;;;;;;;;;;;;;;
531_2341L_34.1;;;;;;;;;;;;;;
506_123BV_44.0;;;;;;;;;;;;;;
524_253AR_70.3;;;;;;;;;;;;;;
614_2133L_47.4;;;;;;;;;;;;;;
502_257R_100.7;;;;;;;;;;;;;;
508_867qV_91.2;;;;;;;;;;;;;;
924_3287R_34.3;;;;;;;;;;;;;;
817_945V_114.3;;;;;;;;;;;;;;
653_29V_102.6;;;;;;;;;;;;;;
927_25R_904.5;;;;;;;;;;;;;;
514_910V_18.0;;;;;;;;;;;;;;
522_159L_57.4;;;;;;;;;;;;;;
102_1243V_1.9;;;;;;;;;;;;;;
522_151R_57.4;;;;;;;;;;;;;;
528_55AR_29.0;;;;;;;;;;;;;;
924_3277L_34.2;;;;;;;;;;;;;;
603_911R_3.6;;;;;;;;;;;;;;
586_149AL_80.8;;;;;;;;;;;;;;
526_437L_3.5;;;;;;;;;;;;;;
603_3173L_3.5;;;;;;;;;;;;;;
527_921R_500.8;;;;;;;;;;;;;;
613_171AR_75.1;;;;;;;;;;;;;;
624_906L_32.4;;;;;;;;;;;;;;
501_43L_80.3;;;;;;;;;;;;;;
603_1006V_3.5;;;;;;;;;;;;;;
501_913AqV_80.4;;;;;;;;;;;;;;
527_912R_500.8;;;;;;;;;;;;;;
924_35-36V_35.3;;;;;;;;;;;;;;
502_281AR_101.2;;;;;;;;;;;;;;
950_819AL_10.5;;;;;;;;;;;;;;
506_175BV_44.4;;;;;;;;;;;;;;
588_351BpV_1.3;;;;;;;;;;;;;;
164_2481L_252.9;;;;;;;;;;;;;;
478_1359V_3.1;;;;;;;;;;;;;;
536_249BV_60.9;;;;;;;;;;;;;;
468_62V_101.7;;;;;;;;;;;;;;
560_55AL_24.9;;;;;;;;;;;;;;
