ID;SPOORTAK_IDENTIFICATIE;RAILDEMPER_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
604;519_89V_47.4;Schrey & Veit, VICON-AMSA 5RQ;1,37;1,678;11-06-2020
605;519_89V_47.4;Schrey & Veit, VICON-AMSA 5RQ;0,67;1,228;11-06-2020
606;087_119AL_16.6;Clipped Tuned, type Corus 54E1;5,094;5,309;11-06-2020
607;087_119AL_16.6;Clipped Tuned, type Corus 54E1;5,655;5,891;11-06-2020
608;087_119AL_16.6;Clipped Tuned, type Corus 54E1;6,201;6,416;11-06-2020
609;087_119BV_16.7;Clipped Tuned, type Corus 54E1;4,991;5,206;11-06-2020
610;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,552;5,76;11-06-2020
611;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,77;5,788;11-06-2020
612;087_119BV_16.7;Clipped Tuned, type Corus 54E1;6,098;6,313;11-06-2020
613;089_261BV_45.7;Clipped Tuned, type Corus 54E1;0,087;0,176;11-06-2020
614;089_261BV_45.7;Clipped Tuned, type Corus 54E1;0,176;0,287;11-06-2020
615;089_261AL_45.6;Clipped Tuned, type Corus 54E1;0,17;0,259;11-06-2020
616;089_261AL_45.6;Clipped Tuned, type Corus 54E1;0,259;0,37;11-06-2020
617;506_259AR_45.5;Clipped Tuned, type Corus 54E1;0,332;0,42;11-06-2020
618;506_259AR_45.5;Clipped Tuned, type Corus 54E1;0,42;0,532;11-06-2020
619;089_259BV_45.6;Clipped Tuned, type Corus 54E1;0,245;0,334;11-06-2020
620;089_259BV_45.6;Clipped Tuned, type Corus 54E1;0,334;0,445;11-06-2020
621;089_271R_46.0;Clipped Tuned, type Corus 54E1;0,267;0,424;11-06-2020
622;089_271R_46.0;Clipped Tuned, type Corus 54E1;0,424;0,48;11-06-2020
623;089_273AL_46.2;Clipped Tuned, type Corus 54E1;0,146;0,182;11-06-2020
624;089_273AL_46.2;Clipped Tuned, type Corus 54E1;0,182;0,421;11-06-2020
625;089_293BV_46.6;Clipped Tuned, type Corus 54E1;0;0,014;11-06-2020
626;612_7BL_60.6;Clipped Tuned, type Corus 54E1;14,002;14,089;11-06-2020
627;101_1067BV_12.3;Clipped Tuned, type Corus 54E1;2,267;2,517;11-06-2020
628;532_1067AR_11.9;Clipped Tuned, type Corus 54E1;2,608;2,858;11-06-2020
629;532_1061BV_12.0;Clipped Tuned, type Corus 54E1;2,538;2,788;11-06-2020
630;101_1063V_12.3;Clipped Tuned, type Corus 54E1;2,265;2,515;11-06-2020
631;128_33V_12.8;Clipped Tuned, type Corus 54E1;0,317;0,452;11-06-2020
632;528_9R_28.1;Clipped Tuned, type Corus 54E1;0,048;0,086;11-06-2020
633;528_9L_28.1;Clipped Tuned, type Corus 54E1;0,048;0,086;11-06-2020
634;528_5L_28.0;Clipped Tuned, type Corus 54E1;0,048;0,178;11-06-2020
635;528_7R_28.1;Clipped Tuned, type Corus 54E1;0,042;0,08;11-06-2020
636;528_7R_28.1;Clipped Tuned, type Corus 54E1;0,08;0,112;11-06-2020
637;528_7L_28.1;Clipped Tuned, type Corus 54E1;0,038;0,076;11-06-2020
638;528_7L_28.1;Clipped Tuned, type Corus 54E1;0,076;0,112;11-06-2020
639;546_1063BR_3.6;Clipped Tuned, type Corus 54E1;1,806;2,014;11-06-2020
640;546_1063BR_3.6;Clipped Tuned, type Corus 54E1;0,492;1,764;11-06-2020
641;546_1063BR_3.6;Clipped Tuned, type Corus 54E1;0,047;0,497;11-06-2020
642;093_1005L_6.2;Clipped Tuned, type Corus 54E1;2,49;2,535;11-06-2020
643;093_1005L_6.2;Clipped Tuned, type Corus 54E1;2,157;2,487;11-06-2020
644;094_1091AV_2.5;Clipped Tuned, type Corus 54E1;0,663;0,919;11-06-2020
645;094_1091AV_2.5;Clipped Tuned, type Corus 54E1;0,053;0,614;11-06-2020
646;094_1091AV_2.5;Clipped Tuned, type Corus 54E1;0;0,052;11-06-2020
647;094_1065R_3.5;Clipped Tuned, type Corus 54E1;0,702;0,874;11-06-2020
648;094_1065R_3.5;Clipped Tuned, type Corus 54E1;0,325;0,702;11-06-2020
649;094_1065R_3.5;Clipped Tuned, type Corus 54E1;0,1;0,325;11-06-2020
650;093_1007R_5.8;Clipped Tuned, type Corus 54E1;2,102;2,181;11-06-2020
651;093_1007R_5.8;Clipped Tuned, type Corus 54E1;1,769;2,099;11-06-2020
652;094_1091BL_2.7;Clipped Tuned, type Corus 54E1;0,924;1,083;11-06-2020
653;094_1069AV_3.3;Clipped Tuned, type Corus 54E1;0,364;0,408;11-06-2020
654;094_1069AV_3.3;Clipped Tuned, type Corus 54E1;0,06;0,363;11-06-2020
655;094_1069AV_3.3;Clipped Tuned, type Corus 54E1;0;0,059;11-06-2020
656;094_1067BR_3.5;Clipped Tuned, type Corus 54E1;0,048;0,176;11-06-2020
657;094_1065L_3.5;Clipped Tuned, type Corus 54E1;0,577;0,621;11-06-2020
658;094_1065L_3.5;Clipped Tuned, type Corus 54E1;0,274;0,576;11-06-2020
659;094_1065L_3.5;Clipped Tuned, type Corus 54E1;0,1;0,273;11-06-2020
660;546_1049V_3.9;Clipped Tuned, type Corus 54E1;0,284;0,365;11-06-2020
661;546_1049V_3.9;Clipped Tuned, type Corus 54E1;0,063;0,284;11-06-2020
662;546_1049V_3.9;Clipped Tuned, type Corus 54E1;0;0,064;11-06-2020
663;094_1069BL_3.4;Clipped Tuned, type Corus 54E1;0,465;0,518;11-06-2020
664;094_1069BL_3.4;Clipped Tuned, type Corus 54E1;0,163;0,465;11-06-2020
665;094_1069BL_3.4;Clipped Tuned, type Corus 54E1;0,047;0,163;11-06-2020
666;094_1067AV_3.4;Clipped Tuned, type Corus 54E1;0;0,019;11-06-2020
667;546_1047AV_3.9;Clipped Tuned, type Corus 54E1;0,364;0,462;11-06-2020
668;546_1047AV_3.9;Clipped Tuned, type Corus 54E1;0,284;0,364;11-06-2020
669;546_1047AV_3.9;Clipped Tuned, type Corus 54E1;0,065;0,284;11-06-2020
670;546_1047AV_3.9;Clipped Tuned, type Corus 54E1;0,001;0,065;11-06-2020
671;531_2327R_33.9;Clipped Tuned, type Corus 54E1;1,76;1,946;11-06-2020
672;531_2327R_33.9;Clipped Tuned, type Corus 54E1;1,616;1,76;11-06-2020
673;532_1061BV_12.0;Clipped Tuned, type Corus 54E1;2,814;2,889;11-06-2020
674;532_1061BV_12.0;Clipped Tuned, type Corus 54E1;2,889;3,164;11-06-2020
675;101_1063V_12.3;Clipped Tuned, type Corus 54E1;2,541;2,616;11-06-2020
676;101_1063V_12.3;Clipped Tuned, type Corus 54E1;2,616;2,81;11-06-2020
677;101_1067BV_12.3;Clipped Tuned, type Corus 54E1;2,542;2,617;11-06-2020
678;101_1067BV_12.3;Clipped Tuned, type Corus 54E1;2,617;2,866;11-06-2020
679;532_1067AR_11.9;Clipped Tuned, type Corus 54E1;2,884;2,959;11-06-2020
680;532_1067AR_11.9;Clipped Tuned, type Corus 54E1;2,959;3,234;11-06-2020
681;533_1131AL_15.9;Clipped Tuned, type Corus 54E1;0,078;0,219;11-06-2020
682;533_1159BV_16.1;Clipped Tuned, type Corus 54E1;0;0,2;11-06-2020
683;533_1139AR_15.9;Clipped Tuned, type Corus 54E1;0,033;0,117;11-06-2020
684;533_1151BV_16.1;Clipped Tuned, type Corus 54E1;0;0,229;11-06-2020
685;533_1117AR_15.3;Clipped Tuned, type Corus 54E1;0,602;0,977;11-06-2020
686;533_1117BV_15.5;Clipped Tuned, type Corus 54E1;0,462;0,476;11-06-2020
687;533_1159AR_16.0;Clipped Tuned, type Corus 54E1;0,035;0,31;11-06-2020
688;533_1113AL_15.3;Clipped Tuned, type Corus 54E1;0,602;0,977;11-06-2020
689;533_1113BV_15.5;Clipped Tuned, type Corus 54E1;0,461;0,495;11-06-2020
690;533_1151AL_16.0;Clipped Tuned, type Corus 54E1;0,034;0,297;11-06-2020
691;602_221BV_77.4;Schrey & Veit, VICON-AMSA 5RQ;9,714;9,886;11-06-2020
692;105_91BR_23.1;Schrey & Veit, VICON-AMSA 5RQ;1,945;2,407;11-06-2020
693;105_91AV_23.1;Schrey & Veit, VICON-AMSA 5RQ;1,879;2,345;11-06-2020
694;602_221AR_77.3;Schrey & Veit, VICON-AMSA 5RQ;9,813;9,988;11-06-2020
695;013_233AL_88.4;Schrey & Veit, VICON-AMSA 5RQ;6,706;7,549;11-06-2020
696;013_233AL_88.4;Schrey & Veit, VICON-AMSA 5RQ;10,606;10,803;11-06-2020
697;013_233BV_88.5;Schrey & Veit, VICON-AMSA 5RQ;6,648;7,502;11-06-2020
698;013_233BV_88.5;Schrey & Veit, VICON-AMSA 5RQ;10,548;10,745;11-06-2020
699;017_353AL_32.0;Schrey & Veit, VICON-AMSA 5RQ;5,785;6,084;11-06-2020
700;017_353AL_32.0;Schrey & Veit, VICON-AMSA 5RQ;7,06;7,359;11-06-2020
701;017_353BV_32.1;Schrey & Veit, VICON-AMSA 5RQ;5,68;5,977;11-06-2020
702;017_353BV_32.1;Schrey & Veit, VICON-AMSA 5RQ;6,956;7,255;11-06-2020
703;017_61BV_71.0;Schrey & Veit, VICON-AMSA 5RQ;9,558;9,881;11-06-2020
704;017_61BV_71.0;Schrey & Veit, VICON-AMSA 5RQ;10,133;10,324;11-06-2020
705;017_61BV_71.0;Schrey & Veit, VICON-AMSA 5RQ;10,658;10,942;11-06-2020
706;017_65AR_70.8;Schrey & Veit, VICON-AMSA 5RQ;9,766;10,089;11-06-2020
707;017_65AR_70.8;Schrey & Veit, VICON-AMSA 5RQ;10,341;10,542;11-06-2020
708;017_65AR_70.8;Schrey & Veit, VICON-AMSA 5RQ;10,866;11,146;11-06-2020
709;609_135AL_26.6;Clipped Tuned, type Corus 54E1;10,773;10,903;11-06-2020
710;609_135AL_26.6;Clipped Tuned, type Corus 54E1;10,405;10,578;11-06-2020
711;609_135AL_26.6;Clipped Tuned, type Corus 54E1;10,336;10,438;11-06-2020
712;609_135AL_26.6;Clipped Tuned, type Corus 54E1;9,712;9,885;11-06-2020
713;609_135AL_26.6;Clipped Tuned, type Corus 54E1;8,695;8,86;11-06-2020
714;609_135AL_26.6;Clipped Tuned, type Corus 54E1;8,196;8,269;11-06-2020
715;609_135AL_26.6;Clipped Tuned, type Corus 54E1;8,136;8,229;11-06-2020
716;609_135AL_26.6;Clipped Tuned, type Corus 54E1;7,956;8,109;11-06-2020
717;609_135AL_26.6;Clipped Tuned, type Corus 54E1;6,64;6,758;11-06-2020
718;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,853;6,126;11-06-2020
719;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,703;5,869;11-06-2020
720;609_135AL_26.6;Schrey & Veit, VICON-AMSA 5RQ;5,231;5,477;11-06-2020
721;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,147;5,288;11-06-2020
722;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,062;5,173;11-06-2020
723;609_135AL_26.6;Clipped Tuned, type Corus 54E1;2,226;2,358;11-06-2020
724;609_135BV_26.5;Clipped Tuned, type Corus 54E1;10,671;10,803;11-06-2020
725;609_135BV_26.5;Clipped Tuned, type Corus 54E1;10,3;10,478;11-06-2020
726;609_135BV_26.5;Clipped Tuned, type Corus 54E1;10,234;10,332;11-06-2020
727;609_135BV_26.5;Clipped Tuned, type Corus 54E1;8,593;8,76;11-06-2020
728;609_135BV_26.5;Clipped Tuned, type Corus 54E1;8,096;8,169;11-06-2020
729;609_135BV_26.5;Clipped Tuned, type Corus 54E1;8,034;8,129;11-06-2020
730;609_135BV_26.5;Clipped Tuned, type Corus 54E1;6,527;6,658;11-06-2020
731;609_135BV_26.5;Clipped Tuned, type Corus 54E1;5,751;6,026;11-06-2020
732;609_135BV_26.5;Clipped Tuned, type Corus 54E1;5,601;5,769;11-06-2020
733;609_135BV_26.5;Schrey & Veit, VICON-AMSA 5RQ;5,129;5,377;11-06-2020
734;609_135BV_26.5;Clipped Tuned, type Corus 54E1;5,048;5,188;11-06-2020
735;609_135BV_26.5;Clipped Tuned, type Corus 54E1;4,96;5,07;11-06-2020
736;609_135BV_26.5;Clipped Tuned, type Corus 54E1;2,124;2,258;11-06-2020
737;047_71R_52.2;Schrey & Veit, VICON-AMSA 5RQ;3,883;4,343;11-06-2020
738;602_221BV_77.4;Schrey & Veit, VICON-AMSA 5RQ;0,137;0,335;11-06-2020
739;602_221AR_77.3;Schrey & Veit, VICON-AMSA 5RQ;0,237;0,434;11-06-2020
740;503_189L_40.9;Clipped Tuned, type Corus 54E1;2,535;2,567;11-06-2020
741;503_189L_40.9;Clipped Tuned, type Corus 54E1;2,94;3,016;11-06-2020
742;503_189L_40.9;Clipped Tuned, type Corus 54E1;6,306;6,394;11-06-2020
743;503_189L_40.9;Clipped Tuned, type Corus 54E1;6,42;6,707;11-06-2020
744;503_189L_40.9;Clipped Tuned, type Corus 54E1;6,93;7,043;11-06-2020
745;503_189L_40.9;Clipped Tuned, type Corus 54E1;8,365;8,494;11-06-2020
746;503_189L_40.9;Clipped Tuned, type Corus 54E1;10,556;10,686;11-06-2020
747;503_189L_40.9;Clipped Tuned, type Corus 54E1;13,843;13,968;11-06-2020
748;503_189L_40.9;Schrey & Veit, VICON-AMSA 5RQ;15,118;16,081;11-06-2020
749;503_189L_40.9;Clipped Tuned, type Corus 54E1;16,267;16,287;11-06-2020
750;503_189L_40.9;Clipped Tuned, type Corus 54E1;16,29;16,319;11-06-2020
751;503_189L_40.9;Schrey & Veit, VICON-AMSA 54VS;16,499;17,069;11-06-2020
752;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,219;17,244;11-06-2020
753;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,244;17,26;11-06-2020
754;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,913;17,92;11-06-2020
755;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,992;18,096;11-06-2020
756;503_189L_40.9;Clipped Tuned, type Corus 54E1;19,07;19,237;11-06-2020
757;503_189L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,051;22,936;11-06-2020
758;503_189L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,936;23,31;11-06-2020
759;503_191L_40.9;Clipped Tuned, type Corus 54E1;2,59;2,612;11-06-2020
760;503_191L_40.9;Clipped Tuned, type Corus 54E1;2,935;3,007;11-06-2020
761;503_191L_40.9;Clipped Tuned, type Corus 54E1;6,297;6,386;11-06-2020
762;503_191L_40.9;Clipped Tuned, type Corus 54E1;6,412;6,698;11-06-2020
763;503_191L_40.9;Clipped Tuned, type Corus 54E1;8,355;8,602;11-06-2020
764;503_191L_40.9;Clipped Tuned, type Corus 54E1;8,678;8,797;11-06-2020
765;503_191L_40.9;Clipped Tuned, type Corus 54E1;10,547;10,677;11-06-2020
766;503_191L_40.9;Schrey & Veit, VICON-AMSA 5RQ;15,109;16,041;11-06-2020
767;503_191L_40.9;Clipped Tuned, type Corus 54E1;16,258;16,279;11-06-2020
768;503_191L_40.9;Clipped Tuned, type Corus 54E1;16,282;16,31;11-06-2020
769;503_191L_40.9;Schrey & Veit, VICON-AMSA 5RQ;16,49;16,532;11-06-2020
770;503_191L_40.9;Schrey & Veit, VICON-AMSA 54VS;16,532;17,06;11-06-2020
771;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,21;17,234;11-06-2020
772;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,234;17,251;11-06-2020
773;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,251;17,38;11-06-2020
774;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,904;17,908;11-06-2020
775;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,933;17,942;11-06-2020
776;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,976;18,087;11-06-2020
777;503_191L_40.9;Clipped Tuned, type Corus 54E1;19,061;19,228;11-06-2020
778;503_191L_40.9;Clipped Tuned, type Corus 54E1;19,419;19,552;11-06-2020
779;503_191L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,042;22,928;11-06-2020
780;503_191L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,928;23,338;11-06-2020
781;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,027;0,105;11-06-2020
782;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,105;0,106;11-06-2020
783;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,106;0,372;11-06-2020
784;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,372;0,381;11-06-2020
785;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,381;0,516;11-06-2020
786;605_1BL_33.4;Schrey & Veit, VICON-AMSA 5RQ;5,905;6,142;11-06-2020
787;605_1BL_33.4;Clipped Tuned, type Corus 54E1;1,323;1,522;11-06-2020
788;605_1BL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,802;1,104;11-06-2020
789;605_1BL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,215;0,804;11-06-2020
790;605_3BL_33.5;Schrey & Veit, VICON-AMSA 5RQ;6,002;6,233;11-06-2020
791;605_3BL_33.5;Clipped Tuned, type Corus 54E1;4,91;4,92;11-06-2020
792;605_3BL_33.5;Clipped Tuned, type Corus 54E1;4,806;4,884;11-06-2020
793;605_3BL_33.5;Clipped Tuned, type Corus 54E1;3,661;3,769;11-06-2020
794;605_3BL_33.5;Clipped Tuned, type Corus 54E1;1,416;1,613;11-06-2020
795;605_3BL_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,892;1,198;11-06-2020
796;605_3BL_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,308;0,892;11-06-2020
797;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,037;0,047;11-06-2020
798;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,047;0,171;11-06-2020
799;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,171;0,305;11-06-2020
800;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,305;0,345;11-06-2020
801;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,375;0,399;11-06-2020
802;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,399;0,456;11-06-2020
803;605_25BV_34.1;Schrey & Veit, VICON-AMSA 5RQ;0;0,053;11-06-2020
804;620_97BV_42.7;Schrey & Veit, VICON-AMSA 5RQ;5,084;5,384;11-06-2020
805;620_97BV_42.7;Schrey & Veit, VICON-AMSA 5RQ;5,834;6,226;11-06-2020
806;084_7BV_9.5;Schrey & Veit, VICON-AMSA 5RQ;0;0,04;11-06-2020
807;084_7BV_9.5;Schrey & Veit, VICON-AMSA 5RQ;0,04;0,393;11-06-2020
808;084_7AR_9.4;Schrey & Veit, VICON-AMSA 5RQ;0,027;0,108;11-06-2020
809;084_7AR_9.4;Schrey & Veit, VICON-AMSA 5RQ;0,108;0,389;11-06-2020
810;532_1061BR_12.0;Schrey & Veit, VICON-AMSA 5RQ;2,045;2,264;11-06-2020
811;532_1061BR_12.0;Schrey & Veit, VICON-AMSA 5RQ;2,014;2,035;11-06-2020
812;101_1063L_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,329;2,551;11-06-2020
813;101_1063L_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,295;2,325;11-06-2020
814;101_1067BR_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,33;2,551;11-06-2020
815;101_1067BR_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,296;2,326;11-06-2020
816;532_1037R_11.2;Schrey & Veit, VICON-AMSA 5RQ;1,295;1,517;11-06-2020
817;532_1037R_11.2;Schrey & Veit, VICON-AMSA 5RQ;1,259;1,294;11-06-2020
818;117_1AV_15.4;Schrey & Veit, VICON-AMSA 5RQ;3,066;3,482;11-06-2020
819;117_1BL_15.5;Schrey & Veit, VICON-AMSA 5RQ;3,173;3,585;11-06-2020
820;035_145BV_53.0;Schrey & Veit, VICON-AMSA 5RQ;2,995;3,45;11-06-2020
821;035_145AR_52.9;Schrey & Veit, VICON-AMSA 5RQ;3,054;3,509;11-06-2020
822;604_13BV_47.6;Schrey & Veit, VICON-AMSA 5RQ;0,14;0,575;11-06-2020
823;604_13AR_47.5;Schrey & Veit, VICON-AMSA 5RQ;0,202;0,543;11-06-2020
824;604_13AR_47.5;Schrey & Veit, VICON-AMSA 5RQ;0,543;0,637;11-06-2020
825;605_25BV_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,084;3,084;11-06-2020
826;020_5V_60.3;Schrey & Veit, VICON-AMSA 5RQ;4,669;5,028;11-06-2020
827;612_7BL_60.6;Schrey & Veit, VICON-AMSA 5RQ;4,959;5,344;11-06-2020
828;507_231AV_93.6;Clipped Tuned, type Corus 54E1;1,032;1,098;11-06-2020
829;507_231AV_93.6;Clipped Tuned, type Corus 54E1;0,95;1,034;11-06-2020
830;507_231AV_93.6;Schrey & Veit, VICON-AMSA 5RQ;0,444;0,952;11-06-2020
831;507_231AV_93.6;Clipped Tuned, type Corus 54E1;0,05;0,446;11-06-2020
832;507_231BL_93.6;Schrey & Veit, VICON-AMSA 5RQ;0,515;1,016;11-06-2020
833;047_41L_42.5;Clipped Tuned, type Corus 54E1;0,128;0,273;11-06-2020
834;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;10,288;10,472;11-06-2020
835;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;9,832;10,298;11-06-2020
836;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;9,112;9,842;11-06-2020
837;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,852;9,097;11-06-2020
838;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,392;8,732;11-06-2020
839;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,384;8,402;11-06-2020
840;618_273BV_49.5;Schrey & Veit, VICON-AMSA 54VS;8,113;8,37;11-06-2020
841;618_273BV_49.5;Schrey & Veit, VICON-AMSA 54VS;7,691;7,762;11-06-2020
842;618_273BV_49.5;Schrey & Veit, VICON-AMSA 54VS;7,672;7,693;11-06-2020
843;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;5,682;7,352;11-06-2020
844;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;2,312;2,972;11-06-2020
845;618_273BV_49.5;Clipped Tuned, type Corus 54E1;0,782;1,199;11-06-2020
846;605_25AL_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,063;0,143;11-06-2020
847;605_25AL_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,143;0,24;11-06-2020
848;605_25AL_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,24;1,228;11-06-2020
849;078_207R_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,372;0,601;11-06-2020
850;078_207R_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,601;1,003;11-06-2020
851;078_209L_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,368;0,596;11-06-2020
852;078_209L_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,596;0,731;11-06-2020
853;078_227V_65.7;Schrey & Veit, VICON-AMSA 5RQ;0;0,285;11-06-2020
854;078_227V_65.7;Schrey & Veit, VICON-AMSA 5RQ;0,285;0,324;11-06-2020
855;078_231AL_66.0;Schrey & Veit, VICON-AMSA 5RQ;0,032;0,513;11-06-2020
856;078_231BV_66.0;Schrey & Veit, VICON-AMSA 5RQ;0,003;0,452;11-06-2020
857;017_27R_61.4;Clipped Tuned, type Corus 54E1;0,028;0,381;11-06-2020
858;017_27R_61.4;Clipped Tuned, type Corus 54E1;0,381;0,656;11-06-2020
859;050_463AR_4.2;Clipped Tuned, type Corus 54E1;2,175;2,465;11-06-2020
860;050_463AR_4.2;Clipped Tuned, type Corus 54E1;2,733;3,205;11-06-2020
861;587_481R_7.0;Clipped Tuned, type Corus 54E1;0,032;0,09;11-06-2020
862;587_481R_7.0;Clipped Tuned, type Corus 54E1;0,09;0,462;11-06-2020
863;050_465R_4.3;Clipped Tuned, type Corus 54E1;1,906;1,935;11-06-2020
864;050_465R_4.3;Clipped Tuned, type Corus 54E1;1,935;2,096;11-06-2020
865;050_465R_4.3;Clipped Tuned, type Corus 54E1;2,097;2,167;11-06-2020
866;614_2123V_47.5;Schrey & Veit, VICON-AMSA 54VS;0,046;0,297;11-06-2020
867;046_255BV_41.6;Schrey & Veit, VICON-AMSA 54VS;4,251;5,051;11-06-2020
868;614_2131V_47.6;Schrey & Veit, VICON-AMSA 54VS;0,035;0,267;11-06-2020
869;614_2129R_47.5;Schrey & Veit, VICON-AMSA 54VS;0,073;0,096;11-06-2020
870;614_2129R_47.5;Schrey & Veit, VICON-AMSA 54VS;0,096;0,331;11-06-2020
871;614_2127V_47.5;Schrey & Veit, VICON-AMSA 54VS;0,037;0,29;11-06-2020
872;161_2221V_9.4;Glued Tuned, type Corus 54E1;8,196;8,218;11-06-2020
873;161_2221V_9.4;Glued Tuned, type Corus 54E1;8,218;9,116;11-06-2020
874;161_2221V_9.4;Glued Tuned, type Corus 54E1;9,116;9,562;11-06-2020
875;161_2221V_9.4;Glued Tuned, type Corus 54E1;9,562;10,459;11-06-2020
876;161_2221V_9.4;Glued Tuned, type Corus 54E1;10,459;10,479;11-06-2020
877;161_2221V_9.4;Glued Tuned, type Corus 54E1;10,479;10,76;11-06-2020
878;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;0,002;0,047;11-06-2020
879;563_189R_57.4;Clipped Tuned, type Corus 54E1;0,101;0,443;11-06-2020
880;563_187AL_57.4;Clipped Tuned, type Corus 54E1;0,056;0,093;11-06-2020
881;563_187AL_57.4;Clipped Tuned, type Corus 54E1;0,093;0,435;11-06-2020
882;778_12R_56.3;Clipped Tuned, type Corus 54E1;3,711;3,763;11-06-2020
883;563_167AR_56.8;Clipped Tuned, type Corus 54E1;0,426;0,532;11-06-2020
884;563_167BV_56.9;Clipped Tuned, type Corus 54E1;0,328;0,409;11-06-2020
885;563_169AL_56.8;Clipped Tuned, type Corus 54E1;0,357;0,468;11-06-2020
886;563_169BV_56.9;Clipped Tuned, type Corus 54E1;0,257;0,342;11-06-2020
887;563_175AL_57.3;Clipped Tuned, type Corus 54E1;0,037;0,116;11-06-2020
888;563_185AR_57.3;Clipped Tuned, type Corus 54E1;0,037;0,112;11-06-2020
889;613_905R_75.8;Clipped Tuned, type Corus 54E1;0,017;0,242;11-06-2020
890;054_1315AR_47.4;Onbekend;0,984;1,174;11-06-2020
891;054_1315AR_47.4;Clipped Tuned, type Corus 54E1;2,286;3,135;11-06-2020
892;054_1315AR_47.4;Onbekend;3,135;3,208;11-06-2020
893;027_931L_147.6;Schrey & Veit, VICON-AMSA 5RQ;1,104;1,268;11-06-2020
894;027_931L_147.6;Schrey & Veit, VICON-AMSA 5RQ;0,205;1,104;11-06-2020
895;027_931L_147.6;Schrey & Veit, VICON-AMSA 5RQ;0,201;0,205;11-06-2020
896;531_2327R_33.9;Clipped Tuned, type Corus 54E1;0,304;0,357;11-06-2020
897;531_2327R_33.9;Clipped Tuned, type Corus 54E1;0,029;0,303;11-06-2020
898;057_43R_11.2;Onbekend;1,033;1,364;11-06-2020
899;057_43R_11.2;Onbekend;0,865;1,036;11-06-2020
900;057_43R_11.2;Onbekend;0,035;0,316;11-06-2020
901;057_41V_11.2;Onbekend;0,974;1,3;11-06-2020
902;057_41V_11.2;Onbekend;0,806;0,972;11-06-2020
903;057_41V_11.2;Onbekend;0;0,252;11-06-2020
904;057_45R_11.4;Onbekend;0,031;0,113;11-06-2020
