ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
52851279;664_879R_42.1;AG;S;0,338;1,098;2016-01-05;;
52850913;478_1341L_2.1;917;S;0,066;0,818;2016-01-05;;
52850914;520_47AL_28.4;4a;S;0,166;0,341;2016-01-05;;
52850915;924_3623R_35.9;212;S;0,055;0,823;2016-01-05;;
52850916;531_141BV_35.1;11b;S;0,000;0,181;2016-01-05;;
52851137;087_45AR_22.6;956;S;0,176;0,271;2016-01-05;;
52851138;012_363L_33.4;322;S;0,066;0,565;2016-01-05;;
52851139;052_70R_41.3;333;S;0,074;0,778;2016-01-05;;
52859965;011_37BR_68.7;w37B/37Ar-w38v;S;0,015;0,016;2016-01-05;;
52859966;105_453L_29.0;s706-w465Bl;S;0,299;0,334;2016-01-05;;
52859967;105_453L_29.0;w453l-s706;S;0,029;0,087;2016-01-05;;
52859968;152_4061L_15.1;w4061l-w4067r;S;0,053;0,214;2016-01-05;;
52859969;002_347AR_50.6;s221-w355Av;S;0,563;0,797;2016-01-05;;
52859970;002_347AR_50.6;w347Ar-s221;S;0,047;0,368;2016-01-05;;
52859974;666_4223R_147.6;w4223r-w4225r;S;0,053;0,116;2016-01-05;;
52860439;116_2251L_39.7;w2251l-w2257r;S;0,048;0,222;2016-01-05;;
52859154;012_375AL_34.1;w375Al-w375Bl;S;0,027;0,036;2016-01-05;;
52859155;531_1273AR_0.5;w1273Ar-w1275A/1273B;S;0,027;0,032;2016-01-05;;
52859156;049_34L_31.0;s312-w44r;S;0,786;0,820;2016-01-05;;
52859157;049_34L_31.0;w34l-s312;S;0,027;0,060;2016-01-05;;
52859159;606_47L_0.0;s205a-w81Av;S;0,580;0,590;2016-01-05;;
52859160;606_47L_0.0;w47l-s205a;S;0,048;0,107;2016-01-05;;
52859607;125_1003L_29.9;w1003l-s553;S;0,029;0,136;2016-01-05;;
52859610;551_103BV_21.7;w103Bv-w105Av;S;0,000;0,041;2016-01-05;;
52859612;485_14L_76.9;w14l-w15l;S;0,029;0,035;2016-01-05;;
52859613;001_1103V_1.0;w1103v-sj1103V;S;0,000;1,076;2016-01-05;;
52859614;509_9AR_35.1;s810-w38Bl;S;1,355;1,435;2016-01-05;;
52859615;509_9AR_35.1;w9Ar-s803;S;0,029;0,175;2016-01-05;;
52859616;564_1351L_23.8;w1351l-s20;S;0,029;0,102;2016-01-05;;
52859618;536_233AL_60.6;w233A/225Bl-w247A/24;S;0,016;0,108;2016-01-05;;
52859619;043_353BV_33.3;sEB-w361v;S;3,700;3,750;2016-01-05;;
52859620;043_353BV_33.3;w353Bv-sEB;S;0,000;0,134;2016-01-05;;
52859621;586_331BR_81.5;w339A/331Br-w377v;S;0,016;0,027;2016-01-05;;
52860257;664_879R_42.1;sAG-sTA;S;1,098;1,894;2016-01-05;;
52860258;664_879R_42.1;w879r-sAG;S;0,048;0,338;2016-01-05;;
52860259;544_1059BV_23.3;w1059Bv-w1061Bl;S;0,000;0,012;2016-01-05;;
52860260;133_951L_20.9;w950/951l-w952v;S;0,018;0,028;2016-01-05;;
52860261;614_2135R_47.6;w2135r-w2137r;S;0,048;0,078;2016-01-05;;
52860262;950_335AR_17.3;w335A/333r-w339/337B;S;0,017;0,024;2016-01-05;;
52860263;050_84R_6.3;w84r-s320;S;0,029;0,031;2016-01-05;;
52860264;924_17-18R_35.3;s118-w3341r;S;0,819;0,907;2016-01-05;;
52860265;501_139V_80.7;w145A/143v-w143r;S;0,000;0,001;2016-01-05;;
52860268;011_35V_68.7;w37B/37Av-w37Ar;S;0,000;0,001;2016-01-05;;
52860269;950_652V_7.1;w652v-w659r;S;0,000;0,102;2016-01-05;;
52860270;543_153R_44.9;w153r-w157A/155Bl;S;0,027;0,110;2016-01-05;;
52860271;527_35L_16.5;w35l-w41Av;S;0,048;0,087;2016-01-05;;
52860272;533_1111AR_15.3;w1111Ar-w1111Br;S;0,048;0,068;2016-01-05;;
52859429;508_934L_90.8;w934l-w935r;S;0,032;0,066;2016-01-05;;
52859430;139_335V_176.3;sTF-w5001Av;S;1,044;1,099;2016-01-05;;
52859431;139_335V_176.3;w335v-sTF;S;0,000;0,658;2016-01-05;;
52859432;503_911L_42.8;w911l-sj911L;S;0,027;0,114;2016-01-05;;
52859433;553_245AR_21.4;w245Ar-w245Br;S;0,029;0,043;2016-01-05;;
52859434;135_916AL_45.8;s23-w918l;S;0,356;0,424;2016-01-05;;
52859435;609_85AL_27.9;w81B/85Al-w85Bl;S;0,017;0,021;2016-01-05;;
52859436;557_4AR_28.2;s31a-w96v;S;0,125;0,133;2016-01-05;;
52859437;026_243AR_26.0;s502-w253Bl;S;0,865;0,913;2016-01-05;;
52859438;026_243AR_26.0;w243Ar-s502;S;0,038;0,072;2016-01-05;;
52859439;924_31-34R_35.3;w31-34r-w33-34v;S;0,029;0,031;2016-01-05;;
52860502;531_139BV_35.1;s9b-w177r;S;0,088;0,111;2016-01-05;;
52860503;502_279L_101.2;w279l-w281Bl;S;0,048;0,060;2016-01-05;;
52860504;522_223V_58.1;w223v-w231Av;S;0,000;0,114;2016-01-05;;
52853988;542_1267AR_29.9;sJS-w1333Av;S;1,763;1,769;2016-01-05;;
52854425;107_271AL_1.7;w271Al-w271Bl;S;0,048;0,055;2016-01-05;;
52854426;508_2107R_91.5;s6a-w2121v;S;0,265;0,281;2016-01-05;;
52854427;508_2107R_91.5;w2107r-s6a;S;0,029;0,070;2016-01-05;;
52854429;950_111AL_41.8;w111A/109Bl-s793;S;0,016;0,111;2016-01-05;;
52854432;560_1275AR_24.9;w1277B/1275Ar-w1275B;S;0,018;0,033;2016-01-05;;
52854433;805_513R_100.0;s44-ti513R;S;0,149;0,155;2016-01-05;;
52854434;586_335AR_81.4;s73-w345Av;S;0,337;0,470;2016-01-05;;
52854435;586_335AR_81.4;w335A/333Br-s73;S;0,014;0,172;2016-01-05;;
52854436;588_357AR_1.2;w357Ar-w357Br;S;0,032;0,038;2016-01-05;;
52854437;540_167AR_81.8;sBA-w239Av;S;1,530;1,535;2016-01-05;;
52854438;540_167AR_81.8;sBC-sBB;S;0,304;0,305;2016-01-05;;
52854439;478_1533L_0.9;s836-w1541v;S;0,846;0,856;2016-01-05;;
52854440;478_1533L_0.9;w1533l-s836;S;0,029;0,058;2016-01-05;;
52854441;477_31V_201.1;w31v-w40l;S;0,000;0,107;2016-01-05;;
52854442;047_3AV_40.9;sOL-w2003l;S;16,691;16,764;2016-01-05;;
52854443;047_3AV_40.9;w3Av-sOL;S;0,000;0,164;2016-01-05;;
52854444;506_221AR_45.1;w221Ar-w255Bl;S;0,039;0,304;2016-01-05;;
52854445;107_133BR_12.0;sHC-w273Al;S;9,795;10,224;2016-01-05;;
52854446;107_133BR_12.0;w133Br-sHC;S;0,029;0,118;2016-01-05;;
52854447;073_1207BV_21.9;w1207Bv-w1215Av;S;0,000;0,024;2016-01-05;;
52860290;047_71L_52.2;s301-w319r;S;4,308;4,355;2016-01-05;;
52860291;047_71L_52.2;w71l-sRE;S;0,058;0,588;2016-01-05;;
52860293;163_951BV_44.0;w951Bv-w965r;S;0,000;0,402;2016-01-05;;
52860295;664_229R_42.6;s72-w241l;S;0,554;0,594;2016-01-05;;
52855133;490_109R_6.6;w109r-w110l;S;0,028;0,862;2016-01-05;;
52855134;478_1123AL_0.6;w1123A/1121l-w1125Br;S;0,017;0,024;2016-01-05;;
52855135;924_971R_34.4;w971r-w973v;S;0,029;0,043;2016-01-05;;
52855332;924_2369BV_36.8;w2369Bv-sCD;S;0,000;0,015;2016-01-05;;
52855333;545_131BR_23.0;w135A/131Br-w133Al;S;0,017;0,022;2016-01-05;;
52855334;128_7AL_12.3;w7Al-w7Bl;S;0,048;0,055;2016-01-05;;
52855335;502_281BV_101.3;w281Bv-w283v;S;0,000;0,001;2016-01-05;;
52855336;617_1115BV_39.1;s506-w1157Av;S;0,293;0,317;2016-01-05;;
52855337;617_1115BV_39.1;w1115Bv-s506;S;0,000;0,009;2016-01-05;;
52855338;517_201AR_0.1;w201Ar-w201Br;S;0,029;0,045;2016-01-05;;
52855339;017_31AR_62.1;w31Ar-w33r;S;0,029;0,062;2016-01-05;;
52855340;602_221AR_77.3;sEA-w231Av;S;10,172;10,796;2016-01-05;;
52855341;602_221AR_77.3;w221Ar-sEA;S;0,048;0,454;2016-01-05;;
52855342;950_609R_6.3;w609r-w913v;S;0,028;0,194;2016-01-05;;
52855344;520_123AL_0.5;w123A/121l-w123Bl;S;0,017;0,055;2016-01-05;;
52854210;513_65BV_25.4;w65Bv-s503a;S;0,000;0,012;2016-01-05;;
52854211;823_18BL_301.1;w18A/18Bl-w19l;S;0,016;0,189;2016-01-05;;
52854213;513_121BV_26.1;w121Bv-w123A/125l;S;0,000;0,013;2016-01-05;;
52854214;609_85AR_27.9;s503b-w95Av;S;0,255;0,264;2016-01-05;;
52854215;609_85AR_27.9;w81B/85Ar-s503b;S;0,017;0,051;2016-01-05;;
52854216;927_3021V_905.2;w3021v-w3039r;S;0,000;0,051;2016-01-05;;
52854217;617_1195BV_40.1;w1195Bv-w1197Av;S;0,000;0,025;2016-01-05;;
52854219;805_7123V_104.4;w7123v-w7125v;S;0,000;0,060;2016-01-05;;
52854221;545_71AL_22.2;w71Al-w81A/79Br;S;0,032;0,110;2016-01-05;;
52854222;163_967V_44.4;w967v-w975v;S;0,000;0,264;2016-01-05;;
52854223;163_165AR_43.6;s267e-w959Br;S;0,558;0,657;2016-01-05;;
52853824;007_151R_4.3;s121-w157l;S;0,570;0,609;2016-01-05;;
52853846;562_161R_61.2;w161r-sVN;S;0,047;0,299;2016-01-05;;
52853847;550_910AR_25.8;w910A/910Br-w911v;S;0,016;0,022;2016-01-05;;
52853848;620_35AR_41.8;w35A/33r-w37A/35Br;S;0,017;0,025;2016-01-05;;
52853849;617_1103R_38.6;w1103r-w1113Av;S;0,048;0,288;2016-01-05;;
52853851;502_251AR_100.4;w251Ar-w253/251Br;S;0,027;0,113;2016-01-05;;
52853852;517_37AL_69.0;kk_35AR-37AL-w43/37B;S;0,066;0,079;2016-01-05;;
52853853;517_37AL_69.0;w37Al-kk_35AR-37AL;S;0,032;0,034;2016-01-05;;
52853855;564_425V_23.5;w425v-s104a;S;0,000;0,016;2016-01-05;;
52854261;805_517V_100.2;w517v-sj517V;S;0,000;0,033;2016-01-05;;
52854262;531_1263L_34.5;w1263l-s72;S;0,027;0,063;2016-01-05;;
52854263;924_2373V_37.4;w2373v-w2395Av;S;0,000;0,135;2016-01-05;;
52854264;534_1009BL_44.8;w1009Bl-w1011Ar;S;0,029;0,076;2016-01-05;;
52854265;624_189BV_32.4;w189Bv-w201r;S;0,000;0,069;2016-01-05;;
52854266;005_55R_109.5;s512-w65l;S;0,486;0,543;2016-01-05;;
52854267;005_55R_109.5;w55r-s512;S;0,039;0,136;2016-01-05;;
52854269;116_1363L_32.8;s69-w3213r;S;1,026;1,089;2016-01-05;;
52854270;116_1363L_32.8;w1363l-s69;S;0,047;0,310;2016-01-05;;
52854272;924_3287R_34.3;w3287r-w3289v;S;0,028;0,042;2016-01-05;;
52854273;071_29R_27.9;w29r-s803;S;0,038;0,473;2016-01-05;;
52854277;551_135BV_22.7;w135Bv-w143Bl;S;0,000;0,084;2016-01-05;;
52854278;084_7AR_9.4;s602-w9Br;S;0,519;0,556;2016-01-05;;
52854279;084_7AR_9.4;w7Ar-s602;S;0,027;0,107;2016-01-05;;
52856863;503_89AR_44.0;w89Ar-kK_87AL-89AR;S;0,039;0,076;2016-01-05;;
52856864;545_917L_21.8;w917l-s117;S;0,029;0,074;2016-01-05;;
52856865;618_191AR_50.8;w191Ar-w855v;S;0,033;0,116;2016-01-05;;
52854731;115_57AR_11.8;s434-w81Bl;S;0,446;0,603;2016-01-05;;
52854732;115_57AR_11.8;w57Ar-s434;S;0,030;0,073;2016-01-05;;
52854733;021_37AL_67.0;s701-w57Br;S;1,047;1,369;2016-01-05;;
52854734;021_37AL_67.0;w37Al-s701;S;0,048;0,273;2016-01-05;;
52854736;924_06-07R_35.3;s107-w3313l;S;0,852;0,937;2016-01-05;;
52854738;823_15R_300.8;w15r-w16l;S;0,029;0,041;2016-01-05;;
52854739;533_1159BV_16.1;sWQ-w1231r;S;2,295;2,544;2016-01-05;;
52855189;531_865R_33.5;s59-w1469r;S;0,322;0,354;2016-01-05;;
52855190;531_865R_33.5;s93-s59;S;0,176;0,182;2016-01-05;;
52855191;104_163BL_56.5;sKF-w1121Bv;S;9,928;9,954;2016-01-05;;
52855192;104_163BL_56.5;w163Bl-sKF;S;0,048;0,586;2016-01-05;;
52855194;486_919V_76.3;w919v-w926v;S;0,000;0,008;2016-01-05;;
52855195;519_51BV_46.4;s304b-w77Br;S;0,307;0,440;2016-01-05;;
52855196;519_51BV_46.4;w51Bv-s304b;S;0,000;0,013;2016-01-05;;
52855197;553_277BV_21.9;s102b-w321r;S;0,519;0,581;2016-01-05;;
52855198;553_277BV_21.9;w277Bv-s102b;S;0,000;0,021;2016-01-05;;
52855199;550_935R_25.7;w935r-w936r;S;0,027;0,037;2016-01-05;;
52855200;950_293L_15.4;s579-w303Br;S;0,789;0,890;2016-01-05;;
52855201;950_293L_15.4;w293l-s579;S;0,029;0,081;2016-01-05;;
52855202;105_463L_29.4;w463l-w465Al;S;0,027;0,079;2016-01-05;;
52855203;039_5147L_109.5;w5147l-w5149l;S;0,054;0,068;2016-01-05;;
52855204;950_1002R_7.2;w1002r-wXXXv;S;0,028;0,212;2016-01-05;;
52855205;924_3635R_35.9;s213-w3729l;S;0,787;0,826;2016-01-05;;
52854622;950_335BV_17.4;w335Bv-w341/343l;S;0,000;0,013;2016-01-05;;
52854623;950_639R_7.2;w639r-w644v;S;0,027;0,039;2016-01-05;;
52854624;525_435AL_77.9;w435Al-w435Bl;S;0,048;0,054;2016-01-05;;
52854626;502_253L_100.5;s215b-w275A/273r;S;0,438;0,471;2016-01-05;;
52854627;502_253L_100.5;w253/251Bl-s215b;S;0,017;0,050;2016-01-05;;
52856932;047_43AL_42.6;sFO-w61r;S;7,512;7,845;2016-01-05;;
52856933;047_43AL_42.6;w43Al-sFO;S;0,048;0,288;2016-01-05;;
52856934;132_283BV_36.2;sRP-w293Br;S;3,743;4,047;2016-01-05;;
52856935;132_283BV_36.2;w283Bv-sRP;S;0,000;0,266;2016-01-05;;
52856936;542_1243AR_29.8;w1243A/1229Br-w1247A;S;0,017;0,038;2016-01-05;;
52856937;046_225AR_35.9;w225Ar-w225Br;S;0,029;0,036;2016-01-05;;
52856938;531_879R_33.5;w879r-w881v;S;0,029;0,038;2016-01-05;;
52855574;603_918R_3.2;w918r-w919r;S;0,029;0,033;2016-01-05;;
52855575;477_42L_200.6;w42l-wXXXv;S;0,029;0,398;2016-01-05;;
52855576;477_42L_200.6;w42l-wXXXv;S;0,029;0,398;2016-01-05;;
52855579;609_61AL_28.1;w61Al-w87Av;S;0,028;0,197;2016-01-05;;
52855580;470_1120R_303.3;w1120r-ti1120R;S;0,029;1,255;2016-01-05;;
52855581;501_127V_80.8;w127v-w129r;S;0,000;0,012;2016-01-05;;
52855582;506_95AL_43.9;w95A/93l-w99A/95Bl;S;0,017;0,021;2016-01-05;;
52855583;517_59R_69.2;s7-w199A/183l;S;0,765;0,809;2016-01-05;;
52855584;517_59R_69.2;w59r-s7;S;0,029;0,066;2016-01-05;;
52855227;478_1143R_0.7;s803-w1255r;S;0,828;0,863;2016-01-05;;
52855228;478_1143R_0.7;w1143r-s803;S;0,029;0,066;2016-01-05;;
52855229;433_7V_6.2;w7v-w14v;S;0,000;0,039;2016-01-05;;
52855230;528_59AL_28.8;w59Al-w61Br;S;0,029;0,103;2016-01-05;;
52855231;132_475AL_48.0;w473/475Al-w475Bl;S;0,016;0,029;2016-01-05;;
52855232;127_307AL_12.2;w307Al-w309Br;S;0,029;0,035;2016-01-05;;
52855233;950_926R_17.5;w926r-w927v;S;0,029;0,041;2016-01-05;;
52855238;900_580R_200.8;w580r-w581v;S;0,030;0,041;2016-01-05;;
52855239;550_87BV_25.8;w87Bv-w95v;S;0,000;0,035;2016-01-05;;
52857638;555_333AR_84.1;w333Ar-w351r;S;0,038;0,158;2016-01-05;;
52857640;555_257R_83.4;w257/255Br-w273Av;S;0,015;0,097;2016-01-05;;
52857641;478_1501R_0.9;s819-w1573l;S;0,852;0,881;2016-01-05;;
52857642;478_1501R_0.9;w1501r-s819;S;0,029;0,061;2016-01-05;;
52857643;135_2081R_44.4;w2081r-w2083r;S;0,028;0,036;2016-01-05;;
52857644;751_333BV_33.9;s532-w341r;S;0,446;0,545;2016-01-05;;
52857645;751_333BV_33.9;w333Bv-s532;S;0,000;0,030;2016-01-05;;
52857646;114_407AL_54.0;w407Al-w407Bl;S;0,039;0,049;2016-01-05;;
52857647;614_2147L_47.8;s702b-w2201l;S;0,287;0,379;2016-01-05;;
52857648;614_2147L_47.8;w2147l-s702b;S;0,032;0,086;2016-01-05;;
52857649;155_4435L_84.1;w4435l-w4501v;S;0,053;0,301;2016-01-05;;
52857650;163_917BV_43.5;w917Bv-w927Av;S;0,000;0,100;2016-01-05;;
52857652;545_205L_23.5;s36-w271r;S;0,644;0,674;2016-01-05;;
52857653;545_205L_23.5;w203A/205l-s36;S;0,017;0,063;2016-01-05;;
52857656;586_239BL_81.1;w239Bl-w241Ar;S;0,028;0,035;2016-01-05;;
52857658;532_1067AL_11.9;w1067Al-w1067Bl;S;0,099;0,242;2016-01-05;;
52857659;054_1369BR_54.1;w1369Br-w1371Ar;S;0,029;0,038;2016-01-05;;
52857660;506_27R_43.1;w27r-w29v;S;0,028;0,131;2016-01-05;;
52857662;107_187BV_19.4;s182-w191Av;S;0,501;0,580;2016-01-05;;
52857663;107_187BV_19.4;w187Bv-s182;S;0,000;0,022;2016-01-05;;
52857664;485_58AR_100.9;w58A/58Br-w97A/97Br;S;0,016;0,252;2016-01-05;;
52858113;057_15AR_6.3;sEC-w41Av;S;4,560;4,859;2016-01-05;;
52857444;588_826R_1.7;w826r-w841l;S;0,029;0,289;2016-01-05;;
52857445;604_13AL_47.5;w13Al-w13Bl;S;0,029;0,033;2016-01-05;;
52857446;926_2061R_0.8;w2061r-w2062r;S;0,026;0,033;2016-01-05;;
52857447;437_959R_0.8;w959r-w960v;S;0,029;0,063;2016-01-05;;
52857448;940_375L_43.2;w375l-w377v;S;0,029;0,041;2016-01-05;;
52863565;508_2041L_90.9;w2041l-w2043l;S;0,048;0,129;2016-01-05;;
52863566;133_1177AR_20.0;w1177A/1175r-w1179/1;S;0,017;0,033;2016-01-05;;
52863567;514_966V_17.0;w966v-w967v;S;0,000;0,047;2016-01-05;;
52863568;122_1001AR_21.4;sBZ-w1055Av;S;1,710;1,723;2016-01-05;;
52863994;129_43L_30.6;w43l-w49l;S;0,029;0,051;2016-01-05;;
52863995;117_1837L_5.5;sSJ-w2831v;S;4,142;4,408;2016-01-05;;
52863996;506_99AR_44.0;kK_99AR-141AL-w151A/;S;0,061;0,157;2016-01-05;;
52863997;506_99AR_44.0;w99A/95Br-kK_99AR-14;S;0,018;0,027;2016-01-05;;
52863998;924_3223BV_34.1;w3223Bv-w3243Av;S;0,000;0,015;2016-01-05;;
52863999;504_31R_17.5;w31r-w33v;S;0,027;0,040;2016-01-05;;
52864000;506_131AR_44.0;w131Ar-w133A/131Br;S;0,029;0,031;2016-01-05;;
52864001;516_275R_1.5;s106-w283l;S;0,678;0,712;2016-01-05;;
52864002;516_275R_1.5;w275r-s106;S;0,028;0,066;2016-01-05;;
52864003;611_2307R_105.5;s902-w2333r;S;0,447;0,712;2016-01-05;;
52864634;085_209R_19.3;s54b-w211r;S;0,238;0,285;2016-01-05;;
52864635;525_427V_77.8;w427v-w431Av;S;0,000;0,039;2016-01-05;;
52864636;305_1L_14.8;w1l-s1b;S;0,029;0,103;2016-01-05;;
52864637;545_918R_21.8;w918r-s115;S;0,029;0,047;2016-01-05;;
52864638;163_971R_44.6;w971r-w983l;S;0,048;0,176;2016-01-05;;
52864639;021_11BV_86.6;w11Bv-w15Av;S;0,000;0,018;2016-01-05;;
52864641;586_2523AR_80.2;w2523A/2513Br-w2537A;S;0,017;0,029;2016-01-05;;
52864642;588_345BV_1.2;w345Bv-w357Av;S;0,000;0,056;2016-01-05;;
52864643;544_1111AR_1.0;w1111Ar-w1111Br;S;0,033;0,042;2016-01-05;;
52864644;608_25R_87.7;w27A/25r-s112;S;0,016;0,051;2016-01-05;;
52864645;011_295V_70.1;s303b-w301Br;S;0,114;0,137;2016-01-05;;
52864646;011_295V_70.1;w295v-s303b;S;0,000;0,041;2016-01-05;;
52864648;515_309BV_51.0;s767-w311Av;S;0,703;0,758;2016-01-05;;
52864591;163_923AR_43.5;w923Ar-w931A/923Br;S;0,029;0,079;2016-01-05;;
52858080;950_813R_41.7;w813r-w815v;S;0,027;0,041;2016-01-05;;
52858081;522_207BV_58.1;w207Bv-w1667l;S;0,000;5,378;2016-01-05;;
52857273;161_2211R_8.3;s2204-w2223l;S;0,966;1,105;2016-01-05;;
52857274;161_2211R_8.3;w2211r-s2204;S;0,048;0,188;2016-01-05;;
52857275;135_273BV_22.2;sFS-w2001v;S;16,906;17,209;2016-01-05;;
52857276;135_273BV_22.2;w273Bv-sFS;S;0,000;0,151;2016-01-05;;
52857277;155_4465V_88.4;s565-w4483l;S;0,771;0,897;2016-01-05;;
52857278;155_4465V_88.4;w4465v-s565;S;0,000;0,012;2016-01-05;;
52857279;080_3401R_9.7;w3401r-w3403r;S;0,048;0,059;2016-01-05;;
52857280;085_211V_19.7;w211v-w213Av;S;0,000;0,081;2016-01-05;;
52857281;506_25BR_43.1;w25Br-s87;S;0,028;0,061;2016-01-05;;
52857282;129_31L_30.4;w31l-w36v;S;0,027;0,074;2016-01-05;;
52857283;624_155BL_32.0;w155Bl-w157l;S;0,043;0,067;2016-01-05;;
52857284;527_47AR_16.5;w47Ar-w47Br;S;0,029;0,031;2016-01-05;;
52857285;115_123AR_22.4;w123Ar-w123Br;S;0,047;0,057;2016-01-05;;
52857287;506_603V_43.6;w603v-w605r;S;0,000;0,077;2016-01-05;;
52857701;614_2237R_48.5;w2237r-w2239r;S;0,048;0,082;2016-01-05;;
52857702;586_211AR_80.9;w211Ar-w211Br;S;0,028;0,043;2016-01-05;;
52857704;163_1029AR_43.9;w1029A/1029Br-w1031A;S;0,016;0,029;2016-01-05;;
52857706;609_217V_28.8;w217v-w219r;S;0,000;0,015;2016-01-05;;
52857707;478_1251V_1.7;w1251v-w1253Av;S;0,000;0,012;2016-01-05;;
52860173;525_499BV_79.3;w499Bv-sSE;S;0,000;0,107;2016-01-05;;
52860174;588_864V_2.2;w864v-w865r;S;0,000;0,036;2016-01-05;;
52860175;508_2011R_90.2;s22b-w2051r;S;0,877;0,926;2016-01-05;;
52857845;133_1065L_13.9;s101-w1071r;S;0,538;0,634;2016-01-05;;
52857846;133_1065L_13.9;w1065l-s101;S;0,039;0,106;2016-01-05;;
52857847;950_69L_40.9;s717-w99l;S;0,738;0,777;2016-01-05;;
52857848;950_69L_40.9;w69l-s717;S;0,027;0,060;2016-01-05;;
52857849;614_2149V_47.9;s703b-w2205l;S;0,378;0,431;2016-01-05;;
52857850;614_2149V_47.9;w2149v-s703b;S;0,000;0,020;2016-01-05;;
52857851;508_2003V_90.1;w2003v-w2007v;S;0,000;0,044;2016-01-05;;
52857852;079_169AR_14.4;w169Ar-w169Br;S;0,029;0,033;2016-01-05;;
52857853;520_131R_0.6;w131r-s10;S;0,027;0,047;2016-01-05;;
52857854;520_47AR_28.4;w47Ar-w49A/47Br;S;0,032;0,040;2016-01-05;;
52857855;514_73R_17.4;s106b-w91B/93Ar;S;0,175;0,207;2016-01-05;;
52857856;514_73R_17.4;w73r-s106b;S;0,029;0,068;2016-01-05;;
52857857;940_385V_43.2;w385v-w389A/387l;S;0,000;0,012;2016-01-05;;
52857858;950_225L_17.3;w225l-w229r;S;0,029;0,175;2016-01-05;;
52857859;625_335V_14.9;w335v-w337Av;S;0,000;0,030;2016-01-05;;
52857860;063_101BR_19.2;w101Br-wXXXv;S;0,028;1,383;2016-01-05;;
52857861;063_101BR_19.2;w101Br-wXXXv;S;0,028;1,383;2016-01-05;;
52857863;586_211BV_81.0;s11c-w383Av;S;0,065;0,067;2016-01-05;;
52857864;586_211BV_81.0;w211Bv-s11c;S;0,000;0,006;2016-01-05;;
52857865;586_2507BL_80.2;w2519A/2507Bl-w2509A;S;0,017;0,024;2016-01-05;;
52857866;924_3251L_34.1;w3251/3239Bl-w3275Av;S;0,015;0,058;2016-01-05;;
52857868;950_475BV_8.3;sPD-w817v;S;2,213;2,300;2016-01-05;;
52857869;950_475BV_8.3;w475Bv-sPD;S;0,000;0,025;2016-01-05;;
52857870;054_1005BV_57.4;w1005Bv-w1009Av;S;0,000;0,024;2016-01-05;;
52858327;950_215L_7.7;w215l-w217v;S;0,029;0,041;2016-01-05;;
52858386;468_61V_101.6;w61v-w62l;S;0,000;0,069;2016-01-05;;
52858387;011_65V_68.9;w65v-w67A/67Bl;S;0,000;0,059;2016-01-05;;
52858389;560_43AV_24.9;w43Av-w1239r;S;0,000;0,021;2016-01-05;;
52858394;617_1199AL_40.3;w1199Al-w1199Bl;S;0,048;0,085;2016-01-05;;
52858396;626_35V_32.7;w35v-w37/41r;S;0,000;0,019;2016-01-05;;
52858397;506_41BL_43.3;w45/41Bl-w43/39Bl;S;0,016;0,024;2016-01-05;;
52858398;531_871R_33.4;w871r-s265;S;0,029;0,053;2016-01-05;;
52860578;054_1003AR_57.3;w1003Ar-w1003Br;S;0,048;0,059;2016-01-05;;
52860579;502_263AL_100.6;w263Al-w263Bl;S;0,032;0,036;2016-01-05;;
52860580;531_185AR_35.4;w185Ar-w187r;S;0,029;0,034;2016-01-05;;
52860581;561_89BR_59.6;w89Br-w97Al;S;0,029;0,035;2016-01-05;;
52860582;121_2361V_233.9;w2361v-w2363v;S;0,000;0,174;2016-01-05;;
52860583;586_57AL_80.3;w57A/49l-w59Br;S;0,014;0,022;2016-01-05;;
52860584;517_57R_69.1;s35-w79v;S;0,233;0,259;2016-01-05;;
52860585;517_57R_69.1;w57r-s35;S;0,029;0,101;2016-01-05;;
52860586;128_55AL_13.2;w55Al-w57l;S;0,048;0,084;2016-01-05;;
52860587;478_1301AR_602.1;w1301Ar-w1301Br;S;0,029;0,033;2016-01-05;;
52860589;614_2167L_47.9;s707b-w2215v;S;0,332;0,354;2016-01-05;;
52860590;614_2167L_47.9;w2167l-s707b;S;0,032;0,080;2016-01-05;;
52860591;047_43BV_42.7;sGO-w61l;S;7,409;7,743;2016-01-05;;
52860592;047_43BV_42.7;w43Bv-sGO;S;0,000;0,211;2016-01-05;;
52860593;517_11AL_68.7;w11Al-w11Bl;S;0,028;0,029;2016-01-05;;
52859161;486_943L_76.0;w943l-w944v;S;0,027;0,049;2016-01-05;;
52859162;517_89AL_69.4;w89A/87l-w93A/89Bl;S;0,017;0,023;2016-01-05;;
52859163;924_3553L_35.5;w3553l-s292;S;0,027;0,057;2016-01-05;;
52859165;751_333AV_33.8;sMV-w403v;S;5,325;5,457;2016-01-05;;
52859166;751_333AV_33.8;w333Av-sMV;S;0,000;0,181;2016-01-05;;
52859167;624_904R_32.5;w904r-ti904R;S;0,027;0,046;2016-01-05;;
52860618;121_2359R_233.6;sTP-sTQ;S;3,991;4,051;2016-01-05;;
52860619;121_2359R_233.6;sTN-sTP;S;1,390;1,460;2016-01-05;;
52860620;513_93AL_25.7;w93Al-w93Bl;S;0,040;0,050;2016-01-05;;
