ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1229684;135_2035V_40.5;0,000;2,150;135__;40,499;42,651;MEE
1229685;073_1183R_20.9;0,000;0,864;073__;20,890;21,757;MEE
1229686;618_185ApV_50.8;0,000;0,034;618_b;50,834;50,801;TEGEN
1229687;618_105BV_51.2;0,000;0,078;618_b;51,205;51,127;TEGEN
1229688;618_103AL_51.3;0,000;0,064;618_b;51,269;51,205;TEGEN
1229689;517_33R_69.0;0,000;0,120;517_b;69,001;69,121;MEE
1229690;517_45BR_69.2;0,000;0,127;517_b;69,248;69,121;TEGEN
1230002;117_1895V_9.2;0,000;0,607;117__;9,213;9,820;MEE
1230003;117_1865L_7.8;0,000;1,368;117__;7,844;9,213;MEE
1230004;531_2581pV_34.6;0,000;0,034;531_c;34,607;34,574;TEGEN
1230005;823_23L_6.3;0,000;0,685;823_a;6,319;7,003;MEE
1230006;823_19R_4.8;0,000;0,104;823_a;4,848;4,951;MEE
1230007;924_42-43L_35.3;0,000;0,980;924_a;35,304;34,331;TEGEN
1230008;924_42-43R_35.3;0,000;1,013;924_a;35,304;34,300;TEGEN
1230009;080_3421R_11.2;8,251;10,680;097__;19,400;21,822;MEE
1230010;080_3421R_11.2;7,047;8,251;621__;18,200;19,400;MEE
1230011;052_51L_62.4;0,000;0,851;052__;62,385;63,234;MEE
1230012;528_1AV_27.9;0,000;0,060;528_b;27,861;27,800;TEGEN
1230013;528_1AV_27.9;0,060;2,008;087__;27,800;25,857;TEGEN
1230298;544_1129AR_1.2;0,000;0,119;544_a;1,237;1,356;MEE
1230299;618_115BpV_51.0;0,000;0,034;618_b;51,021;51,054;MEE
1230300;618_117BpV_51.0;0,000;0,034;618_b;51,021;51,054;MEE
1230301;531_2757L_35.7;0,000;0,453;531_c;35,656;36,123;MEE
1230302;545_983R_22.9;0,000;0,809;545_b;22,941;22,117;TEGEN
1230303;625_293L_16.0;0,000;1,061;625_b;15,983;14,932;TEGEN
1230304;924_3531R_35.3;0,000;0,488;924_a;35,271;35,749;MEE
1230305;924_3617R_35.8;0,000;0,041;924_a;35,842;35,881;MEE
1230306;950_819AR_10.5;0,000;0,309;950_a;10,509;10,817;MEE
1230307;950_823AR_10.7;0,000;0,112;950_a;10,705;10,817;MEE
1230308;950_825V_10.8;0,000;0,101;950_a;10,817;10,918;MEE
1230309;950_823BV_10.8;0,000;0,767;950_a;10,839;11,606;MEE
1230310;132_953V_49.1;0,000;0,063;132__;49,117;49,055;TEGEN
1230311;950_3029BV_201.4;0,000;1,747;950_d;201,372;203,118;MEE
1230312;950_233AL_12.5;0,000;0,050;950_a;12,493;12,543;MEE
1230313;950_233BqV_12.6;0,000;0,034;950_a;12,559;12,526;TEGEN
1230314;950_233BpV_12.6;0,000;0,034;950_a;12,559;12,526;TEGEN
1230315;924_347AL_36.0;0,000;0,170;924_a;36,032;36,202;MEE
1230316;924_3251L_34.1;0,000;0,058;924_a;34,153;34,209;MEE
1230317;924_3239BpV_34.2;0,000;0,032;924_a;34,168;34,136;TEGEN
1230318;117_1843R_6.3;0,000;0,158;117__;6,279;6,437;MEE
1232672;564_969R_23.7;0,000;0,052;564_b;23,718;23,666;TEGEN
1232673;564_970qV_23.7;0,000;0,034;564_b;23,735;23,702;TEGEN
1232674;118_1093R_90.6;0,000;2,207;118__;90,588;92,790;MEE
1232675;506_563L_43.6;0,000;0,535;506_b;43,585;44,113;MEE
1232676;550_71AV_25.7;0,000;0,031;550__;25,690;25,656;TEGEN
1232677;550_975ApV_25.7;0,000;0,034;550__;25,674;25,639;TEGEN
1232678;550_975AqV_25.7;0,000;0,034;550__;25,674;25,639;TEGEN
1232679;550_972L_25.6;0,000;0,070;550__;25,566;25,636;MEE
1232680;550_910ApV_25.8;0,000;0,034;550__;25,813;25,846;MEE
1232681;550_910AqV_25.8;0,000;0,034;550__;25,813;25,846;MEE
1232682;055_319AL_11.8;0,000;7,907;055__;11,773;19,672;MEE
1232683;815_243L_4.5;0,000;0,561;815_a;4,464;5,021;MEE
1232684;822_7211V_102.8;0,000;0,189;822_a;102,837;103,026;MEE
1232685;950_201R_11.7;0,000;0,055;950_a;11,732;11,677;TEGEN
1232686;950_201L_11.7;0,000;0,126;950_a;11,732;11,605;TEGEN
1232687;950_201qV_11.7;0,000;0,032;950_a;11,748;11,716;TEGEN
1232688;950_843L_11.7;0,000;0,038;950_a;11,677;11,715;MEE
1232689;508_2041R_90.9;0,000;0,233;508__;90,943;91,176;MEE
1232690;508_2005R_90.1;0,000;1,004;508__;90,121;91,124;MEE
1232691;536_225BL_60.7;0,000;0,041;536__;60,660;60,619;TEGEN
1232692;536_231BpV_60.7;0,000;0,031;536__;60,675;60,644;TEGEN
1232693;536_231BqV_60.7;0,000;0,031;536__;60,675;60,644;TEGEN
1232879;437_953L_0.9;0,000;0,036;437_a;0,939;0,903;TEGEN
1232880;437_954R_0.9;0,000;0,032;437_a;0,912;0,880;TEGEN
1232881;817_1263BV_200.3;0,000;0,054;817_e;200,326;200,379;MEE
1232882;817_1275L_200.3;0,000;0,198;817_e;200,271;200,473;MEE
1232883;950_197R_7.6;0,000;0,472;950_a;7,570;7,100;TEGEN
1232884;009_35BV_115.3;0,000;11,405;009__;115,345;126,735;MEE
1232885;502_247L_100.3;0,000;0,426;502_b;100,258;100,683;MEE
1232886;502_243BV_100.2;0,000;0,058;502_b;100,200;100,258;MEE
1232887;502_241AL_100.1;0,000;0,060;502_b;100,148;100,200;MEE
1232888;502_243AL_100.1;0,000;0,060;502_b;100,148;100,200;MEE
1232889;950_1L_205.9;0,000;0,053;950_d;205,874;205,820;TEGEN
1232890;950_1R_205.9;0,000;0,088;950_d;205,874;205,786;TEGEN
1232891;950_403AR_205.7;0,000;0,087;950_d;205,695;205,782;MEE
1232892;553_211R_21.3;0,000;0,480;553_c;21,272;21,746;MEE
1232893;814_980V_201.1;0,000;0,423;814_b;201,128;201,549;MEE
1232894;124_201R_3.6;0,000;0,136;124_a;3,566;3,702;MEE
1232895;124_201L_3.6;0,000;0,064;124_a;3,566;3,630;MEE
1232896;124_203V_3.6;0,000;0,008;124_a;3,630;3,638;MEE
1230674;924_39-40L_35.3;0,000;0,905;924_a;35,300;34,398;TEGEN
1230675;802_807V_101.4;0,000;0,105;802__;101,391;101,497;MEE
1230676;802_808R_101.5;0,000;0,255;802__;101,497;101,752;MEE
1230677;950_902R_15.8;0,000;0,261;950_a;15,751;15,991;MEE
1230678;950_333L_17.4;0,000;0,043;950_a;17,334;17,291;TEGEN
1230679;950_333qV_17.4;0,000;0,034;950_a;17,350;17,317;TEGEN
1230680;950_904V_16.5;0,000;0,244;950_a;16,509;16,264;TEGEN
1230681;950_443R_6.9;0,000;0,211;950_a;6,889;7,100;MEE
1230682;950_271V_13.2;0,000;0,630;950_a;13,186;13,813;MEE
1230683;950_273BR_13.9;0,000;0,831;950_a;13,919;13,088;TEGEN
1230684;950_610AL_6.4;0,000;0,023;950_a;6,462;6,485;MEE
1230685;950_916R_6.5;0,000;0,041;950_a;6,485;6,535;MEE
1230686;950_916L_6.5;0,000;0,041;950_a;6,485;6,535;MEE
1230687;950_918V_17.3;0,000;0,032;950_a;17,260;17,291;MEE
1230688;950_803AR_9.7;0,000;0,834;950_a;9,681;10,509;MEE
1230689;950_803AL_9.7;0,000;0,062;950_a;9,681;9,743;MEE
1230690;950_801V_9.4;0,000;0,319;950_a;9,363;9,681;MEE
1230691;950_235AR_12.5;0,000;0,123;950_a;12,543;12,662;MEE
1230692;950_924L_6.5;0,000;0,040;950_a;6,536;6,581;MEE
1230693;950_123L_7.1;0,000;0,614;950_a;7,081;7,700;MEE
1230694;950_1101AR_26.5;0,000;0,108;950_a;26,460;26,568;MEE
1230968;924_19-20V_35.3;0,000;0,031;924_a;35,295;35,326;MEE
1230969;924_19-22R_35.3;0,000;0,027;924_a;35,326;35,298;TEGEN
1230970;617_1201R_40.5;0,000;0,279;617_a;40,456;40,735;MEE
1230971;620_903R_41.9;0,000;0,269;620__;41,896;41,626;TEGEN
1230972;114_411AL_53.8;1,854;2,028;132__;51,900;51,724;TEGEN
1230973;553_917R_21.5;0,000;0,183;553_c;21,519;21,713;MEE
1230974;553_923R_21.5;0,000;0,181;553_c;21,521;21,713;MEE
1230975;127_309AL_12.2;0,000;0,064;127_a;12,207;12,271;MEE
1230976;127_295AL_8.2;0,000;0,099;127_a;8,207;8,306;MEE
1230977;047_2001L_24.2;0,000;0,232;047__;24,232;24,000;TEGEN
1230978;506_73L_43.3;0,000;0,377;506_b;43,297;43,711;MEE
1230979;922_926L_18.1;0,000;0,027;922__;18,105;18,130;MEE
1230980;922_926R_18.1;0,000;0,297;922__;18,105;18,399;MEE
1230981;922_927L_18.1;0,000;0,275;922__;18,130;18,402;MEE
1230982;922_927R_18.1;0,000;0,271;922__;18,130;18,398;MEE
1230983;506_171V_44.2;0,000;0,016;506_b;44,247;44,232;TEGEN
1230984;503_85BR_43.9;0,000;0,059;503_c;43,912;43,970;MEE
1230985;950_105BpV_6.9;0,000;0,031;950_a;6,864;6,833;TEGEN
1230986;950_107V_6.9;0,000;0,034;950_a;6,882;6,848;TEGEN
1230987;950_225L_17.3;0,000;0,222;950_a;17,349;17,571;MEE
1230988;950_227AV_17.6;0,000;0,056;950_a;17,627;17,571;TEGEN
1230989;950_337BqV_17.4;0,000;0,034;950_a;17,391;17,357;TEGEN
1230990;922_914V_18.0;0,000;0,022;922__;17,998;18,021;MEE
1230991;922_913L_17.9;0,000;0,104;922__;17,932;18,038;MEE
1230992;143_912BR_17.9;0,032;0,064;922__;17,900;17,932;MEE
1230993;143_912BR_17.9;0,000;0,032;143__;17,871;17,899;MEE
1231288;107_195V_20.1;3,344;3,471;564_b;23,400;23,527;MEE
1231289;564_427BV_23.5;0,000;0,012;564_b;23,527;23,539;MEE
1231290;564_431BR_23.6;0,000;0,077;564_b;23,616;23,539;TEGEN
1231291;817_35R_117.6;0,012;0,605;817_d;159,980;160,574;MEE
1231292;950_475AR_8.2;0,000;2,529;950_a;8,158;10,686;MEE
1231293;950_475AV_8.2;0,000;0,023;950_a;8,158;8,136;TEGEN
1231294;950_479AR_8.0;0,000;0,107;950_a;8,030;8,136;MEE
1231295;950_479AV_8.0;0,000;0,707;950_a;8,030;7,348;TEGEN
1231296;950_479AV_8.0;0,707;3,707;951__;307,300;304,300;TEGEN
1231297;950_479AV_8.0;3,707;4,226;950_d;204,270;203,780;TEGEN
1231298;950_473V_8.0;0,000;0,127;950_a;8,009;8,136;MEE
1231299;927_3325AR_904.7;0,000;0,064;927__;904,742;904,807;MEE
1231300;927_3079AL_905.5;0,000;0,179;927__;905,481;905,661;MEE
1231301;927_943R_905.6;0,000;0,053;927__;905,633;905,685;MEE
1231302;927_943L_905.6;0,000;0,053;927__;905,633;905,685;MEE
1231303;950_909L_16.9;0,000;0,180;950_a;16,850;17,031;MEE
1231304;950_909V_16.9;0,000;0,292;950_a;16,850;16,557;TEGEN
1231305;950_669ApV_7.4;0,000;0,031;950_a;7,395;7,363;TEGEN
1231306;950_101pV_6.8;0,000;0,031;950_a;6,824;6,792;TEGEN
1231307;950_101R_6.8;0,000;0,056;950_a;6,808;6,752;TEGEN
1231576;922_928R_18.1;0,000;0,027;922__;18,095;18,121;MEE
1231577;533_1117AL_15.3;0,000;0,140;533__;15,348;15,488;MEE
1231578;533_1115BV_15.3;0,000;0,026;533__;15,322;15,348;MEE
1231579;107_133AR_12.0;0,000;0,127;107__;11,983;12,111;MEE
1231580;107_135AR_12.1;0,000;0,060;107__;12,051;12,111;MEE
1231581;107_133BV_12.0;0,000;0,008;107__;12,043;12,051;MEE
1231582;950_926L_6.6;0,000;0,031;950_a;6,580;6,620;MEE
1231583;564_427AL_23.5;0,000;0,224;564_b;23,467;23,691;MEE
1231584;564_427AR_23.5;0,000;0,060;564_b;23,467;23,527;MEE
1231585;539_47AL_79.2;1,551;2,022;540_d;80,800;81,271;MEE
1231586;143_903R_17.5;0,000;0,062;143__;17,533;17,595;MEE
1231587;924_3767qV_37.0;0,000;0,031;924_a;37,017;36,986;TEGEN
1231588;924_3223BV_34.1;0,000;0,015;924_a;34,088;34,103;MEE
1231589;924_915V_33.9;0,000;0,142;924_a;33,942;34,088;MEE
1231590;924_3291L_34.3;0,000;0,811;924_a;34,314;35,112;MEE
1231591;924_3237AL_34.1;0,000;0,053;924_a;34,100;34,153;MEE
1231592;539_49AL_79.3;1,512;2,108;540_d;80,800;81,396;MEE
1231593;085_327BV_32.9;9,945;11,639;146__;42,800;44,500;MEE
1231885;924_3243BV_34.3;0,000;0,819;924_a;34,297;35,112;MEE
1231886;924_3287R_34.3;0,000;0,042;924_a;34,278;34,316;MEE
1231887;924_3287L_34.3;0,000;0,041;924_a;34,278;34,314;MEE
1231888;924_3701V_36.5;0,000;0,029;924_a;36,531;36,560;MEE
1231889;924_2333BV_35.2;0,000;0,029;924_a;35,234;35,262;MEE
1231890;924_913R_33.7;0,000;0,266;924_a;33,679;33,942;MEE
1231891;924_355AqV_36.2;0,000;0,031;924_a;36,231;36,262;MEE
1231892;924_355AR_36.2;0,000;0,175;924_a;36,247;36,421;MEE
1231893;924_10-11L_35.3;0,000;0,884;924_a;35,303;34,424;TEGEN
1231894;950_901R_16.6;0,000;0,659;950_a;16,590;17,250;MEE
1231895;950_917V_17.3;0,000;0,041;950_a;17,250;17,291;MEE
1231896;950_349qV_17.5;0,000;0,031;950_a;17,481;17,512;MEE
1231897;950_657V_7.3;0,000;0,036;950_a;7,278;7,311;MEE
1231898;561_97AV_59.7;0,274;0,477;564_a;22,400;22,600;MEE
1231899;107_183BV_19.4;0,000;0,706;107__;19,351;20,060;MEE
1231900;527_31AR_16.4;0,000;0,099;527_c;16,410;16,510;MEE
1231901;527_31BL_16.5;0,000;0,100;527_c;16,510;16,410;TEGEN
1231902;527_31BV_16.5;0,000;0,000;527_c;16,510;16,510;MEE
1231903;485_2L_100.3;0,000;0,115;485_d;100,293;100,180;TEGEN
1231904;486_908V_75.3;0,000;0,106;486_b;75,254;75,148;TEGEN
1231905;950_653R_7.2;0,000;0,562;950_a;7,156;6,587;TEGEN
1232152;143_911BL_17.8;0,070;0,082;922__;17,901;17,914;MEE
1232153;143_911BL_17.8;0,000;0,070;143__;17,839;17,900;MEE
1232154;653_33BV_102.7;0,301;6,867;005__;103,000;109,543;MEE
1232155;653_33BV_102.7;0,000;0,301;653_a;102,711;103,000;MEE
1232156;518_135R_63.7;0,000;0,120;518__;63,667;63,787;MEE
1232157;109_233BV_32.2;0,000;1,191;109__;32,240;31,046;TEGEN
1232158;109_241AL_31.1;0,000;0,069;109__;31,115;31,046;TEGEN
1232159;109_231AR_32.5;0,000;0,103;109__;32,512;32,409;TEGEN
1232160;037_2163L_92.4;0,000;0,061;037__;92,351;92,411;MEE
1232161;529_3643R_22.9;0,490;4,538;098__;23,400;27,444;MEE
1232437;107_173L_18.6;0,000;1,468;107__;18,565;20,032;MEE
1232438;107_191AL_19.9;0,000;0,100;107__;19,932;20,032;MEE
1232439;109_233AR_32.3;0,000;1,222;109__;32,343;31,115;TEGEN
1232440;508_2043V_91.1;0,000;0,129;508__;91,124;91,247;MEE
1232441;613_197AR_76.2;0,212;7,595;036__;76,400;83,774;MEE
1232442;118_1115AR_92.7;0,000;0,103;118__;92,687;92,790;MEE
1232443;118_1095V_90.7;0,000;2,001;118__;90,689;92,687;MEE
1232444;588_355AR_1.3;0,000;0,060;588__;1,284;1,344;MEE
1232445;588_353BL_1.3;0,000;0,060;588__;1,344;1,284;TEGEN
1232446;588_353AR_1.2;0,000;0,081;588__;1,263;1,344;MEE
1232447;528_43AR_28.7;0,000;0,116;528_b;28,746;28,855;MEE
1232448;528_41AR_28.7;0,000;0,199;528_b;28,664;28,855;MEE
1232449;817_1257qV_200.2;0,000;0,033;817_e;200,186;200,153;TEGEN
1232450;817_1261R_200.2;0,000;0,052;817_e;200,199;200,251;MEE
1232451;009_17L_114.6;0,000;0,683;009__;114,589;115,271;MEE
1232452;531_2711pV_35.5;0,000;0,034;531_c;35,514;35,480;TEGEN
1232453;531_2711qV_35.5;0,000;0,034;531_c;35,514;35,480;TEGEN
1232454;550_71BV_25.8;0,000;0,280;550__;25,752;26,027;MEE
1228441;517_59R_69.2;0,000;0,780;517_b;69,165;69,950;MEE
1228442;470_114V_304.3;0,000;0,382;470_g;304,329;304,851;MEE
1228443;501_119R_80.7;0,000;0,088;501__;80,736;80,825;MEE
1228444;501_19AR_80.1;0,000;0,048;501__;80,114;80,163;MEE
1228445;501_19BpV_80.2;0,000;0,034;501__;80,180;80,146;TEGEN
1228446;501_25L_80.1;0,000;0,030;501__;80,163;80,193;MEE
1228447;501_19BqV_80.2;0,000;0,034;501__;80,180;80,146;TEGEN
1228448;501_25R_80.1;0,000;0,230;501__;80,163;80,392;MEE
1228449;501_19BL_80.2;0,000;0,048;501__;80,163;80,114;TEGEN
1228450;501_19AL_80.1;0,000;0,027;501__;80,114;80,142;MEE
1228451;550_85AL_25.7;0,000;0,207;550__;25,688;25,891;MEE
1228452;550_83BqV_25.7;0,000;0,034;550__;25,703;25,670;TEGEN
1228453;470_1116L_301.7;0,000;0,749;470_g;301,723;302,470;MEE
1228454;470_201V_305.3;0,000;0,009;470_g;305,296;305,287;TEGEN
1228455;470_207L_305.3;0,000;0,430;470_g;305,287;304,851;TEGEN
1228456;011_297AL_70.1;0,000;0,102;011__;70,144;70,042;TEGEN
1228457;011_295R_70.1;0,000;0,241;011__;70,099;70,339;MEE
1228458;803_53AL_103.3;0,000;0,212;803_h;103,271;103,485;MEE
1228459;803_53ApV_103.3;0,000;0,033;803_h;103,254;103,287;MEE
1228460;803_52AR_103.2;0,000;0,046;803_h;103,226;103,271;MEE
1228461;803_53AqV_103.3;0,000;0,034;803_h;103,254;103,287;MEE
1228462;120_9AL_7.7;0,000;0,987;120_a;7,674;8,662;MEE
1228463;120_9AR_7.7;0,000;0,059;120_a;7,674;7,733;MEE
1228464;120_9BV_7.7;0,000;0,057;120_a;7,733;7,790;MEE
1228763;560_1275AqV_24.9;0,000;0,034;560_a;24,923;24,889;TEGEN
1228764;517_79R_69.4;0,000;0,158;517_b;69,398;69,557;MEE
1228765;517_99AL_69.4;0,000;0,120;517_b;69,437;69,557;MEE
1228766;517_99AR_69.4;0,000;0,137;517_b;69,437;69,574;MEE
1228767;517_83L_69.4;0,000;0,060;517_b;69,378;69,437;MEE
1228768;517_75L_69.3;0,607;0,698;517_a;0,002;0,107;MEE
1228769;517_75L_69.3;0,000;0,607;517_b;69,340;69,950;MEE
1228770;528_5R_28.0;0,000;0,092;528_b;28,047;28,139;MEE
1228771;553_197R_20.8;0,000;0,058;553_c;20,815;20,873;MEE
1228772;009_83AL_137.6;0,000;0,205;009__;137,590;137,794;MEE
1228773;557_4V_28.1;0,000;0,007;557_a;28,062;28,055;TEGEN
1228774;557_90R_27.5;0,000;0,568;557_a;27,486;28,055;MEE
1228775;550_969R_25.4;0,000;0,032;550__;25,413;25,445;MEE
1228776;550_969L_25.4;0,000;0,110;550__;25,413;25,521;MEE
1228777;550_39pV_25.3;0,000;0,034;550__;25,301;25,267;TEGEN
1228778;550_41AR_25.3;0,000;0,221;550__;25,267;25,489;MEE
1228779;550_39V_25.3;0,000;0,024;550__;25,301;25,325;MEE
1228780;620_31L_41.8;0,000;0,177;620__;41,808;41,629;TEGEN
1228781;620_31V_41.8;0,000;0,027;620__;41,808;41,835;MEE
1228782;620_3BqV_41.7;0,000;0,033;620__;41,659;41,626;TEGEN
1228783;624_227BV_32.9;0,387;1,315;134__;33,300;34,200;MEE
1228784;624_227BV_32.9;0,000;0,387;624__;32,912;33,300;MEE
1228785;624_227BV_32.9;1,315;2,999;537_b;34,200;35,893;MEE
1229060;437_955L_0.9;0,000;0,699;437_a;0,903;0,205;TEGEN
1229061;506_506R_43.0;0,000;0,040;506_b;42,998;43,038;MEE
1229062;536_349AL_62.3;0,100;4,594;112__;62,400;66,891;MEE
1229063;536_349AL_62.3;0,000;0,100;536__;62,301;62,400;MEE
1229064;552_229BV_82.6;3,922;4,578;011__;70,800;70,144;TEGEN
1229065;552_229BV_82.6;3,322;3,922;549_b;71,400;70,800;TEGEN
1229066;553_235BpV_21.4;0,000;0,034;553_c;21,411;21,377;TEGEN
1229067;011_14R_67.9;0,000;0,663;011__;67,944;68,600;MEE
1229068;433_14R_6.2;0,000;0,453;433__;6,204;5,759;TEGEN
1229069;433_7V_6.2;0,000;0,039;433__;6,243;6,204;TEGEN
1229070;553_219AR_21.3;0,000;0,029;553_c;21,271;21,301;MEE
1229071;553_217BqV_21.3;0,000;0,034;553_c;21,288;21,255;TEGEN
1229072;553_219AL_21.3;0,000;0,041;553_c;21,271;21,312;MEE
1229073;123_85qV_20.7;0,000;0,034;123__;20,748;20,714;TEGEN
1229074;603_175BV_3.9;2,498;2,571;602_b;77,000;77,073;MEE
1229075;433_47L_5.6;0,000;0,818;433__;5,626;4,801;TEGEN
1229076;433_48V_5.6;0,000;0,751;433__;5,558;4,801;TEGEN
1229377;618_131AR_50.9;0,000;0,480;618_b;50,919;50,439;TEGEN
1229378;073_904V_1.0;0,000;0,036;073__;0,999;1,034;MEE
1229379;073_903V_1.0;0,000;0,036;073__;0,964;0,999;MEE
1229380;520_133pV_0.6;0,000;0,034;520_a;0,635;0,602;TEGEN
1229381;520_133R_0.6;0,000;0,279;520_a;0,618;0,341;TEGEN
1229382;520_55L_0.1;0,000;0,031;520_a;0,099;0,128;MEE
1229383;520_821R_0.9;0,000;0,123;520_a;0,923;1,033;MEE
1229384;608_33L_87.9;0,000;0,656;608_b;87,904;88,559;MEE
1229385;608_57ApV_88.4;0,000;0,034;608_b;88,429;88,463;MEE
1229386;608_903L_88.0;0,000;0,412;608_b;88,035;88,446;MEE
1229387;470_1106L_301.3;0,000;0,383;470_g;301,340;301,722;MEE
1229388;608_911L_88.3;0,000;0,238;608_b;88,280;88,517;MEE
1229389;608_907R_88.2;0,000;0,042;608_b;88,203;88,245;MEE
1229390;608_909L_88.2;0,000;0,306;608_b;88,245;88,551;MEE
1229391;608_903R_88.0;0,000;0,169;608_b;88,035;88,203;MEE
1229392;485_139V_202.6;0,000;0,132;485_f;202,621;202,751;MEE
1229393;520_125qV_0.6;0,000;0,034;520_a;0,626;0,592;TEGEN
1229394;520_123BV_0.6;0,000;0,016;520_a;0,593;0,609;MEE
1229395;520_57L_0.1;0,000;0,469;520_a;0,128;0,593;MEE
1229396;127_443AR_67.7;0,000;0,065;127_a;67,683;67,747;MEE
1229397;515_309AR_50.9;0,000;0,128;515_b;50,915;51,042;MEE
1229398;051_301V_50.9;0,000;0,006;515_b;50,909;50,915;MEE
1229399;515_303BV_51.0;0,000;0,018;515_b;51,015;51,033;MEE
1229400;049_9BV_25.9;0,000;0,989;049__;25,907;26,893;MEE
1229691;924_37-38L_35.3;0,000;0,934;924_a;35,299;34,368;TEGEN
1229692;116_2257V_209.8;2,792;16,103;165__;212,600;225,910;MEE
1229693;116_2257V_209.8;22,399;23,072;121_b;232,206;232,879;MEE
1229694;073_1119BV_1.4;0,000;1,728;073__;1,365;3,095;MEE
1229695;805_7123L_104.4;0,045;0,201;805_e;700,000;700,134;MEE
1229696;805_7123L_104.4;0,000;0,045;805_a;104,415;104,370;TEGEN
1229697;513_123BpV_26.1;0,000;0,034;513_a;26,141;26,107;TEGEN
1229698;626_904AL_32.4;0,000;0,059;626_c;32,439;32,380;TEGEN
1229699;626_5L_32.5;0,000;0,075;626_c;32,514;32,439;TEGEN
1229700;545_992R_22.8;0,000;0,111;545_b;22,820;22,710;TEGEN
1230014;527_107AR_17.4;0,000;0,628;527_c;17,363;17,989;MEE
1230015;527_73R_17.1;0,000;0,165;527_c;17,101;17,267;MEE
1230016;518_189V_64.7;0,000;0,013;518__;64,709;64,722;MEE
1230017;664_879V_42.1;1,249;1,300;163__;43,300;43,349;MEE
1230018;625_335V_14.9;0,000;0,030;625_b;14,932;14,902;TEGEN
1230019;119_121AL_21.3;0,000;0,060;119_a;21,348;21,288;TEGEN
1230020;119_1113AR_28.1;0,000;0,412;119_a;28,090;28,500;MEE
1230021;924_3535L_35.2;0,000;0,494;924_a;35,262;35,749;MEE
1230022;520_55R_0.1;0,000;0,036;520_a;0,099;0,132;MEE
1230023;124_185R_3.4;0,000;1,137;124_a;3,353;4,488;MEE
1230024;124_193R_4.5;0,000;0,067;124_a;4,488;4,422;TEGEN
1230025;124_195L_4.5;0,000;13,863;124_a;4,511;18,351;MEE
1230026;124_195R_4.5;0,000;0,080;124_a;4,511;4,591;MEE
1230027;610_147ApV_14.3;0,000;0,033;610__;14,274;14,241;TEGEN
1230028;618_111BV_51.0;0,000;0,055;618_b;51,022;50,968;TEGEN
1230029;618_869BV_50.4;0,000;0,032;618_b;50,388;50,356;TEGEN
1230030;618_869AL_50.5;0,000;0,105;618_b;50,493;50,388;TEGEN
1230031;514_61BV_17.3;0,000;0,063;514_a;17,334;17,271;TEGEN
1230032;514_75L_17.4;0,000;0,060;514_a;17,393;17,337;TEGEN
1230033;514_77AR_17.4;0,000;0,060;514_a;17,392;17,337;TEGEN
1230034;131_10L_17.0;0,000;0,270;131__;16,985;17,255;MEE
1230035;516_908L_1.9;0,000;0,288;516_a;1,945;2,228;MEE
1230036;131_12R_17.3;0,000;0,049;131__;17,307;17,355;MEE
1230037;550_99BqV_25.9;0,000;0,034;550__;25,908;25,875;TEGEN
1230319;469_328V_600.5;0,000;0,957;469_g;600,465;601,432;MEE
1230320;545_133BV_23.0;0,000;0,375;545_b;22,990;23,367;MEE
1230321;545_137AR_23.0;0,000;0,065;545_b;22,966;23,031;MEE
1230322;046_225AR_35.9;0,000;0,064;046__;35,905;35,970;MEE
1230323;520_141AR_0.7;0,000;0,041;520_a;0,690;0,730;MEE
1230324;520_149AL_0.7;0,000;0,093;520_a;0,730;0,822;MEE
1230325;924_44-45L_35.3;0,000;0,992;924_a;35,306;34,320;TEGEN
1230326;924_993R_34.4;0,000;0,035;924_a;34,363;34,398;MEE
1230327;924_912R_33.6;0,000;0,040;924_a;33,639;33,679;MEE
1230328;924_3273BV_34.3;0,000;0,003;924_a;34,266;34,269;MEE
1230329;924_3273BL_34.3;0,000;0,064;924_a;34,266;34,209;TEGEN
1230330;924_3273AR_34.2;0,000;0,064;924_a;34,208;34,266;MEE
1230331;924_3275AL_34.2;0,000;0,064;924_a;34,209;34,265;MEE
1230332;531_2569qV_34.6;0,000;0,034;531_c;34,607;34,574;TEGEN
1230333;531_2575R_34.6;0,000;0,069;531_c;34,624;34,692;MEE
1230334;531_2581qV_34.6;0,000;0,034;531_c;34,607;34,574;TEGEN
1230335;531_2583R_34.6;0,000;0,045;531_c;34,591;34,635;MEE
1230336;823_24R_6.3;0,029;0,081;823_b;100,069;100,121;MEE
1230337;545_223BpV_23.8;0,000;0,034;545_b;23,771;23,738;TEGEN
1230338;924_339V_36.0;0,000;0,026;924_a;35,964;35,988;MEE
1230339;924_339L_36.0;0,000;0,138;924_a;35,964;35,833;TEGEN
1230340;924_2367AR_36.5;0,000;0,133;924_a;36,560;36,694;MEE
1230341;924_2367BV_36.7;0,000;0,024;924_a;36,694;36,720;MEE
1230342;924_2367ApV_36.5;0,000;0,034;924_a;36,543;36,577;MEE
1232694;536_231AL_60.6;0,000;0,041;536__;60,619;60,660;MEE
1232695;588_345BL_1.2;0,000;0,067;588__;1,162;1,095;TEGEN
1232696;950_403BV_205.8;0,000;0,005;950_d;205,782;205,786;MEE
1232697;512_4485V_89.5;0,000;0,030;512_b;89,524;89,554;MEE
