SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
950_646V_7.1;;;;;;;;;;;;;;
625_269R_15.5;;;;;;;;;;;;;;
478_1191L_0.7;;;;;;;;;;;;;;
087_33R_22.1;;;;;;;;;;;;;;
654_397L_48.8;;;;;;;;;;;;;;
553_917R_21.5;;;;;;;;;;;;;;
550_906V_25.6;;;;;;;;;;;;;;
625_309AL_14.4;;;;;;;;;;;;;;
094_1091AR_2.5;;;;;;;;;;;;;;
522_159R_57.4;;;;;;;;;;;;;;
520_161R_36.6;;;;;;;;;;;;;;
135_203AL_11.6;;;;;;;;;;;;;;
105_445AL_28.9;;;;;;;;;;;;;;
609_213V_28.8;;;;;;;;;;;;;;
478_1193R_0.7;;;;;;;;;;;;;;
528_35BV_28.7;;;;;;;;;;;;;;
545_906AR_21.9;;;;;;;;;;;;;;
803_24L_100.4;;;;;;;;;;;;;;
618_101AL_51.3;;;;;;;;;;;;;;
531_2701L_35.4;;;;;;;;;;;;;;
817_40L_119.3;;;;;;;;;;;;;;
624_906L_32.4;;;;;;;;;;;;;;
514_113DV_16.8;;;;;;;;;;;;;;
927_3057L_905.4;;;;;;;;;;;;;;
543_907L_45.3;;;;;;;;;;;;;;
555_197L_83.3;;;;;;;;;;;;;;
586_2519AL_80.2;;;;;;;;;;;;;;
201_137BR_37.4;;;;;;;;;;;;;;
603_93L_2.6;;;;;;;;;;;;;;
468_58L_100.9;;;;;;;;;;;;;;
501_19AR_80.1;;;;;;;;;;;;;;
561_89AL_59.7;;;;;;;;;;;;;;
501_173AR_81.0;;;;;;;;;;;;;;
478_1553V_1.9;;;;;;;;;;;;;;
805_7123L_104.4;;;;;;;;;;;;;;
620_83BpV_42.3;;;;;;;;;;;;;;
130_5L_60.9;;;;;;;;;;;;;;
950_129L_7.1;;;;;;;;;;;;;;
085_203L_18.9;;;;;;;;;;;;;;
539_53AV_79.1;;;;;;;;;;;;;;
603_121V_3.2;;;;;;;;;;;;;;
039_5137R_109.5;;;;;;;;;;;;;;
469_233R_201.7;;;;;;;;;;;;;;
603_103BV_2.9;;;;;;;;;;;;;;
501_15R_80.0;;;;;;;;;;;;;;
035_127R_48.0;;;;;;;;;;;;;;
501_13V_79.9;;;;;;;;;;;;;;
926_2016L_1.4;;;;;;;;;;;;;;
518_191L_64.6;;;;;;;;;;;;;;
057_59V_12.3;;;;;;;;;;;;;;
035_123L_47.9;;;;;;;;;;;;;;
926_2015L_1.5;;;;;;;;;;;;;;
618_191AR_50.8;;;;;;;;;;;;;;
209_1V_19.0;;;;;;;;;;;;;;
557_70V_27.4;;;;;;;;;;;;;;
603_3217AL_3.7;;;;;;;;;;;;;;
478_1529V_0.9;;;;;;;;;;;;;;
135_271AL_22.0;;;;;;;;;;;;;;
555_221BL_83.5;;;;;;;;;;;;;;
124_201R_3.6;;;;;;;;;;;;;;
940_395L_43.3;;;;;;;;;;;;;;
664_225L_42.5;;;;;;;;;;;;;;
663_317AR_40.1;;;;;;;;;;;;;;
606_45BV_37.6;;;;;;;;;;;;;;
613_197AL_76.2;;;;;;;;;;;;;;
501_75BL_80.5;;;;;;;;;;;;;;
938_4509qV_0.2;;;;;;;;;;;;;;
506_181AR_44.3;;;;;;;;;;;;;;
520_133qV_0.6;;;;;;;;;;;;;;
478_1333V_2.1;;;;;;;;;;;;;;
519_33R_46.2;;;;;;;;;;;;;;
486_60V_201.9;;;;;;;;;;;;;;
133_962R_20.6;;;;;;;;;;;;;;
801_924R_12.0;;;;;;;;;;;;;;
531_2557L_34.6;;;;;;;;;;;;;;
485_98ApV_101.2;;;;;;;;;;;;;;
132_962AqV_48.9;;;;;;;;;;;;;;
517_81V_69.4;;;;;;;;;;;;;;
469_334R_601.8;;;;;;;;;;;;;;
586_161AR_80.8;;;;;;;;;;;;;;
132_493AR_47.2;;;;;;;;;;;;;;
508_853L_91.0;;;;;;;;;;;;;;
626_5AR_31.9;;;;;;;;;;;;;;
950_935R_16.3;;;;;;;;;;;;;;
542_1243BpV_29.8;;;;;;;;;;;;;;
550_954R_25.0;;;;;;;;;;;;;;
144_1401V_156.0;;;;;;;;;;;;;;
927_954ApV_905.7;;;;;;;;;;;;;;
603_69AR_2.4;;;;;;;;;;;;;;
608_909R_88.2;;;;;;;;;;;;;;
779_52R_61.4;;;;;;;;;;;;;;
603_123V_3.3;;;;;;;;;;;;;;
203_391L_55.1;;;;;;;;;;;;;;
603_3079L_2.5;;;;;;;;;;;;;;
543_933V_45.7;;;;;;;;;;;;;;
531_1471R_1.2;;;;;;;;;;;;;;
475_1V_100.8;;;;;;;;;;;;;;
518_129L_63.6;;;;;;;;;;;;;;
603_91R_2.6;;;;;;;;;;;;;;
518_137V_63.8;;;;;;;;;;;;;;
518_127R_63.7;;;;;;;;;;;;;;
938_4511R_0.2;;;;;;;;;;;;;;
624_261AV_32.5;;;;;;;;;;;;;;
501_943L_80.6;;;;;;;;;;;;;;
506_41BL_43.3;;;;;;;;;;;;;;
128_9AL_12.1;;;;;;;;;;;;;;
603_904AqV_3.7;;;;;;;;;;;;;;
586_113AL_80.6;;;;;;;;;;;;;;
026_261BqV_27.0;;;;;;;;;;;;;;
586_333BqV_81.5;;;;;;;;;;;;;;
555_335pV_84.1;;;;;;;;;;;;;;
470_180V_305.4;;;;;;;;;;;;;;
519_31R_46.2;;;;;;;;;;;;;;
490_145V_6.0;;;;;;;;;;;;;;
611_2331R_106.1;;;;;;;;;;;;;;
054_1013AR_57.6;;;;;;;;;;;;;;
503_191R_40.9;;;;;;;;;;;;;;
478_1151L_0.7;;;;;;;;;;;;;;
085_28AL_36.2;;;;;;;;;;;;;;
517_87qV_69.4;;;;;;;;;;;;;;
586_139AL_80.7;;;;;;;;;;;;;;
506_153BV_44.2;;;;;;;;;;;;;;
132_963ApV_48.8;;;;;;;;;;;;;;
073_905V_1.0;;;;;;;;;;;;;;
011_841R_68.8;;;;;;;;;;;;;;
924_3281L_34.3;;;;;;;;;;;;;;
606_105AR_0.9;;;;;;;;;;;;;;
924_341ApV_36.0;;;;;;;;;;;;;;
817_1V_120.8;;;;;;;;;;;;;;
519_83AL_47.0;;;;;;;;;;;;;;
514_922L_18.0;;;;;;;;;;;;;;
624_263AR_32.4;;;;;;;;;;;;;;
625_285L_15.3;;;;;;;;;;;;;;
900_677V_201.3;;;;;;;;;;;;;;
027_933L_147.6;;;;;;;;;;;;;;
470_1120R_303.3;;;;;;;;;;;;;;
950_677V_7.3;;;;;;;;;;;;;;
059_241R_80.7;;;;;;;;;;;;;;
501_13R_79.9;;;;;;;;;;;;;;
603_93R_2.6;;;;;;;;;;;;;;
518_147R_64.2;;;;;;;;;;;;;;
926_2012R_1.5;;;;;;;;;;;;;;
039_5107R_107.7;;;;;;;;;;;;;;
518_191R_64.6;;;;;;;;;;;;;;
035_123R_47.9;;;;;;;;;;;;;;
002_405L_75.4;;;;;;;;;;;;;;
553_313R_22.3;;;;;;;;;;;;;;
057_85L_19.9;;;;;;;;;;;;;;
518_115L_63.4;;;;;;;;;;;;;;
039_5153R_110.0;;;;;;;;;;;;;;
603_149BL_3.4;;;;;;;;;;;;;;
779_50R_61.3;;;;;;;;;;;;;;
501_11L_79.8;;;;;;;;;;;;;;
508_865L_91.1;;;;;;;;;;;;;;
555_291BV_83.6;;;;;;;;;;;;;;
129_41R_30.6;;;;;;;;;;;;;;
116_1333AR_31.7;;;;;;;;;;;;;;
517_189BR_0.2;;;;;;;;;;;;;;
470_1105L_300.6;;;;;;;;;;;;;;
531_831qV_1.4;;;;;;;;;;;;;;
528_3AL_27.9;;;;;;;;;;;;;;
542_1183AL_29.2;;;;;;;;;;;;;;
517_77BL_69.5;;;;;;;;;;;;;;
122_6V_3.2;;;;;;;;;;;;;;
550_911L_25.9;;;;;;;;;;;;;;
555_365L_84.2;;;;;;;;;;;;;;
133_1105AR_18.1;;;;;;;;;;;;;;
503_107BV_43.6;;;;;;;;;;;;;;
501_75AL_80.4;;;;;;;;;;;;;;
161_2705R_35.4;;;;;;;;;;;;;;
625_245R_17.0;;;;;;;;;;;;;;
586_221BV_81.0;;;;;;;;;;;;;;
517_125L_69.4;;;;;;;;;;;;;;
504_25L_17.4;;;;;;;;;;;;;;
478_1035L_0.4;;;;;;;;;;;;;;
605_3BV_33.5;;;;;;;;;;;;;;
133_1073AR_14.5;;;;;;;;;;;;;;
950_403V_26.8;;;;;;;;;;;;;;
586_157BV_80.8;;;;;;;;;;;;;;
614_2169V_48.0;;;;;;;;;;;;;;
514_915R_18.0;;;;;;;;;;;;;;
116_1377AL_33.0;;;;;;;;;;;;;;
132_961V_48.9;;;;;;;;;;;;;;
926_2017R_1.4;;;;;;;;;;;;;;
926_2017L_1.4;;;;;;;;;;;;;;
204_311L_22.6;;;;;;;;;;;;;;
518_107L_63.2;;;;;;;;;;;;;;
926_11R_1.1;;;;;;;;;;;;;;
501_11R_79.8;;;;;;;;;;;;;;
531_2427V_1.7;;;;;;;;;;;;;;
039_5135L_109.7;;;;;;;;;;;;;;
518_109L_63.2;;;;;;;;;;;;;;
123_1AV_10.6;;;;;;;;;;;;;;
950_273AR_13.8;;;;;;;;;;;;;;
133_1169R_19.8;;;;;;;;;;;;;;
518_147L_64.2;;;;;;;;;;;;;;
603_87AL_2.6;;;;;;;;;;;;;;
518_133R_63.6;;;;;;;;;;;;;;
817_50L_300.0;;;;;;;;;;;;;;
485_15R_77.0;;;;;;;;;;;;;;
614_2123V_47.5;;;;;;;;;;;;;;
950_659V_7.3;;;;;;;;;;;;;;
624_155AL_31.9;;;;;;;;;;;;;;
588_863V_2.2;;;;;;;;;;;;;;
555_237V_83.4;;;;;;;;;;;;;;
133_1129BV_19.2;;;;;;;;;;;;;;
501_31BV_80.3;;;;;;;;;;;;;;
116_1379L_33.0;;;;;;;;;;;;;;
163_163AR_43.6;;;;;;;;;;;;;;
618_17BV_58.8;;;;;;;;;;;;;;
081_963L_74.7;;;;;;;;;;;;;;
534_1083AL_45.9;;;;;;;;;;;;;;
545_183V_23.4;;;;;;;;;;;;;;
506_616V_43.9;;;;;;;;;;;;;;
950_669AR_7.4;;;;;;;;;;;;;;
163_1043AqV_44.4;;;;;;;;;;;;;;
613_185BL_75.8;;;;;;;;;;;;;;
076_1651L_12.2;;;;;;;;;;;;;;
555_520V_83.3;;;;;;;;;;;;;;
112_6263R_72.6;;;;;;;;;;;;;;
437_976L_0.6;;;;;;;;;;;;;;
626_5R_32.5;;;;;;;;;;;;;;
121_503L_9.4;;;;;;;;;;;;;;
950_79qV_41.0;;;;;;;;;;;;;;
478_1271L_1.8;;;;;;;;;;;;;;
604_9AL_47.4;;;;;;;;;;;;;;
614_2229R_48.4;;;;;;;;;;;;;;
514_966V_17.0;;;;;;;;;;;;;;
839_913L_100.5;;;;;;;;;;;;;;
607_75V_43.9;;;;;;;;;;;;;;
467_010L_102.0;;;;;;;;;;;;;;
614_2221V_48.4;;;;;;;;;;;;;;
564_1349L_23.7;;;;;;;;;;;;;;
603_151AR_3.4;;;;;;;;;;;;;;
506_215AR_45.0;;;;;;;;;;;;;;
073_1105AL_1.0;;;;;;;;;;;;;;
508_2059V_91.2;;;;;;;;;;;;;;
556_1425R_6.1;;;;;;;;;;;;;;
534_1119BpV_46.5;;;;;;;;;;;;;;
801_932V_302.1;;;;;;;;;;;;;;
938_4539V_1.3;;;;;;;;;;;;;;
586_97AR_80.5;;;;;;;;;;;;;;
586_139AR_80.7;;;;;;;;;;;;;;
564_1365R_23.8;;;;;;;;;;;;;;
543_147BV_44.9;;;;;;;;;;;;;;
542_1233AR_29.7;;;;;;;;;;;;;;
517_63L_69.3;;;;;;;;;;;;;;
624_171L_32.1;;;;;;;;;;;;;;
478_1653pV_2.2;;;;;;;;;;;;;;
950_201R_11.7;;;;;;;;;;;;;;
950_215R_11.8;;;;;;;;;;;;;;
527_915R_500.7;;;;;;;;;;;;;;
545_201L_23.4;;;;;;;;;;;;;;
814_955V_100.9;;;;;;;;;;;;;;
545_185AL_23.3;;;;;;;;;;;;;;
545_906BR_22.0;;;;;;;;;;;;;;
514_922R_18.0;;;;;;;;;;;;;;
518_125qV_63.6;;;;;;;;;;;;;;
555_249qV_83.5;;;;;;;;;;;;;;
624_151AL_31.8;;;;;;;;;;;;;;
555_321L_84.2;;;;;;;;;;;;;;
527_95qV_17.3;;;;;;;;;;;;;;
478_1643pV_2.2;;;;;;;;;;;;;;
924_937L_35.9;;;;;;;;;;;;;;
924_2309R_524.9;;;;;;;;;;;;;;
950_921AqV_17.3;;;;;;;;;;;;;;
550_957AqV_25.2;;;;;;;;;;;;;;
011_822V_68.7;;;;;;;;;;;;;;
478_1157R_0.8;;;;;;;;;;;;;;
135_2239qV_15.5;;;;;;;;;;;;;;
536_307AL_61.4;;;;;;;;;;;;;;
550_912ApV_25.9;;;;;;;;;;;;;;
524_285AR_71.1;;;;;;;;;;;;;;
613_175BL_75.4;;;;;;;;;;;;;;
927_944AqV_905.7;;;;;;;;;;;;;;
534_1087AL_45.9;;;;;;;;;;;;;;
606_905R_0.2;;;;;;;;;;;;;;
588_870V_2.4;;;;;;;;;;;;;;
135_916ApV_45.8;;;;;;;;;;;;;;
506_77BV_43.9;;;;;;;;;;;;;;
831_914L_201.0;;;;;;;;;;;;;;
545_968L_22.8;;;;;;;;;;;;;;
127_329AL_13.3;;;;;;;;;;;;;;
135_914AL_45.7;;;;;;;;;;;;;;
490_121L_8.9;;;;;;;;;;;;;;
166_2195R_144.4;;;;;;;;;;;;;;
817_1251V_200.1;;;;;;;;;;;;;;
531_521AL_36.0;;;;;;;;;;;;;;
545_221AL_23.7;;;;;;;;;;;;;;
801_955V_7.8;;;;;;;;;;;;;;
950_931L_6.8;;;;;;;;;;;;;;
054_1271AR_43.1;;;;;;;;;;;;;;
517_75R_69.3;;;;;;;;;;;;;;
924_15-16V_35.3;;;;;;;;;;;;;;
927_7BV_904.3;;;;;;;;;;;;;;
506_45R_43.2;;;;;;;;;;;;;;
924_3535L_35.2;;;;;;;;;;;;;;
900_508V_200.4;;;;;;;;;;;;;;
129_7R_29.4;;;;;;;;;;;;;;
950_107L_6.9;;;;;;;;;;;;;;
506_135AR_44.0;;;;;;;;;;;;;;
550_911R_25.9;;;;;;;;;;;;;;
606_904R_0.1;;;;;;;;;;;;;;
531_2589L_34.7;;;;;;;;;;;;;;
560_61L_24.8;;;;;;;;;;;;;;
626_902L_32.4;;;;;;;;;;;;;;
542_1245BqV_29.9;;;;;;;;;;;;;;
924_3237BL_34.2;;;;;;;;;;;;;;
545_960AqV_22.7;;;;;;;;;;;;;;
924_3605L_35.8;;;;;;;;;;;;;;
553_211L_21.3;;;;;;;;;;;;;;
586_2507AL_80.2;;;;;;;;;;;;;;
163_1031AqV_44.0;;;;;;;;;;;;;;
586_2519AR_80.2;;;;;;;;;;;;;;
076_1617pV_11.6;;;;;;;;;;;;;;
555_283BV_83.7;;;;;;;;;;;;;;
553_955R_22.2;;;;;;;;;;;;;;
133_1123BV_19.3;;;;;;;;;;;;;;
624_259L_32.6;;;;;;;;;;;;;;
587_995V_906.6;;;;;;;;;;;;;;
109_231AR_32.5;;;;;;;;;;;;;;
506_251AL_45.3;;;;;;;;;;;;;;
522_183BL_57.8;;;;;;;;;;;;;;
927_35L_904.5;;;;;;;;;;;;;;
543_173BpV_45.3;;;;;;;;;;;;;;
586_139AV_80.7;;;;;;;;;;;;;;
545_91BqV_22.4;;;;;;;;;;;;;;
553_245AL_21.4;;;;;;;;;;;;;;
520_201BV_0.9;;;;;;;;;;;;;;
514_909L_18.0;;;;;;;;;;;;;;
586_89BV_80.6;;;;;;;;;;;;;;
586_55R_80.4;;;;;;;;;;;;;;
555_229BL_83.6;;;;;;;;;;;;;;
520_131L_0.6;;;;;;;;;;;;;;
009_85AL_137.7;;;;;;;;;;;;;;
940_371BL_43.3;;;;;;;;;;;;;;
143_911ApV_17.9;;;;;;;;;;;;;;
924_2369AR_36.7;;;;;;;;;;;;;;
054_1011BL_57.7;;;;;;;;;;;;;;
098_3861L_29.0;;;;;;;;;;;;;;
132_962ApV_48.9;;;;;;;;;;;;;;
133_1103AL_18.3;;;;;;;;;;;;;;
517_33L_69.0;;;;;;;;;;;;;;
927_9AV_904.3;;;;;;;;;;;;;;
924_3725V_36.7;;;;;;;;;;;;;;
531_873R_1.6;;;;;;;;;;;;;;
927_968V_906.2;;;;;;;;;;;;;;
560_1235AR_25.0;;;;;;;;;;;;;;
938_4503R_0.1;;;;;;;;;;;;;;
626_37R_32.7;;;;;;;;;;;;;;
520_1005L_36.7;;;;;;;;;;;;;;
486_20R_0.4;;;;;;;;;;;;;;
133_1111L_18.2;;;;;;;;;;;;;;
817_1213R_115.3;;;;;;;;;;;;;;
524_251AL_70.4;;;;;;;;;;;;;;
508_803R_90.9;;;;;;;;;;;;;;
527_93L_17.3;;;;;;;;;;;;;;
470_186V_305.9;;;;;;;;;;;;;;
478_1523V_0.9;;;;;;;;;;;;;;
550_954V_25.0;;;;;;;;;;;;;;
118_3L_89.1;;;;;;;;;;;;;;
011_805L_68.2;;;;;;;;;;;;;;
803_49AR_103.1;;;;;;;;;;;;;;
506_151AL_44.1;;;;;;;;;;;;;;
139_5005AL_177.4;;;;;;;;;;;;;;
553_225AR_21.3;;;;;;;;;;;;;;
823_21ApV_5.7;;;;;;;;;;;;;;
519_33L_46.2;;;;;;;;;;;;;;
924_2321AV_34.5;;;;;;;;;;;;;;
617_1103R_38.6;;;;;;;;;;;;;;
666_4235R_47.8;;;;;;;;;;;;;;
588_826L_1.7;;;;;;;;;;;;;;
560_1233L_25.0;;;;;;;;;;;;;;
560_63BV_24.8;;;;;;;;;;;;;;
105_463L_29.4;;;;;;;;;;;;;;
519_17AL_45.8;;;;;;;;;;;;;;
553_913R_21.5;;;;;;;;;;;;;;
664_229L_42.6;;;;;;;;;;;;;;
620_71AL_42.2;;;;;;;;;;;;;;
503_127L_43.2;;;;;;;;;;;;;;
503_91BpV_43.8;;;;;;;;;;;;;;
654_423L_50.3;;;;;;;;;;;;;;
610_147AR_14.3;;;;;;;;;;;;;;
609_23R_28.9;;;;;;;;;;;;;;
536_243BqV_60.7;;;;;;;;;;;;;;
555_201R_83.3;;;;;;;;;;;;;;
514_967R_17.0;;;;;;;;;;;;;;
545_920BL_21.8;;;;;;;;;;;;;;
127_351AR_27.9;;;;;;;;;;;;;;
950_933R_11.6;;;;;;;;;;;;;;
127_485AR_73.9;;;;;;;;;;;;;;
534_1037AL_45.1;;;;;;;;;;;;;;
555_179AR_83.1;;;;;;;;;;;;;;
514_145AR_16.6;;;;;;;;;;;;;;
506_571BL_43.7;;;;;;;;;;;;;;
131_10L_17.0;;;;;;;;;;;;;;
613_906V_76.0;;;;;;;;;;;;;;
924_353AR_36.2;;;;;;;;;;;;;;
545_71BV_22.3;;;;;;;;;;;;;;
586_2525AL_80.2;;;;;;;;;;;;;;
560_79R_24.7;;;;;;;;;;;;;;
855_XXXR_100.1;;;;;;;;;;;;;;
520_1005R_36.7;;;;;;;;;;;;;;
506_105BV_44.0;;;;;;;;;;;;;;
531_505pV_35.7;;;;;;;;;;;;;;
543_161BV_45.2;;;;;;;;;;;;;;
128_29AR_12.6;;;;;;;;;;;;;;
586_49pV_80.4;;;;;;;;;;;;;;
506_247AR_45.1;;;;;;;;;;;;;;
503_107BL_43.6;;;;;;;;;;;;;;
617_1113AL_38.9;;;;;;;;;;;;;;
950_101L_6.8;;;;;;;;;;;;;;
555_267BqV_83.6;;;;;;;;;;;;;;
550_937L_25.9;;;;;;;;;;;;;;
926_2011L_1.6;;;;;;;;;;;;;;
203_363AL_47.2;;;;;;;;;;;;;;
514_61BR_17.3;;;;;;;;;;;;;;
531_1467pV_1.1;;;;;;;;;;;;;;
553_309AR_22.2;;;;;;;;;;;;;;
073_903V_1.0;;;;;;;;;;;;;;
506_632V_44.2;;;;;;;;;;;;;;
618_105BV_51.2;;;;;;;;;;;;;;
514_113BV_16.8;;;;;;;;;;;;;;
852_1V_160.7;;;;;;;;;;;;;;
531_2765R_35.7;;;;;;;;;;;;;;
603_1002R_3.7;;;;;;;;;;;;;;
564_1351R_23.8;;;;;;;;;;;;;;
201_926L_37.7;;;;;;;;;;;;;;
620_1AR_41.6;;;;;;;;;;;;;;
506_507L_43.0;;;;;;;;;;;;;;
950_109BqV_41.8;;;;;;;;;;;;;;
550_972L_25.6;;;;;;;;;;;;;;
508_2089R_91.3;;;;;;;;;;;;;;
851_86L_100.3;;;;;;;;;;;;;;
476_84R_104.1;;;;;;;;;;;;;;
927_971L_906.0;;;;;;;;;;;;;;
940_389AL_43.2;;;;;;;;;;;;;;
940_393R_43.3;;;;;;;;;;;;;;
518_133L_63.6;;;;;;;;;;;;;;
501_932BL_80.4;;;;;;;;;;;;;;
603_121R_3.2;;;;;;;;;;;;;;
614_408R_48.3;;;;;;;;;;;;;;
817_1277BV_200.6;;;;;;;;;;;;;;
478_1123BV_0.7;;;;;;;;;;;;;;
586_275AL_81.2;;;;;;;;;;;;;;
437_951R_1.0;;;;;;;;;;;;;;
586_97AL_80.5;;;;;;;;;;;;;;
476_85R_200.9;;;;;;;;;;;;;;
614_2201V_48.3;;;;;;;;;;;;;;
534_1023BV_45.1;;;;;;;;;;;;;;
618_67L_51.5;;;;;;;;;;;;;;
927_7AL_904.2;;;;;;;;;;;;;;
522_201AR_57.9;;;;;;;;;;;;;;
924_39-41R_35.3;;;;;;;;;;;;;;
478_1223V_1.7;;;;;;;;;;;;;;
520_115AR_0.4;;;;;;;;;;;;;;
503_93R_43.9;;;;;;;;;;;;;;
506_99BpV_44.1;;;;;;;;;;;;;;
536_307AR_61.4;;;;;;;;;;;;;;
550_937R_25.9;;;;;;;;;;;;;;
522_207BL_58.1;;;;;;;;;;;;;;
617_1151AL_39.3;;;;;;;;;;;;;;
528_55AR_29.0;;;;;;;;;;;;;;
054_1369BV_54.1;;;;;;;;;;;;;;
606_69R_0.2;;;;;;;;;;;;;;
081_979V_74.5;;;;;;;;;;;;;;
517_157BV_70.0;;;;;;;;;;;;;;
506_552V_43.5;;;;;;;;;;;;;;
603_921V_3.1;;;;;;;;;;;;;;
924_3275AL_34.2;;;;;;;;;;;;;;
527_917R_500.7;;;;;;;;;;;;;;
555_341V_84.2;;;;;;;;;;;;;;
560_51BR_24.8;;;;;;;;;;;;;;
478_1123BL_0.7;;;;;;;;;;;;;;
531_507BpV_35.7;;;;;;;;;;;;;;
163_959AL_44.2;;;;;;;;;;;;;;
564_1319L_23.6;;;;;;;;;;;;;;
503_187AR_41.2;;;;;;;;;;;;;;
501_143qV_80.7;;;;;;;;;;;;;;
927_952V_905.6;;;;;;;;;;;;;;
506_193AL_44.5;;;;;;;;;;;;;;
553_217BpV_21.3;;;;;;;;;;;;;;
073_1107AL_1.1;;;;;;;;;;;;;;
545_203ApV_23.4;;;;;;;;;;;;;;
506_47AR_43.3;;;;;;;;;;;;;;
486_901ApV_75.4;;;;;;;;;;;;;;
514_967L_17.0;;;;;;;;;;;;;;
586_133BV_80.8;;;;;;;;;;;;;;
545_916AqV_21.9;;;;;;;;;;;;;;
555_257R_83.4;;;;;;;;;;;;;;
927_3081R_905.5;;;;;;;;;;;;;;
519_93AR_47.1;;;;;;;;;;;;;;
900_581L_200.9;;;;;;;;;;;;;;
506_33L_43.2;;;;;;;;;;;;;;
564_957R_23.7;;;;;;;;;;;;;;
950_201L_11.7;;;;;;;;;;;;;;
133_1133AL_19.7;;;;;;;;;;;;;;
502_253L_100.5;;;;;;;;;;;;;;
603_85R_2.5;;;;;;;;;;;;;;
924_3337L_34.3;;;;;;;;;;;;;;
522_217AL_58.0;;;;;;;;;;;;;;
586_2511BpV_80.3;;;;;;;;;;;;;;
486_916L_76.2;;;;;;;;;;;;;;
618_107AqV_51.3;;;;;;;;;;;;;;
586_221AR_80.9;;;;;;;;;;;;;;
161_2675R_31.7;;;;;;;;;;;;;;
938_4629pV_3.6;;;;;;;;;;;;;;
664_135R_43.0;;;;;;;;;;;;;;
531_2775L_35.7;;;;;;;;;;;;;;
664_1003L_43.0;;;;;;;;;;;;;;
550_143AR_26.2;;;;;;;;;;;;;;
517_115L_69.4;;;;;;;;;;;;;;
478_1137V_0.7;;;;;;;;;;;;;;
950_934L_11.7;;;;;;;;;;;;;;
508_803V_90.9;;;;;;;;;;;;;;
927_3323L_904.5;;;;;;;;;;;;;;
135_259AL_21.6;;;;;;;;;;;;;;
586_365BL_81.2;;;;;;;;;;;;;;
544_1111BV_1.1;;;;;;;;;;;;;;
938_4623L_3.5;;;;;;;;;;;;;;
470_206L_304.8;;;;;;;;;;;;;;
503_101AR_43.7;;;;;;;;;;;;;;
478_1225V_1.7;;;;;;;;;;;;;;
536_233BpV_60.7;;;;;;;;;;;;;;
011_297AL_70.1;;;;;;;;;;;;;;
520_1009R_36.8;;;;;;;;;;;;;;
527_921R_500.8;;;;;;;;;;;;;;
121_2359L_233.6;;;;;;;;;;;;;;
555_243AR_83.5;;;;;;;;;;;;;;
517_57L_69.1;;;;;;;;;;;;;;
618_869AR_50.5;;;;;;;;;;;;;;
924_27-56R_35.5;;;;;;;;;;;;;;
618_865L_50.5;;;;;;;;;;;;;;
560_51AR_24.9;;;;;;;;;;;;;;
011_305L_69.9;;;;;;;;;;;;;;
133_1189L_20.2;;;;;;;;;;;;;;
517_171V_0.2;;;;;;;;;;;;;;
626_27BV_32.4;;;;;;;;;;;;;;
514_915L_18.0;;;;;;;;;;;;;;
815_251pV_5.0;;;;;;;;;;;;;;
534_1033AL_45.1;;;;;;;;;;;;;;
851_86R_100.3;;;;;;;;;;;;;;
555_245L_83.6;;;;;;;;;;;;;;
586_377R_81.4;;;;;;;;;;;;;;
544_1063AR_23.4;;;;;;;;;;;;;;
517_57R_69.1;;;;;;;;;;;;;;
468_218V_102.2;;;;;;;;;;;;;;
506_225V_45.1;;;;;;;;;;;;;;
534_1055AL_45.5;;;;;;;;;;;;;;
614_2113V_47.4;;;;;;;;;;;;;;
609_217L_28.8;;;;;;;;;;;;;;
618_135R_50.9;;;;;;;;;;;;;;
550_101AL_25.9;;;;;;;;;;;;;;
504_911V_18.1;;;;;;;;;;;;;;
508_861R_91.0;;;;;;;;;;;;;;
501_135V_80.7;;;;;;;;;;;;;;
527_59BR_16.9;;;;;;;;;;;;;;
011_62L_69.0;;;;;;;;;;;;;;
132_459L_48.7;;;;;;;;;;;;;;
618_25AV_58.5;;;;;;;;;;;;;;
506_99BqV_44.1;;;;;;;;;;;;;;
586_277BL_81.3;;;;;;;;;;;;;;
545_941L_22.2;;;;;;;;;;;;;;
625_283R_15.3;;;;;;;;;;;;;;
517_209AL_0.2;;;;;;;;;;;;;;
924_3633R_35.9;;;;;;;;;;;;;;
814_954V_100.8;;;;;;;;;;;;;;
217_121R_49.5;;;;;;;;;;;;;;
035_911L_52.1;;;;;;;;;;;;;;
506_526V_43.5;;;;;;;;;;;;;;
560_65R_24.6;;;;;;;;;;;;;;
550_975ApV_25.7;;;;;;;;;;;;;;
555_245V_83.6;;;;;;;;;;;;;;
485_41V_101.1;;;;;;;;;;;;;;
606_45AR_37.6;;;;;;;;;;;;;;
525_437AL_77.9;;;;;;;;;;;;;;
116_1363L_32.8;;;;;;;;;;;;;;
620_901R_42.0;;;;;;;;;;;;;;
486_912AL_75.8;;;;;;;;;;;;;;
135_2021L_40.3;;;;;;;;;;;;;;
531_2325R_1.1;;;;;;;;;;;;;;
