TRAJECT;N_SP_NAAR;TRJ_NAAR;N_SP_VAN;TRJ_VAN;SEGMENT_IDENTIFICATIE;SPOORLIJNNAAM;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ;ABC;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
Hdr-Hwd;HP;Hwd;HG;Hdr;1c7e8a19-1f82-74c1-5486-61196cd85477;HG-HP;0-100;2518212;2858765;49821;390374;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;26d9cb70-2a47-4b80-8a69-2219d6231fe559ac3f34-8a2b-41f4-962b-deb0223c76c2;HG-HP;100-0;2858765;2912485;49820;-3900;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;a802bd00-a792-870e-8b79-957db8459ee4;HG-HP;0-100;2912485;11291585;3900;8383000;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;17537212-ec98-4d75-acec-11975fb3aeb6196c1854-c148-42ca-a4c1-6a072f7c4255;HG-HP;0-100;11291585;11345289;-3900;49804;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;678a76a4-c370-8e4d-ef24-f5eeb9dbe74e;HG-HP;0-100;11345289;11782870;49804;487385;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;1fcae982-12a5-4e28-a797-b5769c94f32c4c0a3918-cc72-4896-a6c7-b2681a60543b;HG-HP;100-0;11782870;11845502;58132;-4500;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;196c5b7c-d501-a5ff-4912-ae2dc14bbb1e;HG-HP;0-100;11845502;12288398;4500;447396;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;994c71e7-13e7-43eb-be2f-a38983f244fd1b4369b5-8001-47a5-aaf5-ecb6ed08c5f7;HG-HP;100-0;12288398;12342103;49804;-3901;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;c718dfc5-979a-622b-6ac6-047800e983a9;HG-HP;0-100;12342103;20297222;3901;7959020;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;eaed4ece-e874-458d-9fd2-f1ad11b0edda5300b1f2-da52-439a-96d6-9e4099b48fa4;HG-HP;0-100;20297222;20350927;-3900;49805;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;103d3d52-c51e-f2ac-5dbc-152d6cde3609;HG-HP;0-100;20350927;21104549;49805;803427;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;ad8d35cf-e1cf-4e7d-8417-72f0a9fdb1905260294c-8482-4e10-9a65-b3e663b9fced;HG-HP;100-0;21104549;21167181;58132;-4500;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;79e83547-900f-55e1-902e-c9cbf07815d7;HG-HP;0-100;21167181;21239963;4500;77282;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;638ad75f-3319-48fd-8a9d-cd1957659a446e7b4c0b-ca47-4da1-ba96-e803f8e745b3;HG-HP;100-0;21239963;21302595;58132;-4500;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;66e5ec3c-1c98-ddcb-5193-18f9efa3422a;HG-HP;0-100;21302595;21319846;4500;21751;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;f1ab1d21-c6b5-4332-8873-40f1f51fc3cf95f15501-d0e6-46eb-ad66-dae5af8ae191;HG-HP;0-100;21319846;21382478;-4501;58131;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;88a056c0-e78b-6779-8bea-eb7d750e55f1;HG-HP;0-100;21382478;33912091;58131;12587744;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;11c3fa42-b6c4-ca2c-122a-f94e46beedbc;HG-HP;0-100;33912091;34018813;12587744;12694466;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;69f2efb2-660a-4830-8813-a393755081290223d59e-c2d0-4764-89d5-820e565e6409;HG-HP;0-100;34018813;34083629;-3900;60916;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;d2c9a398-8193-028c-9a15-4d3f704750fc;HG-HP;0-100;34083629;34191245;60916;168532;;;;A;20230424;C;21
Hdr-Hwd;HP;Hwd;HG;Hdr;940b8a41-001f-4f5b-a391-fdc1e495a03876d5941e-78a2-4813-a59c-f3a61cd04c39;HG-HP;100-0;34191245;34256291;61145;-3901;;EIND;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;e1780a93-a8a1-ca0a-8f0e-c323b016330e;FV;0-100;0;1052;3901;4953;BEGIN;;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;e193dda9-82bd-4688-bae5-800e6f9690c2d8545136-66d2-45c2-b277-16544a6df4cd;FV;0-100;1052;41422;-3900;36470;;;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;1eae5700-5a1b-3b34-6828-c57daa07218d;FV;0-100;41422;91717;36470;86765;;;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;77c5c9e2-536f-4e29-ac7e-48b0862e1b676ce307c9-287e-460c-bff2-513a6a729692;FV;100-0;91717;132087;36470;-3900;;;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;d0a94adc-6f91-a566-c461-cef80deac563;FV;0-100;132087;1152415;1137193;116865;;;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;cf4c26d2-89c9-3ea2-eaf0-0722abe6a213;FV;0-100;1152415;1233445;116865;35835;;;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;13215537-293f-4ac7-92c8-0f619779424c0dc00d0a-e950-49f5-a60f-72ff60dad06b;FV;100-0;1233445;1273780;35835;-4500;;;;A;20230424;C;21
Ah-Va;;Va;FV;Ah;6c102eff-d446-5400-310d-3b00a544c6fa;FV;0-100;1273780;1287149;4500;17869;;EIND;;A;20230424;C;21
Bkp-Dld;BE;Dld;BL;Bkp;f71977e2-d336-1e48-1f44-adc6714715ea;BL-BE;0-100;0;390927;395426;4499;BEGIN;;;B;20230424;C;21
Bkp-Dld;BE;Dld;BL;Bkp;3bec2319-9847-4b85-aaba-48bbb22c73a36b8d32f6-e615-4291-afad-7579adb82f90;BL-BE;0-100;390927;453553;-4499;58127;;;;B;20230424;C;21
Bkp-Dld;BE;Dld;BL;Bkp;ca2c22f3-2f67-2567-cd4f-2f8a8a4ee024;BL-BE;0-100;453553;557104;161679;58128;;;;B;20230424;C;21
Bkp-Dld;BE;Dld;BL;Bkp;b93f1d01-7e31-40a0-a0e9-106cf66ffb7a3b64ee22-c5bf-4715-b64d-edc529090df2;BL-BE;100-0;557104;619731;58128;-4499;;;;B;20230424;C;21
Bkp-Dld;BE;Dld;BL;Bkp;9f331f72-4547-5c4a-82aa-23a184fc3efd;BL-BE;0-100;619731;1291264;2713245;2041712;;;;B;20230424;C;21
