ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1478564;950_479AV_8.0;0,707;3,707;951__;307,3;304,3;TEGEN
1478565;950_644R_7.2;0;0,576;950_a;7,2;6,62;TEGEN
1478566;950_927R_17.5;0;0,22;950_a;17,522;17,739;MEE
1478567;950_1101AL_26.5;0;1,705;950_a;26,46;28,165;MEE
1478568;950_1123AL_28.0;0;0,119;950_a;28,046;28,165;MEE
1478569;950_632L_6.4;0;0,041;950_a;6,356;6,397;MEE
1478570;950_613L_7.1;0;0,71;950_a;7,066;6,356;TEGEN
1478571;950_639R_7.2;0;0,039;950_a;7,239;7,2;TEGEN
1478572;051_301R_50.9;0,009;2,218;051__;50,9;48,7;TEGEN
1478573;054_1379AL_54.6;0;0,159;054_a;54,6;54,759;MEE
1478574;054_1375BV_54.4;0;0,023;054_a;54,447;54,47;MEE
1478575;950_663R_7.5;0;0,313;950_a;7,505;7,822;MEE
1478576;117_1865L_7.8;0;1,368;117__;7,844;9,213;MEE
1478577;513_523R_24.6;0;0,491;513_a;24,612;25,102;MEE
1478578;513_523L_24.6;0;0,108;513_a;24,612;24,72;MEE
1478579;513_525V_24.7;0;0,323;513_a;24,72;25,042;MEE
1478580;545_217BqV_23.7;0;0,034;545_b;23,735;23,701;TEGEN
1478581;950_827L_10.9;0;0,12;950_a;10,918;10,805;TEGEN
1478853;109_233BV_32.2;0;1,191;109__;32,24;31,046;TEGEN
1478854;109_241AL_31.1;0;0,069;109__;31,115;31,046;TEGEN
1478855;109_231AR_32.5;0;0,103;109__;32,512;32,409;TEGEN
1478856;008_1235V_20.8;0;0,544;008__;20,848;21,389;MEE
1478857;008_1231L_20.5;0;0,328;008__;20,518;20,848;MEE
1478858;109_231AL_32.5;0;0,271;109__;32,512;32,24;TEGEN
1478859;542_1151qV_29.0;0;0,034;542_a;29,012;28,979;TEGEN
1478860;542_1151pV_29.0;0;0,034;542_a;29,012;28,979;TEGEN
1478861;542_1171BpV_29.2;0;0,034;542_a;29,15;29,117;TEGEN
1478862;542_1171BqV_29.2;0;0,034;542_a;29,15;29,117;TEGEN
1478863;542_1177AL_29.1;0;0,065;542_a;29,133;29,196;MEE
1478864;542_1183BqV_29.3;0;0,034;542_a;29,253;29,22;TEGEN
1478865;542_1183AL_29.2;0;0,041;542_a;29,196;29,236;MEE
1478866;161_2539L_21.2;0;10,497;161__;21,2;31,7;MEE
1479253;588_417BV_2.9;0,26;0,521;526_a;3,2;3,461;MEE
1479254;076_79V_11.4;0;0,036;076__;11,423;11,459;MEE
1479255;950_403AL_205.7;0,42;1,018;950_a;6,1;6,683;MEE
1479256;950_403AL_205.7;0;0,42;950_d;205,695;206,115;MEE
1479257;161_2515L_20.3;0;0,13;161__;20,261;20,392;MEE
1479258;161_2515R_20.3;0;0,106;161__;20,261;20,368;MEE
1479259;161_2517V_20.4;0;0,024;161__;20,368;20,392;MEE
1479260;564_968L_23.7;0;0,283;564_b;23,718;23,999;MEE
1479261;564_968qV_23.7;0;0,034;564_b;23,702;23,735;MEE
1479262;485_3R_100.3;0;0,122;485_d;100,321;100,443;MEE
1479263;485_3R_100.3;0,122;0,143;485_m;300,021;300,0;TEGEN
1479264;485_5L_100.6;0;0,09;485_d;100,591;100,5;TEGEN
1479265;613_193BV_76.1;0;0,054;613__;76,12;76,174;MEE
1479266;161_2703V_35.4;0;0,045;161__;35,383;35,428;MEE
1479267;512_4481R_89.3;0;0,141;512_b;89,256;89,396;MEE
1479268;062_395AR_30.7;0;7,42;062__;30,685;38,081;MEE
1475752;009_117L_148.2;0;0,699;009__;148,221;148,914;MEE
1475753;009_129V_148.9;0;0,468;009__;148,914;149,378;MEE
1475754;009_131AR_149.4;0;0,06;009__;149,378;149,437;MEE
1475755;516_903L_1.9;0;0,036;516_a;1,88;1,914;MEE
1475756;204_315V_23.2;10,473;10,568;751__;33,7;33,794;MEE
1475757;057_87V_20.0;0;7,236;057__;19,961;27,2;MEE
1475758;057_87V_20.0;7,236;7,865;518__;62,578;63,203;MEE
1475759;555_337AL_84.1;0;0,081;555__;84,081;84,162;MEE
1475760;555_337AR_84.1;0;0,081;555__;84,081;84,162;MEE
1475761;555_371V_84.3;0;0,042;555__;84,304;84,345;MEE
1475762;555_375V_84.3;0;0,041;555__;84,345;84,386;MEE
1475763;543_926R_45.6;0;0,108;543_c;45,572;45,673;MEE
1475764;527_75BR_17.1;0;0,214;527_c;17,148;16,934;TEGEN
1476027;120_42L_15.4;0;0,868;120_a;15,38;16,247;MEE
1476028;551_111L_21.8;0;0,839;551_b;21,817;22,655;MEE
1476029;135_2067L_42.9;0;0,106;135__;42,88;42,987;MEE
1476030;120_52BV_16.3;5,179;5,936;545_b;21,5;22,261;MEE
1476031;120_52BV_16.3;0;5,179;120_a;16,322;21,5;MEE
1476032;618_105BV_51.2;0;0,078;618_b;51,205;51,127;TEGEN
1476033;555_195V_83.2;0;0,033;555__;83,249;83,28;MEE
1476034;555_197V_83.3;0;0,039;555__;83,28;83,32;MEE
1476035;011_805R_68.2;0;0,537;011__;68,209;68,733;MEE
1476036;084_13AL_10.4;5,835;6,044;527_c;16,2;16,41;MEE
1476037;011_293BV_70.2;0;0,133;011__;70,174;70,042;TEGEN
1476038;052_87V_69.3;0;5,065;052__;69,347;74,4;MEE
1476039;052_87V_69.3;5,065;6,173;516_b;74,4;75,499;MEE
1476322;618_129L_50.9;0;0,511;618_b;50,911;50,399;TEGEN
1476323;618_129R_50.9;0;0,3;618_b;50,911;50,609;TEGEN
1476324;560_1239L_25.0;0;0,157;560_a;24,989;24,832;TEGEN
1476325;226_417V_11.6;0;3,388;226__;11,561;8,173;TEGEN
1476326;837_9V_301.2;0;0,028;837__;301,166;301,194;MEE
1476327;837_11V_301.2;0;0,016;837__;301,194;301,208;MEE
1476328;517_31AV_68.9;0;0,32;517_b;68,948;68,622;TEGEN
1476329;517_31BL_69.0;0;0,137;517_b;69,008;68,869;TEGEN
1476330;517_919R_69.0;0;0,251;517_b;69,034;69,291;MEE
1476331;517_33L_69.0;0;0,033;517_b;69,001;69,034;MEE
1476332;201_91V_22.3;0;3,451;201__;22,26;25,711;MEE
1476333;514_906V_18.0;0;0,29;514_a;18,04;18,324;MEE
1476334;514_941qV_18.1;0;0,034;514_a;18,069;18,035;TEGEN
1476335;514_941pV_18.1;0;0,034;514_a;18,069;18,035;TEGEN
1476336;514_942R_18.0;0;0,324;514_a;18,052;18,374;MEE
1476337;810_7001AqV_1.2;0;0,034;810_a;1,238;1,272;MEE
1476338;116_1333AR_31.7;0;0,073;116_a;31,684;31,757;MEE
1476669;531_2327V_33.9;0;0,32;531_c;33,892;34,205;MEE
1476670;201_109V_26.1;0;7,004;201__;26,124;33,128;MEE
1476671;555_229BL_83.6;0;0,026;555__;83,568;83,541;TEGEN
1476672;555_233L_83.5;0;0,406;555__;83,541;83,136;TEGEN
1476673;044_461AR_12.3;0;0,092;044__;12,334;12,426;MEE
1476674;049_9R_25.8;0;1,048;049__;25,848;26,893;MEE
1476675;049_9L_25.8;0;0,059;049__;25,848;25,907;MEE
1476676;478_921V_101.6;0;1,615;478_c;101,615;100,0;TEGEN
1476677;478_921V_101.6;2,399;2,411;478_a;4,362;4,35;TEGEN
1476678;478_921V_101.6;1,615;2,398;478_a;5,146;4,363;TEGEN
1476679;478_921V_101.6;2,398;2,399;478_d;200,001;200,0;TEGEN
1476680;478_922V_102.1;0;0,353;478_c;102,052;102,405;MEE
1476681;521_351BV_22.2;0;0,003;521_b;22,162;22,159;TEGEN
1476682;544_1141AL_2.2;0;0,103;544_a;2,212;2,315;MEE
1476683;201_121R_33.1;0;0,732;201__;33,128;33,859;MEE
1476684;517_31AR_68.9;0;0,059;517_b;68,948;69,008;MEE
1476957;127_313R_12.3;0;1,0;127_a;12,284;13,28;MEE
1476958;516_905R_2.0;0;0,027;516_a;1,967;1,994;MEE
1476959;603_71AR_2.4;0;0,107;603_a;2,385;2,493;MEE
1476960;017_431V_40.7;0;0,089;017__;40,724;40,813;MEE
1476961;017_435AR_40.8;0;0,1;017__;40,813;40,914;MEE
1476962;017_433V_40.7;0;0,183;017__;40,73;40,914;MEE
1476963;017_401AL_39.5;0;0,103;017__;39,486;39,588;MEE
1476964;805_513R_100.0;0;0,155;805_a;100,042;100,196;MEE
1476965;805_513L_100.0;0;0,18;805_a;100,042;100,216;MEE
1476966;805_514R_100.0;0;0,221;805_a;100,037;100,246;MEE
1476967;801_954R_7.9;0;0,161;801_a;7,874;7,714;TEGEN
1476968;116_1341V_32.1;0;0,076;116_a;32,051;32,128;MEE
1476969;823_22L_6.3;0;0,344;823_a;6,301;5,959;TEGEN
1476970;542_510R_30.2;0,05;0,055;805_a;100,0;100,005;MEE
1476971;542_510R_30.2;0;0,05;542_a;30,233;30,278;MEE
1476972;542_1301V_30.5;0;0,069;542_a;30,53;30,6;MEE
1476973;542_1301V_30.5;0,069;1,208;116_a;30,6;31,732;MEE
1476974;625_311AR_14.3;0;0,06;625_b;14,324;14,264;TEGEN
1476975;900_508V_200.4;0,13;0,181;506_b;43,239;43,19;TEGEN
1476976;900_508V_200.4;0;0,13;900__;200,38;200,257;TEGEN
1476977;603_71AV_2.4;0;0,122;603_a;2,385;2,263;TEGEN
1476978;528_119R_28.7;0,476;0,48;088__;29,2;29,203;MEE
1476979;528_119R_28.7;0;0,476;528_b;28,722;29,2;MEE
1477282;469_330R_601.4;0;0,053;469_g;601,432;601,486;MEE
1477283;545_131BR_23.0;0;0,051;545_b;22,978;22,927;TEGEN
1477284;433_64L_4.7;0;0,686;433__;4,722;5,406;MEE
1477285;924_29-30L_35.3;0;0,765;924_a;35,297;34,534;TEGEN
1477286;924_2325AL_34.7;0;0,259;924_a;34,711;34,97;MEE
1477287;924_2325AR_34.7;0;0,126;924_a;34,711;34,836;MEE
1477288;545_71BV_22.3;0;0,018;545_b;22,261;22,28;MEE
1477289;924_44-45L_35.3;0;0,992;924_a;35,306;34,32;TEGEN
1477290;924_993R_34.4;0;0,035;924_a;34,363;34,398;MEE
1477291;506_506L_43.0;0;0,58;506_b;42,998;43,584;MEE
1477292;062_351AR_28.1;0;0,06;062__;28,134;28,194;MEE
1477293;756_61V_36.3;0;0,06;756__;36,34;36,4;MEE
1477294;756_61V_36.3;0,06;4,757;052__;36,4;41,093;MEE
1477295;618_69L_51.4;0;0,882;618_b;51,433;50,55;TEGEN
1477296;504_93L_18.7;1,068;2,367;065__;19,8;21,1;MEE
1477297;504_93L_18.7;2,367;2,416;661_b;21,1;21,15;MEE
1477298;553_277AL_21.8;0;0,063;553_c;21,796;21,86;MEE
1477573;924_31-32V_35.3;0;0,027;924_a;35,299;35,326;MEE
1477574;924_31-34R_35.3;0;0,031;924_a;35,326;35,295;TEGEN
1477575;805_7123V_104.4;0;0,06;805_a;104,415;104,475;MEE
1477576;805_7125R_104.5;0,037;0,239;805_b;600,0;600,195;MEE
1477577;805_7125R_104.5;0;0,037;805_a;104,475;104,512;MEE
1477578;520_143BpV_0.7;0;0,033;520_a;0,746;0,714;TEGEN
1477579;520_147AL_0.7;0;0,025;520_a;0,73;0,754;MEE
1477580;520_143BqV_0.7;0;0,033;520_a;0,746;0,714;TEGEN
1477581;520_145AL_0.7;0;0,07;520_a;0,718;0,787;MEE
1477582;520_147BpV_0.8;0;0,033;520_a;0,787;0,754;TEGEN
1477583;520_127BpV_0.7;0;0,034;520_a;0,667;0,633;TEGEN
1477584;520_127BqV_0.7;0;0,033;520_a;0,666;0,633;TEGEN
1477585;520_127AL_0.6;0;0,041;520_a;0,609;0,65;MEE
1477586;553_923R_21.5;0;0,181;553_c;21,521;21,713;MEE
1477587;553_923L_21.5;0;0,182;553_c;21,521;21,713;MEE
1477588;514_157qV_16.5;0;0,034;514_a;16,455;16,489;MEE
1477589;514_159AL_16.5;0;0,271;514_a;16,472;16,202;TEGEN
1477590;617_701V_38.9;0;0,278;617_a;38,945;38,664;TEGEN
1477591;618_73AR_51.3;0;0,148;618_b;51,345;51,194;TEGEN
1477592;528_55AL_29.0;0,23;6,047;088__;29,2;35,0;MEE
1477915;206_101R_12.2;0;0,468;206__;12,202;12,668;MEE
1477916;924_19-20L_35.3;0;0,931;924_a;35,295;34,368;TEGEN
1477917;924_3637R_35.9;0;0,799;924_a;35,924;36,717;MEE
1477918;924_3637L_35.9;0;0,799;924_a;35,924;36,717;MEE
1477919;924_3629R_35.9;0;0,046;924_a;35,881;35,924;MEE
1477920;055_319AL_11.8;0;7,907;055__;11,773;19,672;MEE
1477921;940_393L_43.3;0;0,028;940__;43,316;43,345;MEE
1477922;626_3BR_31.8;0,304;16,626;079__;31,5;15,178;TEGEN
1477923;626_3BR_31.8;0;0,304;626_c;31,804;31,5;TEGEN
1478261;009_35AL_115.3;0;11,527;009__;115,283;126,794;MEE
1478262;009_33V_115.3;0;0,012;009__;115,271;115,283;MEE
1478263;927_5V_904.3;0;0,069;927__;904,269;904,2;TEGEN
1478264;107_195V_20.1;0;3,344;107__;20,06;23,4;MEE
1478265;107_195V_20.1;3,344;3,471;564_b;23,4;23,527;MEE
1478266;564_427BV_23.5;0;0,012;564_b;23,527;23,539;MEE
1478267;564_431BR_23.6;0;0,077;564_b;23,616;23,539;TEGEN
1478268;532_1061BV_12.0;0,088;2,789;101__;12,1;14,8;MEE
1478269;532_1061BV_12.0;2,789;3,208;533__;14,8;15,22;MEE
1478270;940_377L_43.1;0;0,346;940__;43,116;42,763;TEGEN
1478271;940_377R_43.1;0;0,369;940__;43,116;42,737;TEGEN
1478272;017_57BV_70.6;0;0,068;017__;70,609;70,678;MEE
1478273;017_63AR_70.7;0;0,103;017__;70,678;70,781;MEE
1478274;924_25-26R_35.3;0;0,871;924_a;35,299;34,431;TEGEN
1478275;950_217R_11.8;0;0,724;950_a;11,775;12,496;MEE
1478582;950_827L_10.9;0,12;0,808;469_a;100,0;100,709;MEE
1478583;922_915R_18.0;0;0,386;922__;18,021;18,402;MEE
1478584;922_916L_18.1;0;0,346;922__;18,061;18,402;MEE
1478585;922_916R_18.1;0;0,346;922__;18,061;18,402;MEE
1478586;540_169AR_82.0;0;0,539;540_d;81,963;82,5;MEE
1478587;540_151AR_81.4;0;0,083;540_d;81,414;81,497;MEE
1478588;540_149BV_81.4;0;0,018;540_d;81,396;81,414;MEE
1478589;564_427AR_23.5;0;0,06;564_b;23,467;23,527;MEE
1478590;107_191BV_20.0;3,372;3,439;564_b;23,4;23,467;MEE
1478591;924_3769L_36.9;0;0,203;924_a;36,919;37,119;MEE
1478592;924_3785AL_37.0;0;0,066;924_a;37,054;37,119;MEE
1478593;950_965pV_12.6;0;0,034;950_a;12,645;12,677;MEE
1478594;950_965qV_12.6;0;0,034;950_a;12,645;12,677;MEE
1478595;924_3285R_34.4;0;0,876;924_a;34,367;35,233;MEE
1478596;924_3523V_35.2;0;0,028;924_a;35,206;35,233;MEE
1478597;950_123R_7.1;0;0,04;950_a;7,081;7,122;MEE
1478598;950_117R_7.1;0;0,55;950_a;7,088;7,644;MEE
1478599;950_115L_7.1;0;0,038;950_a;7,05;7,088;MEE
1478600;950_631V_6.3;0;0,014;950_a;6,311;6,3;TEGEN
1478601;950_916V_17.2;0;0,041;950_a;17,209;17,25;MEE
1478602;514_73L_17.4;0;0,264;514_a;17,407;17,154;TEGEN
1478603;543_179L_45.4;0;0,074;543_c;45,384;45,455;MEE
1478604;950_849V_11.9;0;0,215;950_a;11,868;12,083;MEE
1478605;950_851AR_12.0;0;0,106;950_a;11,977;12,083;MEE
1478867;531_2753R_35.6;0;1,405;531_c;35,562;36,963;MEE
1478868;531_2593V_34.7;0;0,322;531_c;34,692;35,013;MEE
1478869;400_912V_75.9;0;0,235;400__;75,865;76,099;MEE
1478870;400_912R_75.9;0;0,065;400__;75,865;75,8;TEGEN
1478871;400_912R_75.9;0,065;0,118;203__;75,8;75,747;TEGEN
1478872;021_13R_86.6;0;0,105;021__;86,606;86,712;MEE
1478873;120_9BL_7.7;0;6,151;120_a;7,733;1,5;TEGEN
1478874;542_1183BpV_29.3;0;0,034;542_a;29,253;29,22;TEGEN
1478875;608_63AR_88.8;0;0,159;608_b;88,758;88,918;MEE
1478876;608_65BpV_88.9;0;0,034;608_b;88,936;88,9;TEGEN
1478877;608_67L_88.9;0,228;13,114;023__;1,1;13,99;MEE
1478878;608_67L_88.9;0;0,228;608_b;88,918;89,141;MEE
1478879;506_605V_43.5;0;0,04;506_b;43,491;43,452;TEGEN
1478880;801_923L_11.9;0,003;0,221;801_c;200,003;200,217;MEE
1478881;801_923L_11.9;0;0,003;801_a;11,947;11,944;TEGEN
1479129;612_9R_60.6;0,585;2,887;211__;12,3;14,599;MEE
1479130;817_1259BL_200.3;0;0,096;817_e;200,27;200,174;TEGEN
1479131;107_271AL_1.7;0;0,103;107__;1,67;1,773;MEE
1479132;950_950V_40.2;0;0,123;950_a;40,197;40,085;TEGEN
1479133;950_950R_40.2;0;0,354;950_a;40,197;40,55;MEE
1479134;950_950L_40.2;0;0,354;950_a;40,197;40,55;MEE
1479135;950_197L_7.6;0;0,755;950_a;7,57;6,817;TEGEN
1479136;518_133R_63.6;0;0,057;518__;63,61;63,667;MEE
1479137;815_927L_100.2;0;0,19;815_b;100,219;100,409;MEE
1479138;203_363AR_47.2;0;0,166;203__;47,215;47,381;MEE
1479139;203_363AL_47.2;0;0,059;203__;47,215;47,274;MEE
1479140;203_363BV_47.3;0;0,047;203__;47,274;47,321;MEE
1479141;203_365AL_47.3;0;0,692;203__;47,321;48,014;MEE
1479142;604_4093L_47.5;0;0,062;604_a;47,498;47,56;MEE
1479143;604_4089L_47.4;0;0,057;604_a;47,442;47,498;MEE
1479144;003_2221L_84.1;0;0,174;003__;84,092;84,264;MEE
1479145;604_4083V_47.4;0;0,012;604_a;47,43;47,442;MEE
1479146;536_241AL_60.7;0;0,041;536__;60,743;60,784;MEE
1475765;084_13AL_10.4;0;5,835;084__;10,369;16,2;MEE
1475766;203_381V_54.8;0;0,278;203__;54,795;55,071;MEE
1475767;012_343AR_24.2;0;0,138;012__;24,202;24,338;MEE
1475768;012_343BL_24.3;0;0,06;012__;24,338;24,278;TEGEN
1475769;520_165R_36.6;0;0,425;520_c;36,577;37,0;MEE
1475770;520_165R_36.6;0,425;4,0;072_a;37,0;40,57;MEE
1475771;520_165R_36.6;4,0;4,335;785__;12,751;12,416;TEGEN
1475772;550_85AR_25.7;0;0,041;550__;25,688;25,726;MEE
1475773;555_207L_83.2;0;0,464;555__;83,244;82,779;TEGEN
1475774;555_273AL_83.6;0;0,064;555__;83,55;83,621;MEE
1476040;052_87V_69.3;6,173;7,055;516_a;2,365;1,515;TEGEN
1476041;052_75L_41.3;0;0,849;052__;41,25;42,096;MEE
1476042;052_69R_41.1;0;0,157;052__;41,093;41,25;MEE
1476043;052_73L_68.5;0;0,87;052__;68,479;69,347;MEE
1476044;817_74BL_206.2;0;0,471;817_e;206,201;205,73;TEGEN
1476045;817_71L_205.1;0;0,508;817_e;205,118;205,626;MEE
1476046;817_72R_205.1;0;0,612;817_e;205,118;205,73;MEE
1476047;817_76V_205.6;0;0,001;817_e;205,626;205,627;MEE
1476048;130_6R_60.9;0;0,693;130_a;60,887;61,577;MEE
1476049;009_27R_165.8;0,046;0,227;550__;25,19;25,371;MEE
1476050;009_27R_165.8;0;0,046;009__;165,854;165,9;MEE
1476051;550_941L_25.4;0;0,076;550__;25,39;25,465;MEE
1476052;550_941V_25.4;0;0,132;550__;25,39;25,256;TEGEN
1476053;200_179R_12.7;0;0,396;200__;12,721;13,115;MEE
1476054;200_179L_12.7;0;0,396;200__;12,721;13,115;MEE
1476055;620_1BL_41.7;0;0,06;620__;41,654;41,594;TEGEN
1476056;620_1AR_41.6;0;0,06;620__;41,594;41,654;MEE
1476057;620_5L_41.6;0;0,027;620__;41,643;41,67;MEE
1476058;011_317L_69.6;0;0,278;011__;69,598;69,319;TEGEN
1476339;542_1267AR_29.9;0;0,679;542_a;29,927;30,6;MEE
1476340;542_1267AR_29.9;0,679;1,769;116_a;30,6;31,684;MEE
1476341;116_1331V_31.7;0;0,289;116_a;31,732;32,021;MEE
1476342;116_1351AR_32.0;0;0,106;116_a;32,021;32,128;MEE
1476343;516_289L_2.4;1,434;1,441;855__;100,063;100,071;MEE
1476344;516_289L_2.4;0,145;1,434;055__;2,5;3,784;MEE
1476345;823_6V_100.6;0;0,514;823_b;100,636;100,121;TEGEN
1476346;801_951L_8.2;0,354;0,357;801_g;600;600,003;MEE
1476347;011_86L_69.1;0;0,63;011__;69,134;69,764;MEE
1476348;011_12R_67.9;0;0,038;011__;67,906;67,944;MEE
1476349;950_227BV_17.7;0;1,229;950_a;17,733;18,962;MEE
1476350;950_7V_6.4;0;0,024;950_a;6,363;6,386;MEE
1476351;478_921R_101.6;0;0,436;478_c;101,615;102,052;MEE
1476352;478_921L_101.6;0;0,437;478_c;101,615;102,052;MEE
1476353;517_153AR_69.9;0;0,064;517_b;69,853;69,915;MEE
1476354;517_159L_69.9;0;0,06;517_b;69,895;69,95;MEE
1476355;011_32V_68.6;0;0,04;011__;68,613;68,653;MEE
1476356;011_29V_68.6;0;0,057;011__;68,558;68,613;MEE
1476357;011_31V_68.6;0;0,027;011__;68,6;68,626;MEE
1476358;011_34V_68.6;0;0,026;011__;68,626;68,653;MEE
1476685;201_101L_25.7;0;0,413;201__;25,711;26,124;MEE
1476686;618_113pV_51.1;0;0,033;618_b;51,06;51,093;MEE
1476687;618_107BpV_51.1;0;0,034;618_b;51,06;51,093;MEE
1476688;618_101BL_51.1;0;0,11;618_b;51,094;51,205;MEE
1476689;502_253L_100.5;0;0,488;502_b;100,502;100,991;MEE
1476690;502_275AL_101.0;0;0,085;502_b;100,991;101,074;MEE
1476691;502_273qV_101.0;0;0,034;502_b;101,007;100,974;TEGEN
1476692;502_275AR_101.0;0;0,103;502_b;100,991;101,092;MEE
1476693;128_7AL_12.3;0;0,103;128__;12,251;12,353;MEE
1476694;502_271BV_101.1;0;0,047;502_b;101,06;101,107;MEE
1476695;620_75BL_42.3;0;0,06;620__;42,264;42,207;TEGEN
1476696;620_75AR_42.2;0;0,06;620__;42,207;42,264;MEE
1476697;620_59V_42.2;0;0,051;620__;42,157;42,207;MEE
1476698;620_55BV_42.2;0;0,014;620__;42,196;42,207;MEE
1476699;620_21AL_41.7;0;0,53;620__;41,67;42,207;MEE
1476700;470_1116L_301.7;0;0,749;470_g;301,723;302,47;MEE
1476701;011_58L_68.9;0;0,052;011__;68,904;68,956;MEE
1476702;011_58R_68.9;0;0,064;011__;68,904;68,967;MEE
1476703;010_2209R_73.8;0;0,005;552_a;73,805;73,8;TEGEN
1476704;010_2209R_73.8;0,314;0,52;003__;83,8;84,005;MEE
1476705;010_2209R_73.8;0,251;0,314;552_b;83,736;83,8;MEE
1476706;010_2209R_73.8;0,005;0,251;010__;73,8;73,571;TEGEN
1476707;550_969R_25.4;0;0,032;550__;25,413;25,445;MEE
1476708;550_969L_25.4;0;0,11;550__;25,413;25,521;MEE
1476709;950_235BV_12.6;0;0,029;950_a;12,6;12,628;MEE
1476710;501_23L_80.1;0;0,202;501__;80,142;80,341;MEE
1476980;017_27R_61.4;0;0,764;017__;61,394;62,158;MEE
1476981;017_31AR_62.1;0;0,09;017__;62,069;62,158;MEE
1476982;017_27L_61.4;0;0,119;017__;61,394;61,512;MEE
1476983;131_12qV_17.3;0;0,034;131__;17,29;17,323;MEE
1476984;545_185BV_23.4;0;0,369;545_b;23,379;23,751;MEE
1476985;542_1277AR_30.0;0;0,571;542_a;29,968;30,53;MEE
1476986;127_453BL_68.4;0;0,06;127_a;68,421;68,361;TEGEN
1476987;127_455AL_68.4;0;0,06;127_a;68,361;68,421;MEE
1476988;127_325AL_13.2;0;0,152;127_a;13,194;13,347;MEE
1476989;127_329AL_13.3;0;0,057;127_a;13,289;13,347;MEE
1476990;119_1113AR_28.1;0;0,412;119_a;28,09;28,5;MEE
1476991;551_105BpV_21.8;0;0,034;551_b;21,807;21,773;TEGEN
1476992;551_105AR_21.7;0;0,032;551_b;21,733;21,765;MEE
1476993;122_6V_3.2;0;0,258;122__;3,236;2,978;TEGEN
1476994;504_91qV_18.8;0;0,033;504_b;18,762;18,729;TEGEN
1476995;152_4065R_15.2;0;5,569;152_a;15,2;20,769;MEE
1476996;042_759AL_21.1;0;0,048;042__;21,05;21,097;MEE
1477299;924_2327R_34.7;0;0,774;924_a;34,711;35,483;MEE
1477300;851_913L_100.9;0,016;0,788;851_d;130,0;130,77;MEE
1477301;851_913L_100.9;0;0,016;851_a;100,889;100,905;MEE
1477302;626_11AR_32.2;0;0,051;626_c;32,2;32,251;MEE
1477303;924_992R_34.3;0;0,032;924_a;34,331;34,363;MEE
1477304;545_181BV_23.3;0;0,041;545_b;23,342;23,383;MEE
1477305;545_183V_23.4;0;0,059;545_b;23,383;23,442;MEE
1477306;545_185AL_23.3;0;0,52;545_b;23,314;23,839;MEE
1477307;545_185AR_23.3;0;0,065;545_b;23,314;23,379;MEE
1477308;545_920AqV_21.7;0;0,034;545_b;21,742;21,775;MEE
1477309;066_1BR_25.8;0,183;0,439;066_b;100;100,256;MEE
1477310;608_37BqV_88.1;0;0,034;608_b;88,051;88,018;TEGEN
1477311;588_844V_2.1;0;0,039;588__;2,094;2,137;MEE
1477312;540_165AR_81.7;0,764;1,701;555__;82,5;83,436;MEE
1477313;540_165AR_81.7;0;0,764;540_d;81,693;82,5;MEE
1477314;508_861L_91.0;0;0,259;508__;91,042;91,292;MEE
1477315;508_853R_91.0;0;0,04;508__;91,0;91,042;MEE
1477316;508_859qV_91.1;0;0,034;508__;91,06;91,024;TEGEN
1477317;135_2025R_40.4;0;0,06;135__;40,392;40,452;MEE
1477318;135_2027R_40.4;0;0,06;135__;40,392;40,452;MEE
1477319;135_2033V_40.5;0;0,403;135__;40,452;40,855;MEE
1477320;037_2163R_92.4;0;0,126;037__;92,351;92,476;MEE
1477593;528_55AL_29.0;0;0,23;528_b;28,97;29,2;MEE
1477594;528_55AL_29.0;6,047;6,178;509_a;35;35,131;MEE
1477595;545_151BpV_23.0;0;0,034;545_b;23,003;22,969;TEGEN
1477596;545_151BqV_23.0;0;0,034;545_b;23,003;22,969;TEGEN
1477597;066_1BR_25.8;0;0,183;066_a;25,764;25,582;TEGEN
1477598;040_2R_45.8;0;0,766;040__;45,828;46,594;MEE
1477599;203_343R_34.5;0,007;7,436;203__;34,5;41,928;MEE
1477600;817_1249L_200.1;0;0,035;817_e;200,15;200,186;MEE
1477601;433_44L_5.7;0;0,045;433__;5,672;5,626;TEGEN
1477602;433_61L_4.7;0;0,036;433__;4,686;4,722;MEE
1477603;564_441AL_23.7;0;0,078;564_b;23,743;23,823;MEE
1477604;560_83AL_24.6;0;0,097;560_a;24,597;24,5;TEGEN
1477605;560_83AL_24.6;0,097;0,851;564_b;24,5;23,743;TEGEN
1477606;664_903V_43.0;0;0,232;664_b;43,047;43,272;MEE
1477607;664_245V_43.2;0;0,045;664_b;43,24;43,286;MEE
1477608;560_1279AR_24.9;0;0,061;560_a;24,92;24,857;TEGEN
1477609;560_1237BpV_24.9;0;0,032;560_a;24,89;24,923;MEE
1477610;560_1237BqV_24.9;0;0,032;560_a;24,89;24,923;MEE
1477611;564_1315pV_23.5;0;0,034;564_b;23,52;23,554;MEE
1477612;924_27-41R_35.4;0;0,078;924_a;35,435;35,359;TEGEN
1477613;924_35-41R_35.4;0;0,032;924_a;35,359;35,327;TEGEN
1477924;950_9pV_6.4;0;0,031;950_a;6,371;6,401;MEE
