VERKANTING_ID;VERK_LRS_VAN;VERK_LRS_TOT;SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;DATUM_PUBLICATIE;DATUM_GOEDGEKEURD;ELEMENTTYPE;VERKANTING_VAN;VERKANTING_TOT;OVERGANGSHELLING;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
950#RR#30.801646;0;549254;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;2451173;3000427;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#RR#31.099454;0;40005;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3000427;3040432;20211029;20160323;Helling;0;50;1.25;20211201;C;18
950#RR#31.143893;0;47924;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3040432;3088356;20211029;20160323;Constant;50;50;0.0;20211201;C;18
950#RR#31.188331;0;40004;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3088356;3128360;20211029;20160323;Helling;50;0;-1.25;20211201;C;18
950#RR#31.248151;0;78358;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3128360;3206718;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#RR#31.320102;0;64008;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3206718;3270726;20211029;20160323;Helling;0;-80;-1.25;20211201;C;18
950#RR#31.598425;0;486699;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3270726;3757425;20211029;20160323;Constant;-80;-80;0.0;20211201;C;18
950#RR#31.876749;0;64008;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3757425;3821433;20211029;20160323;Helling;-80;0;1.25;20211201;C;18
950#RR#32.018915;0;217288;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;3821433;4038721;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#RR#32.161079;0;64007;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;4038721;4102728;20211029;20160323;Helling;0;80;1.25;20211201;C;18
950#RR#32.348085;0;306013;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;4102728;4408741;20211029;20160323;Constant;80;80;0.0;20211201;C;18
950#RR#32.535091;0;64008;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;4408741;4472749;20211029;20160323;Helling;80;0;-1.25;20211201;C;18
950#w1123AR-w1203BL#32.678822;0;220386;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;4472749;4693135;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w1123AR-w1203BL#32.791796;0;3150;14f3edb6-4e5c-c7ed-ab8a-1d83f85b28fb;4693135;4696285;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#PD#9.199283;0;1862280;08ed0e42-ece1-e3cd-823e-d5997b0719ca;4500;1866780;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#PD#10.168180;0;75005;08ed0e42-ece1-e3cd-823e-d5997b0719ca;1866780;1941785;20211029;20160314;Helling;0;-60;-0.8;20211201;C;18
950#PD#10.355431;0;299399;08ed0e42-ece1-e3cd-823e-d5997b0719ca;1941785;2241184;20211029;20160314;Constant;-60;-60;0.0;20211201;C;18
950#w475BV-w817V#10.534259;0;58163;08ed0e42-ece1-e3cd-823e-d5997b0719ca;2241184;2299347;20211029;20170802;Helling;-60;-2;1.0;20211201;C;18
950#w475AR-w821R#8.217699;0;129;6db6ea12-6ca7-7f4c-4042-fbe62bbffc06;58131;58260;20211029;20200703;Constant;0;0;0.0;20211201;C;18
950#RD#9.194722;0;1955699;6db6ea12-6ca7-7f4c-4042-fbe62bbffc06;58260;2013959;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#RD#10.187666;0;32002;6db6ea12-6ca7-7f4c-4042-fbe62bbffc06;2013959;2045961;20211029;20160314;Helling;0;-30;-0.9375;20211201;C;18
950#RD#10.364689;0;322366;6db6ea12-6ca7-7f4c-4042-fbe62bbffc06;2045961;2368327;20211029;20160314;Constant;-30;-30;0.0;20211201;C;18
950#w475AR-w821R#10.541710;0;32001;6db6ea12-6ca7-7f4c-4042-fbe62bbffc06;2368327;2400328;20211029;20160314;Helling;-30;0;0.9375;20211201;C;18
950#w475AR-w821R#10.590175;0;65017;6db6ea12-6ca7-7f4c-4042-fbe62bbffc06;2400328;2465345;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w475AR-w821R#10.622718;0;127;6db6ea12-6ca7-7f4c-4042-fbe62bbffc06;2465345;2465472;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w3029AL-w3051V#201.328655;0;115;02499d5e-d054-7b1f-6a6e-5aca4945f354;61145;61260;20211029;19700101;Constant;0;0;0.0;20211201;C;18
950#MC#202.553296;0;2450745;02499d5e-d054-7b1f-6a6e-5aca4945f354;61260;2512005;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#w3047R-w403BL#205.730427;0;97;5d5c7223-303e-a145-6435-8ed828c4378b;49805;49902;20211029;19700101;Constant;0;0;0.0;20211201;C;18
950#w3047R-w403BL#205.714147;0;32303;5d5c7223-303e-a145-6435-8ed828c4378b;49902;82205;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#RA#205.671788;0;51998;5d5c7223-303e-a145-6435-8ed828c4378b;82205;134203;20211029;20160303;Helling;0;-50;-0.96153846;20211201;C;18
950#RA#205.588595;0;113567;5d5c7223-303e-a145-6435-8ed828c4378b;134203;247770;20211029;20160303;Constant;-50;-50;0.0;20211201;C;18
950#RA#205.505403;0;51997;5d5c7223-303e-a145-6435-8ed828c4378b;247770;299767;20211029;20160303;Helling;-50;0;0.96153846;20211201;C;18
950#RA#205.072888;0;808768;5d5c7223-303e-a145-6435-8ed828c4378b;299767;1108535;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#RA#204.653940;0;24998;5d5c7223-303e-a145-6435-8ed828c4378b;1108535;1133533;20211029;20160303;Helling;0;-25;-1.0;20211201;C;18
950#RA#204.514905;0;251701;5d5c7223-303e-a145-6435-8ed828c4378b;1133533;1385234;20211029;20160303;Constant;-25;-25;0.0;20211201;C;18
950#RA#204.347900;0;80663;5d5c7223-303e-a145-6435-8ed828c4378b;1385234;1465897;20211029;20160303;Helling;-25;-80;-0.68181536;20211201;C;18
950#RA#204.191716;0;230165;5d5c7223-303e-a145-6435-8ed828c4378b;1465897;1696062;20211029;20160303;Constant;-80;-80;0.0;20211201;C;18
950#RA#204.025818;0;99995;5d5c7223-303e-a145-6435-8ed828c4378b;1696062;1796057;20211029;20160303;Helling;-80;0;0.8;20211201;C;18
950#RA#203.676708;0;594783;5d5c7223-303e-a145-6435-8ed828c4378b;1796057;2390840;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#w3047R-w403BL#203.357746;0;39998;5d5c7223-303e-a145-6435-8ed828c4378b;2390840;2430838;20211029;20160303;Helling;0;40;1.0;20211201;C;18
950#w3047R-w403BL#203.312550;0;49947;5d5c7223-303e-a145-6435-8ed828c4378b;2430838;2480785;20211029;20160303;Constant;40;40;0.0;20211201;C;18
950#w3047R-w403BL#203.267356;0;39997;5d5c7223-303e-a145-6435-8ed828c4378b;2480785;2520782;20211029;20160303;Helling;40;0;-1.0;20211201;C;18
950#w3047R-w403BL#203.213832;0;66523;5d5c7223-303e-a145-6435-8ed828c4378b;2520782;2587305;20211029;20200703;Constant;0;0;0.0;20211201;C;18
950#w3047R-w403BL#203.180358;0;95;5d5c7223-303e-a145-6435-8ed828c4378b;2587305;2587400;20211029;20200703;Constant;0;0;0.0;20211201;C;18
950#w273BV-w293V#13.995143;0;148847;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;3899;152746;20211029;20190907;Constant;0;0;0.0;20211201;C;18
950#SK#14.083935;0;29998;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;152746;182744;20211029;20170908;Helling;0;-25;-0.83333333;20211201;C;18
950#SK#14.190853;0;185357;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;182744;368101;20211029;20170908;Constant;-25;-25;0.0;20211201;C;18
950#SK#14.312665;0;59996;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;368101;428097;20211029;20170908;Helling;-25;25;0.83333333;20211201;C;18
950#SK#14.468797;0;254487;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;428097;682584;20211029;20170908;Constant;25;25;0.0;20211201;C;18
950#w273BV-w293V#14.610037;0;29998;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;682584;712582;20211029;20170908;Helling;25;0;-0.83333333;20211201;C;18
950#w273BV-w293V#14.805324;0;363349;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;712582;1075931;20211029;20170908;Constant;0;0;0.0;20211201;C;18
950#w273BV-w293V#15.001107;0;30998;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;1075931;1106929;20211029;20170908;Helling;0;35;1.12903226;20211201;C;18
950#w273BV-w293V#15.160403;0;289856;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;1106929;1396785;20211029;20170908;Constant;35;35;0.0;20211201;C;18
950#w273BV-w293V#15.319699;0;30998;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;1396785;1427783;20211029;20170908;Helling;35;0;-1.12903226;20211201;C;18
950#w273BV-w293V#15.339705;0;9299;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;1427783;1437082;20211029;20170908;Constant;0;0;0.0;20211201;C;18
950#w1101AL-w1123BR#26.519349;0;116;7969c2ed-2296-060b-6ea0-cbd91c20cdb9;58127;58243;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w1101AL-w1123BR#26.559068;0;79337;7969c2ed-2296-060b-6ea0-cbd91c20cdb9;58243;137580;20211029;20181220;Constant;0;0;0.0;20211201;C;18
950#w1101AL-w1123BR#26.618720;0;39990;7969c2ed-2296-060b-6ea0-cbd91c20cdb9;137580;177570;20211029;20181220;Helling;0;30;0.75;20211201;C;18
950#w1101AL-w1123BR#26.718664;0;159937;7969c2ed-2296-060b-6ea0-cbd91c20cdb9;177570;337507;20211029;20181220;Constant;30;30;0.0;20211201;C;18
950#w1101AL-w1123BR#26.818608;0;39990;7969c2ed-2296-060b-6ea0-cbd91c20cdb9;337507;377497;20211029;20181220;Helling;30;0;-0.75;20211201;C;18
950#PP#27.470514;0;1264074;7969c2ed-2296-060b-6ea0-cbd91c20cdb9;377497;1641571;20211029;20181220;Constant;0;0;0.0;20211201;C;18
950#w1101AL-w1123BR#28.103990;0;3123;7969c2ed-2296-060b-6ea0-cbd91c20cdb9;1641571;1644694;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w1103L-w1121R#26.647047;0;111;4b4f2ffd-db3f-7eef-8a60-09263fdfcac2;34066;34177;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w1103L-w1121R#26.647543;0;880;4b4f2ffd-db3f-7eef-8a60-09263fdfcac2;34177;35057;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w1103L-w1121R#26.657984;0;20007;4b4f2ffd-db3f-7eef-8a60-09263fdfcac2;35057;55064;20211029;20160323;Helling;0;25;1.25;20211201;C;18
950#w1103L-w1121R#26.702421;0;68889;4b4f2ffd-db3f-7eef-8a60-09263fdfcac2;55064;123953;20211029;20160323;Constant;25;25;0.0;20211201;C;18
950#w1103L-w1121R#26.756859;0;40014;4b4f2ffd-db3f-7eef-8a60-09263fdfcac2;123953;163967;20211029;20160323;Helling;25;0;-0.625;20211201;C;18
950#RP#27.383820;0;1214216;4b4f2ffd-db3f-7eef-8a60-09263fdfcac2;163967;1378183;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w1103L-w1121R#27.992038;0;2518;4b4f2ffd-db3f-7eef-8a60-09263fdfcac2;1378183;1380701;20211029;20190214;Constant;0;0;0.0;20211201;C;18
469#973#200.779295;0;1546632;603a3266-5e6d-0b87-133e-2d21b75d0c88;94877;1641509;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#491#11.489076;0;2509;e5cbcc14-ad66-9562-05d9-40ed388ed5bd;1731887;1734396;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#NC#202.244922;0;1742619;65db2ac7-0b28-b629-ddcb-531196d69c5a;3900;1746519;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#PA#205.692067;0;2492;6cebff17-8502-4ac1-45cf-6af834dcea96;3900;6392;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#PA#205.670797;0;40016;6cebff17-8502-4ac1-45cf-6af834dcea96;6392;46408;20211029;20160303;Helling;0;-40;-1.0;20211201;C;18
950#PA#205.601980;0;97512;6cebff17-8502-4ac1-45cf-6af834dcea96;46408;143920;20211029;20160303;Constant;-40;-40;0.0;20211201;C;18
950#PA#205.513141;0;80031;6cebff17-8502-4ac1-45cf-6af834dcea96;143920;223951;20211029;20160303;Helling;-40;0;0.5;20211201;C;18
950#PA#205.070638;0;804298;6cebff17-8502-4ac1-45cf-6af834dcea96;223951;1028249;20211029;20160303;Constant;0;0;0.0;20211201;C;18
950#PA#204.657670;0;21009;6cebff17-8502-4ac1-45cf-6af834dcea96;1028249;1049258;20211029;20160303;Helling;0;-25;-1.19047619;20211201;C;18
950#PA#204.482988;0;328087;6cebff17-8502-4ac1-45cf-6af834dcea96;1049258;1377345;20211029;20160303;Constant;-25;-25;0.0;20211201;C;18
950#PA#204.278383;0;80811;6cebff17-8502-4ac1-45cf-6af834dcea96;1377345;1458156;20211029;20160303;Helling;-25;-80;-0.68087003;20211201;C;18
950#w3051R-w403AV#204.143511;0;188726;6cebff17-8502-4ac1-45cf-6af834dcea96;1458156;1646882;20211029;20160303;Constant;-80;-80;0.0;20211201;C;18
950#w3051R-w403AV#203.999019;0;100039;6cebff17-8502-4ac1-45cf-6af834dcea96;1646882;1746921;20211029;20160303;Helling;-80;0;0.8;20211201;C;18
950#w3051R-w403AV#203.896139;0;105562;6cebff17-8502-4ac1-45cf-6af834dcea96;1746921;1852483;20211029;20200703;Constant;0;0;0.0;20211201;C;18
950#w3051R-w403AV#203.843257;0;122;6cebff17-8502-4ac1-45cf-6af834dcea96;1852483;1852605;20211029;20200703;Constant;0;0;0.0;20211201;C;18
950#w1203AL-w1213BR#32.810450;0;3152;3756a60c-9e6b-f3b1-9886-a2555682fd5b;58128;61280;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#PS#33.026760;0;430250;3756a60c-9e6b-f3b1-9886-a2555682fd5b;61280;491530;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#PS#33.283927;0;85013;3756a60c-9e6b-f3b1-9886-a2555682fd5b;491530;576543;20211029;20160323;Helling;0;30;0.35294118;20211201;C;18
950#PS#33.477237;0;302305;3756a60c-9e6b-f3b1-9886-a2555682fd5b;576543;878848;20211029;20160323;Constant;30;30;0.0;20211201;C;18
950#PS#33.656570;0;57009;3756a60c-9e6b-f3b1-9886-a2555682fd5b;878848;935857;20211029;20160323;Helling;30;0;-0.52631579;20211201;C;18
950#w1203AL-w1213BR#33.711509;0;53068;3756a60c-9e6b-f3b1-9886-a2555682fd5b;935857;988925;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w1203AL-w1213BR#33.738062;0;134;3756a60c-9e6b-f3b1-9886-a2555682fd5b;988925;989059;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w273AR-w328R#13.875269;0;106;6987f9b7-5042-c3ba-ff78-edf3ef31632a;61145;61251;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#486#14.073452;0;400361;6987f9b7-5042-c3ba-ff78-edf3ef31632a;61251;461612;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w851AL-w865V#12.039790;0;59;c08f7935-2a98-c2c9-5658-686565bb48e4;61144;61203;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#PF#12.290758;0;500745;c08f7935-2a98-c2c9-5658-686565bb48e4;61203;561948;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w851AL-w865V#12.555714;0;27970;c08f7935-2a98-c2c9-5658-686565bb48e4;561948;589918;20211029;20160314;Helling;0;-40;-1.42857143;20211201;C;18
950#w851AL-w865V#12.688665;0;237330;c08f7935-2a98-c2c9-5658-686565bb48e4;589918;827248;20211029;20160314;Constant;-40;-40;0.0;20211201;C;18
950#w851AL-w865V#12.831627;0;47948;c08f7935-2a98-c2c9-5658-686565bb48e4;827248;875196;20211029;20160314;Helling;-40;40;1.66666667;20211201;C;18
950#w851AL-w865V#12.951593;0;191443;c08f7935-2a98-c2c9-5658-686565bb48e4;875196;1066639;20211029;20160314;Constant;40;40;0.0;20211201;C;18
950#w851AL-w865V#13.066500;0;37852;c08f7935-2a98-c2c9-5658-686565bb48e4;1066639;1104491;20211029;20160314;Helling;40;0;-1.05202113;20211201;C;18
950#590#15.644920;0;389052;d3ce6557-4bff-9da8-5f2a-5a0a5d5ed965;4501;393553;20211029;20160419;Constant;0;0;0.0;20211201;C;18
950#590#15.644920;389052;1064397;c90c11d3-33a4-323c-245f-9769c4fc1dfd;393553;1068898;20211029;20160419;Constant;0;0;0.0;20211201;C;18
950#w251V-w301/303AQ#16.176768;0;2983;c90c11d3-33a4-323c-245f-9769c4fc1dfd;1068898;1071881;20211029;20160314;Constant;0;0;0.0;20211201;C;18
474#692#200.207084;0;211139;6fb33449-6d08-cee0-7508-78cfdce41146;4500;215639;20211029;20210504;Constant;0;0;0.0;20211201;C;18
950#692#33.402486;0;979410;03a88401-295a-18b3-27f3-ffa0b1bb3134;217075;1196485;20211029;20210504;Constant;0;0;0.0;20211201;C;18
950#w1205R-w3V#32.909606;0;1591;03a88401-295a-18b3-27f3-ffa0b1bb3134;1196485;1198076;20211029;20190508;Constant;0;0;0.0;20211201;C;18
950#w227BV-w261BR#17.966645;0;461120;13820c8b-d35c-ecd8-811c-fa3071b6db16;4500;465620;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#PL#18.227345;0;59998;13820c8b-d35c-ecd8-811c-fa3071b6db16;465620;525618;20211029;20160314;Helling;0;35;0.58333333;20211201;C;18
950#PL#18.313801;0;112819;13820c8b-d35c-ecd8-811c-fa3071b6db16;525618;638437;20211029;20160314;Constant;35;35;0.0;20211201;C;18
950#PL#18.390251;0;39999;13820c8b-d35c-ecd8-811c-fa3071b6db16;638437;678436;20211029;20160314;Helling;35;0;-0.875;20211201;C;18
950#w227BV-w261BR#18.501279;0;181937;13820c8b-d35c-ecd8-811c-fa3071b6db16;678436;860373;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w227BV-w261BR#18.629816;0;74997;13820c8b-d35c-ecd8-811c-fa3071b6db16;860373;935370;20211029;20160314;Helling;0;55;0.73333333;20211201;C;18
950#w227BV-w261BR#18.747765;0;160774;13820c8b-d35c-ecd8-811c-fa3071b6db16;935370;1096144;20211029;20160314;Constant;55;55;0.0;20211201;C;18
950#w227BV-w261BR#18.873218;0;89996;13820c8b-d35c-ecd8-811c-fa3071b6db16;1096144;1186140;20211029;20160314;Helling;55;0;-0.61111111;20211201;C;18
950#w227BV-w261BR#18.922383;0;8281;13820c8b-d35c-ecd8-811c-fa3071b6db16;1186140;1194421;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w227BV-w261BR#18.926575;0;99;13820c8b-d35c-ecd8-811c-fa3071b6db16;1194421;1194520;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w817L-w847BR#10.628711;0;138;8da40c29-bccd-ed56-f8a3-07624114bd2f;61144;61282;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#PE#11.178811;0;1100008;8da40c29-bccd-ed56-f8a3-07624114bd2f;61282;1161290;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w817L-w847BR#11.728909;0;137;8da40c29-bccd-ed56-f8a3-07624114bd2f;1161290;1161427;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#671#26.706983;0;106;b1499bac-a7f9-2375-a216-8f24d9dd46af;34065;34171;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#671#26.323580;0;764309;b1499bac-a7f9-2375-a216-8f24d9dd46af;34171;798480;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#510#16.672064;0;788857;37a832fe-8115-5c42-6438-81fa541be9e5;4500;793357;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w865L-w273BR#13.856366;0;175;8716b88e-7070-4a53-6575-0ef49ee182bb;61146;61321;20211029;20160314;Helling;16;16;1.2;20211201;C;18
950#w865L-w273BR#13.850455;0;11655;8716b88e-7070-4a53-6575-0ef49ee182bb;61321;72976;20211029;20160314;Helling;16;30;1.2;20211201;C;18
950#485#13.695269;0;298937;8716b88e-7070-4a53-6575-0ef49ee182bb;72976;371913;20211029;20160314;Constant;30;30;0.0;20211201;C;18
950#485#13.527904;0;36030;8716b88e-7070-4a53-6575-0ef49ee182bb;371913;407943;20211029;20160314;Helling;30;0;-0.83333333;20211201;C;18
950#485#13.330474;0;359110;8716b88e-7070-4a53-6575-0ef49ee182bb;407943;767053;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w865L-w273BR#13.150973;0;148;8716b88e-7070-4a53-6575-0ef49ee182bb;767053;767201;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w213R-w962/963P#11.825218;0;2487;27688b12-5055-0dce-f1bf-c406833e768b;34089;36576;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#409#12.194166;0;737204;27688b12-5055-0dce-f1bf-c406833e768b;36576;773780;20211029;20200709;Constant;0;0;0.0;20211201;C;18
950#409#12.562067;0;388;27688b12-5055-0dce-f1bf-c406833e768b;773780;774168;20211029;20200710;Constant;0;0;0.0;20211201;C;18
950#608#27.011259;0;38;4c242d67-a14f-ac19-0147-fac56a319fec;34087;34125;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#608#27.371214;0;719413;4c242d67-a14f-ac19-0147-fac56a319fec;34125;753538;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#608#27.731191;0;81;4c242d67-a14f-ac19-0147-fac56a319fec;753538;753619;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#607#27.730995;0;72;5e0ab5e7-d290-2da9-52fb-393309c94177;36491;36563;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#607#27.368138;0;725082;5e0ab5e7-d290-2da9-52fb-393309c94177;36563;761645;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#607#27.005260;0;115;5e0ab5e7-d290-2da9-52fb-393309c94177;761645;761760;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#606#27.777362;0;2442;3822a191-2176-afec-1e2f-3463cfe39d4b;34089;36531;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#606#27.390639;0;770411;3822a191-2176-afec-1e2f-3463cfe39d4b;36531;806942;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#606#27.005119;0;39;3822a191-2176-afec-1e2f-3463cfe39d4b;806942;806981;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w293R-w301/303AS#15.409477;0;92;7ed304bf-4abc-2178-41d2-6307490878ac;61165;61257;20211029;20170908;Constant;0;0;0.0;20211201;C;18
950#580#15.792305;0;766140;7ed304bf-4abc-2178-41d2-6307490878ac;61257;827397;20211029;20170908;Constant;0;0;0.0;20211201;C;18
950#w293R-w301/303AS#16.176576;0;2982;7ed304bf-4abc-2178-41d2-6307490878ac;827397;830379;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w1205L-w1213AV#32.909692;0;1624;1d80aff5-53cd-3d68-dcfb-972985125f8d;34065;35689;20211029;19700101;Constant;0;0;0.0;20211201;C;18
950#w1205L-w1213AV#33.076422;0;331887;1d80aff5-53cd-3d68-dcfb-972985125f8d;35689;367576;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#RS#33.284808;0;84950;1d80aff5-53cd-3d68-dcfb-972985125f8d;367576;452526;20211029;20160323;Helling;0;75;0.88235294;20211201;C;18
950#RS#33.476281;0;298054;1d80aff5-53cd-3d68-dcfb-972985125f8d;452526;750580;20211029;20160323;Constant;75;75;0.0;20211201;C;18
950#RS#33.655262;0;59964;1d80aff5-53cd-3d68-dcfb-972985125f8d;750580;810544;20211029;20160323;Helling;75;0;-1.25;20211201;C;18
950#w1205L-w1213AV#33.686472;0;2466;1d80aff5-53cd-3d68-dcfb-972985125f8d;810544;813010;20211029;20160323;Constant;0;0;0.0;20211201;C;18
950#w901V-w827L#10.879792;0;38;27a695c8-aacd-80da-21a4-3829a516b960;36509;36547;20211113;19700101;Constant;0;0;0.0;20211201;C;18
469#490#100.311623;0;81008;27a695c8-aacd-80da-21a4-3829a516b960;36547;117555;20211113;20160314;Constant;0;0;0.0;20211201;C;18
469#490#100.311623;81008;766767;a124e7f6-557c-ad16-9ece-d70643db394c;117555;803314;20211113;20160314;Constant;0;0;0.0;20211201;C;18
950#w803AR-w819AV#9.719077;0;109;df83ab86-6795-1a15-26d7-f5918ff04265;36470;36579;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w803AR-w819AV#9.966548;0;498724;df83ab86-6795-1a15-26d7-f5918ff04265;36579;535303;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#402#10.243738;0;60015;df83ab86-6795-1a15-26d7-f5918ff04265;535303;595318;20211029;20160314;Helling;0;-50;-0.83333333;20211201;C;18
950#402#10.364524;0;183455;df83ab86-6795-1a15-26d7-f5918ff04265;595318;778773;20211029;20160314;Constant;-50;-50;0.0;20211201;C;18
950#w803AR-w819AV#10.480347;0;50012;df83ab86-6795-1a15-26d7-f5918ff04265;778773;828785;20211029;20160314;Helling;-50;0;1.0;20211201;C;18
950#w803AR-w819AV#10.505717;0;1128;df83ab86-6795-1a15-26d7-f5918ff04265;828785;829913;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w209R-w235BR#11.832253;0;953;8cdddc1c-f396-3b9b-f735-52801e7ac82f;34065;35018;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#406#12.197204;0;729678;8cdddc1c-f396-3b9b-f735-52801e7ac82f;35018;764696;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w209R-w235BR#12.561699;0;39;8cdddc1c-f396-3b9b-f735-52801e7ac82f;764696;764735;20211029;20160314;Constant;0;0;0.0;20211201;C;18
950#w293L-w303BR#15.409776;0;141;0500c537-323e-47b3-9bd2-a2819daaf29e;61145;61286;20211029;20170908;Constant;0;0;0.0;20211201;C;18
950#w293L-w303BR#15.425968;0;32241;0500c537-323e-47b3-9bd2-a2819daaf29e;61286;93527;20211029;20170908;Constant;0;0;0.0;20211201;C;18
950#w293L-w303BR#15.454020;0;23856;0500c537-323e-47b3-9bd2-a2819daaf29e;93527;117383;20211029;20170908;Helling;0;-30;-1.25786164;20211201;C;18
950#w293L-w303BR#15.488245;0;44586;0500c537-323e-47b3-9bd2-a2819daaf29e;117383;161969;20211029;20170908;Constant;-30;-30;0.0;20211201;C;18
950#w293L-w303BR#15.522470;0;23856;0500c537-323e-47b3-9bd2-a2819daaf29e;161969;185825;20211029;20170908;Helling;-30;0;1.25786164;20211201;C;18
950#579#15.886428;0;703979;0500c537-323e-47b3-9bd2-a2819daaf29e;185825;889804;20211029;20190907;Constant;0;0;0.0;20211201;C;18
