PUIC;REF_OBJECT_BEGIN_NAAM;REF_OBJECT_BEGIN_PUIC;KANTCODE_SPOORTAK_BEGIN;REF_OBJECT_EIND_NAAM;REF_OBJECT_EIND_PUIC;KANTCODE_SPOORTAK_EIND;LRS_VAN;LRS_TOT;LENGTE_GEOM;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
c9e4863b-ac6d-4706-9d16-c80b0ab7c869;X0144;235d47a7-8aea-4267-9c6b-c94eca3e1115;V;X0260;a5a56cad-cc8a-4b0f-b28e-af835c3c2a8d;V;0;88420;88420;20211201;C;18
c9ee70f2-2cd0-4ed2-b26f-f514941c0099;884;5d88eb94-ce8b-4d91-9f93-71b4d023dca4;L;SJ_884L;236b6d68-f00a-445c-9e77-5826118e93c0;;0;209939;209939;20211201;C;18
c9f2bef4-ec57-47aa-a660-fee0f7cc33ca;812;64b398d9-6453-4ab9-a36b-52225dd08509;L;ES_812L;d6983905-a377-424d-9511-40b07eeba1e5;;0;240514;240514;20211201;C;18
ca084946-2351-4ef0-b4d6-e14c4f42fa88;02AU;8bef68b5-5178-4f34-bb62-7202861c3343;L;02BU;5fed762c-1560-459b-b446-29aa901049f3;L;0;69459;69459;20211201;C;18
ca101e81-262d-4184-b9a0-5aa66d77ddb4;63;38601bc1-ba87-408a-a76e-104e629f3943;R;75;dbe6c594-d4f9-4abe-8315-f65f7e4c69be;L;0;578368;578368;20211201;C;18
ca168546-5066-489a-8455-f2ccb90718de;1;e091c5ab-57a1-44ec-ae7b-d7a48ce839fb;V;TI_1V;b94925fc-2445-4589-9d56-3eee9e2ad711;;0;242697;242697;20211201;C;18
ca1ee6e3-f961-4823-ac62-5b9dab3c620c;161A;61c0c841-7fa3-416f-89eb-b0de9befc9de;R;245;4aaad4a9-788a-4a89-9d35-05bc5e4708bd;L;0;977317;977317;20211201;C;18
ca23888b-cc9d-4c99-b182-17395ffb5d83;1133A;5a592c57-b41c-4950-ae71-daebf28e6315;R;2195;d4bb69e4-4bb7-4833-b480-73fccffc7fc9;L;0;2968571;2968571;20211201;C;18
ca2c78a0-81f0-4f57-98db-dc0a50e83f7f;7;9ec282dc-d5fa-419b-b96b-d233f2520e06;R;31;2a7da022-f2f2-4c32-a797-f924c58c9f32;R;0;257207;257207;20211201;C;18
ca35ba85-8bb5-4003-9bb0-fd0b103cb710;X0024;d0f5b8dc-bcdc-4161-a451-ecf95279a90b;V;X0215;029b0ac3-437f-438d-951f-c7b62ffd6df2;L;0;159754;159754;20211201;C;18
ca3877b1-c57d-4dd1-80a5-0b5bc6c7f319;297;377d4924-d625-4124-9e43-fbb0b0ce1c38;R;SJ_297R;89b97284-7844-40e3-a6d3-3ce7042a6505;;0;189689;189689;20211201;C;18
ca39495e-27c1-4215-b89b-541f38d8975d;805;72eada09-9c8b-40ce-889b-f4820da6b8da;L;807;dd02d923-7ad1-4657-8d96-f1c66d5e79b7;V;0;40725;40725;20211201;C;18
ca3ba605-7706-4678-a219-f1bb9d1d0ef6;855;13624f2a-d355-4628-99a6-26db2c9559c6;R;875;53fa33bd-fd4b-4811-87ff-332cab026e10;L;0;357820;357820;20211201;C;18
ca3c492d-3d35-4db3-9876-51dc88a93697;1071B;c1b33353-df86-4c36-8f09-72c9bc0349ca;R;1073;f8ceeb67-ad2b-47e0-bb8f-d26b3ca7b1d0;R;0;99250;99250;20211201;C;18
ca3dee0b-d786-4eea-b1c4-f742c3645248;331;d04947b0-014b-4e98-b525-17c5dd1aefc9;R;373;ea3249d5-e1e2-4ceb-a01b-76c152ac20a9;L;0;2784620;2784620;20211201;C;18
ca3f7fb7-347d-4053-bcec-290d47d91d61;917;c15085f9-9053-4004-972f-77b9a78638ab;L;K916A;b5f974ea-16ab-4b51-aeb2-efd913449e86;S;0;29057;29057;20211201;C;18
ca4015d0-2aab-4882-bf2d-fc4de08dcf0c;X0062;59e484ad-dfe8-4dfd-95d6-b507f0b0c2a2;L;X0237;b3c981a4-e91a-4979-b197-d0fd5130de1b;L;0;376275;376275;20211201;C;18
ca419760-afb9-4bc2-a5ff-514759efd31e;137/138;86885197-670a-4785-bbc3-c591755a9f9c;Q;139;b1fb0216-8bc1-4b08-9c0b-9f627d2a7cfc;V;0;30780;30780;20211201;C;18
ca4856ff-9387-4b35-b96e-b1428a54437c;2237;e24807c6-d8b6-45d4-8054-26d724bf054b;R;2239;f49549d9-165f-4d4b-ace4-f0a242ea33ed;R;0;127638;127638;20211201;C;18
ca51be61-7f2e-4516-90af-6b4e3a864192;1323;70c07691-910a-4339-80b7-8c3ca330a9e2;L;1325;f38acba4-586a-4715-a2f1-752e2a22ef10;V;0;41483;41483;20211201;C;18
ca524a58-810b-4b25-84fc-59bb063f15d3;2133;7558cb19-d08c-4ecf-9012-efc9af0d2555;V;2161;f1312c6f-b9f5-4840-b3b0-0fc31b3675d4;V;0;300702;300702;20211201;C;18
ca58619d-f8b8-447b-bafc-688f28ab1441;17;7bc155d2-8820-49df-bfab-0ad28bd25474;R;ES_17R;13e851fc-a98e-4f09-beeb-0d4bc4d8d440;;0;318642;318642;20211201;C;18
ca5e183f-54df-4bba-b98b-556661297db9;92A/92B;3a813351-5b73-4cb2-9882-90fbedafeb97;S;96;d72ffada-1b1a-497c-a92d-5d2468a2e21d;V;0;131742;131742;20211201;C;18
ca624ef8-53ce-48fb-a991-408a26c5fd3a;631;b8c02a37-6df3-4d21-90f9-a3999b3239df;V;633;c02d59ff-cf75-4987-b9de-9a8b026ce88a;L;0;35767;35767;20211201;C;18
ca655e2f-e7e9-4f6e-bd20-8f59e403ff61;351;dc0ac4ea-b31b-4ca8-a257-5b8a8cdea15a;L;363B;3559ce78-733c-4d30-8d26-0d28cc505b16;R;0;5449056;5449056;20211201;C;18
ca6a2748-5fe5-4250-a590-fbd2cb9de7ba;231A;211a2ac5-6e2e-497f-a7f8-11e639fe87fb;L;231B;a880bd84-9843-4587-9e2c-f6d43598e0fc;L;0;61759;61759;20211201;C;18
ca6add72-7a98-4948-847c-c2a141b5cdc0;55A;7483aa9c-8103-4657-81ba-885b0a0a448f;L;77A;d968a4a0-1b3b-4563-b7ff-4db521161cf6;V;0;90711;90711;20211201;C;18
ca6cc50c-2f44-4e08-9dcf-da0c5cf82d3f;309B/311A;626b9290-4648-4259-872a-883a5bc8e35e;P;315;e4685e33-38a7-48cb-aa9f-8ad610b4c552;R;0;90821;90821;20211201;C;18
ca749380-f9ba-4628-831b-4d3bfb5ab59c;121A;19689b4f-9fa1-4a8b-99bd-fedc48cc81c2;R;123B;b990b8ff-9a6b-423a-b103-2d71d556c4b1;L;0;151529;151529;20211201;C;18
ca7bbf0e-91c0-468b-a661-bb1ae15c66be;61B;6c5858d0-21f1-4446-8167-2e0f80413d64;V;1031;1d332c9a-4dd1-40a8-ae64-b167141d3a33;V;0;12118347;12118347;20211201;C;18
ca7cd20e-53b9-4a45-bc18-a25ce4768acd;230;f5faddb6-379f-4da6-9e53-65949520b5bb;V;SJ_230V;1acf42f4-93e1-4fce-a9b4-eb4dba4c187d;;0;163934;163934;20211201;C;18
ca800ce5-325f-45a3-a784-c57137e1d81f;373;57dc68ac-8240-4676-a2ff-d26eef15f599;V;375A;5bda9c2d-c65a-420f-95b8-d6e281b02326;V;0;51920;51920;20211201;C;18
ca84756f-1e78-41e4-a90c-8bd95b775d53;22AU/23U;47e1fb6c-2dd6-4192-b882-35174294df57;Q;SJ_22AUQ;b52dbb3b-7314-4fd2-abe8-6e189da925a2;;0;354645;354645;20211201;C;18
ca86a928-163b-4e2f-a5e4-a71cf29b1b29;1117A;e93a49f1-3ee9-48af-b281-d1992f24b9c3;L;1117B;783b170c-5681-4de9-a1c8-95a83322be3e;L;0;125129;125129;20211201;C;18
ca877773-adb1-4ba4-9c90-940abebebffe;913;f5b86f9b-018e-4971-bcab-93dd006a290c;L;914;8629c3bc-eafa-449d-ba24-8a0dbed4c3da;V;0;41714;41714;20211201;C;18
ca8a7fad-3bd4-4fc7-9318-b582c9651d04;195;af6bba36-d268-4f1d-9d08-8debd4d052cd;V;427B;4d929fbb-62f6-470e-a440-6605c7831bed;L;0;3470660;3470660;20211201;C;18
ca90e4a1-73a5-4daf-b2e1-f48ce4318037;99;b40ba395-4d6a-40ca-8ab8-03baf4dd3263;R;50;23118552-ddf5-4258-93f5-7b8239e7ff07;V;0;105866;105866;20211201;C;18
ca983ee3-7857-4d76-8431-77504871dbcb;272;7e269c56-2715-4000-ae27-69a0dad77bfc;R;SJ_272R;d75595eb-84cc-4767-a8ae-5654ed61b2da;;0;229188;229188;20211201;C;18
caa56785-8191-4341-8407-8beff90b070c;1321;83bd1742-9ddc-4e9f-b36f-2ac8f3b9148f;L;1323;00781ea6-3fa4-4f26-afc2-02f1ed384d99;L;0;99955;99955;20211201;C;18
cab137e6-b64e-45b0-941e-a5c6a6e525f0;33;0c103f0a-03ca-44ee-894b-3c35e2444ab7;L;919;55efd671-4c45-4a8e-b3d8-1eb836b0cb70;V;0;33102;33102;20211201;C;18
cab669da-e4ca-4dc5-907d-070ee2542020;91;2e7ab718-471a-4b84-aec5-1e9cff40a90e;R;99;ba09a5b8-bb3a-425a-b872-faeeba19ed38;R;0;196217;196217;20211201;C;18
cabd23b5-d71b-4de2-82c6-012cd45c94af;317B;ea32e545-0b3b-46dd-ab0f-6e49d15e568d;V;5001B;f32502ca-748d-4227-a6ca-a4fee60e31b9;L;0;2225860;2225860;20211201;C;18
cabff9b9-d55d-482b-9fa4-550263897caf;867B/868A;ba461fa1-e001-4243-a556-f8636c4e133c;P;870;4a686e51-0826-4835-9642-611196e3c28a;R;0;46314;46314;20211201;C;18
cac75218-6c97-4b15-80f7-1b726c8a08f1;133B;8abcf2d4-01d3-4145-9e97-58b1c14df31a;L;K131B;caa12a0e-86d6-4396-a7cb-ca6892626770;T;0;28196;28196;20211201;C;18
cac833e0-3874-48e9-8c66-19b237229f2d;1113A;ec03f30b-6411-499c-9c3a-889334bb5a5f;L;1177;bdb684cd-9f4c-47ac-a5ce-0d983c5b2248;R;0;2172260;2172260;20211201;C;18
cacc1ad1-53de-4bc1-9069-58613a7d2fc3;22;98447876-8136-4c65-b1a6-44e9cc5b0da0;L;981;d4379ae3-b2ae-46d9-a3df-f385f24a3816;R;0;911260;911260;20211201;C;18
cad2eef1-24c1-49c8-9006-e1ad5e648d24;970;5b300869-6ee2-4f54-b42d-3de48d3688bf;L;971;4b4a82b1-c8dd-45c9-be53-8663629c2179;V;0;69804;69804;20211201;C;18
cad98f03-da42-492e-afe3-1a1f97aeeece;22;065d85ae-cb26-4aeb-8604-20fbe6a59f9b;R;23;cec0361e-01fe-49bf-9c9b-07bd69832773;V;0;41324;41324;20211201;C;18
cadb6358-df29-45d9-b20f-3a41981bc0bf;337A;cf1aeefd-cd81-4588-85e4-3b580bacddb4;L;341B/343;37cf9c96-cebe-4d6c-b698-495979f94f33;S;0;424380;424380;20211201;C;18
cae2a11e-e972-4ba5-9126-ee141861b7ad;110;62284a0f-c040-4bbd-a912-66f16c12f12a;L;X0110;a46523f3-f513-4de3-bda0-141b6cce9b8a;R;0;220305;220305;20211201;C;18
cae6fb42-e0cb-4941-95e5-ff6175485984;251A;09ef82ad-641e-4a33-b573-7900405209bc;R;249a;7808260a-6bbd-4d1f-a0dd-ec9607e65ea9;T;0;29454;29454;20211201;C;18
cae8db59-7313-4fcc-9ac6-986fddc9131f;1367A;a6fe3d62-d7c8-4d16-bfe2-22eba9037ee5;L;1371A;5d8c534a-7f40-4c7a-803c-5808596d4ea7;V;0;388216;388216;20211201;C;18
cae9a2b0-6521-46cb-8b75-382db16c0ca7;7A;24e546e7-2286-4b26-8ff4-c113901ccc31;R;7B;e81db741-eaaf-444d-a8de-0612897cf292;R;0;115405;115405;20211201;C;18
caec8889-207d-499b-abc0-fc6a555bc428;101;e0448a15-75cf-40c2-b3cb-76cc70915e26;V;4479;8468fb80-1f77-40e5-b59a-1ce010cf52c4;R;0;11225898;11225898;20211201;C;18
caeda052-db2e-472c-9a91-e7322cdc2146;437A;1b80441e-4701-469d-9d5b-0748343a48c9;L;437B;b713f500-9f46-4d3f-92cd-6a2f9274ac4e;L;0;100070;100070;20211201;C;18
caf141ac-e65e-4560-bbdd-c851d6fee6f5;1249B;f41e8c3b-3ceb-487d-a2d7-13f4c182d419;R;K1249;07ba37d5-533c-461f-86ca-195b3cb207cd;S;0;30794;30794;20211201;C;18
caf5381c-acdb-444d-ba1b-4815a85683c1;802;4f2f2a14-5981-46ea-81b3-a7f14f92b423;R;807;baeff969-60df-42fb-a3ec-36069478eeb0;L;0;660803;660803;20211201;C;18
caf887d2-0239-4d41-8c9a-43cc10768a89;5;3d4c5b73-3c01-4d28-84b3-904e666b4bfe;L;6;c21fd339-a337-46f4-b5c2-c198896aa5be;V;0;55695;55695;20211201;C;18
cb044e7c-c9f7-44f4-8d32-0d31825f370a;71;6a7b23eb-8325-43b5-b749-880a89b7a7b9;L;76;bf482278-cea8-4d79-be45-ad7437aef13f;R;0;505711;505711;20211201;C;18
cb086587-14de-4cfc-a4f3-15b9f2e9c777;331;b9891c16-e951-4602-a03b-2f7e73f0fb7f;R;332;a625506a-f07e-4af3-bf4a-3c7d76e01fd4;V;0;34285;34285;20211201;C;18
cb0b9bb8-e9e6-4ef5-ac27-2662d12ce4c3;634;85e91c8a-ea34-4fe9-96e6-69688e2d420c;V;636A/636B;635696d2-ccf8-405b-bff7-44ba881966d7;Q;0;22272;22272;20211201;C;18
cb10f273-143f-4af9-9fd9-899279f9f285;91B;f50bface-be94-4d26-b4b7-d7e4df25dcab;V;95/97A;7e8ff9fe-d502-46a6-ac3f-5f778371ddb8;S;0;25516;25516;20211201;C;18
cb13c018-b6e2-4172-a2fc-c56bea2fb310;4221;36e91324-0e8a-4921-b01a-48feaed44ef9;R;SJ_65R;988ccda3-5b52-4a1a-8311-9425aa48fcfe;;0;12920626;12920626;20211201;C;18
cb154bb4-f697-40df-8991-bf050848311e;81B/83A;5f6f0dcd-38a3-42c0-9408-66edc8f2d297;P;97B;68c1303d-594f-4518-bad7-d8e7c943cd30;R;0;382747;382747;20211201;C;18
cb1ea9c5-fbf6-4553-a9f2-d5578858faad;271;b5363daf-742d-40ae-974d-5816f444f842;L;277A;b7f5d5ba-1b34-4bf8-8500-630af98fe3c4;V;0;71575;71575;20211201;C;18
cb20f597-9ec5-4f0b-99ca-d2ac7c9b09de;203;eeadfc16-7c9d-447a-bc20-3ee25cde5a00;V;205;b936b590-e537-425b-ac0f-bb81b4361ccb;R;0;45358;45358;20211201;C;18
cb2d2b9b-09c9-422a-bce4-252d5b4d33ee;91B;d75257be-aa44-4d42-b4e0-f7073b2d6fb9;L;93A;3e9c0006-653a-4134-8af9-5758215d1944;R;0;61704;61704;20211201;C;18
cb33884b-d315-48b4-89bd-e7e428811d66;115B;029a316f-6c79-402f-b5ae-b1ea090b6813;L;115A;67d43199-55ca-40ec-adb1-5f73e23689ea;L;0;77581;77581;20211201;C;18
cb3f2c39-ff26-4e79-b16a-a20e2cc58f72;85B/91A;043d7859-ffa8-447b-94c7-216d6a632538;T;93B;3c2de733-064f-4631-a4cb-22f8fad56d53;R;0;51332;51332;20211201;C;18
cb41bfca-3443-4259-98b5-6a4d9beb8642;405;052e2a5a-f216-4f81-8f4a-5a738127e4d8;L;413;882cf827-e60d-4e8f-ad54-ff8c2d46e60a;L;0;139555;139555;20211201;C;18
cb5076de-fcba-423c-809c-fb8be4dd6628;4601;772a170f-ebef-4b5c-bd27-f3ff0dc772b4;L;4603;76aa0819-819e-4e41-84cb-7218f48646bf;V;0;40650;40650;20211201;C;18
cb50d4ee-7b85-4c1f-9754-13421151f4c7;411A;eb16c433-daac-413a-8871-789fa47f05bb;L;415B;2f67c787-1439-4237-9e20-4c731861556b;R;0;97750;97750;20211201;C;18
cb512c0d-d19e-45ac-835c-ee0f077e9e98;107B/109A;18920276-6afe-49e9-8707-7b49d70a8a93;P;133A;6798a825-39f0-4657-89d3-9ddabc265741;V;0;237617;237617;20211201;C;18
cb514c28-115c-4665-8d7c-f6396602854e;1101;4a4bf161-1eb3-491e-bccb-9370ff01f25b;V;1103B;dd2ee3bd-5008-467a-896d-bd1c813bd3ad;L;0;134136;134136;20211201;C;18
cb51556e-bf92-4620-bee0-1f350856aae4;463A;2e81b0b9-13a5-4519-ac6e-55e9ccf9b311;R;1183;1c1472ab-b4f7-49ac-8603-feace3c4879b;L;0;3602305;3602305;20211201;C;18
cb569a7d-f19c-4c0a-80d8-f93df13b83e0;558;32c756d4-3c2a-4e00-b979-61db37a6a297;R;629;2ad9e916-f474-4aee-89fc-a805151f4ca1;R;0;571186;571186;20211201;C;18
cb5802a3-a1eb-472d-b028-823f721c25f9;1129A;d743d675-ad6a-469b-ab99-651d0ad60505;L;1133B;4f580928-b1d1-4530-9998-d652c63c6159;L;0;91900;91900;20211201;C;18
cb58d244-a3c2-426a-9d1b-e169e8fa6698;968;d8ef29c5-1eaf-400c-af5d-1a42b4d28a6e;R;SJ_968R;2dcde368-2dd1-4935-9190-675b7d2ee952;;0;312609;312609;20211201;C;18
cb5f9b0e-89dc-412a-ae39-f6ba3030ca04;21;20a73f2e-1ae3-4abe-b261-1b7ef757fcc0;R;27;647cea15-1df5-496f-a0b4-1cdda0985bc3;V;0;40832;40832;20211201;C;18
cb62cfc6-f29b-4d46-8e65-f7667bdd0df8;135B/137;fba2170c-45a9-4475-98fa-e372479c39cb;P;145A;f2df1477-b166-4117-976f-18223603126f;V;0;28821;28821;20211201;C;18
cb639b65-4740-4c29-ba8f-5165a863eb0a;669A/669B;e5c41b47-70f0-4c73-9bf7-db392ad5cdd6;S;670;7108e8f9-11d0-4261-b97e-b0de8dadea50;R;0;50547;50547;20211201;C;18
cb6a8d58-f42c-4291-bcff-f165001d71b4;39;85c45486-d2ce-4502-b813-dff54fcb0ae6;V;51;9cff18cf-441d-452d-a2a8-d84a717f5b2c;R;0;1189589;1189589;20211201;C;18
cb6c9b02-3db6-49cc-929f-558e434c69b1;5153;1f02e084-c589-4c83-aec7-e625c7fcaa10;V;50;c383183b-987f-4811-a5d1-88b0a3982ec6;R;0;12318818;12318818;20211201;C;18
cb6e1624-46a2-49fb-96d4-66a44e7d2369;231B;3f052a25-d451-4ee5-8437-423f194b4af9;V;233A;b87c9ab8-8750-4a79-911a-628607956610;V;0;32401;32401;20211201;C;18
cb77460a-6907-4bab-ae86-7eae7a71fc98;4245;888f9500-8c95-4d5a-b6f3-54264737ea3c;L;SJ_4245L;299ad1c1-e30f-43f1-bed7-92ae3b1f9db3;;0;117902;117902;20211201;C;18
cb77a5f6-de03-4391-bfae-1589c96f56aa;115;c765990a-e168-460c-8df4-ff7e5ff04a07;L;125;2a7548a4-b26a-4aa3-9bd2-760cdda4c51e;R;0;342062;342062;20211201;C;18
cb7c906e-4413-424f-87bf-9b9336d0b5c2;952;260fd289-c596-4ed4-84ac-8123e866c43f;L;1011;c49be173-0577-46ca-963f-238f2b37db56;V;0;146541;146541;20211201;C;18
cb808ade-c31b-4f9b-b228-591e7c57bb3a;167A;2b3ea064-ec9a-49a7-9e83-287e01d64a3a;L;K165;8d5619a1-e49a-4ca8-b715-f078365ad0ca;T;0;30801;30801;20211201;C;18
cb826db5-d488-4d0c-819d-63ea29e8323b;105B;ce62503c-18b1-480d-8c86-420f3fa45dd5;R;901;6cf7a4e2-a17b-4e9f-a543-ba7f0226e6e4;V;0;72651;72651;20211201;C;18
cb889131-de85-4d59-89f0-873442fbb763;4047;65674a93-d6c9-4dd4-9163-ae4261a665b2;V;4051;ecb79aef-c739-407a-8145-91774b8995a4;L;0;42997;42997;20211201;C;18
cb98e3b2-c7f2-40d0-872e-c96e84eb4137;1007/1009;8c87b8f0-cf9e-4221-9c48-bbbc218da7b8;S;1011;35e49d13-1b75-4be0-a240-d5fe50ed7b81;R;0;51602;51602;20211201;C;18
cb9b3a17-0dc7-4ee6-bbf5-915a54b25e5a;80;80f57707-3772-4207-96a2-196eefa705c3;L;ES_80L;ddbf3dfa-ba1b-4bb2-9754-0c3db55d0c79;;0;331880;331880;20211201;C;18
cba0fa48-1aa6-46a6-b089-1a40f9577207;X0116;41d66a24-eaff-4936-b84f-41197e4f61e5;L;ES_X0116L;c819eaf7-5736-43f7-8501-0d219e4a5bc1;;0;34088;34088;20211201;C;18
cbab113b-3f53-4aad-a5d8-a9d9e2b7036b;904;3bce1c84-4440-434d-bdf5-a8d828b90fe9;R;909;792d5b77-0911-4dcb-8cb5-5a008b9d16ad;L;0;589043;589043;20211201;C;18
cbafc01e-5f20-4562-bd8a-cd2c5292250d;2327;e17030cf-80a6-47da-bf15-1497affec6ad;L;2331/2333;fed2c116-6d20-4d81-bf84-2f6fe4076f63;Q;0;53871;53871;20211201;C;18
cbb0a128-5811-4431-82a6-16c4740520a8;913;f845049d-9c86-440f-877d-8c3ef30cd011;R;916;72110e9c-03f0-4706-96c2-0d097fff6e44;L;0;256046;256046;20211201;C;18
cbb5c5fe-855f-4e42-a502-5dd3587b5e66;1199;2953269d-5598-459f-80df-26ccd63dbecf;L;K1193;50354b60-331f-4e8e-bfb6-a6609e56abf2;Q;0;30879;30879;20211201;C;18
cbb6a91d-0ac9-4ae9-b2f7-6549b5f10e04;867A/874;17b2a3e7-99ac-44c1-870a-3c584b5b74bf;S;867B/868A;ba461fa1-e001-4243-a556-f8636c4e133c;S;0;41148;41148;20211201;C;18
cbb9e409-40aa-476b-ab6d-ed4345ef49a6;926;0b478e60-3af9-40f0-9d51-6090f9784bd2;R;SJ_926R;d458d03b-c8ad-48c1-a0c6-31b2ea8fdb7e;;0;147576;147576;20211201;C;18
cbba5094-a6ad-48a4-9141-31a83a48e305;1;2cdf71c2-3c74-4df6-a90b-8043aef1cf7f;V;3;3664710c-f738-48c3-a8a7-145825f9575b;V;0;235839;235839;20211201;C;18
cbbc63da-cb9b-4f62-a464-bb7435e51fd1;912;a507ec5d-e32f-48e5-91a4-9608d907588b;V;915A/915B;8b1c7db3-b474-4304-84bd-6589ac6aa96b;P;0;31230;31230;20211201;C;18
cbc50e9a-907e-4c29-9fd8-1e8de69a6dad;108;76dd0b7b-5b89-480a-a284-beae6c4b233d;V;141;f95c26fd-224c-4be5-be79-94b0a006a1d2;V;0;237515;237515;20211201;C;18
cbc5e19e-3eef-471a-9f0d-b670e765d739;906A/906B;f4c9303b-0b34-4f86-a816-9431cecd3562;P;SJ_906BP;56e1cee9-4f88-4796-a505-f743a61861dd;;0;399402;399402;20211201;C;18
cbc954d0-8166-4d56-af00-d6b264537b57;1581;5fe27006-10c8-4de3-9ae1-0a87413b225f;R;SJ_1581R;ff7a37df-13f0-4875-a198-d2e805a0bdf6;;0;115344;115344;20211201;C;18
cbd6c094-26d4-41e8-b9d0-3b1c41ca5d0a;920;2bfa0329-0012-40e8-8bc1-f16e0c7b5169;L;SJ_920L;61308dd8-bdd4-45d2-b451-0a797a643e3c;;0;637163;637163;20211201;C;18
cbdfa9f5-6d29-4a51-9f5a-123d21ea794c;X0072;9485a2f0-1e02-430c-89c0-7cbce38f7078;R;ES_X0072R;3153eaa7-fac4-4bba-b65a-064bd911f5da;;0;93499;93499;20211201;C;18
cbe6b5da-2dae-4172-a5cb-bef5a812c7ac;13;53065b8c-aade-4293-b43d-41a036fe8bfa;R;25;c604913a-8ada-4e94-9029-4f42df7a1c1f;L;0;980200;980200;20211201;C;18
cbe8cf74-ecf3-4580-966f-04b70a03066c;7;7109a542-d85d-45b6-8ea9-e362986ec18e;R;10;70b4acad-651b-4d64-a664-173e30df332b;R;0;204669;204669;20211201;C;18
cbe9239a-24d5-4bb4-b928-fad5e619503a;303;73330584-dda8-42db-b9e3-b78b593c89ce;V;304;9ecae6ae-e94c-40ec-a2ba-7c6e9b2c0696;L;0;29392;29392;20211201;C;18
cbeb051c-a82d-4dee-ba96-e45d5507c865;115;6adc3b65-06d0-40a8-a53e-c2131a5f6545;L;117;460b5b3f-63cf-46fa-810b-58599b043834;V;0;37975;37975;20211201;C;18
cbeb45c0-9f1f-4cce-847e-2ed6a60a6578;225B/233A;a33909a0-490d-4aa8-8e93-bbc28b1bbeb6;P;233B/235A;8ffe4ebe-d195-4e7a-b695-74c6e42e9ff5;S;0;41608;41608;20211201;C;18
cc014297-3a6b-472d-a11a-e6c0dca4db5b;518;753a4cc8-a252-4b89-afc1-c1c8172af86a;R;519;e0137eb2-a699-4ffa-b6d5-f10feee8a756;V;0;35131;35131;20211201;C;18
cc03d05b-018f-487e-8717-1aa41578cbfe;953;a738c758-bfe0-42c4-b377-42e73e8933f3;R;954;2246eff8-075c-42d3-97b6-14713e0b6d41;V;0;26839;26839;20211201;C;18
cc07d032-d174-4896-9f3f-721a8553f62f;55B/904;47d3bb8d-0ffb-419c-bedc-0c87ef30b051;P;924;781b23a1-1091-4832-a45d-c35f742ebca3;L;0;556309;556309;20211201;C;18
cc090458-cee4-49fc-b123-11baf0d10d94;65A;2a995702-c9d8-4946-93f0-5a640459ec56;L;65B;373b11ae-8e4b-4b12-8d09-02bb083d6a38;L;0;56148;56148;20211201;C;18
cc0940de-bb2c-4f18-9b29-9a99cd0b36d3;97A;2bfe0560-a620-4df6-b8a5-12ca49fd63c6;R;143B;6b72e898-ca37-46be-b5f5-1e226baa7f62;L;0;14634119;14634119;20211201;C;18
cc0b443c-cc8a-4f89-b81a-ac3c53ab71f5;391;48578229-6b2d-46d0-aa3c-50dc093c8f2a;R;SJ_391R;f6c3b5c5-376e-4f92-b576-745aaa1c8341;;0;223398;223398;20211201;C;18
cc0e9e1c-2610-4f85-8d4f-343a285426cd;1287;7860f9ad-e56e-44b5-aa0c-efb0c7a846dd;R;1289;dbaf29ae-b285-474c-a3cd-0438e8085411;R;0;179381;179381;20211201;C;18
cc0fac8d-370b-4e2c-b224-0522c583994a;1135;2eea5cf3-4865-453a-be66-14f6d4d27426;R;1185;bb267c30-f153-4c38-8c82-35c511485e4a;V;0;111360;111360;20211201;C;18
cc181f49-6f6c-40ac-8ec2-d2ee46145664;K179A;6b97d3b9-8aa7-428c-9828-d8f5a6e7d5cb;S;K179B;eedee3d9-ed3a-4525-b3f7-6837a54e53fa;P;0;4048;4048;20211201;C;18
cc1af435-54fc-49e1-8c54-811e048c5c09;922;876597f7-a997-4001-8380-10ec5809bcf1;V;SJ_922V;e5caadde-fdd7-455e-86d5-6af08eabbb0e;;0;249904;249904;20211201;C;18
cc1cbe27-4d39-4a66-8f7a-ae1ac396868f;20H;7d8a4c62-78be-4eb7-90c0-c882a03c1c60;R;21H;0d2f1dc8-1840-4a07-8b5f-33e074e4161b;L;0;323262;323262;20211201;C;18
cc232a2c-bf7f-4528-87d4-d1148d1ac83a;926;16951140-e16c-4f41-bfa9-00b3d31b430c;V;932;29b2b34f-327b-4116-bec9-758caf137d2c;R;0;42576;42576;20211201;C;18
cc235651-279f-4a23-8436-0892a3142416;183/199A;58f02946-7cce-4084-9714-8f346d91a866;P;199B;246a7e7c-6af3-43c9-99a1-a9c22d11fa93;R;0;88753;88753;20211201;C;18
cc257453-5e78-4f07-977b-3dff62ba5408;X0027;0781602d-4b21-4dd4-85b6-9411e8d149fc;L;X0238;dce55f0a-fd6d-464b-973f-cb197ce2988a;R;0;262133;262133;20211201;C;18
cc281971-498c-4173-91f6-37d0eeee1a73;323;7fafe4ca-6503-4694-ac27-0cb39940d35b;L;SJ_323L;9d4967f7-8c8f-4298-9880-15106d886ee1;;0;150292;150292;20211201;C;18
cc2994b0-41f2-493a-86a4-190a67c0d89e;59;6df33753-1851-4dfa-8261-f4cf38d85cf4;V;60;7026c83f-f900-4ab1-a792-d9d03a6fc7de;R;0;27052;27052;20211201;C;18
