SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
950_413R_26.9;;;;;;;;;;;;;;
618_791V_50.6;;;;;;;;;;;;;;
525_435AR_77.9;;;;;;;;;;;;;;
555_303AR_83.8;;;;;;;;;;;;;;
517_83R_69.4;;;;;;;;;;;;;;
938_4539V_1.3;;;;;;;;;;;;;;
586_139AR_80.7;;;;;;;;;;;;;;
564_1365R_23.8;;;;;;;;;;;;;;
542_1233AR_29.7;;;;;;;;;;;;;;
517_63L_69.3;;;;;;;;;;;;;;
478_1653pV_2.2;;;;;;;;;;;;;;
950_201R_11.7;;;;;;;;;;;;;;
950_215R_11.8;;;;;;;;;;;;;;
603_3137R_2.9;;;;;;;;;;;;;;
545_201L_23.4;;;;;;;;;;;;;;
545_185AL_23.3;;;;;;;;;;;;;;
506_99BqV_44.1;;;;;;;;;;;;;;
586_277BL_81.3;;;;;;;;;;;;;;
545_941L_22.2;;;;;;;;;;;;;;
625_283R_15.3;;;;;;;;;;;;;;
517_209AL_0.2;;;;;;;;;;;;;;
924_3633R_35.9;;;;;;;;;;;;;;
814_954V_100.8;;;;;;;;;;;;;;
217_121R_49.5;;;;;;;;;;;;;;
560_65R_24.6;;;;;;;;;;;;;;
550_975ApV_25.7;;;;;;;;;;;;;;
451_8V_1.2;;;;;;;;;;;;;;
555_245V_83.6;;;;;;;;;;;;;;
618_185AR_50.8;;;;;;;;;;;;;;
618_251V_50.1;;;;;;;;;;;;;;
478_1141V_0.7;;;;;;;;;;;;;;
128_23AR_12.4;;;;;;;;;;;;;;
666_4245L_48.8;;;;;;;;;;;;;;
508_2007R_90.2;;;;;;;;;;;;;;
618_857L_50.6;;;;;;;;;;;;;;
555_221AR_83.4;;;;;;;;;;;;;;
527_101BpV_17.4;;;;;;;;;;;;;;
166_2153L_135.6;;;;;;;;;;;;;;
514_911V_18.1;;;;;;;;;;;;;;
131_12qV_17.3;;;;;;;;;;;;;;
519_21R_46.0;;;;;;;;;;;;;;
115_31BpV_6.1;;;;;;;;;;;;;;
950_7V_6.4;;;;;;;;;;;;;;
017_435AR_40.8;;;;;;;;;;;;;;
485_40R_100.9;;;;;;;;;;;;;;
490_141L_5.1;;;;;;;;;;;;;;
506_165BR_44.4;;;;;;;;;;;;;;
817_1223R_115.1;;;;;;;;;;;;;;
924_3555L_35.5;;;;;;;;;;;;;;
478_1187R_0.8;;;;;;;;;;;;;;
604_13AL_47.5;;;;;;;;;;;;;;
950_201V_7.7;;;;;;;;;;;;;;
485_139V_202.6;;;;;;;;;;;;;;
614_2123V_47.5;;;;;;;;;;;;;;
624_155AL_31.9;;;;;;;;;;;;;;
520_801R_1.0;;;;;;;;;;;;;;
588_863V_2.2;;;;;;;;;;;;;;
133_1129BV_19.2;;;;;;;;;;;;;;
606_101AL_0.8;;;;;;;;;;;;;;
611_2305L_105.3;;;;;;;;;;;;;;
116_1379L_33.0;;;;;;;;;;;;;;
501_31BV_80.3;;;;;;;;;;;;;;
163_163AR_43.6;;;;;;;;;;;;;;
618_17BV_58.8;;;;;;;;;;;;;;
081_963L_74.7;;;;;;;;;;;;;;
534_1083AL_45.9;;;;;;;;;;;;;;
545_261BL_22.6;;;;;;;;;;;;;;
516_918R_1.7;;;;;;;;;;;;;;
586_157BL_80.8;;;;;;;;;;;;;;
531_183AL_35.3;;;;;;;;;;;;;;
478_1175R_0.8;;;;;;;;;;;;;;
585_1165AR_8.4;;;;;;;;;;;;;;
805_7103R_102.0;;;;;;;;;;;;;;
506_31BpV_43.2;;;;;;;;;;;;;;
564_971L_23.7;;;;;;;;;;;;;;
163_1021L_43.6;;;;;;;;;;;;;;
478_1027L_0.1;;;;;;;;;;;;;;
009_115AL_148.1;;;;;;;;;;;;;;
073_905L_1.0;;;;;;;;;;;;;;
555_239AR_83.4;;;;;;;;;;;;;;
066_5V_26.4;;;;;;;;;;;;;;
618_101BL_51.1;;;;;;;;;;;;;;
603_141BV_3.3;;;;;;;;;;;;;;
543_155AR_44.9;;;;;;;;;;;;;;
950_403L_26.8;;;;;;;;;;;;;;
503_177pV_42.2;;;;;;;;;;;;;;
504_927R_17.4;;;;;;;;;;;;;;
503_97L_43.9;;;;;;;;;;;;;;
479_1647R_300.6;;;;;;;;;;;;;;
823_6R_100.6;;;;;;;;;;;;;;
531_1225BpV_34.6;;;;;;;;;;;;;;
513_53AR_25.0;;;;;;;;;;;;;;
520_141AR_0.7;;;;;;;;;;;;;;
519_13BV_45.9;;;;;;;;;;;;;;
544_1083AL_0.1;;;;;;;;;;;;;;
802_809L_101.8;;;;;;;;;;;;;;
534_1019V_45.0;;;;;;;;;;;;;;
550_65R_25.5;;;;;;;;;;;;;;
927_3083AR_905.7;;;;;;;;;;;;;;
624_257AV_32.6;;;;;;;;;;;;;;
805_7121V_103.8;;;;;;;;;;;;;;
055_305AL_10.8;;;;;;;;;;;;;;
550_970R_25.4;;;;;;;;;;;;;;
564_953R_23.6;;;;;;;;;;;;;;
609_213R_28.8;;;;;;;;;;;;;;
476_47L_200.4;;;;;;;;;;;;;;
127_475AR_73.6;;;;;;;;;;;;;;
618_65L_51.5;;;;;;;;;;;;;;
950_962pV_12.6;;;;;;;;;;;;;;
143_851R_17.7;;;;;;;;;;;;;;
011_65V_68.9;;;;;;;;;;;;;;
924_2373R_37.4;;;;;;;;;;;;;;
437_957R_0.8;;;;;;;;;;;;;;
135_908L_45.1;;;;;;;;;;;;;;
437_982L_0.6;;;;;;;;;;;;;;
520_801V_1.0;;;;;;;;;;;;;;
924_3311L_34.3;;;;;;;;;;;;;;
542_1249BL_29.9;;;;;;;;;;;;;;
823_18AR_301.1;;;;;;;;;;;;;;
536_223AR_60.6;;;;;;;;;;;;;;
135_910L_45.1;;;;;;;;;;;;;;
536_299L_61.4;;;;;;;;;;;;;;
603_79BqV_2.5;;;;;;;;;;;;;;
815_916V_7.2;;;;;;;;;;;;;;
115_9BR_5.5;;;;;;;;;;;;;;
501_151R_80.7;;;;;;;;;;;;;;
586_83AR_80.4;;;;;;;;;;;;;;
618_187AR_50.9;;;;;;;;;;;;;;
478_1267R_1.8;;;;;;;;;;;;;;
531_867L_33.5;;;;;;;;;;;;;;
504_13AR_17.0;;;;;;;;;;;;;;
817_74R_205.2;;;;;;;;;;;;;;
133_1105AL_18.1;;;;;;;;;;;;;;
506_554L_43.5;;;;;;;;;;;;;;
544_1055AL_23.1;;;;;;;;;;;;;;
437_954L_0.9;;;;;;;;;;;;;;
478_1525L_0.8;;;;;;;;;;;;;;
520_65L_0.2;;;;;;;;;;;;;;
618_53BqV_58.9;;;;;;;;;;;;;;
553_275AR_21.8;;;;;;;;;;;;;;
508_2021V_90.5;;;;;;;;;;;;;;
618_855R_50.7;;;;;;;;;;;;;;
536_235BL_60.8;;;;;;;;;;;;;;
557_71V_100.0;;;;;;;;;;;;;;
519_75pV_46.9;;;;;;;;;;;;;;
501_942V_80.6;;;;;;;;;;;;;;
822_7207R_102.5;;;;;;;;;;;;;;
519_19AL_45.9;;;;;;;;;;;;;;
517_117L_69.3;;;;;;;;;;;;;;
527_99BqV_17.3;;;;;;;;;;;;;;
550_963L_25.3;;;;;;;;;;;;;;
553_233qV_21.4;;;;;;;;;;;;;;
519_97AL_47.2;;;;;;;;;;;;;;
507_239AL_93.7;;;;;;;;;;;;;;
624_229AL_32.9;;;;;;;;;;;;;;
617_701V_38.9;;;;;;;;;;;;;;
926_2053V_0.8;;;;;;;;;;;;;;
612_7AR_60.5;;;;;;;;;;;;;;
504_71AR_18.3;;;;;;;;;;;;;;
950_914R_7.2;;;;;;;;;;;;;;
603_83R_2.5;;;;;;;;;;;;;;
603_3081L_2.6;;;;;;;;;;;;;;
470_206R_304.8;;;;;;;;;;;;;;
626_37pV_32.7;;;;;;;;;;;;;;
618_793V_50.4;;;;;;;;;;;;;;
478_1513R_0.9;;;;;;;;;;;;;;
950_631L_6.3;;;;;;;;;;;;;;
618_139AL_51.0;;;;;;;;;;;;;;
531_1467L_33.8;;;;;;;;;;;;;;
128_61AR_13.2;;;;;;;;;;;;;;
505_317AR_24.0;;;;;;;;;;;;;;
501_916V_80.4;;;;;;;;;;;;;;
550_97AR_25.8;;;;;;;;;;;;;;
531_863pV_33.5;;;;;;;;;;;;;;
924_1751L_35.5;;;;;;;;;;;;;;
560_1271AR_24.7;;;;;;;;;;;;;;
603_41R_48.2;;;;;;;;;;;;;;
618_187BpV_50.8;;;;;;;;;;;;;;
545_924L_22.3;;;;;;;;;;;;;;
586_383AL_81.1;;;;;;;;;;;;;;
950_357AL_17.4;;;;;;;;;;;;;;
927_19L_904.4;;;;;;;;;;;;;;
011_802R_68.1;;;;;;;;;;;;;;
623_337R_17.8;;;;;;;;;;;;;;
613_904R_75.7;;;;;;;;;;;;;;
506_123AL_43.9;;;;;;;;;;;;;;
534_1087BV_46.0;;;;;;;;;;;;;;
039_5103L_107.6;;;;;;;;;;;;;;
924_343R_36.0;;;;;;;;;;;;;;
519_17BV_45.9;;;;;;;;;;;;;;
506_35V_43.2;;;;;;;;;;;;;;
618_867R_50.5;;;;;;;;;;;;;;
609_207V_28.7;;;;;;;;;;;;;;
124_906R_3.1;;;;;;;;;;;;;;
609_123BR_27.2;;;;;;;;;;;;;;
017_43AR_69.5;;;;;;;;;;;;;;
504_927L_17.4;;;;;;;;;;;;;;
555_239BV_83.4;;;;;;;;;;;;;;
609_41AL_28.9;;;;;;;;;;;;;;
544_1057AL_23.2;;;;;;;;;;;;;;
486_415AL_77.5;;;;;;;;;;;;;;
950_1007pV_39.8;;;;;;;;;;;;;;
501_927V_80.6;;;;;;;;;;;;;;
924_3635R_35.9;;;;;;;;;;;;;;
926_2076R_0.7;;;;;;;;;;;;;;
506_159AR_44.2;;;;;;;;;;;;;;
555_383R_84.4;;;;;;;;;;;;;;
551_103BV_21.7;;;;;;;;;;;;;;
586_91AqV_80.4;;;;;;;;;;;;;;
614_2149V_47.9;;;;;;;;;;;;;;
617_1197BV_40.2;;;;;;;;;;;;;;
486_103L_205.2;;;;;;;;;;;;;;
618_185ApV_50.8;;;;;;;;;;;;;;
130_3R_60.8;;;;;;;;;;;;;;
938_4625pV_3.6;;;;;;;;;;;;;;
625_337BV_14.8;;;;;;;;;;;;;;
046_255AL_41.4;;;;;;;;;;;;;;
544_1083BV_0.3;;;;;;;;;;;;;;
542_1185R_29.2;;;;;;;;;;;;;;
817_1209V_115.7;;;;;;;;;;;;;;
129_9L_29.9;;;;;;;;;;;;;;
012_313BqV_19.4;;;;;;;;;;;;;;
938_4515V_0.3;;;;;;;;;;;;;;
924_2325AL_34.7;;;;;;;;;;;;;;
625_291AL_14.6;;;;;;;;;;;;;;
485_43R_101.2;;;;;;;;;;;;;;
133_951R_20.9;;;;;;;;;;;;;;
520_811L_0.9;;;;;;;;;;;;;;
506_527V_43.6;;;;;;;;;;;;;;
527_931R_0.6;;;;;;;;;;;;;;
508_2157L_92.3;;;;;;;;;;;;;;
531_207L_35.5;;;;;;;;;;;;;;
924_3441L_34.3;;;;;;;;;;;;;;
133_1123AL_19.2;;;;;;;;;;;;;;
950_59BqV_40.8;;;;;;;;;;;;;;
924_355AqV_36.2;;;;;;;;;;;;;;
544_1077AL_0.2;;;;;;;;;;;;;;
524_261L_70.1;;;;;;;;;;;;;;
555_265AL_83.4;;;;;;;;;;;;;;
517_209BV_0.3;;;;;;;;;;;;;;
116_1371R_32.9;;;;;;;;;;;;;;
817_36L_160.6;;;;;;;;;;;;;;
524_299AL_71.4;;;;;;;;;;;;;;
540_149AR_81.3;;;;;;;;;;;;;;
551_109AL_21.8;;;;;;;;;;;;;;
544_1117AL_1.1;;;;;;;;;;;;;;
501_35L_80.2;;;;;;;;;;;;;;
217_123AL_49.4;;;;;;;;;;;;;;
478_1337BL_2.1;;;;;;;;;;;;;;
514_912R_18.0;;;;;;;;;;;;;;
924_3287L_34.3;;;;;;;;;;;;;;
503_103BpV_43.6;;;;;;;;;;;;;;
478_1033L_0.4;;;;;;;;;;;;;;
613_907AR_76.0;;;;;;;;;;;;;;
545_912R_21.9;;;;;;;;;;;;;;
950_1101AR_26.5;;;;;;;;;;;;;;
560_69BV_24.7;;;;;;;;;;;;;;
503_181BpV_42.1;;;;;;;;;;;;;;
522_173BV_57.8;;;;;;;;;;;;;;
517_119R_69.4;;;;;;;;;;;;;;
831_913R_200.8;;;;;;;;;;;;;;
927_21R_904.5;;;;;;;;;;;;;;
437_983R_0.6;;;;;;;;;;;;;;
927_954AL_905.7;;;;;;;;;;;;;;
470_80R_202.0;;;;;;;;;;;;;;
550_93AL_25.8;;;;;;;;;;;;;;
924_3781AL_37.0;;;;;;;;;;;;;;
553_235AR_21.3;;;;;;;;;;;;;;
518_105BV_63.3;;;;;;;;;;;;;;
143_903L_17.5;;;;;;;;;;;;;;
586_361BpV_81.1;;;;;;;;;;;;;;
506_193AR_44.5;;;;;;;;;;;;;;
617_1101BL_38.7;;;;;;;;;;;;;;
135_907L_45.1;;;;;;;;;;;;;;
609_19AR_28.9;;;;;;;;;;;;;;
924_3623R_35.9;;;;;;;;;;;;;;
560_81L_24.6;;;;;;;;;;;;;;
433_36BL_5.8;;;;;;;;;;;;;;
433_7R_6.2;;;;;;;;;;;;;;
550_941L_25.4;;;;;;;;;;;;;;
527_85BV_17.2;;;;;;;;;;;;;;
017_51BR_70.1;;;;;;;;;;;;;;
478_1193L_0.7;;;;;;;;;;;;;;
588_345AR_1.1;;;;;;;;;;;;;;
524_915L_70.5;;;;;;;;;;;;;;
124_906L_3.1;;;;;;;;;;;;;;
555_523AR_83.3;;;;;;;;;;;;;;
545_925L_22.3;;;;;;;;;;;;;;
485_15V_77.0;;;;;;;;;;;;;;
506_620L_43.9;;;;;;;;;;;;;;
517_77AR_69.4;;;;;;;;;;;;;;
545_151BpV_23.0;;;;;;;;;;;;;;
201_139AL_37.7;;;;;;;;;;;;;;
524_253AR_70.3;;;;;;;;;;;;;;
035_907L_51.5;;;;;;;;;;;;;;
540_151AR_81.4;;;;;;;;;;;;;;
539_53BqV_79.2;;;;;;;;;;;;;;
520_217BpV_1.3;;;;;;;;;;;;;;
501_139V_80.7;;;;;;;;;;;;;;
112_6267L_72.8;;;;;;;;;;;;;;
828_969L_101.0;;;;;;;;;;;;;;
857_16V_1.6;;;;;;;;;;;;;;
927_27L_904.5;;;;;;;;;;;;;;
163_1027AR_43.9;;;;;;;;;;;;;;
520_129AL_0.6;;;;;;;;;;;;;;
501_141AL_80.6;;;;;;;;;;;;;;
121_2345V_232.6;;;;;;;;;;;;;;
129_31R_30.4;;;;;;;;;;;;;;
525_970R_78.6;;;;;;;;;;;;;;
564_441BV_23.8;;;;;;;;;;;;;;
586_385AR_81.1;;;;;;;;;;;;;;
588_861V_2.2;;;;;;;;;;;;;;
529_3655R_22.8;;;;;;;;;;;;;;
550_962L_25.2;;;;;;;;;;;;;;
620_91BV_42.5;;;;;;;;;;;;;;
545_209R_23.6;;;;;;;;;;;;;;
924_2301AL_525.1;;;;;;;;;;;;;;
624_149AR_31.6;;;;;;;;;;;;;;
527_105AR_17.2;;;;;;;;;;;;;;
522_175BV_57.8;;;;;;;;;;;;;;
201_926V_37.7;;;;;;;;;;;;;;
620_91AR_42.5;;;;;;;;;;;;;;
626_45AR_32.9;;;;;;;;;;;;;;
531_1165BV_101.7;;;;;;;;;;;;;;
503_131R_43.1;;;;;;;;;;;;;;
603_141AR_3.3;;;;;;;;;;;;;;
027_943AV_148.5;;;;;;;;;;;;;;
470_258L_101.0;;;;;;;;;;;;;;
517_189ApV_0.1;;;;;;;;;;;;;;
098_3907R_29.5;;;;;;;;;;;;;;
940_361AR_43.1;;;;;;;;;;;;;;
531_1207AR_34.5;;;;;;;;;;;;;;
560_21AR_25.1;;;;;;;;;;;;;;
121_2349L_233.0;;;;;;;;;;;;;;
520_1006R_1.0;;;;;;;;;;;;;;
543_173BqV_45.3;;;;;;;;;;;;;;
545_151AL_22.9;;;;;;;;;;;;;;
531_1373R_34.7;;;;;;;;;;;;;;
517_199AR_0.0;;;;;;;;;;;;;;
543_161BL_45.2;;;;;;;;;;;;;;
614_2235L_48.6;;;;;;;;;;;;;;
950_59BpV_40.8;;;;;;;;;;;;;;
924_913L_33.7;;;;;;;;;;;;;;
525_487AR_79.1;;;;;;;;;;;;;;
618_15L_58.4;;;;;;;;;;;;;;
478_1659L_2.1;;;;;;;;;;;;;;
803_54V_103.3;;;;;;;;;;;;;;
123_61AL_19.8;;;;;;;;;;;;;;
527_931L_0.6;;;;;;;;;;;;;;
542_1177BpV_29.2;;;;;;;;;;;;;;
545_153BV_23.0;;;;;;;;;;;;;;
508_951R_91.1;;;;;;;;;;;;;;
924_3583BpV_35.8;;;;;;;;;;;;;;
467_21V_101.1;;;;;;;;;;;;;;
555_275BV_83.6;;;;;;;;;;;;;;
486_413L_77.6;;;;;;;;;;;;;;
520_67R_0.2;;;;;;;;;;;;;;
009_35AR_115.3;;;;;;;;;;;;;;
506_563L_43.6;;;;;;;;;;;;;;
517_77BV_69.5;;;;;;;;;;;;;;
528_43AL_28.7;;;;;;;;;;;;;;
664_897AR_42.8;;;;;;;;;;;;;;
035_91AL_45.8;;;;;;;;;;;;;;
560_55BqV_24.8;;;;;;;;;;;;;;
517_207V_0.2;;;;;;;;;;;;;;
614_403ApV_48.4;;;;;;;;;;;;;;
553_225ApV_21.3;;;;;;;;;;;;;;
544_1073L_0.1;;;;;;;;;;;;;;
927_955L_905.7;;;;;;;;;;;;;;
664_107AR_42.0;;;;;;;;;;;;;;
588_413BqV_2.9;;;;;;;;;;;;;;
553_207L_21.1;;;;;;;;;;;;;;
950_633L_6.4;;;;;;;;;;;;;;
506_141BqV_44.1;;;;;;;;;;;;;;
076_1613qV_11.5;;;;;;;;;;;;;;
950_109BpV_41.8;;;;;;;;;;;;;;
606_55AL_0.1;;;;;;;;;;;;;;
564_85R_59.8;;;;;;;;;;;;;;
127_445AL_67.7;;;;;;;;;;;;;;
586_319BL_81.4;;;;;;;;;;;;;;
924_980V_34.3;;;;;;;;;;;;;;
520_215pV_1.2;;;;;;;;;;;;;;
553_247AR_21.5;;;;;;;;;;;;;;
542_1169L_29.1;;;;;;;;;;;;;;
940_399L_43.3;;;;;;;;;;;;;;
531_841L_33.6;;;;;;;;;;;;;;
950_345BpV_17.5;;;;;;;;;;;;;;
522_902L_57.5;;;;;;;;;;;;;;
940_395R_43.3;;;;;;;;;;;;;;
606_71AR_0.2;;;;;;;;;;;;;;
514_93AR_17.2;;;;;;;;;;;;;;
610_974R_14.5;;;;;;;;;;;;;;
924_2321AL_34.5;;;;;;;;;;;;;;
163_1029AqV_43.9;;;;;;;;;;;;;;
490_151R_6.2;;;;;;;;;;;;;;
476_85L_200.5;;;;;;;;;;;;;;
478_1251V_1.7;;;;;;;;;;;;;;
620_903R_41.9;;;;;;;;;;;;;;
503_183AR_42.2;;;;;;;;;;;;;;
815_915R_7.0;;;;;;;;;;;;;;
543_145qV_44.9;;;;;;;;;;;;;;
501_139R_80.7;;;;;;;;;;;;;;
625_311BL_14.3;;;;;;;;;;;;;;
503_89BpV_43.9;;;;;;;;;;;;;;
128_65AR_13.3;;;;;;;;;;;;;;
527_117R_0.5;;;;;;;;;;;;;;
517_63pV_69.3;;;;;;;;;;;;;;
950_105BpV_6.9;;;;;;;;;;;;;;
603_71AR_2.4;;;;;;;;;;;;;;
545_87R_22.4;;;;;;;;;;;;;;
924_343V_36.0;;;;;;;;;;;;;;
163_987R_44.9;;;;;;;;;;;;;;
524_263AL_70.3;;;;;;;;;;;;;;
118_1115AR_92.7;;;;;;;;;;;;;;
105_141AL_31.5;;;;;;;;;;;;;;
938_4593V_2.4;;;;;;;;;;;;;;
028_940L_47.0;;;;;;;;;;;;;;
132_942L_49.1;;;;;;;;;;;;;;
514_965V_17.1;;;;;;;;;;;;;;
820_950L_100.1;;;;;;;;;;;;;;
545_75BqV_22.3;;;;;;;;;;;;;;
486_902L_75.4;;;;;;;;;;;;;;
115_117AL_22.3;;;;;;;;;;;;;;
555_237BR_83.4;;;;;;;;;;;;;;
054_1013BL_57.7;;;;;;;;;;;;;;
614_2105R_47.3;;;;;;;;;;;;;;
201_929R_37.8;;;;;;;;;;;;;;
118_1095R_90.7;;;;;;;;;;;;;;
524_902L_70.2;;;;;;;;;;;;;;
501_177AL_81.0;;;;;;;;;;;;;;
523_5001BV_177.5;;;;;;;;;;;;;;
520_127AL_0.6;;;;;;;;;;;;;;
506_656ApV_44.3;;;;;;;;;;;;;;
544_1057AR_23.2;;;;;;;;;;;;;;
509_41AR_36.5;;;;;;;;;;;;;;
124_213pV_4.4;;;;;;;;;;;;;;
950_3R_206.1;;;;;;;;;;;;;;
133_1045AR_13.5;;;;;;;;;;;;;;
803_70R_106.2;;;;;;;;;;;;;;
536_309BpV_61.5;;;;;;;;;;;;;;
514_962V_17.1;;;;;;;;;;;;;;
555_365R_84.2;;;;;;;;;;;;;;
504_903L_17.4;;;;;;;;;;;;;;
103_601L_18.3;;;;;;;;;;;;;;
503_930V_42.1;;;;;;;;;;;;;;
618_117BqV_51.0;;;;;;;;;;;;;;
054_1007AR_57.5;;;;;;;;;;;;;;
485_10V_76.9;;;;;;;;;;;;;;
506_167BV_44.3;;;;;;;;;;;;;;
664_141BpV_43.2;;;;;;;;;;;;;;
128_29AL_12.6;;;;;;;;;;;;;;
054_1009BV_57.6;;;;;;;;;;;;;;
533_1139AL_15.9;;;;;;;;;;;;;;
950_655R_7.1;;;;;;;;;;;;;;
522_231AR_58.2;;;;;;;;;;;;;;
654_981V_49.6;;;;;;;;;;;;;;
478_1601L_1.9;;;;;;;;;;;;;;
514_93BpV_17.1;;;;;;;;;;;;;;
950_640V_7.2;;;;;;;;;;;;;;
531_855L_33.6;;;;;;;;;;;;;;
823_14L_300.7;;;;;;;;;;;;;;
094_1079AR_2.7;;;;;;;;;;;;;;
543_139BqV_44.9;;;;;;;;;;;;;;
551_115AR_21.8;;;;;;;;;;;;;;
524_914R_70.4;;;;;;;;;;;;;;
128_31R_12.7;;;;;;;;;;;;;;
555_333AR_84.1;;;;;;;;;;;;;;
501_941L_80.5;;;;;;;;;;;;;;
513_91AR_25.7;;;;;;;;;;;;;;
115_13AR_5.6;;;;;;;;;;;;;;
516_271L_1.5;;;;;;;;;;;;;;
531_1339AqV_34.6;;;;;;;;;;;;;;
950_661AR_7.3;;;;;;;;;;;;;;
485_48V_150.6;;;;;;;;;;;;;;
130_10V_61.6;;;;;;;;;;;;;;
805_7103L_102.0;;;;;;;;;;;;;;
555_221AV_83.4;;;;;;;;;;;;;;
950_638V_7.1;;;;;;;;;;;;;;
478_1177R_0.8;;;;;;;;;;;;;;
619_1257V_34.7;;;;;;;;;;;;;;
560_45BV_24.9;;;;;;;;;;;;;;
564_1361R_23.7;;;;;;;;;;;;;;
624_265R_32.4;;;;;;;;;;;;;;
924_46-49R_35.3;;;;;;;;;;;;;;
163_1027ApV_43.9;;;;;;;;;;;;;;
620_33L_41.9;;;;;;;;;;;;;;
531_1335BqV_34.7;;;;;;;;;;;;;;
503_187AL_41.2;;;;;;;;;;;;;;
534_1105AL_46.1;;;;;;;;;;;;;;
485_122L_200.2;;;;;;;;;;;;;;
924_3237AR_34.1;;;;;;;;;;;;;;
501_179R_81.0;;;;;;;;;;;;;;
950_207R_11.8;;;;;;;;;;;;;;
087_41AR_22.5;;;;;;;;;;;;;;
586_97BpV_80.6;;;;;;;;;;;;;;
603_3079L_2.5;;;;;;;;;;;;;;
531_139AR_35.1;;;;;;;;;;;;;;
470_207AR_101.2;;;;;;;;;;;;;;
501_912L_80.4;;;;;;;;;;;;;;
468_975L_100.1;;;;;;;;;;;;;;
851_EEEV_130.9;;;;;;;;;;;;;;
664_255R_43.2;;;;;;;;;;;;;;
624_904R_32.5;;;;;;;;;;;;;;
047_35AL_41.9;;;;;;;;;;;;;;
608_63AL_88.8;;;;;;;;;;;;;;
817_78AqV_205.7;;;;;;;;;;;;;;
938_4603R_2.6;;;;;;;;;;;;;;
506_656AL_44.3;;;;;;;;;;;;;;
520_91AL_0.2;;;;;;;;;;;;;;
486_801V_76.6;;;;;;;;;;;;;;
606_105BL_1.0;;;;;;;;;;;;;;
531_535BqV_36.0;;;;;;;;;;;;;;
011_34V_68.6;;;;;;;;;;;;;;
520_951L_0.9;;;;;;;;;;;;;;
586_155AR_80.7;;;;;;;;;;;;;;
520_157BqV_0.9;;;;;;;;;;;;;;
950_111AL_41.8;;;;;;;;;;;;;;
478_921L_101.6;;;;;;;;;;;;;;
545_81BqV_22.4;;;;;;;;;;;;;;
625_245L_17.0;;;;;;;;;;;;;;
504_907L_17.5;;;;;;;;;;;;;;
133_961L_20.8;;;;;;;;;;;;;;
539_55BpV_79.2;;;;;;;;;;;;;;
525_988V_78.0;;;;;;;;;;;;;;
119_231BV_17.5;;;;;;;;;;;;;;
087_47AL_22.8;;;;;;;;;;;;;;
518_131AV_63.7;;;;;;;;;;;;;;
506_37AR_43.2;;;;;;;;;;;;;;
586_63AR_80.4;;;;;;;;;;;;;;
518_175AL_64.6;;;;;;;;;;;;;;
478_1115AL_0.6;;;;;;;;;;;;;;
517_931R_69.3;;;;;;;;;;;;;;
478_1339AL_2.0;;;;;;;;;;;;;;
526_433AL_3.4;;;;;;;;;;;;;;
015_1083L_100.4;;;;;;;;;;;;;;
664_915R_43.3;;;;;;;;;;;;;;
087_21BpV_22.0;;;;;;;;;;;;;;
132_962AL_48.9;;;;;;;;;;;;;;
475_985L_0.9;;;;;;;;;;;;;;
950_127L_7.1;;;;;;;;;;;;;;
508_923qV_91.1;;;;;;;;;;;;;;
506_125BV_44.0;;;;;;;;;;;;;;
503_169qV_42.3;;;;;;;;;;;;;;
470_95R_202.6;;;;;;;;;;;;;;
950_407AR_26.8;;;;;;;;;;;;;;
950_239R_12.6;;;;;;;;;;;;;;
624_263ApV_32.4;;;;;;;;;;;;;;
534_1053BV_45.6;;;;;;;;;;;;;;
588_351BpV_1.3;;;;;;;;;;;;;;
950_807R_41.7;;;;;;;;;;;;;;
613_193BV_76.1;;;;;;;;;;;;;;
564_1353L_23.8;;;;;;;;;;;;;;
603_1012L_3.5;;;;;;;;;;;;;;
805_7117L_103.0;;;;;;;;;;;;;;
550_71AL_25.7;;;;;;;;;;;;;;
614_2153V_47.9;;;;;;;;;;;;;;
924_3743V_36.8;;;;;;;;;;;;;;
012_311L_19.4;;;;;;;;;;;;;;
555_199L_83.3;;;;;;;;;;;;;;
520_811R_0.9;;;;;;;;;;;;;;
531_535BpV_36.0;;;;;;;;;;;;;;
589_1523L_150.4;;;;;;;;;;;;;;
553_219BqV_21.3;;;;;;;;;;;;;;
950_101pV_6.8;;;;;;;;;;;;;;
924_3573V_35.8;;;;;;;;;;;;;;
613_193AR_76.1;;;;;;;;;;;;;;
950_662L_7.3;;;;;;;;;;;;;;
586_319BpV_81.4;;;;;;;;;;;;;;
478_1271R_1.8;;;;;;;;;;;;;;
817_44R_119.9;;;;;;;;;;;;;;
801_920L_100.9;;;;;;;;;;;;;;
950_XXXR_7.4;;;;;;;;;;;;;;
486_904L_75.5;;;;;;;;;;;;;;
085_217AL_19.3;;;;;;;;;;;;;;
620_35BqV_41.9;;;;;;;;;;;;;;
520_810V_0.9;;;;;;;;;;;;;;
553_215BqV_21.2;;;;;;;;;;;;;;
586_2511BL_80.3;;;;;;;;;;;;;;
504_85AL_18.7;;;;;;;;;;;;;;
