SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;RAILDEMPER_TYPE;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
398143db-3839-83e8-476e-04e5befa9bb1;2939494;3015512;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;6306304;6387323;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;6387323;6393325;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;6421332;6424332;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;6424332;6707400;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;6930454;7043481;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;8365799;8494830;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;10557327;10687358;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;13845118;13970148;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;15120425;16083657;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;16269701;16289706;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;16292707;16321714;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;16501757;17071894;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;17221930;17246936;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;17246936;17262940;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;17916097;17923099;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;17995116;18099141;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;19073376;19240416;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;22055093;22948308;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;22948308;23314396;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;20781263;20759256;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;20436148;20364124;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;17073022;16991995;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;16991995;16985993;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;16957984;16955983;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;16955983;16671888;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;15014333;14767251;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;14691225;14572186;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;12821600;12691556;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;8258072;7325760;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;7108688;7087681;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;7084680;7056670;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;6876610;6834596;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;6834596;6306419;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;6156369;6132361;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;6132361;6115355;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;6115355;5986312;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;5462137;5458135;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;5433127;5424124;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;5390113;5279075;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;4304749;4137694;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;3946630;3813585;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;1322751;436455;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;436455;429453;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
072903ba-72e0-b441-7c69-3d97c43fa7ce;429453;37321;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
d00af61f-f9a5-a214-2e80-a4e4fdff1d0f;36470;103129;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d00af61f-f9a5-a214-2e80-a4e4fdff1d0f;103129;104128;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d00af61f-f9a5-a214-2e80-a4e4fdff1d0f;104128;368872;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d00af61f-f9a5-a214-2e80-a4e4fdff1d0f;368872;378862;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d00af61f-f9a5-a214-2e80-a4e4fdff1d0f;378862;505739;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;6140723;5987664;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;5987664;5986664;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;5949650;5947649;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;5947649;5905633;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;1518941;1321865;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;1100780;797663;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;797663;213438;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
940c03c8-3382-99ef-6480-6cd18cee1f1b;213438;148524;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;6231864;6077862;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;6077862;6073862;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;6035861;6033861;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;6033861;6000861;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;4918846;4908846;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;4882846;4804845;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;3767831;3659830;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;1611802;1414800;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;1196797;890793;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;890793;306964;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
5aca1abb-bd30-dd08-05d5-5c3f7a6aa4bc;306964;124560;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;4242;38199;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;38199;48186;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;48186;172030;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;172030;305862;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;305862;345811;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;345811;375774;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;375774;399744;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0a429a69-f615-9305-dd65-5311d059f6be;399744;457317;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
4be251fa-fa39-449f-69a9-5783f0f3d768;3900;54825;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
ee313365-495f-33c1-3316-aea77e3f7d5d;84867;3083926;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;5092133;5392514;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;5843086;6235585;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
58825525-2baa-9781-cb6a-44879759c6d4;4304;35242;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
58825525-2baa-9781-cb6a-44879759c6d4;35242;391524;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
8ca0a063-dec6-7061-25eb-9fa3c08b8675;36470;70616;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
8ca0a063-dec6-7061-25eb-9fa3c08b8675;70616;207562;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
8ca0a063-dec6-7061-25eb-9fa3c08b8675;207562;387491;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
bcda3288-ff81-5b0a-5e38-094e876f3a95;2268112;2239214;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
bcda3288-ff81-5b0a-5e38-094e876f3a95;2231242;2042909;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
bcda3288-ff81-5b0a-5e38-094e876f3a95;2042909;2009029;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
5c6bf674-1778-91df-d0b4-882bb0c815eb;2551095;2325454;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
5c6bf674-1778-91df-d0b4-882bb0c815eb;2325454;2291508;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
eb0cc227-fb9f-e2ae-afa1-262c248ff71d;2560727;2550738;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
eb0cc227-fb9f-e2ae-afa1-262c248ff71d;2550738;2537754;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
eb0cc227-fb9f-e2ae-afa1-262c248ff71d;2528764;2325004;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
eb0cc227-fb9f-e2ae-afa1-262c248ff71d;2325004;2292043;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
ad8ec491-9216-ab94-472a-b321fed640bd;1527730;1514733;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
ad8ec491-9216-ab94-472a-b321fed640bd;1514733;1502735;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
ad8ec491-9216-ab94-472a-b321fed640bd;1492738;1288781;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
ad8ec491-9216-ab94-472a-b321fed640bd;1288781;1255788;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0e89f588-a441-c835-151c-21d147e6b53d;3487300;3061166;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
757edc32-ca3a-01ea-2472-7a776f8b9f5e;3597598;3587617;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
757edc32-ca3a-01ea-2472-7a776f8b9f5e;3587617;3166387;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
757edc32-ca3a-01ea-2472-7a776f8b9f5e;3166387;3144427;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
5c51b5f5-550b-ac76-b737-29bfca76777c;2984990;3001016;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
5c51b5f5-550b-ac76-b737-29bfca76777c;3001016;3444723;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0b44b2e4-c56b-a0a6-bc95-3b4c06d37ffb;3036893;3057925;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0b44b2e4-c56b-a0a6-bc95-3b4c06d37ffb;3057925;3499603;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
6276cd2a-08a7-c74c-2e12-dcc895d7aa34;142259;488645;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
6276cd2a-08a7-c74c-2e12-dcc895d7aa34;488645;580276;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
70666064-1aef-9a47-5ea7-f7ca8525c7d1;201361;546925;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
70666064-1aef-9a47-5ea7-f7ca8525c7d1;546925;638339;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
7f3ddb92-d564-ee95-bdb5-d79c2ef94abb;8696670;5034996;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
7f3ddb92-d564-ee95-bdb5-d79c2ef94abb;5034996;4673732;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;1098176;1035069;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;1035069;971962;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;971962;739568;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;739568;725544;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;725544;715527;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;715527;700501;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;700501;450077;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;450077;446070;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
3263d88a-08ee-1789-c7ce-0860226b0dab;446070;51409;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
d0a94adc-6f91-a566-c461-cef80deac563;1016169;813323;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d0a94adc-6f91-a566-c461-cef80deac563;813323;803331;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
d0a94adc-6f91-a566-c461-cef80deac563;803331;789342;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d0a94adc-6f91-a566-c461-cef80deac563;789342;779349;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
d0a94adc-6f91-a566-c461-cef80deac563;779349;514551;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d0a94adc-6f91-a566-c461-cef80deac563;343680;333688;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
d0a94adc-6f91-a566-c461-cef80deac563;310706;300713;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
7cc33d05-3f03-e9d8-7572-21b5f4a0a3b3;126024;270896;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
71bc848f-f1f7-850d-a15e-9ba0e1a32d21;36546;125736;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
7cc33d05-3f03-e9d8-7572-21b5f4a0a3b3;126024;270896;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;10768673;10728635;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;10452373;10298227;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;10298227;9842796;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;9842796;9145136;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;9087081;8861868;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;8731745;8401432;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;8401432;8393425;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;8369402;8122168;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;7760826;7699768;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;7448530;7350438;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;7350438;7188284;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;7172269;5800971;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;5766939;5688865;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;2936260;2630971;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;2610952;2315673;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;1191609;784223;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;761201;402862;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
e4933877-357d-2fe0-352e-2278af2e0239;350813;136610;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ed38be16-a170-27b9-6963-69ee4d9e8605;63494;5446;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
20aefc36-a7f8-5d86-904d-13307c856667;61733;141817;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d0721fa8-5415-2f7b-9ed7-8e032ba40c51;141817;238881;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d0721fa8-5415-2f7b-9ed7-8e032ba40c51;238881;1227371;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
b649715c-d731-a011-e1bf-4c6b8deec434;414142;601926;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
b649715c-d731-a011-e1bf-4c6b8deec434;601926;820841;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
b649715c-d731-a011-e1bf-4c6b8deec434;838916;960424;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
6d1852c0-2e0d-9e98-d0ec-16c8de32cca4;407918;596981;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
6d1852c0-2e0d-9e98-d0ec-16c8de32cca4;596981;607984;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
5fa8e6b6-06b3-1c69-56e5-176e05fb7bab;17201;286072;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
5fa8e6b6-06b3-1c69-56e5-176e05fb7bab;286072;315946;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
303055ec-a4fe-e1c4-5935-6c55e9938067;39213;272675;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
303055ec-a4fe-e1c4-5935-6c55e9938067;272675;463053;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
303055ec-a4fe-e1c4-5935-6c55e9938067;485096;513152;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
f4be4282-c2d7-09c9-5b85-ef3588f65c47;4323;212623;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
f4be4282-c2d7-09c9-5b85-ef3588f65c47;212623;443957;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
2cb19e72-f354-5ec7-a667-20d471b9fa52;58448;379964;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
2cb19e72-f354-5ec7-a667-20d471b9fa52;379964;654551;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
b102f52e-5998-501d-a28c-cc0b867cf94e;36492;88137;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
b102f52e-5998-501d-a28c-cc0b867cf94e;88137;461205;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
e4efe1d2-48ce-69f8-ceb7-cf05b090c769;1905454;1933459;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
e4efe1d2-48ce-69f8-ceb7-cf05b090c769;1933459;2095447;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
f5b71ef9-c8b4-f6eb-66b9-1e6b530bb796;2095447;2165382;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
1d00d2d1-7369-4279-f3cb-fc338a9c0a41;46646;296072;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
b88a7d71-2963-28ce-6596-a8239a864f30;3854484;3939469;Uuden Silent Track 54E1 type A;20221206;C;20
b88a7d71-2963-28ce-6596-a8239a864f30;4265412;5051274;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
b88a7d71-2963-28ce-6596-a8239a864f30;5051274;5072270;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
8e6da687-ed8f-cc74-bbc9-d43df9970537;36149;266864;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1a6de496-f43d-b7a1-f8c1-70d19a7bd78b;72134;93992;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1a6de496-f43d-b7a1-f8c1-70d19a7bd78b;93992;328470;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
47dca361-3caf-5eff-486f-e0e19b700a0d;37576;289133;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
0a1996f1-5d46-2ced-af3a-d45abfbe7456;8198544;8219546;Glued Tuned, Corus 54E1/54E5;20221206;C;20
0a1996f1-5d46-2ced-af3a-d45abfbe7456;8219546;9117658;Glued Tuned, Corus 54E1/54E5;20221206;C;20
0a1996f1-5d46-2ced-af3a-d45abfbe7456;9117658;9563714;Glued Tuned, Corus 54E1/54E5;20221206;C;20
0a1996f1-5d46-2ced-af3a-d45abfbe7456;9563714;10461826;Glued Tuned, Corus 54E1/54E5;20221206;C;20
0a1996f1-5d46-2ced-af3a-d45abfbe7456;10461826;10481829;Glued Tuned, Corus 54E1/54E5;20221206;C;20
0a1996f1-5d46-2ced-af3a-d45abfbe7456;10481829;10753904;Glued Tuned, Corus 54E1/54E5;20221206;C;20
8a64c377-8dc9-c6f3-b29d-c701ed7856aa;8197580;8218581;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8a64c377-8dc9-c6f3-b29d-c701ed7856aa;8218581;9116622;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8a64c377-8dc9-c6f3-b29d-c701ed7856aa;9116622;9562643;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8a64c377-8dc9-c6f3-b29d-c701ed7856aa;9562643;10460684;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8a64c377-8dc9-c6f3-b29d-c701ed7856aa;10460684;10480685;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8a64c377-8dc9-c6f3-b29d-c701ed7856aa;10480685;10706404;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
f0f978b7-b3ce-915a-98b2-aeb81e9b26c7;114876;206892;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
4264a0a1-aca2-2474-7b63-ea990b798b47;115061;207054;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;98624;270588;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;270588;290584;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;290584;548530;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;548530;1278377;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;1278377;1618306;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;1618306;2598101;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;2598101;3110994;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;3110994;4047798;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;4047798;4689664;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;4689664;5497495;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;5497495;6268334;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;6268334;6847213;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;6847213;7747024;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;7747024;8296909;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;8296909;9678620;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;9678620;9894575;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3c8eea40-6f7a-821a-27be-fea7b90506a7;9894575;10096533;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
eee97a0e-6e78-4621-500a-d1cc204bacc8;3900;167130;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
eee97a0e-6e78-4621-500a-d1cc204bacc8;167130;187134;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
