SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;DOORSNIJDINGSYSTEEM;SOORT_OBJECT;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
580674e9-84cd-3140-73fc-5a6dc9be7a50;668703;724904;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
506b104d-a038-4b06-872e-3c46cd0fe351;592768;605980;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
1c30264e-c0a0-4b8d-9b24-93304f0f1a97;458424;471641;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9b6384a3-2922-0691-c3b0-004e5d6bdd5e;1127779;1128423;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
4777348b-732a-1a08-be79-3dad279b4d67;9106044;9102841;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d1774744-b529-0f59-c837-136fecc5cec9;9048052;9044848;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
2fb0b38e-d317-007a-7aa7-b08e3f85bb2d;1814882;1794972;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
606087b3-5c28-4c97-4d22-0e466e4951f2;12288502;12782522;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
26befead-1ca6-6f5d-ca38-3c7ce59f093a;12283092;12777172;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
ec9197b7-9625-eb16-5152-02d58cd24354;14101210;14069503;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
584755b7-b5cb-3605-641f-6481b6bc1f0d;14202948;14171267;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
06313043-9cf9-b9bc-8e0f-aa00b51f67fe;823560;1185951;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
66f63ca5-d700-724f-6a8d-2db7871a4210;4558369;4572305;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8d811bb8-1299-4516-c321-9af982eeac18;14315;33853;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8af02068-8444-4009-8507-50f8a5ebe8aa0b7f481e-5343-4c66-8f1a-aabcc684c582;-9044;9878;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0a789dc4-8e84-415a-ac7f-753cd35733a72370373b-20a3-48aa-9458-6c2009a7fac1;-13034;9879;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
fb3b8e4a-5468-4048-a568-57fcc899248d6db36b72-92a4-40bd-b9b5-378b548043a2;-3900;49804;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8f12081f-6dee-cd23-8cad-0dce8a4dcc02;49804;95785;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
25d13f6a-f5b0-40b4-962c-69733c8788b7d4af6418-fe8f-436b-92f9-2acfb8962d0c;-3900;-3363;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
843b3ffb-6e2f-4481-b8cb-58dc51e1c16c876756da-c4f9-41ee-be9d-4a0d6dafceaa;-3900;10096;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
53e78dfa-b018-457c-b22c-9f56991c0c8c5abb6a8c-95bf-4db4-816f-0aacd8006f6b;-3901;4107;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8af02068-8444-4009-8507-50f8a5ebe8aa2370373b-20a3-48aa-9458-6c2009a7fac1;-9044;9850;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
53e78dfa-b018-457c-b22c-9f56991c0c8ce3d5e1f7-b2e6-460f-95ca-37338674660e;-3901;4107;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
2067cdd2-abed-40fe-922a-b0461abae009fb98dbf1-c16b-4970-8316-858b6d10f6d3;-3900;49258;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
2f6ee65c-7614-4764-55d1-e03a0e9169a9;3900;7850;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
fb3b8e4a-5468-4048-a568-57fcc899248dcef61f6e-3716-4e23-b330-1bbaeb1c4f89;-3900;40283;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
25d13f6a-f5b0-40b4-962c-69733c8788b70fd2c507-429b-43fb-8510-63fdd252496c;-3900;-3363;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
81d71de8-c11e-4bbf-b2ed-70c88db5493b57d72dba-426c-4adb-84ce-7a91ce19be33;-3354;32500;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
843b3ffb-6e2f-4481-b8cb-58dc51e1c16c365f9212-2eab-4145-84a8-01a22e7ba6fe;-3900;10093;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
2067cdd2-abed-40fe-922a-b0461abae009c71bfa9e-3b5e-47e6-b7b9-941055dc92ec;-3900;40284;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a4587342-b9c7-a556-a4e8-ad55f1c97dda;3900;4672;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
402c0dc1-a8b4-7a31-9e91-493bf4373cc7;23010;119737;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
81d71de8-c11e-4bbf-b2ed-70c88db5493b45142ace-f508-4077-aad6-aacdefc22ac4;-3354;36469;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0a789dc4-8e84-415a-ac7f-753cd35733a70b7f481e-5343-4c66-8f1a-aabcc684c582;-13034;9881;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0ebf4059-dcaf-9a99-32f7-44e363a9a9c5;12047942;12249041;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
411f9759-c533-7ed9-1b1f-434a16d9c8ce;11995814;12197086;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
44715ea5-c847-3b7e-76bf-946e6327cdc8;2266296;2289648;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
208cc643-d9bc-79fc-60a3-d9e8535b87a0;243947;234336;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
44715ea5-c847-3b7e-76bf-946e6327cdc8;2266296;2267368;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
990cbf81-31b5-52e2-8771-86e937d8e9af;1977177;1971695;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
4c625297-7d5a-2f65-19cb-4941b1b68408;2926094;3143266;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
791e8544-da64-dec6-d9e6-4ba1c603948f;2790339;2803958;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
03ed86fb-717d-fdfb-d584-66b0a3ec3b36;2899014;2912741;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
e99e52f6-b4e1-89fe-cc04-a53db49ac767;347171;356539;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0ebf4059-dcaf-9a99-32f7-44e363a9a9c5;8418794;8460871;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
411f9759-c533-7ed9-1b1f-434a16d9c8ce;8363755;8406070;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d0bc47ba-535b-150f-b135-02e64402b9ed;172620;193860;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
56b83cab-642d-5878-4965-d1cca4d4ffc8;6681064;6687638;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
be95c1d9-f0d3-cc55-a7a6-da5d2099a08a;131264;174782;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9aaa9967-55be-1d01-5552-a35346770241;1272559;1273469;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9b6384a3-2922-0691-c3b0-004e5d6bdd5e;1127779;1134324;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
e9192d18-f1ee-94ff-ae87-9623761c26c2;2562379;2550511;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8a3c113a-517c-dda7-b3b6-61f2a247f5a8;2619398;2607538;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0ebf4059-dcaf-9a99-32f7-44e363a9a9c5;12517321;12574958;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
411f9759-c533-7ed9-1b1f-434a16d9c8ce;12469802;12529080;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
74fadf9f-e2f7-3625-7145-063570f70f6f;2560543;2577972;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
077fa3cf-fa5c-b65a-8606-f882b9dc6b26;2565644;2583073;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
7534a260-d8b6-6762-c8d9-9481866d19d2;2901301;2985401;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3c358ed6-6d56-503e-acea-03d59feaeaff;2947482;3033750;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
09eb7b8e-39e3-4ae7-536b-12b41c3faf38;4082071;4092744;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
208cc643-d9bc-79fc-60a3-d9e8535b87a0;225591;207171;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
df49ca16-aff0-2fe9-ce22-aaad5c82a319;540294;585025;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
f7c80db1-5f08-695d-aeee-c8a2ee803c52;541942;586570;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
e9192d18-f1ee-94ff-ae87-9623761c26c2;7167615;6687033;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8a3c113a-517c-dda7-b3b6-61f2a247f5a8;7226519;6745915;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
69fbc26e-6a32-6b20-1991-3c8059cc2bd0;2030037;2095952;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9deefe5f-b21c-035c-8fdf-9dedcaf56a03;14288509;14303474;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
b7bffba3-fbcc-e44b-5352-1fecf4990363;4061936;4047008;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3fbb282b-61de-6e57-2a0d-aa9db598bc8d;1288853;1332012;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3fbb282b-61de-6e57-2a0d-aa9db598bc8d;1771850;1918125;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0ebf4059-dcaf-9a99-32f7-44e363a9a9c5;11446100;11495533;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
411f9759-c533-7ed9-1b1f-434a16d9c8ce;11392551;11442280;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
5483f2bd-9904-3c25-c137-9fd61c37830c;1966154;1967222;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
5ab051c2-f206-3b68-adf7-57e0468030d4;1867937;1869005;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
5483f2bd-9904-3c25-c137-9fd61c37830c;1960811;1961880;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
5ab051c2-f206-3b68-adf7-57e0468030d4;1862596;1863664;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
31ea1b83-741d-5ae9-6d9c-d32ef4d8497e;7413169;7380520;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0d397866-49c3-9618-69b3-b3c089fd4125;6200433;6151932;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
994e23b0-6746-1071-6911-92bade136819;6291652;6243152;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8422d5ab-6617-bba1-56b4-efd68f3fe09e;981152;269600;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
054202e8-fe17-e0e5-9b79-06b86c7b9cb2;934564;222980;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
56b83cab-642d-5878-4965-d1cca4d4ffc8;4123383;4130979;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9aaa9967-55be-1d01-5552-a35346770241;1267254;1268118;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3fbb282b-61de-6e57-2a0d-aa9db598bc8d;11471643;11474643;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3fbb282b-61de-6e57-2a0d-aa9db598bc8d;9258122;9260722;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
2fb0b38e-d317-007a-7aa7-b08e3f85bb2d;2498666;2487086;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
94d45ae5-35be-3332-9b4e-617bc5d846f1;8608714;8620289;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
606087b3-5c28-4c97-4d22-0e466e4951f2;5262346;5269476;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
26befead-1ca6-6f5d-ca38-3c7ce59f093a;5255184;5262314;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
606087b3-5c28-4c97-4d22-0e466e4951f2;13038139;13053215;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
26befead-1ca6-6f5d-ca38-3c7ce59f093a;13031968;13047092;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
e9192d18-f1ee-94ff-ae87-9623761c26c2;7778982;7720248;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8a3c113a-517c-dda7-b3b6-61f2a247f5a8;7837883;7779175;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
e103f0fa-6816-b254-6089-e8481ec1d3f7;108916;11588;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
f429092c-bf40-c238-dfb5-b6a54d82d00d;108991;11622;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
dedee66c-4127-3019-e6bf-7ed747f39f79;2069044;2097388;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d4a5285f-9ba9-2deb-1c74-89dcd429cd2a;3911769;3924047;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
44715ea5-c847-3b7e-76bf-946e6327cdc8;2288198;2289665;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
e4832c4a-a35a-3094-993c-ab5dc3de3f48;156594;383154;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
422a4486-ef13-ccc7-d6a3-55618b81cf50;237125;463650;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
89d6f109-9444-67b2-4797-d3c10b3a9af4;1309441;1312220;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3fbb282b-61de-6e57-2a0d-aa9db598bc8d;11471643;11472143;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
66f63ca5-d700-724f-6a8d-2db7871a4210;1177406;1192587;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d99b9f47-9f78-4b52-9722-8e2ab56d64e7;19950;35113;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9aaa9967-55be-1d01-5552-a35346770241;1267254;1273469;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d0721fa8-5415-2f7b-9ed7-8e032ba40c51;1689298;1789488;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
ee313365-495f-33c1-3316-aea77e3f7d5d;1632510;1729603;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
6ff2042c-49b0-6469-eeee-a21475ce7a95;260948;277489;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
7cd59ec3-73d4-09d9-d895-346dc5456484;2395487;2579637;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
ac33b579-c711-fdb5-e39a-058c73f00739;2447929;2632030;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3ebe45fb-888e-1a83-104b-8aee8096c014;802570;822676;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
79bedd74-5aac-9340-4272-05c8687c7486;806444;826435;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0aa38476-7843-c78b-10f6-eda57f71c7a9;699906;719990;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
28de3b4c-36e4-6fb3-ff17-50bda1d6f7a2;701969;721980;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
2ed27105-e6c8-8a6a-5c0c-627b23410740;10417158;10417910;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
c718dfc5-979a-622b-6ac6-047800e983a9;1247614;1251739;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a802bd00-a792-870e-8b79-957db8459ee4;3656655;3671654;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a802bd00-a792-870e-8b79-957db8459ee4;2097947;2104547;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d4875f53-7c3f-32e5-5695-99846ffe9c13;11323319;11326819;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
88a056c0-e78b-6779-8bea-eb7d750e55f1;11427840;11431340;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
fb160695-2784-32c1-bb5f-2465e0cf4d93;1921715;1665134;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
271b5a0e-67fe-d4a1-811a-7e77cd93e371;2196374;1939849;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
005bc6c1-9322-2b98-ed66-df38a4441091;2095088;1840053;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
55c713dc-29e6-8f04-aced-1a5c33d794cc;3029159;2774097;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
799afb6f-0dfd-b043-f653-c828186c0a69;325878;344192;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
c718dfc5-979a-622b-6ac6-047800e983a9;4340058;4347860;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9b9d277d-c9c5-55bd-5a0d-17c1e2c12605;729212;746512;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
66f63ca5-d700-724f-6a8d-2db7871a4210;1169380;1178822;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d99b9f47-9f78-4b52-9722-8e2ab56d64e7;11913;21349;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
5c5804d2-6eec-ad32-d702-8f761f0cae64;84489;91096;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
103d3d52-c51e-f2ac-5dbc-152d6cde3609;85136;91626;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
66f63ca5-d700-724f-6a8d-2db7871a4210;1207808;1208808;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
f9ad8eef-c5e4-fa85-4cc1-0c447c8f561c;16570301;16932410;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a24ef42b-2621-8819-b92e-ff2a0375c919;16473284;16835523;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
122fa3f6-93e6-0fac-863c-5694bb4c2aff;294098;632277;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
19711279-3cf0-61bb-f830-e395d6360b67;632278;634693;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
b88a7d71-2963-28ce-6596-a8239a864f30;89421;584889;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
501b85de-2c0c-4a17-51e8-4d1d0aab729d;217216;712648;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a802bd00-a792-870e-8b79-957db8459ee4;7349064;7355429;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d4875f53-7c3f-32e5-5695-99846ffe9c13;20399;23421;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
88a056c0-e78b-6779-8bea-eb7d750e55f1;125899;128922;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a802bd00-a792-870e-8b79-957db8459ee4;232329;238906;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
cc9411ad-d455-bd12-551a-405cfae52dfb;246695;939237;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
e6bd15b7-78d6-a2dc-5717-3a9080fb9a16;146812;839284;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
91c818a3-a99a-5b36-ce07-61e619822a75;4817664;4839485;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
47c4532b-1132-31a5-655c-3fc9cb883ff3;4719403;4741122;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
97a79930-22fd-1aad-3e44-25dd65ecb914;5318449;5306727;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
42bfd9c6-9879-6995-a4d5-ab3d6e7532bc;5273228;5261445;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;3750219;3749012;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
45ef8261-a4ff-2603-b545-b0a088e61859;3662700;3661493;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;3755930;3749012;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
45ef8261-a4ff-2603-b545-b0a088e61859;3668437;3661493;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
1fd8681e-eaea-7f68-c826-a1be0554d73a;21027;75599;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
13820c8b-d35c-ecd8-811c-fa3071b6db16;811643;866078;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
b7eb40fd-dea6-ac48-f434-6867ada8ebc3;129412;173581;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
b88a7d71-2963-28ce-6596-a8239a864f30;97594;101980;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
501b85de-2c0c-4a17-51e8-4d1d0aab729d;225344;229799;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
97a79930-22fd-1aad-3e44-25dd65ecb914;3410857;3250564;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
42bfd9c6-9879-6995-a4d5-ab3d6e7532bc;3368209;3207936;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3bbfeb6f-f976-036d-1ba2-c414e040b321;2124492;1253785;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8b72e972-931f-05a0-2f09-40275528328a;4559265;4556380;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a0d960f8-72b1-421d-87fc-5528194d6881;98815;162703;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3f2e9b16-20d9-776b-2d62-83d27faeaffa;40754;104800;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
757edc32-ca3a-01ea-2472-7a776f8b9f5e;4855906;4603373;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
0e89f588-a441-c835-151c-21d147e6b53d;4755123;4502584;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
ec9197b7-9625-eb16-5152-02d58cd24354;14070805;14069503;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
584755b7-b5cb-3605-641f-6481b6bc1f0d;14172605;14171267;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
f2d53ff0-0124-b87e-12f5-ddd8bb639a3a;13742240;13630218;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
cb885083-6a3e-baed-8d54-b66ac7751bb2;13679838;13567809;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
84621c16-0f62-8805-4fca-4d93b4473524;7110871;7105171;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8fcf8a5d-37f9-9df7-862b-da79af313b63;2676567;2669967;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8fcf8a5d-37f9-9df7-862b-da79af313b63;2316199;2313699;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
72352533-45b5-0d17-33dc-b184853ac095;6415044;6502045;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
1c58ebeb-8c06-a0ec-e3d5-0f67d56b39e1;1989067;1902048;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
f8b56857-3a82-8b8c-09ca-e60b93a6a34c;2002208;1915142;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
4b93ba5b-79ca-9487-ca60-f903797f2568;9773302;9860312;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
5bcebef2-02c5-b307-b5e6-65f2178e3ad0;4227304;4250062;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
83b24263-f4ac-5eaf-48b0-03f0fd9de199;4121271;4143989;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
d3c439a2-6a0e-8d1e-f8ea-aa3f02817aec;14466191;14449691;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
9b6afc08-a897-a8ce-2578-408a2d7a352b;14358597;14342096;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8f1ce39e-0ca6-3645-7de4-7b7e44085aef;2527183;2519248;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
01a00925-489c-72c0-5454-a7c1e0176120;2650944;2643116;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
ad0dff45-5194-4184-bb50-2017a7c11230a856a898-05fc-4515-8350-b653a731fca9;44379;47482;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a836a243-6849-49aa-8a8f-7482603b6e80fd63602f-dcc4-4bab-a04f-3b0796b0586b;39329;49987;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
ad0dff45-5194-4184-bb50-2017a7c11230aa311cdb-c39a-4c1b-8ec3-9b49d04be594;43899;54096;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a836a243-6849-49aa-8a8f-7482603b6e804366879f-212a-49b7-b58f-2f0687def828;39898;47481;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3b5d70c8-b8df-6919-4658-98914e0d09d6;3893806;3890806;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
777d5749-0c0b-b8b0-1bf1-2b08e49d455e;3892014;3889014;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
84621c16-0f62-8805-4fca-4d93b4473524;1263990;1222507;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
6fd9f272-d1f2-2e37-5ebb-89ef0319753e;223501;259888;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
3b5d70c8-b8df-6919-4658-98914e0d09d6;805521;800954;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
777d5749-0c0b-b8b0-1bf1-2b08e49d455e;801934;797379;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
c25d7e85-e98c-1fd0-e1bd-cdefa20f3cb2;70201;119374;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
a3b3875f-7ed2-e1a5-5ea1-4f4522a931bf;16271;65455;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8f56fd62-874c-9a62-6a5b-a62fb9d88394;1725606;1731306;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
2f617d09-153a-ff3c-5ff7-121ca6616430;1608494;1602794;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8f56fd62-874c-9a62-6a5b-a62fb9d88394;6798434;6802495;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
fedf1ea0-d12c-b14d-377f-20eb279e2920;3460498;3464559;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
8f1ce39e-0ca6-3645-7de4-7b7e44085aef;2693806;2677963;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
01a00925-489c-72c0-5454-a7c1e0176120;2817339;2801497;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
4f6a428d-a4ba-002b-2262-ff78712fe754;470652;687091;Spoordragend kunstwerk;Stalen spoorbrug;20221206;C;20
